Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
meh,3,3,0.00334,3,0.02332
megynkelly,3,3,0.00334,3,0.02332
megarich,3,3,0.00334,3,0.02332
meganranney,3,3,0.00334,3,0.02332
meganogilvie,3,3,0.00334,3,0.02332
meetthepress,3,3,0.00334,3,0.02332
meehun,3,2,0.00222,1,0.00777
meegwetch,3,3,0.00334,3,0.02332
mediumterm,3,3,0.00334,3,0.02332
mediterranean,3,3,0.00334,3,0.02332
meditate,3,3,0.00334,3,0.02332
medieval,3,3,0.00334,3,0.02332
medicine—due,3,3,0.00334,3,0.02332
medicalaxioms,3,3,0.00334,3,0.02332
media👇,3,3,0.00334,3,0.02332
mediapundits,3,3,0.00334,3,0.02332
mediahyped,3,3,0.00334,3,0.02332
mediagrub,3,3,0.00334,3,0.02332
mediabashing,3,3,0.00334,3,0.02332
mecfs,3,2,0.00222,2,0.01555
mec,3,3,0.00334,3,0.02332
mebrard,3,3,0.00334,3,0.02332
meatpackers,3,3,0.00334,3,0.02332
meanstested,3,3,0.00334,3,0.02332
meanspirited,3,3,0.00334,3,0.02332
meagre,3,3,0.00334,3,0.02332
mckaycoppins,3,3,0.00334,3,0.02332
mcga,3,3,0.00334,3,0.02332
mcdonaldscanada,3,3,0.00334,3,0.02332
mcdaniel,3,3,0.00334,3,0.02332
mcconnnell,3,3,0.00334,3,0.02332
mccann,3,3,0.00334,3,0.02332
mba,3,3,0.00334,2,0.01555
mazandaran,3,3,0.00334,3,0.02332
mayores,3,3,0.00334,3,0.02332
maximizes,3,3,0.00334,3,0.02332
maximal,3,3,0.00334,2,0.01555
maxi,3,3,0.00334,3,0.02332
maurice,3,2,0.00222,2,0.01555
maureentaylor31,3,3,0.00334,3,0.02332
mattingramnews,3,3,0.00334,3,0.02332
matrix,3,3,0.00334,3,0.02332
mathematically,3,3,0.00334,3,0.02332
masterpiece,3,3,0.00334,3,0.02332
masterclass,3,3,0.00334,3,0.02332
massevicted,3,3,0.00334,3,0.02332
massacred,3,3,0.00334,3,0.02332
maskshortage,3,3,0.00334,3,0.02332
maskmaking,3,3,0.00334,3,0.02332
masivas,3,2,0.00222,2,0.01555
mash,3,3,0.00334,3,0.02332
masa,3,3,0.00334,3,0.02332
maryellenklas,3,3,0.00334,3,0.02332
marya,3,3,0.00334,3,0.02332
marvingaye,3,3,0.00334,1,0.00777
marthastewart,3,3,0.00334,3,0.02332
martfluck,3,3,0.00334,3,0.02332
martes,3,3,0.00334,3,0.02332
marsdd,3,3,0.00334,3,0.02332
marry,3,3,0.00334,3,0.02332
marlonctaylor,3,3,0.00334,2,0.01555
marksgonepublic,3,3,0.00334,3,0.02332
markiekmarky8,3,3,0.00334,2,0.01555
markhar40004449,3,3,0.00334,2,0.01555
markhamthornhill,3,1,0.00111,1,0.00777
markey,3,3,0.00334,3,0.02332
market—should,3,3,0.00334,3,0.02332
marino,3,3,0.00334,3,0.02332
marieeeesoph,3,3,0.00334,2,0.01555
marginal,3,2,0.00222,2,0.01555
margaretatwood,3,3,0.00334,3,0.02332
marde,3,2,0.00222,1,0.00777
marcusreports,3,3,0.00334,3,0.02332
marcia,3,3,0.00334,3,0.02332
marbury,3,3,0.00334,3,0.02332
maraming,3,3,0.00334,3,0.02332
maralagovirus,3,3,0.00334,3,0.02332
manure,3,3,0.00334,3,0.02332
manuel,3,3,0.00334,3,0.02332
manual,3,3,0.00334,3,0.02332
mantiene,3,3,0.00334,3,0.02332
mantener,3,3,0.00334,3,0.02332
mano,3,3,0.00334,3,0.02332
mannysforza,3,3,0.00334,2,0.01555
manning,3,3,0.00334,3,0.02332
mannering,3,3,0.00334,3,0.02332
manière,3,3,0.00334,3,0.02332
manitoban,3,3,0.00334,3,0.02332
manipulating,3,3,0.00334,3,0.02332
manifestation,3,3,0.00334,3,0.02332
manicure,3,3,0.00334,3,0.02332
manhunt,3,3,0.00334,3,0.02332
mango,3,3,0.00334,3,0.02332
mandir,3,3,0.00334,3,0.02332
mamá,3,3,0.00334,3,0.02332
mamps,3,3,0.00334,3,0.02332
mammogram,3,3,0.00334,3,0.02332
malta75616353,3,3,0.00334,3,0.02332
malos,3,3,0.00334,3,0.02332
malnourished,3,3,0.00334,3,0.02332
malignancy,3,3,0.00334,3,0.02332
malibu,3,2,0.00222,2,0.01555
maleallyship,3,3,0.00334,3,0.02332
malcolm,3,3,0.00334,3,0.02332
malaysian,3,3,0.00334,2,0.01555
malady,3,3,0.00334,3,0.02332
maintenir,3,3,0.00334,3,0.02332
mahone,3,3,0.00334,3,0.02332
magnolia,3,3,0.00334,3,0.02332
magnifique,3,3,0.00334,3,0.02332
magavirus,3,3,0.00334,3,0.02332
magasins,3,3,0.00334,3,0.02332
maelstrom,3,3,0.00334,3,0.02332
madre,3,3,0.00334,3,0.02332
madeup,3,3,0.00334,3,0.02332
madeleine,3,3,0.00334,3,0.02332
maddowblog,3,3,0.00334,3,0.02332
madame,3,3,0.00334,3,0.02332
macht,3,3,0.00334,3,0.02332
macabre,3,3,0.00334,3,0.02332
maatje,3,3,0.00334,3,0.02332
líderes,3,3,0.00334,3,0.02332
lévolution,3,3,0.00334,3,0.02332
létranger,3,3,0.00334,3,0.02332
lépicerie,3,3,0.00334,3,0.02332
làdessus,3,3,0.00334,3,0.02332
lymphopenia,3,3,0.00334,3,0.02332
lwcalex,3,3,0.00334,3,0.02332
luxembourg,3,3,0.00334,3,0.02332
lunar,3,3,0.00334,3,0.02332
luminosa,3,3,0.00334,3,0.02332
lulled,3,3,0.00334,3,0.02332
luke,3,3,0.00334,3,0.02332
luego,3,3,0.00334,3,0.02332
luciferian,3,3,0.00334,2,0.01555
lt50,3,3,0.00334,3,0.02332
lshtm,3,2,0.00222,2,0.01555
lrihendry,3,3,0.00334,3,0.02332
lraitt,3,3,0.00334,2,0.01555
lr,3,3,0.00334,3,0.02332
lpsmediaoffice,3,3,0.00334,3,0.02332
loyer,3,3,0.00334,3,0.02332
lowly,3,3,0.00334,3,0.02332
lowgrade,3,3,0.00334,3,0.02332
lowdrama,3,3,0.00334,3,0.02332
lowcarbon,3,3,0.00334,3,0.02332
lowabeebe,3,3,0.00334,2,0.01555
loveyou,3,3,0.00334,2,0.01555
lovemtb,3,3,0.00334,3,0.02332
lovein,3,3,0.00334,3,0.02332
loveeachother,3,3,0.00334,3,0.02332
losangeles,3,3,0.00334,3,0.02332
loro,3,3,0.00334,2,0.01555
lorestan,3,3,0.00334,3,0.02332
lordthis,3,3,0.00334,3,0.02332
lorax58,3,3,0.00334,1,0.00777
lopez,3,3,0.00334,3,0.02332
loosely,3,3,0.00334,3,0.02332
loonie,3,3,0.00334,3,0.02332
lookforthehelpers,3,3,0.00334,3,0.02332
lont,3,3,0.00334,3,0.02332
longtemps,3,3,0.00334,3,0.02332
longrunning,3,3,0.00334,3,0.02332
longo,3,3,0.00334,3,0.02332
longgggg,3,3,0.00334,3,0.02332
lonesome,3,3,0.00334,3,0.02332
londonontario,3,3,0.00334,3,0.02332
londondrugs,3,3,0.00334,3,0.02332
lolol,3,3,0.00334,3,0.02332
logarithmic,3,3,0.00334,3,0.02332
loefflermustresign,3,3,0.00334,3,0.02332
lodi,3,3,0.00334,3,0.02332
locust,3,3,0.00334,3,0.02332
locum,3,3,0.00334,3,0.02332
lockherup,3,3,0.00334,3,0.02332
lockdownwithoutplan,3,3,0.00334,3,0.02332
lockdownuk,3,3,0.00334,3,0.02332
lockdownnigeria,3,3,0.00334,3,0.02332
lockdownindia,3,3,0.00334,3,0.02332
lockdownforlove,3,3,0.00334,3,0.02332
locallove,3,3,0.00334,3,0.02332
localized,3,3,0.00334,3,0.02332
locality,3,3,0.00334,3,0.02332
localgov,3,3,0.00334,3,0.02332
loaned,3,3,0.00334,3,0.02332
lngcanada,3,3,0.00334,3,0.02332
llevan,3,3,0.00334,3,0.02332
ljbeebe,3,3,0.00334,3,0.02332
liée,3,3,0.00334,3,0.02332
lizzy,3,3,0.00334,3,0.02332
liwenliang,3,3,0.00334,3,0.02332
lives💔🇨🇦,3,3,0.00334,1,0.00777
livefire,3,3,0.00334,3,0.02332
livabl,3,3,0.00334,2,0.01555
littlenoticed,3,3,0.00334,3,0.02332
littering,3,3,0.00334,3,0.02332
lisadnews,3,3,0.00334,3,0.02332
liquidation,3,3,0.00334,3,0.02332
lipid,3,3,0.00334,3,0.02332
linterdiction,3,3,0.00334,3,0.02332
lindysmithmd,3,3,0.00334,3,0.02332
lindustrie,3,3,0.00334,3,0.02332
lindacbuchanan,3,3,0.00334,3,0.02332
lim,3,3,0.00334,3,0.02332
lilly,3,3,0.00334,3,0.02332
lighthouse,3,3,0.00334,3,0.02332
lifesite,3,3,0.00334,2,0.01555
lifer,3,3,0.00334,3,0.02332
liege,3,2,0.00222,2,0.01555
lidsville,3,3,0.00334,3,0.02332
lidl,3,3,0.00334,3,0.02332
lid,3,3,0.00334,3,0.02332
licensing,3,3,0.00334,3,0.02332
licensee,3,2,0.00222,2,0.01555
libération,3,2,0.00222,2,0.01555
libya,3,3,0.00334,3,0.02332
libuprofène,3,3,0.00334,3,0.02332
libtards,3,3,0.00334,3,0.02332
libtard,3,1,0.00111,1,0.00777
liberation,3,3,0.00334,3,0.02332
liberalliarsclubcanfu2020,3,3,0.00334,1,0.00777
liberalismisamentaldisease,3,3,0.00334,3,0.02332
libel,3,3,0.00334,3,0.02332
liaison,3,3,0.00334,3,0.02332
lgus,3,3,0.00334,3,0.02332
lga,3,3,0.00334,3,0.02332
levée,3,3,0.00334,3,0.02332
levy,3,3,0.00334,3,0.02332
levin,3,3,0.00334,3,0.02332
levied,3,3,0.00334,3,0.02332
lever,3,3,0.00334,3,0.02332
leurope,3,3,0.00334,3,0.02332
let´s,3,3,0.00334,3,0.02332
lettuce,3,3,0.00334,3,0.02332
letsprayforcoronafreeworld,3,3,0.00334,2,0.01555
letizia,3,3,0.00334,3,0.02332
lethbridgecity,3,3,0.00334,3,0.02332
less10,3,3,0.00334,3,0.02332
lespagne,3,3,0.00334,3,0.02332
leslierob10,3,3,0.00334,2,0.01555
lesbos,3,3,0.00334,3,0.02332
leronlimab,3,3,0.00334,3,0.02332
leparisien,3,3,0.00334,2,0.01555
leonard,3,3,0.00334,3,0.02332
lennon,3,3,0.00334,3,0.02332
leniency,3,3,0.00334,3,0.02332
leicester,3,3,0.00334,3,0.02332
legitimacy,3,3,0.00334,3,0.02332
legion,3,3,0.00334,3,0.02332
leavenoonebehind,3,3,0.00334,3,0.02332
learntherisk,3,3,0.00334,3,0.02332
learning2getby,3,3,0.00334,3,0.02332
leadershipmatters,3,3,0.00334,3,0.02332
leaderpost,3,3,0.00334,3,0.02332
ldtpoll,3,3,0.00334,3,0.02332
ldnontfire,3,3,0.00334,3,0.02332
ldnkindness,3,2,0.00222,2,0.01555
lazithromycine,3,3,0.00334,3,0.02332
lawtwitter,3,3,0.00334,3,0.02332
lawenforcement,3,3,0.00334,3,0.02332
lavrov,3,3,0.00334,3,0.02332
lavez,3,3,0.00334,3,0.02332
lavarse,3,3,0.00334,3,0.02332
laval,3,2,0.00222,2,0.01555
lava,3,3,0.00334,3,0.02332
laurentian,3,3,0.00334,3,0.02332
laurenpelley,3,3,0.00334,3,0.02332
lauds,3,3,0.00334,3,0.02332
latinoamérica,3,3,0.00334,3,0.02332
latino,3,3,0.00334,3,0.02332
latelate,3,3,0.00334,3,0.02332
lastminute,3,3,0.00334,3,0.02332
larmée,3,3,0.00334,3,0.02332
larazones,3,3,0.00334,2,0.01555
laraleatrump,3,3,0.00334,3,0.02332
laquelle,3,3,0.00334,3,0.02332
laptop,3,3,0.00334,3,0.02332
lapping,3,3,0.00334,3,0.02332
lao,3,2,0.00222,2,0.01555
lanxiété,3,3,0.00334,3,0.02332
lansdowne,3,3,0.00334,3,0.02332
lannonce,3,3,0.00334,3,0.02332
lanka,3,3,0.00334,3,0.02332
langue,3,3,0.00334,3,0.02332
langford,3,3,0.00334,3,0.02332
langara,3,3,0.00334,2,0.01555
lang,3,3,0.00334,3,0.02332
lanez,3,3,0.00334,3,0.02332
landfill,3,3,0.00334,3,0.02332
lanark,3,3,0.00334,3,0.02332
lamented,3,3,0.00334,3,0.02332
lameass,3,3,0.00334,3,0.02332
lambertpp,3,3,0.00334,3,0.02332
lama,3,3,0.00334,3,0.02332
lalege,3,3,0.00334,3,0.02332
laisse,3,3,0.00334,3,0.02332
lain,3,3,0.00334,1,0.00777
lai,3,3,0.00334,3,0.02332
lagov,3,3,0.00334,3,0.02332
ladysmithbc,3,3,0.00334,3,0.02332
lado,3,3,0.00334,3,0.02332
lacked,3,3,0.00334,3,0.02332
labelled,3,3,0.00334,3,0.02332
labatts,3,3,0.00334,3,0.02332
kyliejenner,3,3,0.00334,3,0.02332
kyla,3,3,0.00334,3,0.02332
kurz,3,3,0.00334,3,0.02332
kurdish,3,2,0.00222,2,0.01555
kuow,3,2,0.00222,2,0.01555
krugman,3,3,0.00334,3,0.02332
krolczyk,3,3,0.00334,3,0.02332
kristynwongtam,3,3,0.00334,2,0.01555
kristyn,3,3,0.00334,3,0.02332
kristinhussey1,3,3,0.00334,3,0.02332
kristen,3,2,0.00222,2,0.01555
kra,3,3,0.00334,3,0.02332
kpfightscorona,3,3,0.00334,3,0.02332
korea—18,3,3,0.00334,3,0.02332
koreanafricancaribbean,3,3,0.00334,3,0.02332
kool,3,3,0.00334,3,0.02332
kongers,3,3,0.00334,3,0.02332
koi,3,3,0.00334,3,0.02332
kohl,3,2,0.00222,2,0.01555
kofi,3,2,0.00222,2,0.01555
kobe,3,3,0.00334,3,0.02332
knowyourhistory,3,3,0.00334,3,0.02332
knowitall,3,3,0.00334,3,0.02332
knocking,3,3,0.00334,3,0.02332
knitting,3,1,0.00111,1,0.00777
klm,3,3,0.00334,3,0.02332
kişihayatını,3,1,0.00111,1,0.00777
kiwi,3,3,0.00334,3,0.02332
kitten,3,3,0.00334,3,0.02332
kitsilano,3,3,0.00334,3,0.02332
kiss925,3,3,0.00334,3,0.02332
kirstiealley,3,3,0.00334,3,0.02332
kingjames,3,3,0.00334,3,0.02332
kingdom—16,3,3,0.00334,3,0.02332
kindergartner,3,3,0.00334,3,0.02332
kinder,3,3,0.00334,3,0.02332
kimstrassel,3,3,0.00334,3,0.02332
kimmel,3,3,0.00334,3,0.02332
kimf86,3,3,0.00334,2,0.01555
killl,3,3,0.00334,3,0.02332
kijijistyle,3,3,0.00334,3,0.02332
kidsmentalhlth,3,3,0.00334,2,0.01555
kidnapped,3,3,0.00334,3,0.02332
kiddy,3,3,0.00334,3,0.02332
kiddle,3,3,0.00334,1,0.00777
kickstart,3,3,0.00334,3,0.02332
khashoggis,3,3,0.00334,3,0.02332
khannisse,3,3,0.00334,3,0.02332
khameneivirus,3,3,0.00334,3,0.02332
khameneiir,3,3,0.00334,3,0.02332
khadir,3,2,0.00222,2,0.01555
khabib,3,3,0.00334,3,0.02332
kg,3,3,0.00334,3,0.02332
keyboard,3,3,0.00334,3,0.02332
kevinolearytv,3,3,0.00334,3,0.02332
kevinhart4real,3,2,0.00222,2,0.01555
kessmemaybe,3,3,0.00334,3,0.02332
kerman,3,3,0.00334,3,0.02332
kenyonwallace,3,3,0.00334,3,0.02332
kenroth,3,3,0.00334,3,0.02332
kenneyscruelcuts,3,3,0.00334,3,0.02332
kenneyresign,3,3,0.00334,2,0.01555
kemp,3,3,0.00334,3,0.02332
kellyrday19,3,3,0.00334,3,0.02332
kellyo,3,3,0.00334,3,0.02332
kellyloeffler,3,3,0.00334,3,0.02332
keg,3,3,0.00334,3,0.02332
keepyourrent,3,3,0.00334,3,0.02332
keepitup,3,3,0.00334,3,0.02332
keeper,3,3,0.00334,3,0.02332
kcdc,3,3,0.00334,3,0.02332
kbrkag,3,2,0.00222,2,0.01555
kazakhstan,3,2,0.00222,2,0.01555
kayceemaduyeg,3,3,0.00334,3,0.02332
kawartha,3,3,0.00334,3,0.02332
kavitapmd,3,3,0.00334,3,0.02332
kathylawrence1,3,3,0.00334,3,0.02332
kathykitsona,3,3,0.00334,3,0.02332
katecanadian,3,3,0.00334,3,0.02332
katarden,3,3,0.00334,2,0.01555
kasi,3,1,0.00111,1,0.00777
karltowns,3,3,0.00334,3,0.02332
karine,3,3,0.00334,3,0.02332
karimnagar,3,3,0.00334,3,0.02332
karensredpony,3,3,0.00334,2,0.01555
kane,3,3,0.00334,3,0.02332
kanahusfreedom,3,3,0.00334,3,0.02332
kami,3,2,0.00222,1,0.00777
kaha,3,3,0.00334,3,0.02332
kady,3,3,0.00334,2,0.01555
jyduclos,3,3,0.00334,3,0.02332
jv,3,3,0.00334,3,0.02332
juxtapose,3,3,0.00334,3,0.02332
juta,3,2,0.00222,1,0.00777
juststoplying1,3,3,0.00334,2,0.01555
justrecovery,3,3,0.00334,3,0.02332
justeat,3,3,0.00334,3,0.02332
justdoit,3,3,0.00334,3,0.02332
justaziam3,3,3,0.00334,2,0.01555
jusque,3,3,0.00334,3,0.02332
junkscience,3,3,0.00334,3,0.02332
juliadavisnews,3,3,0.00334,3,0.02332
juice,3,3,0.00334,3,0.02332
juggling,3,3,0.00334,3,0.02332
judged,3,3,0.00334,3,0.02332
juddlegum,3,3,0.00334,2,0.01555
jtrump,3,3,0.00334,3,0.02332
jtnreports,3,3,0.00334,2,0.01555
jstor,3,3,0.00334,3,0.02332
jsolomonreports,3,3,0.00334,3,0.02332
jshkatz,3,3,0.00334,3,0.02332
jrbauza,3,3,0.00334,1,0.00777
jplar1943,3,3,0.00334,3,0.02332
joyous,3,3,0.00334,3,0.02332
jovenel,3,3,0.00334,3,0.02332
jouent,3,3,0.00334,3,0.02332
joshuawongcf,3,3,0.00334,3,0.02332
josephsakran,3,3,0.00334,3,0.02332
jornalnacional,3,3,0.00334,1,0.00777
jornalbsm,3,3,0.00334,1,0.00777
jordynn,3,3,0.00334,3,0.02332
jordanschachtel,3,3,0.00334,3,0.02332
jonny,3,1,0.00111,1,0.00777
jonkarl,3,3,0.00334,3,0.02332
joffre,3,3,0.00334,3,0.02332
jody,3,3,0.00334,3,0.02332
jode,3,2,0.00222,2,0.01555
joannecangal,3,3,0.00334,2,0.01555
jmohanmalik,3,3,0.00334,2,0.01555
jk,3,3,0.00334,3,0.02332
jive,3,3,0.00334,3,0.02332
jiu,3,3,0.00334,3,0.02332
jitsu,3,3,0.00334,3,0.02332
jimsantilli,3,3,0.00334,2,0.01555
jimmykimmel,3,3,0.00334,3,0.02332
jimmydean001,3,3,0.00334,2,0.01555
jill,3,3,0.00334,3,0.02332
jig,3,3,0.00334,3,0.02332
jibberish,3,3,0.00334,3,0.02332
jhelum,3,3,0.00334,2,0.01555
jfinn1971,3,3,0.00334,3,0.02332
jezebel,3,2,0.00222,2,0.01555
jeudi,3,3,0.00334,3,0.02332
jessekellydc,3,3,0.00334,3,0.02332
jerryrigged,3,3,0.00334,3,0.02332
jerkyjared,3,3,0.00334,3,0.02332
jerking,3,3,0.00334,3,0.02332
jeremyphoward,3,3,0.00334,3,0.02332
jeremycorbyn,3,3,0.00334,3,0.02332
jennyrachelpal,3,3,0.00334,3,0.02332
jennycohn1,3,3,0.00334,3,0.02332
jenniferrobson8,3,3,0.00334,3,0.02332
jeeneree,3,3,0.00334,2,0.01555
jd,3,3,0.00334,3,0.02332
jburnmurdoch,3,3,0.00334,3,0.02332
jazeera,3,3,0.00334,3,0.02332
jaysus,3,3,0.00334,3,0.02332
jayinslee,3,3,0.00334,3,0.02332
javed,3,3,0.00334,3,0.02332
jarmstrongbc,3,3,0.00334,3,0.02332
janwithay,3,3,0.00334,2,0.01555
januaryafter,3,3,0.00334,3,0.02332
janforney1,3,3,0.00334,2,0.01555
janettxblessed,3,3,0.00334,3,0.02332
janawinter,3,3,0.00334,3,0.02332
janatacurfew,3,3,0.00334,3,0.02332
jamz129,3,3,0.00334,3,0.02332
jamie,3,3,0.00334,3,0.02332
jamaican,3,3,0.00334,3,0.02332
jaildetention,3,3,0.00334,3,0.02332
jacquie1959,3,3,0.00334,3,0.02332
jacques,3,3,0.00334,3,0.02332
jacktodd46,3,3,0.00334,2,0.01555
jackmintz,3,3,0.00334,3,0.02332
i❤️ny,3,3,0.00334,3,0.02332
iynaynpa,3,3,0.00334,3,0.02332
iwk,3,3,0.00334,3,0.02332
iwillsocialdistance,3,3,0.00334,3,0.02332
ivison,3,3,0.00334,3,0.02332
ivey,3,3,0.00334,3,0.02332
it🤔,3,3,0.00334,3,0.02332
itvwales,3,3,0.00334,3,0.02332
itstime,3,3,0.00334,3,0.02332
itsnotthecorona,3,3,0.00334,3,0.02332
itsnotaboutyou,3,3,0.00334,3,0.02332
itonill,3,3,0.00334,3,0.02332
ito,3,3,0.00334,2,0.01555
itif,3,3,0.00334,3,0.02332
italy—493,3,3,0.00334,3,0.02332
italycoronavirus,3,3,0.00334,3,0.02332
italiens,3,3,0.00334,3,0.02332
italianstyle,3,3,0.00334,3,0.02332
italianos,3,3,0.00334,3,0.02332
isthat,3,3,0.00334,3,0.02332
istandwithmashpee,3,3,0.00334,3,0.02332
israelipm,3,3,0.00334,2,0.01555
isolationlife,3,3,0.00334,3,0.02332
isolamento,3,3,0.00334,3,0.02332
isabelle,3,3,0.00334,3,0.02332
irs,3,3,0.00334,3,0.02332
irreversible,3,3,0.00334,3,0.02332
irrespective,3,3,0.00334,3,0.02332
irregularly,3,3,0.00334,3,0.02332
irrefutable,3,3,0.00334,3,0.02332
irrationnels,3,3,0.00334,1,0.00777
irrationality,3,3,0.00334,3,0.02332
irr,3,2,0.00222,2,0.01555
irplawyer,3,3,0.00334,3,0.02332
iran—139,3,3,0.00334,3,0.02332
ira,3,3,0.00334,2,0.01555
involuntary,3,3,0.00334,3,0.02332
involuntarily,3,3,0.00334,3,0.02332
invoice,3,3,0.00334,3,0.02332
invisibility,3,3,0.00334,3,0.02332
invincibility,3,3,0.00334,3,0.02332
investigator,3,3,0.00334,3,0.02332
invader,3,3,0.00334,3,0.02332
intérêts,3,3,0.00334,3,0.02332
intéressant,3,2,0.00222,2,0.01555
intubating,3,3,0.00334,3,0.02332
intrusive,3,3,0.00334,3,0.02332
intrepid,3,3,0.00334,3,0.02332
intolerant,3,2,0.00222,2,0.01555
intolerance,3,3,0.00334,3,0.02332
intimidate,3,3,0.00334,3,0.02332
intimacy,3,3,0.00334,3,0.02332
interventionéconomique,3,3,0.00334,3,0.02332
intervened,3,3,0.00334,3,0.02332
intervenants,3,3,0.00334,3,0.02332
interrupting,3,3,0.00334,3,0.02332
interracial,3,3,0.00334,3,0.02332
internacionales,3,3,0.00334,3,0.02332
intermediate,3,2,0.00222,2,0.01555
intereses,3,3,0.00334,3,0.02332
interdits,3,3,0.00334,3,0.02332
interconnectedness,3,3,0.00334,3,0.02332
intensified,3,3,0.00334,3,0.02332
instinctively,3,3,0.00334,2,0.01555
installers,3,3,0.00334,3,0.02332
instacartstrike,3,3,0.00334,3,0.02332
inspects,3,3,0.00334,3,0.02332
inspect,3,3,0.00334,3,0.02332
insolvent,3,2,0.00222,2,0.01555
insofar,3,3,0.00334,3,0.02332
insitute,3,3,0.00334,3,0.02332
insitevan,3,3,0.00334,3,0.02332
insipid,3,3,0.00334,3,0.02332
insinuating,3,3,0.00334,3,0.02332
inscrivezvous,3,3,0.00334,3,0.02332
inrbkinshasa,3,3,0.00334,2,0.01555
inquiétudes,3,3,0.00334,3,0.02332
inquire,3,3,0.00334,3,0.02332
inquiets,3,2,0.00222,2,0.01555
inondations,3,3,0.00334,3,0.02332
innisfil,3,3,0.00334,3,0.02332
inmunes,3,2,0.00222,2,0.01555
injecting,3,3,0.00334,3,0.02332
injected,3,3,0.00334,3,0.02332
inicio,3,3,0.00334,3,0.02332
inhibitor,3,3,0.00334,3,0.02332
inhaler,3,3,0.00334,2,0.01555
inhale,3,3,0.00334,3,0.02332
inhabited,3,3,0.00334,3,0.02332
inglesby,3,3,0.00334,3,0.02332
ingersolrobert,3,3,0.00334,2,0.01555
infront,3,3,0.00334,3,0.02332
infowars,3,3,0.00334,3,0.02332
informée,3,3,0.00334,3,0.02332
informer,3,3,0.00334,3,0.02332
informational,3,3,0.00334,3,0.02332
infobae,3,3,0.00334,3,0.02332
infidel,3,3,0.00334,3,0.02332
infectionwithout,3,3,0.00334,3,0.02332
infectiologue,3,2,0.00222,2,0.01555
infectadas,3,3,0.00334,3,0.02332
inescapable,3,3,0.00334,3,0.02332
inefficiency,3,3,0.00334,3,0.02332
indopacific,3,3,0.00334,2,0.01555
indomitable,3,3,0.00334,3,0.02332
individually,3,3,0.00334,3,0.02332
indistinguishable,3,3,0.00334,3,0.02332
indispensability,3,3,0.00334,3,0.02332
indique,3,3,0.00334,3,0.02332
indignation,3,3,0.00334,3,0.02332
indiatoday,3,3,0.00334,3,0.02332
indepth,3,3,0.00334,3,0.02332
indefatigable,3,3,0.00334,3,0.02332
indecisive,3,3,0.00334,3,0.02332
inde,3,3,0.00334,3,0.02332
inconsiderate,3,3,0.00334,2,0.01555
incompetency,3,3,0.00334,3,0.02332
incompatible,3,3,0.00334,3,0.02332
incinerated,3,3,0.00334,3,0.02332
incestuous,3,3,0.00334,3,0.02332
incarnate,3,3,0.00334,3,0.02332
incapacity,3,3,0.00334,3,0.02332
incapacitated,3,3,0.00334,3,0.02332
incalculable,3,3,0.00334,3,0.02332
inbetween,3,3,0.00334,3,0.02332
inaugurated,3,3,0.00334,3,0.02332
inappropriatelytimed,3,3,0.00334,3,0.02332
inadequately,3,3,0.00334,3,0.02332
inactive,3,3,0.00334,3,0.02332
inactivate,3,3,0.00334,3,0.02332
imágenes,3,3,0.00334,3,0.02332
impressively,3,3,0.00334,3,0.02332
imposé,3,3,0.00334,3,0.02332
imposter,3,3,0.00334,3,0.02332
importancia,3,3,0.00334,3,0.02332
imploding,3,3,0.00334,3,0.02332
impeding,3,3,0.00334,3,0.02332
impediment,3,3,0.00334,3,0.02332
impeachtrump,3,3,0.00334,3,0.02332
impeachedforlife,3,3,0.00334,3,0.02332
impaireddriving,3,3,0.00334,3,0.02332
imp,3,3,0.00334,3,0.02332
immolate,3,3,0.00334,3,0.02332
immigrate,3,3,0.00334,3,0.02332
immidiate,3,3,0.00334,3,0.02332
immature,3,3,0.00334,3,0.02332
imitation,3,3,0.00334,3,0.02332
imdb,3,3,0.00334,3,0.02332
imbéciles,3,3,0.00334,3,0.02332
imbedded,3,3,0.00334,3,0.02332
imagen,3,3,0.00334,3,0.02332
illégaux,3,3,0.00334,3,0.02332
illustration,3,3,0.00334,3,0.02332
illuminatis,3,3,0.00334,1,0.00777
illuminating,3,3,0.00334,3,0.02332
illness—lunched,3,3,0.00334,3,0.02332
illicit,3,3,0.00334,3,0.02332
illhealth,3,3,0.00334,3,0.02332
iihf,3,2,0.00222,2,0.01555
ihre,3,3,0.00334,3,0.02332
ihpmeuoft,3,3,0.00334,3,0.02332
iheartradio,3,3,0.00334,3,0.02332
igp,3,3,0.00334,3,0.02332
ignoredclosedundermined,3,3,0.00334,3,0.02332
iglesias,3,3,0.00334,3,0.02332
igg,3,3,0.00334,3,0.02332
idiota,3,3,0.00334,3,0.02332
idiocracy,3,3,0.00334,3,0.02332
idf,3,3,0.00334,3,0.02332
icsupdates,3,3,0.00334,3,0.02332
iciipe,3,3,0.00334,2,0.01555
ichotiner,3,3,0.00334,3,0.02332
ich,3,3,0.00334,2,0.01555
iccwbo,3,3,0.00334,3,0.02332
icarly,3,3,0.00334,3,0.02332
icao,3,3,0.00334,2,0.01555
ibom,3,2,0.00222,1,0.00777
ibd,3,3,0.00334,3,0.02332
iamritu,3,3,0.00334,2,0.01555
iamrapaport,3,3,0.00334,3,0.02332
iamcardib,3,3,0.00334,3,0.02332
