Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
msm🙄🙄🙄field,2,2,0.00193,2,0.01563
msmagazine,2,2,0.00193,2,0.01563
msledvinka,2,2,0.00193,1,0.00782
msduhmeanor,2,2,0.00193,1,0.00782
msamymacpherson,2,2,0.00193,1,0.00782
mrtdogg,2,2,0.00193,2,0.01563
mrt,2,2,0.00193,2,0.01563
mrspanstreppon,2,2,0.00193,1,0.00782
mrshikharmisra,2,2,0.00193,1,0.00782
mrruggero,2,2,0.00193,1,0.00782
mrrjholland,2,2,0.00193,1,0.00782
mrkrudd,2,2,0.00193,2,0.01563
mrjamesob,2,2,0.00193,2,0.01563
mrjagss,2,2,0.00193,2,0.01563
mrhteacher,2,2,0.00193,1,0.00782
mrfusco,2,2,0.00193,1,0.00782
mrdarkwolfe,2,2,0.00193,2,0.01563
mrcjustrideit,2,2,0.00193,2,0.01563
mrchelseaboss,2,2,0.00193,1,0.00782
mrc,2,2,0.00193,2,0.01563
mrbinnion,2,2,0.00193,2,0.01563
mph,2,2,0.00193,2,0.01563
mpgvip,2,2,0.00193,2,0.01563
mpfoh,2,2,0.00193,2,0.01563
mpas2020,2,2,0.00193,1,0.00782
moyé,2,2,0.00193,2,0.01563
moxypbass,2,2,0.00193,2,0.01563
moxie,2,2,0.00193,2,0.01563
moxeebeme,2,2,0.00193,1,0.00782
moveup,2,2,0.00193,2,0.01563
movetheworldca,2,2,0.00193,2,0.01563
moveon,2,2,0.00193,2,0.01563
mouvementcsn,2,2,0.00193,2,0.01563
mouton,2,2,0.00193,2,0.01563
mouthbreathers,2,2,0.00193,2,0.01563
moussa,2,2,0.00193,2,0.01563
mouseulysses,2,2,0.00193,1,0.00782
mouri,2,2,0.00193,1,0.00782
mourante,2,2,0.00193,2,0.01563
mountroyal4u,2,2,0.00193,1,0.00782
mountainous,2,2,0.00193,2,0.01563
moudakis,2,2,0.00193,2,0.01563
moucher,2,2,0.00193,2,0.01563
mou,2,2,0.00193,2,0.01563
mottley,2,1,0.00097,1,0.00782
motorist,2,2,0.00193,2,0.01563
motoluvr,2,2,0.00193,2,0.01563
motivating,2,2,0.00193,2,0.01563
mothernature,2,2,0.00193,2,0.01563
motelonfire,2,2,0.00193,1,0.00782
motel,2,2,0.00193,2,0.01563
mosul,2,1,0.00097,1,0.00782
most…,2,2,0.00193,2,0.01563
mostrado,2,2,0.00193,2,0.01563
mostra,2,2,0.00193,2,0.01563
mossmanlab,2,2,0.00193,2,0.01563
moses,2,2,0.00193,2,0.01563
mosebysginch,2,2,0.00193,1,0.00782
moscowtimes,2,2,0.00193,2,0.01563
mortimer1,2,2,0.00193,2,0.01563
mortalidad,2,2,0.00193,2,0.01563
mortal,2,2,0.00193,2,0.01563
morphed,2,2,0.00193,2,0.01563
moroninchief,2,2,0.00193,2,0.01563
morningside,2,2,0.00193,2,0.01563
morneaus,2,2,0.00193,2,0.01563
morininfo,2,2,0.00193,2,0.01563
morgen,2,2,0.00193,2,0.01563
morganfrawley,2,2,0.00193,2,0.01563
moosejaw,2,2,0.00193,2,0.01563
mooreoliver,2,2,0.00193,2,0.01563
moonmaninthe,2,2,0.00193,1,0.00782
moonbats,2,1,0.00097,1,0.00782
montérégie,2,2,0.00193,2,0.01563
monttremblant,2,2,0.00193,2,0.01563
montréals,2,2,0.00193,2,0.01563
montréalaise,2,2,0.00193,2,0.01563
montréalais,2,2,0.00193,2,0.01563
monthlong,2,2,0.00193,2,0.01563
monteirorecord,2,2,0.00193,2,0.01563
montalvo,2,2,0.00193,1,0.00782
monstersthey,2,2,0.00193,2,0.01563
monsoon,2,1,0.00097,1,0.00782
monsefderraji,2,2,0.00193,2,0.01563
monscience,2,2,0.00193,2,0.01563
monroe,2,2,0.00193,2,0.01563
monkeyed,2,2,0.00193,2,0.01563
monk,2,2,0.00193,2,0.01563
monitoreo,2,2,0.00193,2,0.01563
moniqueomadan,2,2,0.00193,2,0.01563
moniquegiroux,2,2,0.00193,2,0.01563
monicasloves,2,2,0.00193,1,0.00782
monicagattinger,2,2,0.00193,2,0.01563
mongo3804,2,2,0.00193,2,0.01563
moneymaking,2,2,0.00193,2,0.01563
moneylaundering,2,2,0.00193,2,0.01563
moneyheist,2,2,0.00193,2,0.01563
mondo,2,2,0.00193,2,0.01563
mondelēz,2,2,0.00193,2,0.01563
mondayvibes,2,2,0.00193,2,0.01563
monafortier,2,2,0.00193,2,0.01563
mommabearsrising,2,2,0.00193,2,0.01563
momentslà,2,2,0.00193,2,0.01563
momentos,2,2,0.00193,2,0.01563
mombasa,2,2,0.00193,2,0.01563
molécules,2,2,0.00193,2,0.01563
molten,2,2,0.00193,2,0.01563
mollyknight,2,2,0.00193,2,0.01563
molly,2,2,0.00193,2,0.01563
moisturevapor8r,2,2,0.00193,1,0.00782
moisture,2,2,0.00193,2,0.01563
moist,2,2,0.00193,2,0.01563
moia,2,2,0.00193,2,0.01563
mohwtaiwan,2,2,0.00193,2,0.01563
mohawkemotions,2,2,0.00193,2,0.01563
mohammadi,2,2,0.00193,2,0.01563
mohali,2,1,0.00097,1,0.00782
moffre,2,2,0.00193,2,0.01563
mofa,2,2,0.00193,2,0.01563
moeyd64,2,2,0.00193,2,0.01563
modu,2,1,0.00097,1,0.00782
modishah,2,2,0.00193,2,0.01563
modernday,2,2,0.00193,2,0.01563
moderator,2,2,0.00193,2,0.01563
modellt,2,2,0.00193,2,0.01563
modelled,2,2,0.00193,2,0.01563
mod,2,2,0.00193,2,0.01563
mockingbird,2,2,0.00193,2,0.01563
mobilising,2,2,0.00193,2,0.01563
mobilisent,2,2,0.00193,2,0.01563
mobilisededucated,2,2,0.00193,2,0.01563
mobilised,2,2,0.00193,2,0.01563
mobbed,2,2,0.00193,2,0.01563
moan,2,2,0.00193,2,0.01563
mnwild,2,1,0.00097,1,0.00782
mnhealth,2,2,0.00193,2,0.01563
mmuller2019,2,2,0.00193,1,0.00782
mmm,2,2,0.00193,2,0.01563
mmfa,2,2,0.00193,2,0.01563
mmetam,2,2,0.00193,2,0.01563
mmeaston,2,2,0.00193,1,0.00782
mma,2,2,0.00193,2,0.01563
mlrbc,2,2,0.00193,2,0.01563
mln,2,2,0.00193,2,0.01563
mlive,2,2,0.00193,2,0.01563
mlevittnp2013,2,2,0.00193,1,0.00782
mlczone,2,2,0.00193,2,0.01563
mlbear,2,2,0.00193,1,0.00782
mkhardyphoto,2,2,0.00193,1,0.00782
mjgerson,2,2,0.00193,2,0.01563
mjalshrika,2,2,0.00193,2,0.01563
mj,2,1,0.00097,1,0.00782
mittromneyblame,2,2,0.00193,2,0.01563
mitten,2,2,0.00193,2,0.01563
mitobucho,2,2,0.00193,1,0.00782
mitigates,2,2,0.00193,2,0.01563
mitchplease,2,2,0.00193,2,0.01563
mitad,2,2,0.00193,2,0.01563
misunderstood,2,2,0.00193,2,0.01563
mistruths,2,2,0.00193,2,0.01563
mistrustful,2,2,0.00193,2,0.01563
mist,2,2,0.00193,2,0.01563
missourian,2,2,0.00193,2,0.01563
missmichelle61,2,2,0.00193,1,0.00782
missjulialee,2,2,0.00193,1,0.00782
mississippian,2,2,0.00193,2,0.01563
mississaugapf,2,2,0.00193,2,0.01563
mississaugafes,2,2,0.00193,2,0.01563
missingkids,2,2,0.00193,2,0.01563
missgfycuffy,2,2,0.00193,2,0.01563
misrepresents,2,2,0.00193,2,0.01563
misreporting,2,2,0.00193,2,0.01563
misreading,2,2,0.00193,2,0.01563
misperceptions,2,2,0.00193,2,0.01563
mismas,2,2,0.00193,2,0.01563
misma,2,2,0.00193,2,0.01563
misión,2,2,0.00193,2,0.01563
mishdrag,2,1,0.00097,1,0.00782
miser,2,2,0.00193,2,0.01563
misdisinfo,2,2,0.00193,1,0.00782
misdiagnosed,2,2,0.00193,2,0.01563
mischaracterized,2,2,0.00193,2,0.01563
misbehavior,2,2,0.00193,2,0.01563
mirvatalasnag,2,1,0.00097,1,0.00782
mirroring,2,2,0.00193,2,0.01563
mireillepaquet,2,2,0.00193,2,0.01563
mired,2,2,0.00193,2,0.01563
miraka,2,2,0.00193,1,0.00782
mirage,2,2,0.00193,2,0.01563
mintz,2,2,0.00193,2,0.01563
minster,2,2,0.00193,2,0.01563
minsal,2,2,0.00193,2,0.01563
minovembre,2,2,0.00193,2,0.01563
minithread,2,2,0.00193,2,0.01563
ministérielle,2,2,0.00193,2,0.01563
ministères,2,2,0.00193,2,0.01563
ministrybad,2,2,0.00193,1,0.00782
ministerpmleader,2,2,0.00193,2,0.01563
miniseries,2,2,0.00193,2,0.01563
minindserv,2,2,0.00193,2,0.01563
minimise,2,2,0.00193,2,0.01563
minimally,2,2,0.00193,2,0.01563
miniempires,2,2,0.00193,2,0.01563
miniangry,2,2,0.00193,2,0.01563
minhtngo,2,2,0.00193,2,0.01563
minhas,2,1,0.00097,1,0.00782
minha,2,2,0.00193,2,0.01563
mingled,2,2,0.00193,2,0.01563
minfielding,2,2,0.00193,2,0.01563
mineral,2,2,0.00193,2,0.01563
minding,2,2,0.00193,2,0.01563
mince,2,2,0.00193,2,0.01563
mimicked,2,2,0.00193,2,0.01563
mimick,2,2,0.00193,2,0.01563
mimic,2,2,0.00193,2,0.01563
miltonon,2,2,0.00193,2,0.01563
miltonatthespec,2,2,0.00193,2,0.01563
millionnaire,2,1,0.00097,1,0.00782
millionday,2,2,0.00193,2,0.01563
milliardaires,2,2,0.00193,2,0.01563
millerpence,2,2,0.00193,2,0.01563
millercrime,2,2,0.00193,1,0.00782
millennium,2,2,0.00193,2,0.01563
millefleurs,2,1,0.00097,1,0.00782
milkteaalliance,2,2,0.00193,2,0.01563
milking,2,2,0.00193,2,0.01563
milked,2,2,0.00193,2,0.01563
miljoenen,2,2,0.00193,1,0.00782
militarysweep2,2,2,0.00193,2,0.01563
militares,2,2,0.00193,2,0.01563
miley,2,2,0.00193,2,0.01563
mildest,2,2,0.00193,2,0.01563
mikovitz,2,2,0.00193,2,0.01563
mikimiyazaki13,2,2,0.00193,1,0.00782
mikesavagehfx,2,2,0.00193,2,0.01563
mikeradan,2,2,0.00193,2,0.01563
mikepillsbury,2,2,0.00193,2,0.01563
mikeljollett,2,2,0.00193,2,0.01563
mikefarb1,2,2,0.00193,1,0.00782
mikebryan81,2,2,0.00193,1,0.00782
mikebethune,2,2,0.00193,1,0.00782
mikalskuterud,2,2,0.00193,2,0.01563
mijn,2,2,0.00193,1,0.00782
migrationkilled,2,2,0.00193,2,0.01563
migrate,2,2,0.00193,2,0.01563
migrantshouse,2,2,0.00193,2,0.01563
migrantrightsca,2,2,0.00193,2,0.01563
migrantlivesmatter,2,2,0.00193,2,0.01563
migrantes,2,2,0.00193,2,0.01563
migneault,2,2,0.00193,2,0.01563
miete,2,2,0.00193,2,0.01563
miembros,2,2,0.00193,2,0.01563
mielniczuk,2,2,0.00193,2,0.01563
miedo,2,2,0.00193,2,0.01563
midwivesonthefrontlines,2,2,0.00193,2,0.01563
midsummer,2,2,0.00193,2,0.01563
midsized,2,2,0.00193,2,0.01563
midnightsun,2,2,0.00193,2,0.01563
midmonth,2,2,0.00193,2,0.01563
midiendo,2,1,0.00097,1,0.00782
midget,2,2,0.00193,2,0.01563
middling,2,2,0.00193,2,0.01563
middleweight,2,2,0.00193,2,0.01563
middleincome,2,2,0.00193,2,0.01563
midcovid19,2,2,0.00193,2,0.01563
microwave,2,2,0.00193,2,0.01563
microsoftteams,2,2,0.00193,2,0.01563
microorganism,2,2,0.00193,2,0.01563
microeconomic,2,2,0.00193,2,0.01563
microchipping,2,2,0.00193,2,0.01563
microbiologisteinfectiologue,2,2,0.00193,2,0.01563
microbiologiste,2,2,0.00193,2,0.01563
mickbk,2,2,0.00193,2,0.01563
mick719,2,2,0.00193,2,0.01563
michif,2,1,0.00097,1,0.00782
michels,2,2,0.00193,2,0.01563
michell45129550,2,2,0.00193,1,0.00782
michell35822292,2,2,0.00193,1,0.00782
micheline,2,2,0.00193,2,0.01563
michele,2,2,0.00193,2,0.01563
michaeltmontgo1,2,2,0.00193,2,0.01563
michaelrcaputo,2,2,0.00193,2,0.01563
michaelminalab,2,2,0.00193,2,0.01563
michaelmelham,2,2,0.00193,2,0.01563
michaelk,2,2,0.00193,2,0.01563
michaeljacksons,2,2,0.00193,1,0.00782
michaelgrange,2,2,0.00193,2,0.01563
michaelgove,2,2,0.00193,2,0.01563
michaelfullan1,2,2,0.00193,2,0.01563
michaeldjohnsjr,2,2,0.00193,2,0.01563
michaelcrowley,2,2,0.00193,2,0.01563
michaelcoren,2,2,0.00193,2,0.01563
michaelbd,2,2,0.00193,2,0.01563
michaelart123,2,2,0.00193,2,0.01563
michael53997936,2,2,0.00193,2,0.01563
miceli,2,2,0.00193,2,0.01563
miasanmia,2,2,0.00193,1,0.00782
miamiherald,2,2,0.00193,2,0.01563
mhorheuinfoontarioca,2,2,0.00193,2,0.01563
mgr,2,2,0.00193,2,0.01563
mgmt,2,2,0.00193,2,0.01563
mgjyyydx463dg,2,2,0.00193,2,0.01563
mfrance923,2,2,0.00193,2,0.01563
mfollowill,2,2,0.00193,2,0.01563
mfarussia,2,2,0.00193,2,0.01563
mfarooq45,2,2,0.00193,2,0.01563
me👇👇👀🇺🇸,2,2,0.00193,2,0.01563
me—who,2,2,0.00193,2,0.01563
mex,2,2,0.00193,1,0.00782
meu,2,2,0.00193,2,0.01563
mettent,2,2,0.00193,2,0.01563
mettant,2,2,0.00193,2,0.01563
metrolinx,2,2,0.00193,2,0.01563
methadone,2,2,0.00193,2,0.01563
metallica,2,2,0.00193,2,0.01563
metabolism,2,2,0.00193,2,0.01563
metabolic,2,2,0.00193,2,0.01563
mesurer,2,2,0.00193,2,0.01563
messonnier,2,2,0.00193,2,0.01563
messiah,2,2,0.00193,2,0.01563
messi,2,2,0.00193,2,0.01563
mes200000,2,2,0.00193,2,0.01563
merry,2,2,0.00193,2,0.01563
merrick,2,2,0.00193,2,0.01563
merlinmacaw,2,2,0.00193,1,0.00782
merkeldictatorship,2,2,0.00193,2,0.01563
merica,2,2,0.00193,2,0.01563
meredithmacleod,2,2,0.00193,2,0.01563
mereanarchy,2,2,0.00193,1,0.00782
merdias,2,2,0.00193,2,0.01563
mercis,2,2,0.00193,2,0.01563
merciless,2,2,0.00193,2,0.01563
mercados,2,2,0.00193,2,0.01563
mer,2,2,0.00193,2,0.01563
meow,2,2,0.00193,2,0.01563
menée,2,2,0.00193,2,0.01563
mentiu,2,2,0.00193,1,0.00782
mentalwellness,2,2,0.00193,2,0.01563
mentalhealthishealth,2,2,0.00193,2,0.01563
mensonge,2,2,0.00193,2,0.01563
menschen,2,2,0.00193,2,0.01563
mensajes,2,2,0.00193,2,0.01563
menon,2,2,0.00193,2,0.01563
mener,2,2,0.00193,2,0.01563
menec,2,2,0.00193,2,0.01563
mendez,2,1,0.00097,1,0.00782
mendacious,2,2,0.00193,2,0.01563
menards,2,2,0.00193,2,0.01563
menant,2,2,0.00193,2,0.01563
menacing,2,2,0.00193,2,0.01563
memento,2,2,0.00193,2,0.01563
mememercenary,2,2,0.00193,2,0.01563
membersorgs,2,2,0.00193,2,0.01563
meltblown,2,2,0.00193,2,0.01563
melodramatic,2,2,0.00193,2,0.01563
melissadderosa,2,2,0.00193,2,0.01563
melinnature,2,2,0.00193,2,0.01563
melika,2,2,0.00193,2,0.01563
melfort,2,2,0.00193,2,0.01563
melaniemetz6,2,2,0.00193,1,0.00782
mejores,2,2,0.00193,2,0.01563
meio,2,2,0.00193,2,0.01563
megawatts55,2,2,0.00193,1,0.00782
megaprojects,2,2,0.00193,2,0.01563
meganogilvie,2,2,0.00193,2,0.01563
megacities,2,2,0.00193,2,0.01563
meg,2,2,0.00193,2,0.01563
meeste,2,2,0.00193,1,0.00782
meer,2,2,0.00193,2,0.01563
meekly,2,2,0.00193,2,0.01563
medwoman1,2,2,0.00193,1,0.00782
medlabisfrontline🧪,2,2,0.00193,2,0.01563
medicvet68,2,2,0.00193,2,0.01563
medicaremonday,2,2,0.00193,2,0.01563
mediate,2,2,0.00193,2,0.01563
mediapetition,2,2,0.00193,2,0.01563
mediante,2,2,0.00193,2,0.01563
medianas,2,2,0.00193,2,0.01563
medial,2,2,0.00193,2,0.01563
mediaauntie,2,2,0.00193,2,0.01563
meddle,2,2,0.00193,2,0.01563
medcram,2,2,0.00193,2,0.01563
mecca,2,2,0.00193,2,0.01563
mecanismo,2,2,0.00193,2,0.01563
mebrard,2,2,0.00193,2,0.01563
meatplant,2,2,0.00193,2,0.01563
meatfreemonday,2,2,0.00193,2,0.01563
meatfree,2,2,0.00193,2,0.01563
measlesfree,2,2,0.00193,2,0.01563
meadowvale,2,2,0.00193,2,0.01563
me1047,2,2,0.00193,1,0.00782
mdt,2,2,0.00193,2,0.01563
mds—your,2,2,0.00193,2,0.01563
mdrr,2,2,0.00193,2,0.01563
mdmteddibiase,2,2,0.00193,2,0.01563
mdg22531484,2,2,0.00193,2,0.01563
mdaus,2,2,0.00193,2,0.01563
mdau,2,1,0.00097,1,0.00782
mdantonieta,2,2,0.00193,1,0.00782
mcuban,2,2,0.00193,2,0.01563
mcpid67,2,2,0.00193,1,0.00782
mcmuffin,2,2,0.00193,2,0.01563
mcmichael,2,1,0.00097,1,0.00782
mclean,2,2,0.00193,2,0.01563
mclaughlinonyourside,2,2,0.00193,2,0.01563
mckenzie,2,2,0.00193,2,0.01563
mckaycoppins,2,2,0.00193,2,0.01563
mchchildrens,2,2,0.00193,2,0.01563
mcgraw,2,2,0.00193,2,0.01563
mcgillu,2,2,0.00193,2,0.01563
mcfucknuts,2,2,0.00193,2,0.01563
mcf1122,2,2,0.00193,1,0.00782
mcdumbass,2,2,0.00193,2,0.01563
mccunecicki,2,2,0.00193,2,0.01563
mccready,2,2,0.00193,2,0.01563
mccray,2,2,0.00193,2,0.01563
mcconaughey,2,2,0.00193,2,0.01563
mcclatchy,2,2,0.00193,2,0.01563
mccainsanders,2,2,0.00193,2,0.01563
mcbride,2,2,0.00193,2,0.01563
mcblackfacedinksocks,2,2,0.00193,2,0.01563
mcaroline1936,2,2,0.00193,1,0.00782
mcafee,2,2,0.00193,1,0.00782
mbiron,2,2,0.00193,1,0.00782
mbeltran,2,2,0.00193,1,0.00782
mbeki,2,2,0.00193,2,0.01563
mbdantonio,2,2,0.00193,2,0.01563
mañanera,2,2,0.00193,2,0.01563
maîtres,2,2,0.00193,2,0.01563
mazurikl,2,2,0.00193,2,0.01563
may🍸🥃,2,2,0.00193,2,0.01563
maythefourth,2,2,0.00193,2,0.01563
mayorofburnaby,2,2,0.00193,2,0.01563
mayorga,2,2,0.00193,2,0.01563
mayhem,2,2,0.00193,2,0.01563
mayer,2,2,0.00193,2,0.01563
may4,2,2,0.00193,2,0.01563
may12wim,2,2,0.00193,2,0.01563
may1,2,2,0.00193,2,0.01563
maxime,2,2,0.00193,2,0.01563
maxed,2,2,0.00193,2,0.01563
maxblumenthal,2,2,0.00193,2,0.01563
mauvais,2,2,0.00193,2,0.01563
maureentaylor31,2,2,0.00193,2,0.01563
mauidiver1,2,2,0.00193,2,0.01563
matulog,2,1,0.00097,1,0.00782
mattocko,2,2,0.00193,1,0.00782
mattmfm,2,2,0.00193,2,0.01563
mattmclean1919,2,2,0.00193,2,0.01563
mattklapper,2,2,0.00193,2,0.01563
matthew4trump,2,2,0.00193,2,0.01563
mattgodtv,2,2,0.00193,2,0.01563
matt2002ca,2,2,0.00193,1,0.00782
matric,2,2,0.00193,2,0.01563
mathieufleury,2,2,0.00193,2,0.01563
materiality,2,2,0.00193,2,0.01563
matagalpa,2,2,0.00193,1,0.00782
masu,2,2,0.00193,1,0.00782
mastercard,2,2,0.00193,2,0.01563
masstesting,2,2,0.00193,2,0.01563
massshooting,2,2,0.00193,2,0.01563
massmurdererinchief,2,2,0.00193,2,0.01563
masquerade,2,2,0.00193,2,0.01563
mason,2,2,0.00193,2,0.01563
maskup,2,2,0.00193,2,0.01563
maskswent,2,2,0.00193,2,0.01563
masksocially,2,2,0.00193,2,0.01563
masksmore,2,2,0.00193,2,0.01563
masker,2,1,0.00097,1,0.00782
maske,2,1,0.00097,1,0.00782
masjid,2,1,0.00097,1,0.00782
masivos,2,2,0.00193,2,0.01563
masinalfredo,2,2,0.00193,2,0.01563
mashable,2,2,0.00193,2,0.01563
mascot,2,2,0.00193,2,0.01563
masaya,2,2,0.00193,2,0.01563
masa,2,2,0.00193,2,0.01563
maría,2,2,0.00193,1,0.00782
marynmck,2,2,0.00193,2,0.01563
maryilyushina,2,2,0.00193,2,0.01563
marydeal,2,2,0.00193,1,0.00782
marxism,2,2,0.00193,2,0.01563
marvelous,2,2,0.00193,2,0.01563
marvellous,2,2,0.00193,2,0.01563
marubufalino,2,2,0.00193,1,0.00782
martínez,2,2,0.00193,2,0.01563
martyred,2,2,0.00193,2,0.01563
martyrdom,2,2,0.00193,2,0.01563
marty,2,2,0.00193,2,0.01563
martinenserink,2,2,0.00193,2,0.01563
martian,2,2,0.00193,2,0.01563
mart,2,2,0.00193,2,0.01563
marshmallow,2,2,0.00193,2,0.01563
marshawright,2,2,0.00193,2,0.01563
marshatkelly,2,2,0.00193,1,0.00782
marshaled,2,2,0.00193,2,0.01563
marseille,2,2,0.00193,2,0.01563
marsdd,2,2,0.00193,2,0.01563
marriott,2,2,0.00193,2,0.01563
marooned,2,2,0.00193,2,0.01563
markzuckerberg,2,2,0.00193,2,0.01563
marktingcfp,2,2,0.00193,2,0.01563
markson,2,2,0.00193,2,0.01563
markruffalo,2,2,0.00193,2,0.01563
markparalovos,2,2,0.00193,2,0.01563
markmobility,2,2,0.00193,2,0.01563
markle,2,2,0.00193,2,0.01563
markhughesfilms,2,2,0.00193,1,0.00782
markholiday13,2,2,0.00193,1,0.00782
markhertling,2,2,0.00193,2,0.01563
markgilroyab,2,2,0.00193,1,0.00782
marketer,2,2,0.00193,2,0.01563
markelyas,2,2,0.00193,2,0.01563
markburgerenerg,2,2,0.00193,2,0.01563
markaz,2,2,0.00193,2,0.01563
maritza,2,2,0.00193,2,0.01563
maritstiles,2,2,0.00193,2,0.01563
maritimers,2,2,0.00193,2,0.01563
marisepayne,2,2,0.00193,2,0.01563
mariooch511,2,2,0.00193,1,0.00782
mariogearbox,2,2,0.00193,2,0.01563
mariodelgado,2,2,0.00193,2,0.01563
marino,2,2,0.00193,2,0.01563
mariner,2,2,0.00193,2,0.01563
marineatlantic,2,2,0.00193,2,0.01563
marilyn,2,2,0.00193,2,0.01563
marieève,2,2,0.00193,2,0.01563
mariettaga,2,2,0.00193,2,0.01563
mariefrrenaud,2,2,0.00193,1,0.00782
marieclaude,2,2,0.00193,1,0.00782
marido,2,2,0.00193,2,0.01563
maricopa,2,2,0.00193,2,0.01563
mariansmedley,2,2,0.00193,2,0.01563
mariannmeedward,2,2,0.00193,2,0.01563
marianne,2,2,0.00193,2,0.01563
mariamgroz,2,2,0.00193,2,0.01563
mariages,2,1,0.00097,1,0.00782
marginalizedracialized,2,2,0.00193,2,0.01563
margeelder8,2,2,0.00193,2,0.01563
margbrennan,2,2,0.00193,2,0.01563
margaretmaier2,2,2,0.00193,1,0.00782
margaretatwood,2,2,0.00193,2,0.01563
marencosta,2,2,0.00193,2,0.01563
mareknovotny,2,2,0.00193,1,0.00782
marcvegan,2,2,0.00193,2,0.01563
marcusbgee,2,2,0.00193,1,0.00782
marcmillervm,2,2,0.00193,2,0.01563
marcleeccpa,2,2,0.00193,2,0.01563
marche,2,2,0.00193,2,0.01563
marcelhgl1970,2,2,0.00193,1,0.00782
marceelias,2,2,0.00193,2,0.01563
mar13,2,2,0.00193,2,0.01563
mapoli,2,2,0.00193,2,0.01563
maplelodgefarms,2,1,0.00097,1,0.00782
mapleleaf,2,2,0.00193,2,0.01563
maoist,2,2,0.00193,2,0.01563
manutd,2,2,0.00193,2,0.01563
mantuck,2,2,0.00193,2,0.01563
mantle,2,2,0.00193,2,0.01563
mantiene,2,2,0.00193,2,0.01563
manthorpe,2,2,0.00193,2,0.01563
mant,2,2,0.00193,2,0.01563
manqué,2,2,0.00193,2,0.01563
manquer,2,2,0.00193,2,0.01563
manoj56274723,2,2,0.00193,2,0.01563
manoeuvre,2,2,0.00193,2,0.01563
mano,2,1,0.00097,1,0.00782
mannequin,2,2,0.00193,2,0.01563
mann,2,2,0.00193,2,0.01563
manmohan,2,2,0.00193,2,0.01563
manlikeslatt,2,2,0.00193,2,0.01563
manjitkaur09,2,2,0.00193,2,0.01563
manipulación,2,2,0.00193,2,0.01563
manifesto,2,2,0.00193,2,0.01563
manifestants,2,1,0.00097,1,0.00782
manic,2,2,0.00193,2,0.01563
mania,2,2,0.00193,2,0.01563
manhã,2,2,0.00193,2,0.01563
mangowanker,2,2,0.00193,1,0.00782
mangled,2,2,0.00193,2,0.01563
mangaluru,2,1,0.00097,1,0.00782
maneuver,2,2,0.00193,2,0.01563
manejando,2,2,0.00193,2,0.01563
manditory,2,2,0.00193,2,0.01563
mandela,2,2,0.00193,2,0.01563
mandaron,2,2,0.00193,2,0.01563
mandarin,2,2,0.00193,2,0.01563
manchurian,2,2,0.00193,2,0.01563
manchu,2,2,0.00193,2,0.01563
manbaby,2,2,0.00193,2,0.01563
managerial,2,2,0.00193,2,0.01563
mamataofficial,2,2,0.00193,2,0.01563
malware,2,2,0.00193,2,0.01563
malsaines,2,2,0.00193,2,0.01563
malnourishedit,2,2,0.00193,2,0.01563
malnourished,2,2,0.00193,2,0.01563
malkinlive,2,2,0.00193,2,0.01563
malignantly,2,2,0.00193,2,0.01563
malign,2,2,0.00193,2,0.01563
malheureusement,2,2,0.00193,2,0.01563
malfunctioned,2,2,0.00193,2,0.01563
malfunction,2,2,0.00193,2,0.01563
malfeasancemalpractice,2,2,0.00193,2,0.01563
maldonado,2,2,0.00193,2,0.01563
makinghomemadesweet,2,2,0.00193,2,0.01563
makeu2happy,2,2,0.00193,1,0.00782
maketheshift,2,2,0.00193,1,0.00782
makemoneyonline,2,2,0.00193,1,0.00782
makeccppay,2,2,0.00193,1,0.00782
majgen,2,2,0.00193,2,0.01563
majestic,2,2,0.00193,2,0.01563
maitlis,2,2,0.00193,2,0.01563
mairscott3,2,2,0.00193,2,0.01563
maireadlavery,2,2,0.00193,2,0.01563
maireadcavanag2,2,2,0.00193,2,0.01563
maior,2,1,0.00097,1,0.00782
mailcompromised,2,2,0.00193,2,0.01563
maid,2,2,0.00193,2,0.01563
magsugal,2,1,0.00097,1,0.00782
magnifying,2,2,0.00193,2,0.01563
magnifies,2,2,0.00193,2,0.01563
magique,2,2,0.00193,2,0.01563
maggiewente,2,2,0.00193,2,0.01563
magasin,2,2,0.00193,2,0.01563
magagnonjdq,2,2,0.00193,1,0.00782
magafuli,2,2,0.00193,2,0.01563
maga2020landslide,2,2,0.00193,2,0.01563
maej43,2,2,0.00193,1,0.00782
madzgrant,2,2,0.00193,2,0.01563
madres,2,2,0.00193,2,0.01563
madhya,2,2,0.00193,2,0.01563
madeline,2,2,0.00193,2,0.01563
madeinchina,2,2,0.00193,2,0.01563
maddy,2,2,0.00193,2,0.01563
madam,2,2,0.00193,2,0.01563
mactransfusion,2,2,0.00193,2,0.01563
macro,2,2,0.00193,2,0.01563
macpsychiatry,2,2,0.00193,1,0.00782
macho,2,2,0.00193,2,0.01563
machinations—which,2,2,0.00193,2,0.01563
machen,2,2,0.00193,2,0.01563
macdjb,2,2,0.00193,2,0.01563
macaron,2,1,0.00097,1,0.00782
macaque,2,2,0.00193,2,0.01563
maayanjaffe,2,2,0.00193,2,0.01563
m6,2,2,0.00193,2,0.01563
línea,2,2,0.00193,2,0.01563
létranger,2,2,0.00193,2,0.01563
létiquetage,2,1,0.00097,1,0.00782
léquipe,2,2,0.00193,2,0.01563
