Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
automated,14,14,0.01384,14,0.1121
authoritarianism,14,14,0.01384,14,0.1121
aura,14,13,0.01285,12,0.09608
audacious,14,14,0.01384,14,0.1121
attkisson,14,13,0.01285,13,0.10409
athens,14,10,0.00989,10,0.08007
assertion,14,14,0.01384,14,0.1121
ashram,14,14,0.01384,3,0.02402
arlington,14,12,0.01186,12,0.09608
ar,14,14,0.01384,13,0.10409
appease,14,14,0.01384,14,0.1121
ao,14,14,0.01384,9,0.07206
antitrump,14,14,0.01384,14,0.1121
antimask,14,14,0.01384,14,0.1121
antidote,14,10,0.00989,10,0.08007
angle,14,14,0.01384,14,0.1121
anchor,14,14,0.01384,14,0.1121
amjoy,14,14,0.01384,14,0.1121
americanon57,14,14,0.01384,4,0.03203
allocated,14,14,0.01384,14,0.1121
aircanada,14,14,0.01384,14,0.1121
agricultural,14,13,0.01285,13,0.10409
afterwards,14,14,0.01384,14,0.1121
africanamerican,14,14,0.01384,14,0.1121
adjusting,14,14,0.01384,13,0.10409
adequately,14,14,0.01384,14,0.1121
adamsmiller,14,14,0.01384,14,0.1121
acosta,14,14,0.01384,14,0.1121
acolyte,14,14,0.01384,14,0.1121
acknowleding,14,14,0.01384,14,0.1121
accordingly,14,14,0.01384,14,0.1121
accommodate,14,14,0.01384,14,0.1121
abusing,14,14,0.01384,14,0.1121
88000,14,14,0.01384,14,0.1121
830,14,14,0.01384,14,0.1121
730,14,14,0.01384,14,0.1121
630,14,14,0.01384,14,0.1121
523,14,14,0.01384,13,0.10409
44000,14,14,0.01384,13,0.10409
411,14,14,0.01384,14,0.1121
3834,14,14,0.01384,14,0.1121
323,14,14,0.01384,14,0.1121
30th,14,14,0.01384,13,0.10409
263,14,14,0.01384,14,0.1121
250000,14,14,0.01384,14,0.1121
20200514,14,14,0.01384,7,0.05605
1990s,14,14,0.01384,14,0.1121
185,14,14,0.01384,13,0.10409
1798,14,14,0.01384,14,0.1121
166,14,14,0.01384,14,0.1121
147000,14,14,0.01384,14,0.1121
1300,14,14,0.01384,14,0.1121
12469,14,14,0.01384,13,0.10409
1230,14,14,0.01384,12,0.09608
115,14,14,0.01384,13,0.10409
104,14,14,0.01384,14,0.1121
04,14,14,0.01384,12,0.09608
000008,14,14,0.01384,14,0.1121
⁦nygovcuomo⁩,13,13,0.01285,13,0.10409
•voters,13,13,0.01285,13,0.10409
•college,13,13,0.01285,13,0.10409
études,13,10,0.00989,10,0.08007
âgées,13,13,0.01285,12,0.09608
zoolander,13,7,0.00692,7,0.05605
zombie,13,10,0.00989,10,0.08007
zaphod57,13,13,0.01285,10,0.08007
z,13,13,0.01285,13,0.10409
yyz,13,13,0.01285,11,0.08808
yesterdayjust,13,13,0.01285,13,0.10409
wrongdoing,13,13,0.01285,13,0.10409
wreak,13,13,0.01285,13,0.10409
worldleading,13,13,0.01285,13,0.10409
winery,13,11,0.01088,10,0.08007
wildly,13,13,0.01285,13,0.10409
wfh,13,12,0.01186,12,0.09608
wewillgetthroughthis,13,13,0.01285,13,0.10409
wetsuweten,13,13,0.01285,13,0.10409
westgate,13,13,0.01285,13,0.10409
wccp,13,13,0.01285,13,0.10409
waving,13,13,0.01285,13,0.10409
wasteful,13,13,0.01285,13,0.10409
voucher,13,13,0.01285,13,0.10409
voteredtosaveamerica,13,13,0.01285,13,0.10409
voiceoffranky,13,13,0.01285,12,0.09608
vidointervac,13,13,0.01285,11,0.08808
vest,13,13,0.01285,13,0.10409
ventilated,13,13,0.01285,12,0.09608
venality,13,13,0.01285,13,0.10409
vancityreynolds,13,13,0.01285,11,0.08808
vacuum,13,13,0.01285,12,0.09608
ustreasury,13,13,0.01285,13,0.10409
urgente,13,13,0.01285,11,0.08808
uoftdlsph,13,13,0.01285,9,0.07206
unsanitary,13,13,0.01285,12,0.09608
unpopular,13,13,0.01285,12,0.09608
uno,13,13,0.01285,12,0.09608
unfuckingbelievable,13,13,0.01285,13,0.10409
uma,13,11,0.01088,6,0.04804
twin,13,12,0.01186,12,0.09608
tv🤥realdonaldtrump,13,13,0.01285,4,0.03203
turmoil,13,13,0.01285,13,0.10409
turdtroll❗,13,13,0.01285,13,0.10409
truthserum4all,13,13,0.01285,3,0.02402
trumpism,13,13,0.01285,12,0.09608
trumpdepression,13,13,0.01285,12,0.09608
trumpcanuck,13,13,0.01285,3,0.02402
trump2020landslide,13,13,0.01285,12,0.09608
trojan,13,13,0.01285,13,0.10409
treasure,13,13,0.01285,13,0.10409
translated,13,13,0.01285,12,0.09608
trabajadores,13,12,0.01186,11,0.08808
togetherapart,13,13,0.01285,13,0.10409
titre,13,12,0.01186,8,0.06406
tht,13,7,0.00692,7,0.05605
thoroughly,13,13,0.01285,12,0.09608
thompson,13,12,0.01186,11,0.08808
thesocialctv,13,12,0.01186,10,0.08007
theory—,13,13,0.01285,13,0.10409
thee,13,13,0.01285,13,0.10409
thebluegem3s,13,13,0.01285,13,0.10409
terminate,13,13,0.01285,13,0.10409
tentative,13,13,0.01285,13,0.10409
tapped,13,13,0.01285,13,0.10409
tanto,13,13,0.01285,12,0.09608
tanksmom2000,13,13,0.01285,3,0.02402
tanked,13,13,0.01285,13,0.10409
talkingpoints,13,13,0.01285,13,0.10409
synchronous,13,9,0.0089,9,0.07206
surprisingly,13,13,0.01285,13,0.10409
supportblackbusiness,13,13,0.01285,1,0.00801
superrich,13,13,0.01285,13,0.10409
suivante,13,13,0.01285,7,0.05605
stuffed,13,13,0.01285,13,0.10409
stretching,13,13,0.01285,13,0.10409
strengthening,13,13,0.01285,13,0.10409
straw,13,13,0.01285,12,0.09608
strangled,13,13,0.01285,13,0.10409
stormypatriot21,13,13,0.01285,3,0.02402
storage,13,12,0.01186,12,0.09608
stoke,13,13,0.01285,13,0.10409
stockpiled,13,13,0.01285,13,0.10409
stockholm,13,12,0.01186,11,0.08808
sticking,13,13,0.01285,13,0.10409
sterling,13,13,0.01285,13,0.10409
stayhomestaysafe,13,13,0.01285,12,0.09608
starvation,13,13,0.01285,13,0.10409
sporting,13,13,0.01285,13,0.10409
speechless,13,13,0.01285,13,0.10409
specificity,13,13,0.01285,13,0.10409
sounded,13,12,0.01186,12,0.09608
sosnicaragua,13,13,0.01285,3,0.02402
solitary,13,12,0.01186,11,0.08808
soient,13,12,0.01186,9,0.07206
societal,13,13,0.01285,13,0.10409
snow,13,11,0.01088,11,0.08808
smartphones,13,13,0.01285,13,0.10409
slavery,13,13,0.01285,13,0.10409
sibling,13,13,0.01285,13,0.10409
shouldve,13,13,0.01285,13,0.10409
shortterm,13,13,0.01285,13,0.10409
shaky,13,13,0.01285,13,0.10409
sexism,13,13,0.01285,13,0.10409
settle,13,13,0.01285,13,0.10409
server,13,11,0.01088,11,0.08808
semanas,13,12,0.01186,11,0.08808
semana,13,11,0.01088,10,0.08007
selfserving,13,13,0.01285,12,0.09608
selfquarantine,13,13,0.01285,13,0.10409
selfless,13,13,0.01285,13,0.10409
selfawareness,13,13,0.01285,13,0.10409
selection,13,13,0.01285,13,0.10409
seizes,13,13,0.01285,13,0.10409
secrecy,13,13,0.01285,13,0.10409
scratch,13,13,0.01285,13,0.10409
scaled,13,13,0.01285,13,0.10409
saviour,13,13,0.01285,13,0.10409
sars2,13,13,0.01285,5,0.04004
sandy38362818,13,13,0.01285,12,0.09608
sack,13,13,0.01285,13,0.10409
rollout,13,13,0.01285,13,0.10409
robbing,13,12,0.01186,12,0.09608
riveted,13,13,0.01285,13,0.10409
risked,13,13,0.01285,13,0.10409
riskbenefit,13,13,0.01285,13,0.10409
rio,13,13,0.01285,12,0.09608
ribbon,13,13,0.01285,13,0.10409
revolutionary,13,13,0.01285,13,0.10409
reviving,13,13,0.01285,13,0.10409
resister,13,13,0.01285,11,0.08808
requesting,13,13,0.01285,13,0.10409
religiousethnic,13,13,0.01285,13,0.10409
rejecting,13,13,0.01285,13,0.10409
reinstated,13,13,0.01285,13,0.10409
rein,13,13,0.01285,13,0.10409
regulatory,13,13,0.01285,11,0.08808
recycling,13,11,0.01088,10,0.08007
recycled,13,12,0.01186,9,0.07206
receptor,13,13,0.01285,13,0.10409
reccared1,13,13,0.01285,3,0.02402
recap,13,13,0.01285,12,0.09608
recalling,13,13,0.01285,13,0.10409
reassuring,13,13,0.01285,13,0.10409
reassigned,13,13,0.01285,13,0.10409
razorbuckeye,13,13,0.01285,3,0.02402
rationale,13,12,0.01186,12,0.09608
ration,13,12,0.01186,12,0.09608
radiocanada,13,13,0.01285,12,0.09608
radiation,13,13,0.01285,13,0.10409
rachaelhardermp,13,13,0.01285,13,0.10409
raccoon,13,13,0.01285,13,0.10409
pupil,13,13,0.01285,9,0.07206
punishing,13,13,0.01285,13,0.10409
pump,13,12,0.01186,12,0.09608
puerto,13,11,0.01088,11,0.08808
psychotic,13,13,0.01285,13,0.10409
pswday2020,13,13,0.01285,13,0.10409
protrumpprogop,13,13,0.01285,13,0.10409
propos,13,13,0.01285,13,0.10409
procurement,13,13,0.01285,13,0.10409
proches,13,12,0.01186,12,0.09608
probability,13,12,0.01186,12,0.09608
prioritized,13,13,0.01285,13,0.10409
priceless,13,13,0.01285,13,0.10409
prejudice,13,13,0.01285,13,0.10409
preacher,13,9,0.0089,9,0.07206
pourront,13,13,0.01285,12,0.09608
postopinions,13,13,0.01285,12,0.09608
positivo,13,13,0.01285,11,0.08808
popping,13,13,0.01285,13,0.10409
politiques,13,13,0.01285,11,0.08808
policeman,13,13,0.01285,13,0.10409
poisoning,13,13,0.01285,13,0.10409
pod,13,13,0.01285,13,0.10409
plantation,13,13,0.01285,13,0.10409
pin,13,13,0.01285,13,0.10409
pillar,13,13,0.01285,13,0.10409
photographer,13,13,0.01285,13,0.10409
phosphate,13,13,0.01285,13,0.10409
pediatrics,13,13,0.01285,8,0.06406
passion,13,12,0.01186,12,0.09608
passe,13,13,0.01285,12,0.09608
pardon,13,13,0.01285,13,0.10409
parallel,13,13,0.01285,13,0.10409
overhaul,13,13,0.01285,13,0.10409
overcounting,13,13,0.01285,12,0.09608
oval,13,13,0.01285,13,0.10409
outsmartepidemics,13,13,0.01285,12,0.09608
outfit,13,13,0.01285,13,0.10409
outaouais,13,13,0.01285,13,0.10409
orchestrates,13,13,0.01285,13,0.10409
ons,13,11,0.01088,10,0.08007
onlab,13,13,0.01285,10,0.08007
ominous,13,13,0.01285,12,0.09608
okie,13,13,0.01285,13,0.10409
ohtrudeau,13,13,0.01285,13,0.10409
offset,13,13,0.01285,13,0.10409
nwt,13,12,0.01186,10,0.08007
nserccrsng,13,12,0.01186,10,0.08007
novavax,13,13,0.01285,12,0.09608
nouveaubrunswick,13,13,0.01285,11,0.08808
nike,13,11,0.01088,9,0.07206
nicely,13,13,0.01285,13,0.10409
newborn,13,12,0.01186,11,0.08808
negotiated,13,13,0.01285,13,0.10409
ncrius,13,13,0.01285,10,0.08007
ncdcgov,13,13,0.01285,4,0.03203
nada,13,13,0.01285,13,0.10409
métis,13,13,0.01285,11,0.08808
mylegion,13,13,0.01285,12,0.09608
murió,13,13,0.01285,8,0.06406
mrna,13,13,0.01285,13,0.10409
mri,13,13,0.01285,13,0.10409
mpjulian,13,13,0.01285,12,0.09608
monumental,13,13,0.01285,13,0.10409
mondaymotivation,13,13,0.01285,13,0.10409
molestors,13,13,0.01285,13,0.10409
mlas,13,13,0.01285,13,0.10409
mismanage,13,13,0.01285,13,0.10409
milliard,13,11,0.01088,11,0.08808
military—same,13,13,0.01285,13,0.10409
michellerempel,13,13,0.01285,11,0.08808
metal,13,12,0.01186,12,0.09608
merger,13,11,0.01088,11,0.08808
menzies,13,13,0.01285,13,0.10409
medias,13,13,0.01285,13,0.10409
maylongweekend,13,13,0.01285,12,0.09608
marriage,13,13,0.01285,13,0.10409
marcorubio,13,13,0.01285,12,0.09608
malade,13,13,0.01285,10,0.08007
maggienyt,13,13,0.01285,11,0.08808
madam,13,13,0.01285,13,0.10409
mac,13,13,0.01285,13,0.10409
lynnielee5,13,13,0.01285,3,0.02402
lstone,13,13,0.01285,12,0.09608
lraitt,13,13,0.01285,2,0.01601
lone,13,13,0.01285,13,0.10409
lloyd,13,12,0.01186,11,0.08808
liées,13,13,0.01285,11,0.08808
lit,13,13,0.01285,13,0.10409
lil,13,11,0.01088,11,0.08808
licensed,13,12,0.01186,11,0.08808
liberate,13,13,0.01285,13,0.10409
liberalismisamentaldisorder,13,13,0.01285,11,0.08808
li,13,13,0.01285,13,0.10409
leslynlewis,13,13,0.01285,11,0.08808
leonaalleslev,13,13,0.01285,2,0.01601
leap,13,13,0.01285,13,0.10409
laughable,13,13,0.01285,13,0.10409
lamb,13,13,0.01285,13,0.10409
labeled,13,13,0.01285,13,0.10409
kremlin,13,13,0.01285,13,0.10409
kongers,13,13,0.01285,10,0.08007
knife,13,13,0.01285,13,0.10409
kicking,13,13,0.01285,13,0.10409
kevindonovan,13,13,0.01285,13,0.10409
keddieff,13,13,0.01285,1,0.00801
kawasakidisease,13,13,0.01285,13,0.10409
karinagould,13,13,0.01285,12,0.09608
kady,13,13,0.01285,2,0.01601
jonkay,13,13,0.01285,12,0.09608
jimmykimmel,13,13,0.01285,13,0.10409
jhu,13,13,0.01285,13,0.10409
jay,13,12,0.01186,12,0.09608
jamie,13,13,0.01285,13,0.10409
jam,13,13,0.01285,13,0.10409
jairbolsonaro,13,13,0.01285,11,0.08808
ironically,13,13,0.01285,12,0.09608
invoke,13,13,0.01285,13,0.10409
inviting,13,13,0.01285,13,0.10409
investigates,13,13,0.01285,13,0.10409
invading,13,13,0.01285,13,0.10409
intimate,13,13,0.01285,13,0.10409
insightful,13,13,0.01285,13,0.10409
insecure,13,13,0.01285,13,0.10409
inhuman,13,13,0.01285,11,0.08808
infringement,13,13,0.01285,13,0.10409
individually,13,13,0.01285,13,0.10409
incidence,13,13,0.01285,12,0.09608
inbox,13,13,0.01285,13,0.10409
inauguration,13,13,0.01285,13,0.10409
impromptu,13,13,0.01285,13,0.10409
implying,13,13,0.01285,12,0.09608
imagination,13,13,0.01285,13,0.10409
illiterate,13,12,0.01186,9,0.07206
idk,13,13,0.01285,13,0.10409
iceberg,13,13,0.01285,13,0.10409
hubby,13,13,0.01285,13,0.10409
hospitalisées,13,13,0.01285,11,0.08808
hors,13,13,0.01285,13,0.10409
horacio,13,13,0.01285,12,0.09608
hollylandes,13,13,0.01285,3,0.02402
hockeytwitter,13,13,0.01285,6,0.04804
hoarded,13,13,0.01285,13,0.10409
hlgatell,13,13,0.01285,7,0.05605
heures,13,13,0.01285,10,0.08007
hedyfry,13,13,0.01285,2,0.01601
heavensarmy4,13,13,0.01285,3,0.02402
hayden,13,13,0.01285,13,0.10409
hawk,13,13,0.01285,13,0.10409
hateful,13,13,0.01285,13,0.10409
harvest,13,13,0.01285,13,0.10409
harmed,13,13,0.01285,13,0.10409
hardworking,13,13,0.01285,13,0.10409
hardhit,13,13,0.01285,13,0.10409
harass,13,9,0.0089,9,0.07206
handy,13,13,0.01285,13,0.10409
hamster,13,12,0.01186,12,0.09608
hacer,13,13,0.01285,11,0.08808
hace,13,13,0.01285,10,0.08007
gupta,13,12,0.01186,12,0.09608
gt500d,13,13,0.01285,13,0.10409
grieve,13,13,0.01285,13,0.10409
grey,13,11,0.01088,11,0.08808
gran,13,13,0.01285,13,0.10409
goodable,13,13,0.01285,13,0.10409
girlfriend,13,13,0.01285,13,0.10409
ghost,13,11,0.01088,11,0.08808
georgetown,13,13,0.01285,13,0.10409
geoffregan,13,13,0.01285,2,0.01601
genetically,13,13,0.01285,13,0.10409
gem,13,13,0.01285,13,0.10409
gaza,13,13,0.01285,13,0.10409
garlic,13,13,0.01285,13,0.10409
fulfill,13,13,0.01285,13,0.10409
fueled,13,12,0.01186,12,0.09608
fucker,13,13,0.01285,13,0.10409
freenaynow,13,13,0.01285,3,0.02402
francis,13,13,0.01285,13,0.10409
francesannmaga,13,13,0.01285,3,0.02402
forming,13,13,0.01285,13,0.10409
fooling,13,13,0.01285,13,0.10409
followup,13,13,0.01285,13,0.10409
flexibility,13,12,0.01186,12,0.09608
fintech,13,11,0.01088,4,0.03203
filthy,13,13,0.01285,13,0.10409
filming,13,13,0.01285,13,0.10409
farming,13,12,0.01186,12,0.09608
famille,13,11,0.01088,11,0.08808
exploitation,13,12,0.01186,12,0.09608
expire,13,13,0.01285,13,0.10409
exceptionalism,13,13,0.01285,13,0.10409
evolution,13,13,0.01285,13,0.10409
etfoeducators,13,13,0.01285,13,0.10409
etcin,13,13,0.01285,13,0.10409
espionage,13,12,0.01186,12,0.09608
eso,13,13,0.01285,10,0.08007
eradicated,13,13,0.01285,13,0.10409
equitrust,13,13,0.01285,12,0.09608
epidemia,13,13,0.01285,10,0.08007
endure,13,13,0.01285,12,0.09608
enabling,13,13,0.01285,13,0.10409
egregious,13,13,0.01285,13,0.10409
ec,13,8,0.00791,7,0.05605
ea,13,13,0.01285,13,0.10409
dysfunctional,13,13,0.01285,13,0.10409
dvillella,13,13,0.01285,13,0.10409
dutch,13,13,0.01285,12,0.09608
drain,13,13,0.01285,13,0.10409
doubling,13,13,0.01285,13,0.10409
doomsday,13,13,0.01285,13,0.10409
doke,13,13,0.01285,13,0.10409
distinct,13,13,0.01285,13,0.10409
dissident,13,13,0.01285,13,0.10409
displaying,13,13,0.01285,13,0.10409
dishonor,13,13,0.01285,12,0.09608
disgruntledin,13,13,0.01285,3,0.02402
disciple,13,12,0.01186,9,0.07206
disappearing,13,13,0.01285,13,0.10409
disallow,13,13,0.01285,13,0.10409
dilemma,13,13,0.01285,13,0.10409
digging,13,13,0.01285,13,0.10409
dg,13,13,0.01285,13,0.10409
detecting,13,13,0.01285,13,0.10409
despise,13,13,0.01285,13,0.10409
designer,13,13,0.01285,13,0.10409
describing,13,13,0.01285,13,0.10409
demain,13,13,0.01285,12,0.09608
deforestation,13,12,0.01186,12,0.09608
defining,13,13,0.01285,13,0.10409
deborah,13,13,0.01285,13,0.10409
debbie,13,10,0.00989,10,0.08007
dawn,13,13,0.01285,13,0.10409
curriculum,13,13,0.01285,13,0.10409
ctvpp,13,13,0.01285,8,0.06406
crumb,13,13,0.01285,12,0.09608
critiquing,13,13,0.01285,13,0.10409
criticising,13,13,0.01285,13,0.10409
creek,13,12,0.01186,12,0.09608
cqualtro,13,13,0.01285,13,0.10409
cowardice,13,13,0.01285,13,0.10409
covid19usa,13,13,0.01285,9,0.07206
coronavirushoax,13,13,0.01285,12,0.09608
coronaviruscanada,13,13,0.01285,7,0.05605
coquitlam,13,13,0.01285,12,0.09608
coordinate,13,13,0.01285,13,0.10409
conseils,13,13,0.01285,13,0.10409
conquer,13,13,0.01285,13,0.10409
conclude,13,13,0.01285,11,0.08808
complot,13,13,0.01285,11,0.08808
comparitively,13,13,0.01285,13,0.10409
commuting,13,13,0.01285,13,0.10409
cocacola,13,13,0.01285,12,0.09608
coauthor,13,11,0.01088,11,0.08808
clés,13,13,0.01285,12,0.09608
cloroquina,13,11,0.01088,9,0.07206
clone,13,13,0.01285,13,0.10409
climbed,13,13,0.01285,13,0.10409
cleared,13,13,0.01285,13,0.10409
cityofvancouver,13,13,0.01285,12,0.09608
cirque,13,12,0.01186,10,0.08007
chronicleherald,13,13,0.01285,13,0.10409
christmas,13,13,0.01285,13,0.10409
chen,13,12,0.01186,12,0.09608
charliekirk11,13,13,0.01285,11,0.08808
chantalhbert,13,13,0.01285,13,0.10409
ceasefire,13,13,0.01285,12,0.09608
cbchomestretch,13,13,0.01285,1,0.00801
cbchealth,13,13,0.01285,10,0.08007
carolinian,13,13,0.01285,13,0.10409
carers,13,13,0.01285,13,0.10409
candicemalcolm,13,13,0.01285,13,0.10409
canadapatriotbc,13,13,0.01285,3,0.02402
calming,13,13,0.01285,13,0.10409
bye,13,11,0.01088,11,0.08808
butterfly,13,13,0.01285,1,0.00801
butter,13,11,0.01088,11,0.08808
busiest,13,13,0.01285,13,0.10409
burnout,13,13,0.01285,12,0.09608
bullsht,13,13,0.01285,13,0.10409
bullock,13,13,0.01285,13,0.10409
buffoon,13,13,0.01285,13,0.10409
bud,13,13,0.01285,13,0.10409
btwn,13,13,0.01285,11,0.08808
brutality,13,13,0.01285,13,0.10409
bronx,13,13,0.01285,13,0.10409
breeding,13,13,0.01285,13,0.10409
breaking911,13,13,0.01285,11,0.08808
bluestate,13,13,0.01285,13,0.10409
blackexcellence,13,13,0.01285,1,0.00801
bin,13,13,0.01285,11,0.08808
bidding,13,13,0.01285,13,0.10409
benefited,13,13,0.01285,13,0.10409
bench,13,12,0.01186,12,0.09608
beard,13,12,0.01186,12,0.09608
bclp,13,13,0.01285,8,0.06406
batch,13,13,0.01285,13,0.10409
barring,13,13,0.01285,13,0.10409
bandit,13,13,0.01285,13,0.10409
axios,13,13,0.01285,13,0.10409
awaiting,13,13,0.01285,13,0.10409
aviv,13,13,0.01285,13,0.10409
automation,13,13,0.01285,13,0.10409
auf,13,11,0.01088,7,0.05605
astrazeneca,13,13,0.01285,13,0.10409
artwork,13,12,0.01186,12,0.09608
arguably,13,13,0.01285,13,0.10409
argent,13,11,0.01088,10,0.08007
approx,13,12,0.01186,12,0.09608
antivaccine,13,13,0.01285,13,0.10409
antiisrael,13,13,0.01285,13,0.10409
ananavarro,13,13,0.01285,11,0.08808
amphan,13,13,0.01285,13,0.10409
amazes,13,13,0.01285,12,0.09608
alta,13,13,0.01285,13,0.10409
alphapatriotus,13,13,0.01285,3,0.02402
alot,13,13,0.01285,13,0.10409
alleges,13,13,0.01285,13,0.10409
aligned,13,13,0.01285,13,0.10409
ali,13,13,0.01285,12,0.09608
alcoholawareness,13,13,0.01285,1,0.00801
albertayoda,13,13,0.01285,6,0.04804
aisle,13,13,0.01285,13,0.10409
aho,13,13,0.01285,6,0.04804
agenda2030,13,13,0.01285,12,0.09608
adversary,13,13,0.01285,11,0.08808
adriearsenault,13,13,0.01285,13,0.10409
adolescent,13,13,0.01285,13,0.10409
accurately,13,13,0.01285,13,0.10409
abuser,13,13,0.01285,13,0.10409
abruptly,13,13,0.01285,13,0.10409
96k,13,13,0.01285,13,0.10409
90day,13,13,0.01285,13,0.10409
87530,13,13,0.01285,13,0.10409
82000,13,13,0.01285,13,0.10409
7am,13,13,0.01285,13,0.10409
60k,13,13,0.01285,13,0.10409
570,13,13,0.01285,11,0.08808
514,13,13,0.01285,13,0.10409
45harisonharold,13,13,0.01285,4,0.03203
416,13,13,0.01285,13,0.10409
410,13,13,0.01285,13,0.10409
3x,13,13,0.01285,13,0.10409
25thamendmentnow,13,9,0.0089,8,0.06406
230,13,13,0.01285,13,0.10409
21yearold,13,13,0.01285,13,0.10409
2030,13,13,0.01285,13,0.10409
2012,13,13,0.01285,13,0.10409
201,13,13,0.01285,12,0.09608
1coolpatriot,13,13,0.01285,3,0.02402
183,13,13,0.01285,13,0.10409
1800page,13,13,0.01285,12,0.09608
150b,13,13,0.01285,13,0.10409
14m,13,13,0.01285,12,0.09608
14000,13,13,0.01285,13,0.10409
126,13,11,0.01088,11,0.08808
12000,13,13,0.01285,13,0.10409
11276,13,13,0.01285,13,0.10409
100m,13,13,0.01285,13,0.10409
❌they,12,3,0.00297,3,0.02402
⁦potus⁩,12,12,0.01186,12,0.09608
—call,12,6,0.00593,6,0.04804
—blame,12,6,0.00593,6,0.04804
équipe,12,12,0.01186,12,0.09608
épidémie,12,12,0.01186,12,0.09608
économique,12,12,0.01186,11,0.08808
ziemer,12,12,0.01186,12,0.09608
yorkregion,12,12,0.01186,8,0.06406
yahoonews,12,12,0.01186,10,0.08007
wwi,12,12,0.01186,11,0.08808
wrestler,12,11,0.01088,11,0.08808
wreaking,12,12,0.01186,12,0.09608
wmd,12,12,0.01186,12,0.09608
wisconsinite,12,12,0.01186,12,0.09608
wimpy,12,12,0.01186,12,0.09608
whitsett,12,12,0.01186,12,0.09608
wellconnected,12,12,0.01186,12,0.09608
webinars,12,12,0.01186,12,0.09608
vrai,12,11,0.01088,11,0.08808
virulent,12,12,0.01186,12,0.09608
villes,12,12,0.01186,11,0.08808
vigil,12,12,0.01186,10,0.08007
vient,12,12,0.01186,12,0.09608
verge,12,12,0.01186,12,0.09608
vengeance,12,12,0.01186,12,0.09608
veil,12,12,0.01186,12,0.09608
valve,12,12,0.01186,12,0.09608
uspolitics,12,12,0.01186,10,0.08007
usn,12,12,0.01186,12,0.09608
uoftmedicine,12,12,0.01186,10,0.08007
unsure,12,12,0.01186,12,0.09608
unstable,12,12,0.01186,12,0.09608
unrealistic,12,12,0.01186,12,0.09608
unmasking,12,12,0.01186,12,0.09608
universalbasicincome,12,12,0.01186,10,0.08007
unifortheunion,12,12,0.01186,11,0.08808
unforgivable,12,12,0.01186,12,0.09608
understandably,12,12,0.01186,12,0.09608
underscore,12,12,0.01186,12,0.09608
undemocratic,12,12,0.01186,12,0.09608
unbathed,12,12,0.01186,12,0.09608
tvanouvelles,12,12,0.01186,10,0.08007
tunnel,12,11,0.01088,11,0.08808
tulsigabbard,12,12,0.01186,1,0.00801
tuesdaythoughts,12,12,0.01186,10,0.08007
trustworthy,12,12,0.01186,12,0.09608
trunews,12,12,0.01186,1,0.00801
trumpmeltdown,12,12,0.01186,11,0.08808
trumploving,12,12,0.01186,12,0.09608
trulylocal,12,12,0.01186,3,0.02402
trolling,12,12,0.01186,12,0.09608
triumph,12,10,0.00989,9,0.07206
travesty,12,12,0.01186,12,0.09608
tras,12,12,0.01186,12,0.09608
traitement,12,11,0.01088,11,0.08808
tougher,12,12,0.01186,12,0.09608
tolerate,12,12,0.01186,12,0.09608
toddctv,12,12,0.01186,1,0.00801
toast,12,12,0.01186,12,0.09608
tirade,12,12,0.01186,12,0.09608
tiempos,12,12,0.01186,10,0.08007
tickle,12,12,0.01186,12,0.09608
thiel,12,11,0.01088,10,0.08007
thermal,12,12,0.01186,12,0.09608
tfl,12,10,0.00989,10,0.08007
terry,12,12,0.01186,12,0.09608
terrorizes,12,12,0.01186,12,0.09608
territorial,12,12,0.01186,12,0.09608
teresa,12,12,0.01186,11,0.08808
tenure,12,12,0.01186,11,0.08808
tbh,12,12,0.01186,12,0.09608
tanking,12,11,0.01088,11,0.08808
tan,12,12,0.01186,12,0.09608
systematically,12,12,0.01186,12,0.09608
symbol,12,12,0.01186,12,0.09608
sycophant,12,12,0.01186,12,0.09608
sweeten,12,12,0.01186,12,0.09608
sweep,12,12,0.01186,12,0.09608
surrey,12,11,0.01088,11,0.08808
suppressing,12,12,0.01186,12,0.09608
superstore,12,12,0.01186,12,0.09608
superb,12,12,0.01186,12,0.09608
suckered,12,12,0.01186,12,0.09608
subsumed,12,12,0.01186,12,0.09608
substitute,12,11,0.01088,11,0.08808
stimulate,12,12,0.01186,12,0.09608
sticker,12,12,0.01186,12,0.09608
stewart,12,12,0.01186,12,0.09608
steep,12,12,0.01186,12,0.09608
statesponsored,12,12,0.01186,12,0.09608
stapled,12,12,0.01186,12,0.09608
stanley,12,12,0.01186,12,0.09608
standwithhk,12,12,0.01186,9,0.07206
stagnant,12,12,0.01186,12,0.09608
sparked,12,12,0.01186,12,0.09608
spanky,12,12,0.01186,12,0.09608
spaced,12,12,0.01186,12,0.09608
southeast,12,12,0.01186,12,0.09608
société,12,12,0.01186,12,0.09608
smallbiz,12,12,0.01186,11,0.08808
slur,12,11,0.01088,11,0.08808
slavishly,12,12,0.01186,12,0.09608
slavewar,12,12,0.01186,3,0.02402
slash,12,12,0.01186,12,0.09608
sixth,12,12,0.01186,12,0.09608
sigue,12,12,0.01186,12,0.09608
sideline,12,12,0.01186,12,0.09608
shred,12,12,0.01186,12,0.09608
shooter,12,11,0.01088,11,0.08808
shocker,12,11,0.01088,11,0.08808
shite,12,12,0.01186,12,0.09608
