Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
11,medical,5611,5364,1.15329,2754,16.61839
11,middle,4506,4462,0.95936,2253,13.59522
11,preexisting,2769,2700,0.58052,1181,7.12648
12,government,21358,19438,4.17929,5359,32.33768
12,cdnpoli,17049,17024,3.66026,3291,19.8588
12,canadian,17001,15379,3.30658,4431,26.73787
12,liberal,6502,5981,1.28595,2271,13.70384
12,president,15205,13939,2.99697,3366,20.31137
12,federal,6754,6296,1.35368,2828,17.06493
12,america,6413,6107,1.31304,2275,13.72797
12,speech,4637,4399,0.94581,2297,13.86073
12,threat,3556,3494,0.75123,1949,11.7608
12,yes,3665,3458,0.74349,2289,13.81245
12,good,10541,10107,2.17307,4461,26.9189
12,truth,3654,3542,0.76155,1904,11.48926
12,ndp,3297,2946,0.63341,1354,8.17041
12,trudeau,10510,9764,2.09932,2812,16.96838
12,pandemic,67218,65448,14.07172,9912,59.81173
13,le,11901,9495,2.04148,3258,19.65967
13,et,6643,5172,1.11201,1271,7.66956
13,pour,3995,3339,0.71791,752,4.53777
13,du,3491,2959,0.6362,650,3.92228
13,au,3435,2728,0.58654,626,3.77746
13,plus,3113,2800,0.60202,1185,7.15062
13,ca,2867,2108,0.45323,430,2.59474
13,est,3129,2620,0.56332,693,4.18175
13,pa,2682,2247,0.48312,526,3.17403
13,dans,2506,2248,0.48333,572,3.45161
13,une,2459,2180,0.46871,552,3.33092
13,québec,1995,1810,0.38916,463,2.79387
13,billionaire,1543,1448,0.31133,1000,6.03427
13,polqc,1995,1990,0.42786,289,1.74391
13,sur,2130,1779,0.3825,464,2.7999
14,pandemic,67218,65448,14.07172,9912,59.81173
14,china,8129,6836,1.46978,2497,15.06758
14,say,29263,27212,5.85075,6316,38.11248
14,flu,6767,5777,1.24209,2769,16.70891
14,chinese,3867,3405,0.7321,1497,9.03331
14,virus,20033,18559,3.9903,5216,31.47478
14,dr,11904,11134,2.39388,4080,24.61984
14,twitter,3037,2929,0.62975,1856,11.19961
14,restriction,5899,5706,1.22683,2873,17.33647
14,event,3517,3387,0.72823,2063,12.44871
14,doctor,5570,5322,1.14426,2674,16.13565
14,lab,2834,2591,0.55708,1532,9.24451
14,restaurant,5019,4749,1.02106,2567,15.48998
14,shot,2175,2037,0.43797,1428,8.61694
14,amid,2367,2356,0.50655,1426,8.60488
15,know,18689,17412,3.74369,5681,34.28071
15,going,13827,12715,2.7338,4932,29.76104
15,really,6326,6074,1.30595,3166,19.10451
15,got,6764,6492,1.39582,3390,20.45619
15,want,15060,13932,2.99547,5080,30.65412
15,remember,3959,3853,0.82842,2315,13.96935
15,need,22883,21298,4.5792,6411,38.68573
15,family,11537,10671,2.29433,4485,27.06372
15,video,4199,3863,0.83057,2161,13.04007
15,doesnt,4078,3803,0.81767,2207,13.31764
15,thought,3008,2951,0.63448,2013,12.14699
15,word,3082,2979,0.6405,1931,11.65218
15,day,22163,19865,4.2711,6040,36.44702
15,good,10541,10107,2.17307,4461,26.9189
15,tell,6701,6499,1.39732,3169,19.12262
