Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
⁦rnao⁩,2,2,0.0069,2,0.03261
⁦radiocanadainfo⁩,2,2,0.0069,2,0.03261
⁦profamirattaran⁩,2,2,0.0069,2,0.03261
⁦pattyhajdu⁩,2,2,0.0069,2,0.03261
⁦morganhoffarth⁩,2,2,0.0069,2,0.03261
⁦metrobrasserie⁩,2,2,0.0069,2,0.03261
⁦mattgaetz⁩,2,2,0.0069,2,0.03261
⁦masks4canada⁩,2,2,0.0069,2,0.03261
⁦lstone⁩,2,2,0.0069,2,0.03261
⁦janicedickson⁩,2,2,0.0069,2,0.03261
⁦ivansemeniuk⁩,2,2,0.0069,2,0.03261
⁦heathermallick⁩,2,2,0.0069,2,0.03261
⁦dorisgrinspun⁩,2,2,0.0069,2,0.03261
⁦bkennedystar⁩,2,2,0.0069,2,0.03261
⁦andreawoo⁩,2,2,0.0069,2,0.03261
…or,2,2,0.0069,2,0.03261
•is,2,1,0.00345,1,0.01631
―minimize,2,1,0.00345,1,0.01631
übertragung,2,2,0.0069,2,0.03261
über,2,2,0.0069,2,0.03261
única,2,2,0.0069,1,0.01631
últimas,2,2,0.0069,2,0.03261
última,2,2,0.0069,2,0.03261
önce,2,1,0.00345,1,0.01631
ölümlerinin,2,1,0.00345,1,0.01631
één,2,2,0.0069,2,0.03261
étend,2,2,0.0069,2,0.03261
étant,2,2,0.0069,2,0.03261
établi,2,2,0.0069,2,0.03261
équipes,2,2,0.0069,2,0.03261
équipe,2,2,0.0069,2,0.03261
éphémère,2,1,0.00345,1,0.01631
énorme,2,2,0.0069,2,0.03261
élisabeth,2,2,0.0069,1,0.01631
élections,2,2,0.0069,2,0.03261
élargies,2,2,0.0069,2,0.03261
éducationqc,2,2,0.0069,1,0.01631
écraserlacovid,2,2,0.0069,2,0.03261
écouter,2,2,0.0069,2,0.03261
économie,2,2,0.0069,2,0.03261
çalışanları,2,1,0.00345,1,0.01631
ältere,2,2,0.0069,1,0.01631
âgées,2,2,0.0069,2,0.03261
£125k,2,2,0.0069,2,0.03261
zwischen,2,2,0.0069,2,0.03261
zwemmen,2,2,0.0069,2,0.03261
zweites,2,2,0.0069,2,0.03261
zwei,2,2,0.0069,2,0.03261
zusammenhang,2,2,0.0069,2,0.03261
zukunft,2,2,0.0069,2,0.03261
zuck,2,2,0.0069,2,0.03261
zubymusic,2,2,0.0069,2,0.03261
zou,2,2,0.0069,2,0.03261
zijn,2,2,0.0069,2,0.03261
zeeontario,2,2,0.0069,2,0.03261
zeeke55,2,2,0.0069,1,0.01631
zbielskiglobeandmailcom,2,2,0.0069,2,0.03261
zal,2,2,0.0069,2,0.03261
zainvelji,2,2,0.0069,2,0.03261
zaidjilani,2,2,0.0069,1,0.01631
zahra,2,2,0.0069,2,0.03261
z29,2,2,0.0069,2,0.03261
yycbiz,2,2,0.0069,1,0.01631
ytpoli,2,2,0.0069,2,0.03261
yoyo,2,2,0.0069,2,0.03261
youthlinkto,2,1,0.00345,1,0.01631
youngest,2,2,0.0069,2,0.03261
yorkustudents,2,2,0.0069,1,0.01631
yogafascist,2,2,0.0069,2,0.03261
yknow,2,2,0.0069,2,0.03261
yen,2,2,0.0069,2,0.03261
yemencantwait,2,2,0.0069,2,0.03261
yearly,2,2,0.0069,2,0.03261
yeahyeahyeah,2,2,0.0069,2,0.03261
yayonne11,2,2,0.0069,2,0.03261
yard,2,2,0.0069,2,0.03261
yaletown,2,2,0.0069,2,0.03261
yakima,2,2,0.0069,2,0.03261
xyz,2,2,0.0069,2,0.03261
xinjiang,2,2,0.0069,2,0.03261
wyoming,2,2,0.0069,2,0.03261
wxyzdetroit,2,2,0.0069,1,0.01631
wwenxt,2,2,0.0069,1,0.01631
wwehof,2,2,0.0069,1,0.01631
wwe,2,2,0.0069,1,0.01631
ww3,2,2,0.0069,2,0.03261
ww2,2,2,0.0069,2,0.03261
wut,2,2,0.0069,2,0.03261
wurde,2,2,0.0069,2,0.03261
wunderlying,2,2,0.0069,2,0.03261
wuhanvirus,2,2,0.0069,2,0.03261
wtimbers,2,2,0.0069,1,0.01631
wthbc,2,2,0.0069,2,0.03261
wth,2,2,0.0069,2,0.03261
wschmidt,2,2,0.0069,1,0.01631
wrongwaykenney,2,2,0.0069,2,0.03261
wring,2,2,0.0069,2,0.03261
wrestlemania,2,2,0.0069,1,0.01631
wrdsb,2,2,0.0069,2,0.03261
wpg,2,2,0.0069,2,0.03261
wpapsychiatry,2,2,0.0069,2,0.03261
worshiping,2,2,0.0069,2,0.03261
worsens,2,2,0.0069,2,0.03261
world—astrazeneca,2,2,0.0069,2,0.03261
worldtbday,2,2,0.0069,2,0.03261
workstation,2,2,0.0069,2,0.03261
worksite,2,2,0.0069,2,0.03261
workingage,2,2,0.0069,2,0.03261
wordforword,2,2,0.0069,2,0.03261
woot,2,1,0.00345,1,0.01631
woodwork,2,2,0.0069,2,0.03261
wonthis,2,2,0.0069,2,0.03261
wolf,2,2,0.0069,2,0.03261
wokeness,2,2,0.0069,2,0.03261
wodelet,2,2,0.0069,2,0.03261
wmacphail,2,2,0.0069,1,0.01631
wiv,2,2,0.0069,2,0.03261
withdrawal,2,2,0.0069,2,0.03261
wisconsinsupremecourt,2,2,0.0069,1,0.01631
wisconsinite,2,2,0.0069,2,0.03261
wireduk,2,2,0.0069,2,0.03261
wintercanada,2,2,0.0069,2,0.03261
winniebyanyima,2,1,0.00345,1,0.01631
winger,2,2,0.0069,2,0.03261
windpocken,2,2,0.0069,2,0.03261
winding,2,2,0.0069,2,0.03261
willrich,2,2,0.0069,1,0.01631
wildly,2,2,0.0069,2,0.03261
wildest,2,2,0.0069,2,0.03261
wikipedia,2,2,0.0069,2,0.03261
widow,2,2,0.0069,2,0.03261
wichtiger,2,2,0.0069,1,0.01631
wi,2,2,0.0069,2,0.03261
whosearo,2,2,0.0069,2,0.03261
whophilippines,2,2,0.0069,2,0.03261
whod,2,2,0.0069,2,0.03261
whiteprivilege,2,2,0.0069,2,0.03261
when…,2,2,0.0069,2,0.03261
wheelchair,2,2,0.0069,2,0.03261
wexit,2,2,0.0069,1,0.01631
wetsuweten,2,2,0.0069,2,0.03261
wethenorth,2,2,0.0069,2,0.03261
westphalian,2,2,0.0069,2,0.03261
westparkhcc,2,2,0.0069,2,0.03261
westjournalism,2,2,0.0069,1,0.01631
westjet,2,2,0.0069,2,0.03261
westernusocsci,2,2,0.0069,1,0.01631
westernubio,2,2,0.0069,2,0.03261
westcoastbclife,2,2,0.0069,2,0.03261
westand4freeiran,2,2,0.0069,1,0.01631
wescandal,2,2,0.0069,2,0.03261
wereldleiders,2,2,0.0069,2,0.03261
wereld,2,2,0.0069,2,0.03261
wentworth,2,2,0.0069,2,0.03261
wenn,2,2,0.0069,2,0.03261
welzijn,2,2,0.0069,2,0.03261
welt,2,2,0.0069,2,0.03261
weloveourspeakers,2,2,0.0069,1,0.01631
wellingtondufferinguelph,2,2,0.0069,2,0.03261
wellfunded,2,2,0.0069,2,0.03261
welle,2,2,0.0069,2,0.03261
welldocumented,2,2,0.0069,2,0.03261
welcoming,2,2,0.0069,2,0.03261
wel,2,2,0.0069,2,0.03261
weitere,2,2,0.0069,1,0.01631
weirdest,2,2,0.0069,2,0.03261
weighing,2,2,0.0069,2,0.03261
wegotthis,2,2,0.0069,2,0.03261
wef,2,2,0.0069,2,0.03261
weekend1,2,2,0.0069,2,0.03261
weekday,2,2,0.0069,2,0.03261
weed,2,2,0.0069,2,0.03261
wednesday​,2,2,0.0069,2,0.03261
wednesdaymorning,2,2,0.0069,2,0.03261
webber,2,2,0.0069,1,0.01631
webb,2,2,0.0069,2,0.03261
weatherized,2,1,0.00345,1,0.01631
wearetorontoregion,2,2,0.0069,2,0.03261
wearebluejays,2,2,0.0069,1,0.01631
weakest,2,2,0.0069,2,0.03261
wcss,2,2,0.0069,1,0.01631
wccsmallbiz,2,2,0.0069,1,0.01631
wccbiz,2,2,0.0069,1,0.01631
wcb,2,2,0.0069,2,0.03261
wc,2,2,0.0069,2,0.03261
way⁉️checkthefreezerdoug,2,2,0.0069,2,0.03261
waynzga,2,2,0.0069,1,0.01631
wayneelhard,2,2,0.0069,2,0.03261
watsuwo,2,2,0.0069,2,0.03261
watson,2,2,0.0069,2,0.03261
watereddown,2,2,0.0069,2,0.03261
wasis,2,2,0.0069,2,0.03261
warrior,2,2,0.0069,2,0.03261
warp,2,2,0.0069,2,0.03261
warmth,2,2,0.0069,2,0.03261
warmington,2,2,0.0069,2,0.03261
wanderingdocn1,2,2,0.0069,2,0.03261
walker,2,2,0.0069,2,0.03261
waiter,2,2,0.0069,2,0.03261
wag,2,2,0.0069,2,0.03261
wading,2,2,0.0069,2,0.03261
vía,2,2,0.0069,2,0.03261
vuelos,2,2,0.0069,2,0.03261
vue,2,2,0.0069,2,0.03261
vshih2,2,2,0.0069,1,0.01631
vraie,2,2,0.0069,2,0.03261
vprasadmdmph,2,2,0.0069,2,0.03261
voyons,2,2,0.0069,2,0.03261
voxdotcom,2,2,0.0069,2,0.03261
vow,2,2,0.0069,2,0.03261
voulait,2,2,0.0069,2,0.03261
votethemallout,2,2,0.0069,2,0.03261
vorerst,2,2,0.0069,2,0.03261
volta,2,2,0.0069,1,0.01631
voit,2,2,0.0069,2,0.03261
voisins,2,2,0.0069,2,0.03261
vois,2,2,0.0069,2,0.03261
voicing,2,2,0.0069,2,0.03261
vocmnews,2,2,0.0069,2,0.03261
voairan,2,2,0.0069,2,0.03261
vladimir,2,2,0.0069,2,0.03261
viz,2,2,0.0069,2,0.03261
vivos,2,2,0.0069,1,0.01631
vite,2,2,0.0069,2,0.03261
viscious,2,2,0.0069,2,0.03261
virus🤞🏾,2,2,0.0069,2,0.03261
virusthemed,2,2,0.0069,2,0.03261
virusits,2,2,0.0069,2,0.03261
virulent,2,2,0.0069,2,0.03261
virtualtrademission,2,2,0.0069,2,0.03261
violates,2,2,0.0069,2,0.03261
vile,2,2,0.0069,2,0.03261
viktor,2,2,0.0069,2,0.03261
vikcbc,2,2,0.0069,1,0.01631
vigil,2,2,0.0069,1,0.01631
vieler,2,2,0.0069,2,0.03261
vidas,2,2,0.0069,2,0.03261
victorfedeli,2,2,0.0069,2,0.03261
vicechair,2,2,0.0069,2,0.03261
vic,2,2,0.0069,2,0.03261
vibrant,2,2,0.0069,2,0.03261
viawesome,2,2,0.0069,2,0.03261
vial,2,2,0.0069,2,0.03261
viajar,2,2,0.0069,1,0.01631
veulent,2,2,0.0069,2,0.03261
vetting,2,2,0.0069,2,0.03261
verra,2,2,0.0069,2,0.03261
verordnung,2,2,0.0069,2,0.03261
veroniquepoir12,2,2,0.0069,2,0.03261
vernonbc,2,2,0.0069,2,0.03261
verhindert,2,2,0.0069,2,0.03261
verge,2,2,0.0069,2,0.03261
vereisen,2,2,0.0069,2,0.03261
verdad,2,2,0.0069,2,0.03261
verbalk95086847,2,2,0.0069,1,0.01631
verb,2,2,0.0069,2,0.03261
verantwortung,2,2,0.0069,2,0.03261
ventilated,2,2,0.0069,2,0.03261
venous,2,2,0.0069,2,0.03261
ven,2,2,0.0069,2,0.03261
veel,2,2,0.0069,2,0.03261
vaxxer,2,2,0.0069,2,0.03261
vaut,2,2,0.0069,2,0.03261
vatican,2,2,0.0069,2,0.03261
vatelle,2,2,0.0069,2,0.03261
vascular,2,2,0.0069,2,0.03261
varshiniv15,2,2,0.0069,2,0.03261
varies,2,2,0.0069,2,0.03261
varianttailored,2,2,0.0069,2,0.03261
variantinfected,2,2,0.0069,2,0.03261
variantemutación,2,1,0.00345,1,0.01631
vape,2,2,0.0069,2,0.03261
vankayak,2,2,0.0069,1,0.01631
vancouverisland,2,2,0.0069,2,0.03261
vancouverhomehunter,2,2,0.0069,2,0.03261
vancityreynolds,2,2,0.0069,2,0.03261
vancast,2,2,0.0069,2,0.03261
valplante,2,2,0.0069,2,0.03261
valisure,2,2,0.0069,2,0.03261
valid,2,2,0.0069,2,0.03261
valerie,2,2,0.0069,2,0.03261
vagues,2,2,0.0069,2,0.03261
vacunen,2,1,0.00345,1,0.01631
vacunar,2,2,0.0069,2,0.03261
vacinas,2,2,0.0069,1,0.01631
vaccines​,2,2,0.0069,2,0.03261
vaccineswell,2,2,0.0069,2,0.03261
vaccinesnot,2,2,0.0069,2,0.03261
vaccinesaresafe,2,2,0.0069,2,0.03261
vaccinesareeffective,2,2,0.0069,2,0.03261
vaccinesare,2,2,0.0069,2,0.03261
vaccineproducing,2,2,0.0069,2,0.03261
vaccineequality,2,2,0.0069,2,0.03261
vaccinatekfla,2,2,0.0069,2,0.03261
vacccine,2,2,0.0069,2,0.03261
uyghurproject,2,2,0.0069,1,0.01631
uyghurcongress,2,2,0.0069,1,0.01631
uyghurbulletin,2,2,0.0069,1,0.01631
uturn,2,2,0.0069,2,0.03261
utilisés,2,2,0.0069,2,0.03261
ut,2,2,0.0069,2,0.03261
usher,2,2,0.0069,2,0.03261
usecovidwhathaveyou,2,2,0.0069,2,0.03261
usage,2,2,0.0069,1,0.01631
urti,2,1,0.00345,1,0.01631
urology,2,2,0.0069,2,0.03261
urgentologue,2,2,0.0069,1,0.01631
urbanartist2,2,2,0.0069,2,0.03261
upwards,2,2,0.0069,2,0.03261
upthis,2,2,0.0069,2,0.03261
upstream,2,2,0.0069,2,0.03261
upshot,2,2,0.0069,2,0.03261
upheld,2,2,0.0069,2,0.03261
upbeat,2,2,0.0069,2,0.03261
uohiresearch,2,2,0.0069,2,0.03261
uoftmdprogram,2,2,0.0069,1,0.01631
unveils,2,2,0.0069,2,0.03261
untruth,2,2,0.0069,2,0.03261
untill,2,2,0.0069,1,0.01631
unspecified,2,2,0.0069,2,0.03261
unroll,2,2,0.0069,2,0.03261
unquestionably,2,2,0.0069,2,0.03261
unquenchable,2,2,0.0069,2,0.03261
unqualified,2,2,0.0069,2,0.03261
unopened,2,2,0.0069,2,0.03261
unmarked,2,2,0.0069,2,0.03261
unlocked,2,2,0.0069,2,0.03261
unlock,2,2,0.0069,2,0.03261
unleash,2,2,0.0069,2,0.03261
unitedwayhh,2,2,0.0069,1,0.01631
uniquelygillian,2,2,0.0069,2,0.03261
unionizing,2,2,0.0069,2,0.03261
unionized,2,2,0.0069,2,0.03261
unilaterally,2,2,0.0069,2,0.03261
unidos,2,2,0.0069,2,0.03261
unidentified,2,2,0.0069,2,0.03261
unhrc,2,2,0.0069,1,0.01631
unherd,2,2,0.0069,1,0.01631
unhappy,2,2,0.0069,2,0.03261
ungesund,2,2,0.0069,2,0.03261
unfortunate—a,2,2,0.0069,2,0.03261
unforgivable,2,2,0.0069,2,0.03261
unfilled,2,2,0.0069,2,0.03261
uneven,2,2,0.0069,2,0.03261
unethically,2,2,0.0069,2,0.03261
uneasy,2,2,0.0069,2,0.03261
underwater,2,2,0.0069,2,0.03261
underscore,2,2,0.0069,2,0.03261
underprepared,2,2,0.0069,2,0.03261
underpaid,2,2,0.0069,2,0.03261
undergoing,2,2,0.0069,1,0.01631
underfunding,2,2,0.0069,2,0.03261
uncounted,2,2,0.0069,2,0.03261
unang,2,1,0.00345,1,0.01631
unabated,2,2,0.0069,2,0.03261
unabashedly,2,2,0.0069,2,0.03261
ultralow,2,2,0.0069,1,0.01631
ultimate,2,2,0.0069,2,0.03261
ulo,2,1,0.00345,1,0.01631
ulldn,2,2,0.0069,2,0.03261
ulet,2,1,0.00345,1,0.01631
uhwuhna,2,2,0.0069,2,0.03261
uhc,2,2,0.0069,2,0.03261
uggh,2,2,0.0069,2,0.03261
ufcwthomas,2,2,0.0069,2,0.03261
ufcw401,2,2,0.0069,2,0.03261
udem,2,1,0.00345,1,0.01631
ucps,2,2,0.0069,2,0.03261
ualbertafomd,2,2,0.0069,2,0.03261
tête,2,2,0.0069,2,0.03261
typique,2,2,0.0069,2,0.03261
typhus,2,2,0.0069,2,0.03261
ty,2,2,0.0069,2,0.03261
txsalth2o,2,2,0.0069,2,0.03261
twotier,2,2,0.0069,2,0.03261
twitterverse,2,2,0.0069,2,0.03261
twittersupport,2,1,0.00345,1,0.01631
twittergov,2,1,0.00345,1,0.01631
twisted,2,2,0.0069,2,0.03261
twist,2,2,0.0069,2,0.03261
twilight,2,2,0.0069,2,0.03261
tvo,2,2,0.0069,2,0.03261
tva,2,2,0.0069,2,0.03261
turmoil,2,2,0.0069,2,0.03261
turkish,2,1,0.00345,1,0.01631
tupperware,2,2,0.0069,1,0.01631
tuning,2,2,0.0069,2,0.03261
ttcriders,2,2,0.0069,2,0.03261
ttc,2,1,0.00345,1,0.01631
trumplicon,2,1,0.00345,1,0.01631
trumpers,2,2,0.0069,2,0.03261
trumpcovid19,2,2,0.0069,2,0.03261
trumpallied,2,2,0.0069,2,0.03261
truefriction,2,2,0.0069,1,0.01631
trudeauworstpmever,2,2,0.0069,2,0.03261
trucking,2,2,0.0069,2,0.03261
trouve,2,2,0.0069,2,0.03261
trough,2,2,0.0069,2,0.03261
troubled,2,2,0.0069,2,0.03261
trotclo,2,2,0.0069,1,0.01631
trojan,2,2,0.0069,2,0.03261
trishgreenhalgh,2,2,0.0069,2,0.03261
trippettaraffe,2,2,0.0069,1,0.01631
trilliumflowers,2,2,0.0069,2,0.03261
tribune,2,2,0.0069,2,0.03261
triangulate,2,2,0.0069,2,0.03261
treatmentupdate,2,2,0.0069,1,0.01631
travis,2,2,0.0069,2,0.03261
travesty,2,2,0.0069,2,0.03261
travelwork,2,2,0.0069,2,0.03261
traveled,2,2,0.0069,2,0.03261
travailleurs,2,2,0.0069,2,0.03261
travaille,2,2,0.0069,2,0.03261
traumatized,2,2,0.0069,2,0.03261
traumatize,2,2,0.0069,2,0.03261
trasey,2,2,0.0069,2,0.03261
trappe,2,2,0.0069,2,0.03261
trapdinawrpool,2,2,0.0069,2,0.03261
transrightarehumanrights,2,2,0.0069,2,0.03261
transmettre,2,2,0.0069,2,0.03261
transitcommission,2,2,0.0069,2,0.03261
transgender,2,2,0.0069,2,0.03261
transforme,2,1,0.00345,1,0.01631
tranche,2,2,0.0069,2,0.03261
traiter,2,2,0.0069,2,0.03261
traitements,2,2,0.0069,2,0.03261
traitementactualités,2,2,0.0069,1,0.01631
trail,2,2,0.0069,2,0.03261
tragedia,2,2,0.0069,2,0.03261
trafficker,2,2,0.0069,2,0.03261
trader,2,1,0.00345,1,0.01631
traded,2,2,0.0069,2,0.03261
tracybeanz,2,2,0.0069,1,0.01631
traction,2,2,0.0069,2,0.03261
tracted,2,2,0.0069,1,0.01631
traced,2,2,0.0069,2,0.03261
tpr,2,2,0.0069,2,0.03261
tpffa,2,2,0.0069,2,0.03261
touting,2,2,0.0069,2,0.03261
touring,2,2,0.0069,2,0.03261
toulouse,2,2,0.0069,2,0.03261
toughest,2,2,0.0069,2,0.03261
touchées,2,2,0.0069,2,0.03261
toucher,2,2,0.0069,2,0.03261
totoo,2,2,0.0069,1,0.01631
totaliy,2,2,0.0069,2,0.03261
totaling,2,2,0.0069,2,0.03261
torscher11,2,2,0.0069,2,0.03261
torontoregion,2,2,0.0069,2,0.03261
torontopolice,2,2,0.0069,2,0.03261
torontonews,2,2,0.0069,2,0.03261
torontogta,2,2,0.0069,1,0.01631
torontofire,2,2,0.0069,2,0.03261
torontocentre,2,2,0.0069,2,0.03261
toresident,2,2,0.0069,2,0.03261
toreci,2,1,0.00345,1,0.01631
topshelfmofo3,2,2,0.0069,1,0.01631
topps,2,1,0.00345,1,0.01631
topproducer59,2,2,0.0069,1,0.01631
topple,2,2,0.0069,2,0.03261
topped,2,2,0.0069,2,0.03261
toothless,2,2,0.0069,2,0.03261
tooslowincoming,2,2,0.0069,2,0.03261
tomorrowso,2,2,0.0069,2,0.03261
togethers,2,2,0.0069,2,0.03261
toekomstige,2,2,0.0069,2,0.03261
todocanada,2,2,0.0069,2,0.03261
todaylockdown,2,2,0.0069,2,0.03261
toda,2,2,0.0069,2,0.03261
tobacco,2,2,0.0069,2,0.03261
tmx,2,2,0.0069,2,0.03261
tmrw,2,2,0.0069,2,0.03261
tlntv,2,2,0.0069,2,0.03261
tleehumphrey,2,2,0.0069,2,0.03261
tjhislaw,2,2,0.0069,2,0.03261
titulaire,2,1,0.00345,1,0.01631
titty,2,2,0.0069,2,0.03261
titanic,2,2,0.0069,2,0.03261
tirezvousmême,2,2,0.0069,2,0.03261
tinker,2,2,0.0069,2,0.03261
timmins,2,2,0.0069,2,0.03261
timesofisrael,2,2,0.0069,1,0.01631
timescolonist,2,2,0.0069,2,0.03261
tightbcpoli,2,2,0.0069,2,0.03261
tiempos,2,2,0.0069,2,0.03261
tiempo,2,2,0.0069,2,0.03261
tick,2,2,0.0069,2,0.03261
thu,2,1,0.00345,1,0.01631
throat,2,2,0.0069,2,0.03261
thrived,2,2,0.0069,2,0.03261
threw,2,2,0.0069,2,0.03261
threshhold,2,2,0.0069,2,0.03261
thps,2,2,0.0069,2,0.03261
thoughtsofaphd,2,2,0.0069,2,0.03261
thomaskaine5,2,2,0.0069,2,0.03261
thirdleading,2,2,0.0069,2,0.03261
thingand,2,2,0.0069,2,0.03261
theyare,2,2,0.0069,2,0.03261
thevivafrei,2,2,0.0069,1,0.01631
theunknownresister,2,2,0.0069,2,0.03261
theroygreenshow,2,2,0.0069,2,0.03261
therobsnowshow,2,2,0.0069,2,0.03261
therein,2,2,0.0069,2,0.03261
thereds8,2,2,0.0069,2,0.03261
therecount,2,2,0.0069,2,0.03261
therapist,2,2,0.0069,2,0.03261
theoretical,2,2,0.0069,2,0.03261
theo,2,2,0.0069,2,0.03261
theneverendingstory,2,2,0.0069,1,0.01631
thehilltimes,2,2,0.0069,2,0.03261
thegunnshow,2,2,0.0069,2,0.03261
thegreatreset,2,2,0.0069,2,0.03261
thedosecbc,2,2,0.0069,2,0.03261
thedefender,2,2,0.0069,2,0.03261
thecaptivetruth,2,2,0.0069,1,0.01631
thebreakdownab,2,2,0.0069,2,0.03261
thebluegem3,2,2,0.0069,2,0.03261
theatlhealth,2,2,0.0069,2,0.03261
thatfolks,2,2,0.0069,2,0.03261
tgh,2,2,0.0069,2,0.03261
texasaustyn,2,2,0.0069,2,0.03261
tevredenheid,2,2,0.0069,2,0.03261
teve,2,2,0.0069,2,0.03261
testtraceisolate,2,2,0.0069,2,0.03261
testimonial,2,1,0.00345,1,0.01631
testify,2,2,0.0069,2,0.03261
testifies,2,2,0.0069,2,0.03261
testified,2,2,0.0069,2,0.03261
terryglavin,2,2,0.0069,1,0.01631
terreneuveetlabrador,2,2,0.0069,2,0.03261
terrell,2,1,0.00345,1,0.01631
termination,2,2,0.0069,2,0.03261
terminal,2,2,0.0069,2,0.03261
termed,2,2,0.0069,2,0.03261
teresa,2,2,0.0069,2,0.03261
terceira,2,2,0.0069,1,0.01631
ter,2,2,0.0069,2,0.03261
tension,2,2,0.0069,2,0.03261
tense,2,2,0.0069,2,0.03261
tend,2,2,0.0069,2,0.03261
temos,2,2,0.0069,2,0.03261
tellement,2,2,0.0069,2,0.03261
telenovelas,2,2,0.0069,2,0.03261
teedoyyc,2,2,0.0069,1,0.01631
teebeedee1,2,2,0.0069,1,0.01631
tee,2,2,0.0069,2,0.03261
tedlieu,2,2,0.0069,2,0.03261
techtransfer,2,2,0.0069,2,0.03261
technotyranny,2,2,0.0069,2,0.03261
technologyfocused,2,2,0.0069,2,0.03261
teaser,2,2,0.0069,2,0.03261
tearing,2,2,0.0069,2,0.03261
teamwork,2,2,0.0069,2,0.03261
teampelosi,2,2,0.0069,2,0.03261
teamontario,2,2,0.0069,2,0.03261
teammate,2,2,0.0069,2,0.03261
tbh,2,2,0.0069,2,0.03261
tbdhu,2,2,0.0069,2,0.03261
taxbill,2,2,0.0069,1,0.01631
tarushdei,2,2,0.0069,2,0.03261
tariff,2,2,0.0069,2,0.03261
tara,2,2,0.0069,1,0.01631
tanzania,2,2,0.0069,2,0.03261
tamcolady,2,2,0.0069,2,0.03261
tamarataggart,2,2,0.0069,1,0.01631
talented,2,2,0.0069,2,0.03261
takeoff,2,1,0.00345,1,0.01631
tailing,2,2,0.0069,2,0.03261
taibuchc,2,2,0.0069,2,0.03261
tactical,2,2,0.0069,2,0.03261
taco,2,2,0.0069,2,0.03261
tackling,2,2,0.0069,2,0.03261
tabletmag,2,2,0.0069,2,0.03261
tabarnak,2,2,0.0069,2,0.03261
t2,2,2,0.0069,2,0.03261
t,2,2,0.0069,2,0.03261
sûrs,2,2,0.0069,1,0.01631
sûrement,2,2,0.0069,2,0.03261
sûre,2,2,0.0069,2,0.03261
sérieux,2,2,0.0069,2,0.03261
sérieuses,2,2,0.0069,2,0.03261
syndcan,2,2,0.0069,2,0.03261
synagogue,2,2,0.0069,2,0.03261
symptomatic➡️,2,2,0.0069,2,0.03261
sympathy,2,2,0.0069,2,0.03261
symbol,2,2,0.0069,2,0.03261
swiss,2,2,0.0069,2,0.03261
swinwood,2,2,0.0069,1,0.01631
sweeney,2,2,0.0069,2,0.03261
swedish,2,2,0.0069,2,0.03261
swccan,2,2,0.0069,2,0.03261
swabbed,2,2,0.0069,2,0.03261
suédobritannique,2,2,0.0069,1,0.01631
sustaining,2,2,0.0069,2,0.03261
sustain,2,2,0.0069,2,0.03261
susang8,2,2,0.0069,1,0.01631
survivable,2,2,0.0069,2,0.03261
surprisedi,2,2,0.0069,2,0.03261
supriya,2,2,0.0069,2,0.03261
suprise,2,1,0.00345,1,0.01631
supremacía,2,1,0.00345,1,0.01631
suppressing,2,2,0.0069,2,0.03261
suppprt,2,2,0.0069,1,0.01631
supposition,2,2,0.0069,1,0.01631
supportrice,2,2,0.0069,2,0.03261
supportive,2,2,0.0069,2,0.03261
supplémentaire,2,2,0.0069,2,0.03261
suppliedtbd,2,2,0.0069,2,0.03261
supplied,2,2,0.0069,2,0.03261
supplementation,2,2,0.0069,2,0.03261
supplement,2,2,0.0069,2,0.03261
superhuman,2,2,0.0069,2,0.03261
sunny,2,2,0.0069,2,0.03261
sunken,2,2,0.0069,2,0.03261
sumner,2,1,0.00345,1,0.01631
summit,2,2,0.0069,2,0.03261
sukh,2,2,0.0069,2,0.03261
suing,2,2,0.0069,2,0.03261
sugar1420,2,2,0.0069,1,0.01631
sugar,2,2,0.0069,2,0.03261
suffit,2,2,0.0069,2,0.03261
suckup,2,2,0.0069,1,0.01631
sucked,2,2,0.0069,2,0.03261
succesful,2,2,0.0069,2,0.03261
succeed,2,2,0.0069,2,0.03261
suburbia,2,2,0.0069,2,0.03261
substituting,2,2,0.0069,2,0.03261
subsiding,2,2,0.0069,2,0.03261
subscription,2,2,0.0069,2,0.03261
submission,2,2,0.0069,2,0.03261
subjected,2,2,0.0069,2,0.03261
störungen,2,2,0.0069,2,0.03261
stumbled,2,1,0.00345,1,0.01631
studio,2,2,0.0069,2,0.03261
strongerbc,2,2,0.0069,2,0.03261
stringency,2,2,0.0069,2,0.03261
strictness,2,2,0.0069,2,0.03261
streisand,2,2,0.0069,2,0.03261
streetwatchla,2,2,0.0069,1,0.01631
strathco,2,2,0.0069,2,0.03261
stratford,2,2,0.0069,2,0.03261
strait,2,2,0.0069,2,0.03261
stphnmaher,2,2,0.0069,2,0.03261
storytelling,2,2,0.0069,2,0.03261
storefront,2,2,0.0069,2,0.03261
stored,2,2,0.0069,2,0.03261
stopthesteal,2,2,0.0069,2,0.03261
stopthemaskmandate,2,2,0.0069,1,0.01631
stool,2,2,0.0069,2,0.03261
stonesculptorjn,2,2,0.0069,2,0.03261
stoked,2,2,0.0069,2,0.03261
stockpiling,2,2,0.0069,2,0.03261
stockmarkets,2,2,0.0069,1,0.01631
stocked,2,2,0.0069,2,0.03261
stinking,2,2,0.0069,2,0.03261
stink,2,2,0.0069,2,0.03261
stimulation,2,2,0.0069,2,0.03261
