Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
44,check,175,172,0.59323,164,2.67406
44,variant,1359,1111,3.83183,774,12.62025
44,game,161,151,0.5208,133,2.1686
44,follow,178,171,0.58978,157,2.55992
44,south,120,116,0.40008,111,1.80988
44,ontarians,230,222,0.76568,190,3.09799
44,researcher,77,77,0.26557,71,1.15767
44,safe,656,638,2.20046,524,8.54394
44,changed,62,61,0.21039,57,0.9294
44,resource,73,72,0.24833,71,1.15767
45,le,676,530,1.82796,326,5.31551
45,et,537,397,1.36925,210,3.4241
45,du,277,231,0.79672,138,2.25012
45,québec,203,182,0.62772,96,1.5653
45,est,238,207,0.71394,139,2.26643
45,au,216,185,0.63806,115,1.8751
45,une,196,173,0.59668,99,1.61422
45,pour,207,182,0.62772,126,2.05446
45,sur,166,143,0.49321,83,1.35333
45,plus,166,153,0.5277,125,2.03815
45,pa,162,140,0.48286,88,1.43486
45,dans,157,141,0.48631,102,1.66313
45,qui,162,130,0.44837,96,1.5653
45,ca,126,112,0.38629,66,1.07615
45,ce,135,116,0.40008,86,1.40225
