Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
dale,2,2,0.00189,2,0.02338
dakota,2,2,0.00189,2,0.02338
daisy98380252,2,2,0.00189,2,0.02338
daimler,2,2,0.00189,2,0.02338
dailysoundnfury,2,2,0.00189,1,0.01169
dailymail,2,2,0.00189,2,0.02338
daide,2,2,0.00189,2,0.02338
dahboo7,2,2,0.00189,2,0.02338
dago702,2,2,0.00189,2,0.02338
daga,2,2,0.00189,1,0.01169
daft,2,2,0.00189,2,0.02338
dafrique,2,2,0.00189,1,0.01169
daerim,2,2,0.00189,2,0.02338
daemondave,2,2,0.00189,2,0.02338
dado,2,2,0.00189,2,0.02338
daddyofmiles,2,2,0.00189,1,0.01169
dada,2,2,0.00189,2,0.02338
daction,2,2,0.00189,2,0.02338
dabord,2,2,0.00189,2,0.02338
dabhoo,2,2,0.00189,2,0.02338
d12,2,2,0.00189,2,0.02338
của,2,1,0.00094,1,0.01169
c̅,2,2,0.00189,2,0.02338
célébrer,2,2,0.00189,2,0.02338
câlin,2,2,0.00189,2,0.02338
cz312,2,2,0.00189,2,0.02338
cz,2,2,0.00189,2,0.02338
cytokinique,2,2,0.00189,2,0.02338
cytokinestorm,2,2,0.00189,1,0.01169
cytodyn,2,1,0.00094,1,0.01169
cyrus,2,2,0.00189,2,0.02338
cyrilramaphosa,2,2,0.00189,1,0.01169
cynthiamckinney,2,2,0.00189,2,0.02338
cynicism,2,2,0.00189,2,0.02338
cydy,2,1,0.00094,1,0.01169
cyclist,2,2,0.00189,2,0.02338
cybersec,2,2,0.00189,2,0.02338
cxlns,2,2,0.00189,2,0.02338
cvirus,2,1,0.00094,1,0.01169
cvd,2,2,0.00189,2,0.02338
cuándo,2,2,0.00189,2,0.02338
cut✂️,2,2,0.00189,2,0.02338
cutwitts,2,2,0.00189,2,0.02338
cuttingprofit,2,2,0.00189,2,0.02338
cutar,2,2,0.00189,1,0.01169
customary,2,2,0.00189,2,0.02338
curtailment,2,2,0.00189,2,0.02338
curmudgeon1836,2,2,0.00189,1,0.01169
curly,2,2,0.00189,2,0.02338
curiously,2,2,0.00189,2,0.02338
curfewed,2,2,0.00189,2,0.02338
curate,2,2,0.00189,2,0.02338
curan,2,1,0.00094,1,0.01169
cupping,2,1,0.00094,1,0.01169
cupcake,2,2,0.00189,2,0.02338
cunningham,2,2,0.00189,2,0.02338
cumpleaños,2,2,0.00189,2,0.02338
cumplan,2,2,0.00189,2,0.02338
culturalrevolution,2,2,0.00189,2,0.02338
culttture,2,2,0.00189,2,0.02338
cuff,2,2,0.00189,2,0.02338
cuerpo,2,2,0.00189,2,0.02338
cubicle,2,2,0.00189,2,0.02338
cubaporlasalud,2,2,0.00189,1,0.01169
cubana,2,2,0.00189,2,0.02338
cubaminrex,2,2,0.00189,1,0.01169
cuatro,2,2,0.00189,1,0.01169
ctvwindsor,2,2,0.00189,2,0.02338
ctvkitchener,2,2,0.00189,2,0.02338
ctvedmonton,2,2,0.00189,2,0.02338
ctvcalgary,2,2,0.00189,2,0.02338
ctvbeauchemin,2,2,0.00189,2,0.02338
ctvbarrienews,2,2,0.00189,1,0.01169
ctrl,2,2,0.00189,2,0.02338
ctl,2,1,0.00094,1,0.01169
ctizens,2,2,0.00189,2,0.02338
ctf,2,2,0.00189,2,0.02338
cso,2,2,0.00189,2,0.02338
csisoceans,2,2,0.00189,2,0.02338
cse12171,2,2,0.00189,1,0.01169
crítico,2,2,0.00189,2,0.02338
créé,2,2,0.00189,2,0.02338
crématoriums,2,2,0.00189,2,0.02338
créera,2,2,0.00189,2,0.02338
cryptography,2,2,0.00189,2,0.02338
crunching,2,2,0.00189,2,0.02338
crumbling,2,2,0.00189,2,0.02338
cruiseworlddream,2,2,0.00189,2,0.02338
cruiseshipquarantines,2,2,0.00189,1,0.01169
cruiseradio,2,2,0.00189,2,0.02338
cruiser,2,2,0.00189,2,0.02338
cruiseliner,2,2,0.00189,2,0.02338
cruisecritic,2,2,0.00189,2,0.02338
crtejada,2,2,0.00189,2,0.02338
crtc,2,2,0.00189,2,0.02338
crowed,2,2,0.00189,2,0.02338
crowe,2,2,0.00189,2,0.02338
crouching,2,2,0.00189,2,0.02338
crossley,2,2,0.00189,2,0.02338
crosscontamination,2,2,0.00189,2,0.02338
crossboundary,2,2,0.00189,2,0.02338
cronovirus,2,2,0.00189,2,0.02338
croixrouge,2,2,0.00189,2,0.02338
croisiéristes,2,2,0.00189,2,0.02338
cro,2,2,0.00189,2,0.02338
crisse,2,2,0.00189,2,0.02338
crisis…,2,2,0.00189,2,0.02338
crisil,2,2,0.00189,2,0.02338
cris,2,2,0.00189,2,0.02338
criminalhorrific,2,2,0.00189,2,0.02338
crimesagainsthumanity,2,2,0.00189,2,0.02338
crimea,2,2,0.00189,2,0.02338
crickettcook,2,2,0.00189,1,0.01169
crib,2,2,0.00189,2,0.02338
creme,2,2,0.00189,2,0.02338
crematorios,2,2,0.00189,2,0.02338
creeping,2,2,0.00189,2,0.02338
creditscore,2,2,0.00189,2,0.02338
crecer,2,2,0.00189,1,0.01169
creat,2,2,0.00189,2,0.02338
crdrthk,2,2,0.00189,1,0.01169
craziness,2,2,0.00189,2,0.02338
craze,2,2,0.00189,2,0.02338
crashlandingonyou,2,2,0.00189,1,0.01169
craquer,2,2,0.00189,2,0.02338
cranchlevel,2,2,0.00189,2,0.02338
craiggwelch,2,2,0.00189,1,0.01169
craigelectric,2,2,0.00189,2,0.02338
cracker,2,2,0.00189,2,0.02338
cr,2,2,0.00189,2,0.02338
cptnrwrpnts,2,2,0.00189,2,0.02338
cplbart,2,2,0.00189,1,0.01169
cpjasia,2,2,0.00189,1,0.01169
cphocanadapattyhajdujustintrudeau,2,2,0.00189,2,0.02338
cpetitclerc,2,2,0.00189,2,0.02338
cpcldr,2,2,0.00189,2,0.02338
cpabakes,2,2,0.00189,2,0.02338
cozying,2,2,0.00189,2,0.02338
cowry,2,2,0.00189,2,0.02338
coworkers,2,2,0.00189,2,0.02338
covn2019,2,2,0.00189,2,0.02338
covirus,2,2,0.00189,2,0.02338
covid―19,2,2,0.00189,1,0.01169
covidstrike2020,2,2,0.00189,1,0.01169
covid29,2,2,0.00189,2,0.02338
covid19➡️,2,2,0.00189,2,0.02338
covid19related,2,2,0.00189,2,0.02338
covid19info,2,2,0.00189,2,0.02338
covid19infected,2,2,0.00189,2,0.02338
covid19but,2,2,0.00189,2,0.02338
covid15,2,2,0.00189,2,0.02338
cov19,2,2,0.00189,2,0.02338
couvre,2,2,0.00189,2,0.02338
couverture,2,2,0.00189,2,0.02338
couvert,2,2,0.00189,2,0.02338
coutojesus,2,2,0.00189,1,0.01169
cousinspow,2,2,0.00189,1,0.01169
courting,2,2,0.00189,2,0.02338
coupon,2,2,0.00189,2,0.02338
coun­tries,2,2,0.00189,2,0.02338
countrytisothee,2,2,0.00189,1,0.01169
countrypacifying,2,2,0.00189,1,0.01169
countrynow,2,2,0.00189,2,0.02338
countryand,2,2,0.00189,1,0.01169
countries6,2,2,0.00189,2,0.02338
counterintuitive,2,2,0.00189,1,0.01169
counterfeited,2,2,0.00189,2,0.02338
counterchekist,2,2,0.00189,2,0.02338
counseling,2,2,0.00189,2,0.02338
coulé,2,2,0.00189,2,0.02338
couchent,2,2,0.00189,2,0.02338
couch,2,2,0.00189,2,0.02338
cotter,2,1,0.00094,1,0.01169
cosy,2,2,0.00189,2,0.02338
cosweda,2,2,0.00189,1,0.01169
costos,2,2,0.00189,1,0.01169
costed,2,2,0.00189,2,0.02338
cosmo,2,2,0.00189,2,0.02338
cosmicbrace,2,2,0.00189,1,0.01169
cosmic,2,2,0.00189,2,0.02338
cory,2,2,0.00189,2,0.02338
corv19,2,2,0.00189,1,0.01169
corsi,2,2,0.00189,2,0.02338
corseness,2,2,0.00189,2,0.02338
corrupts,2,2,0.00189,2,0.02338
corrupción,2,2,0.00189,2,0.02338
corroborated,2,2,0.00189,2,0.02338
correspondants,2,2,0.00189,1,0.01169
correspondante,2,2,0.00189,2,0.02338
corrects😑,2,2,0.00189,2,0.02338
correa,2,1,0.00094,1,0.01169
coronovurus,2,2,0.00189,2,0.02338
coronoviruscanada,2,2,0.00189,2,0.02338
coronawuhan,2,2,0.00189,2,0.02338
coronawirus,2,2,0.00189,2,0.02338
coronavi̇rus,2,2,0.00189,1,0.01169
coronaviuschina,2,2,0.00189,2,0.02338
coronavirüs,2,2,0.00189,1,0.01169
coronavirus🦠updates👇,2,2,0.00189,1,0.01169
coronavirus⬇️,2,2,0.00189,1,0.01169
coronavirus—important,2,2,0.00189,2,0.02338
coronaviruszambia,2,2,0.00189,1,0.01169
coronavirusworldwide,2,2,0.00189,2,0.02338
coronaviruswhat,2,2,0.00189,2,0.02338
coronaviruswere,2,2,0.00189,2,0.02338
coronavirusstruck,2,2,0.00189,2,0.02338
coronavirusscreened,2,2,0.00189,2,0.02338
coronavirusscare,2,2,0.00189,2,0.02338
coronavirusquarantine,2,2,0.00189,2,0.02338
coronavirusprompted,2,2,0.00189,2,0.02338
coronavirusphilippines,2,2,0.00189,2,0.02338
coronaviruspatienten,2,2,0.00189,1,0.01169
coronaviruspatient,2,2,0.00189,1,0.01169
coronaviruspandemic,2,2,0.00189,2,0.02338
coronavirusoutbreak—died,2,2,0.00189,2,0.02338
coronavirusoutbreakpolice,2,2,0.00189,2,0.02338
coronaviruslime,2,2,0.00189,1,0.01169
coronavirusinfested,2,2,0.00189,1,0.01169
coronavirusinduced,2,2,0.00189,2,0.02338
coronavirushongkong,2,2,0.00189,2,0.02338
coronavirushoax,2,2,0.00189,2,0.02338
coronavirusgive,2,2,0.00189,2,0.02338
coronavirusflu,2,2,0.00189,2,0.02338
coronavirusfighting,2,2,0.00189,2,0.02338
coronavirusfbn,2,2,0.00189,2,0.02338
coronavirusebola,2,2,0.00189,2,0.02338
coronaviruschino,2,2,0.00189,2,0.02338
coronaviruschat,2,2,0.00189,2,0.02338
coronavirusbill,2,2,0.00189,2,0.02338
coronavirusact,2,2,0.00189,1,0.01169
coronavirues,2,2,0.00189,2,0.02338
coronavi,2,2,0.00189,2,0.02338
coronaturkey,2,2,0.00189,1,0.01169
coronation,2,2,0.00189,2,0.02338
coronasvirus,2,2,0.00189,2,0.02338
coronapatienten,2,1,0.00094,1,0.01169
coronaoutbreak❗️,2,2,0.00189,2,0.02338
coronaofflinedeac0000,2,2,0.00189,2,0.02338
coronanews,2,2,0.00189,2,0.02338
coronancov2019,2,2,0.00189,2,0.02338
coronall,2,2,0.00189,2,0.02338
coronainfektion,2,2,0.00189,2,0.02338
coronadan,2,2,0.00189,1,0.01169
coronachan,2,2,0.00189,2,0.02338
coronabuyers,2,2,0.00189,1,0.01169
coronababies,2,2,0.00189,2,0.02338
coroanvirus,2,2,0.00189,2,0.02338
cornoavirus,2,2,0.00189,2,0.02338
cornaviruscanada,2,2,0.00189,1,0.01169
cornavirus,2,2,0.00189,2,0.02338
coriiiiiiiiiii1,2,2,0.00189,2,0.02338
corid19,2,2,0.00189,2,0.02338
coreyskippyhd,2,2,0.00189,2,0.02338
coreysdigs,2,2,0.00189,2,0.02338
corbyn,2,2,0.00189,2,0.02338
cor,2,2,0.00189,2,0.02338
copycat,2,2,0.00189,2,0.02338
copious,2,2,0.00189,2,0.02338
copie,2,2,0.00189,2,0.02338
copia,2,2,0.00189,1,0.01169
copernicuseu,2,2,0.00189,2,0.02338
coordonnée,2,2,0.00189,2,0.02338
coolaid,2,2,0.00189,2,0.02338
cookiesteward,2,2,0.00189,1,0.01169
con­tin­u­ing,2,2,0.00189,2,0.02338
convoy,2,2,0.00189,2,0.02338
convoqué,2,2,0.00189,2,0.02338
convoca,2,2,0.00189,1,0.01169
convinces,2,2,0.00189,2,0.02338
convictandremovetrumpnow,2,2,0.00189,1,0.01169
conversationus,2,2,0.00189,2,0.02338
conventionally,2,2,0.00189,2,0.02338
conuvirus,2,2,0.00189,2,0.02338
contunuing,2,2,0.00189,2,0.02338
contrôles,2,2,0.00189,1,0.01169
contrôlent,2,2,0.00189,2,0.02338
controllo,2,2,0.00189,2,0.02338
controlledthe,2,2,0.00189,2,0.02338
controllare,2,2,0.00189,2,0.02338
controll,2,2,0.00189,2,0.02338
controles,2,2,0.00189,2,0.02338
contredite,2,2,0.00189,2,0.02338
contratos,2,2,0.00189,2,0.02338
contraint,2,2,0.00189,2,0.02338
contraindicated,2,2,0.00189,1,0.01169
contourner,2,2,0.00189,2,0.02338
continuum,2,2,0.00189,2,0.02338
continues👇,2,2,0.00189,2,0.02338
continuera,2,2,0.00189,2,0.02338
continuance,2,2,0.00189,2,0.02338
contient,2,2,0.00189,2,0.02338
contest,2,2,0.00189,2,0.02338
contends,2,2,0.00189,2,0.02338
contemporary,2,2,0.00189,2,0.02338
contd,2,2,0.00189,2,0.02338
contcan,2,2,0.00189,2,0.02338
contango,2,1,0.00094,1,0.01169
contando,2,2,0.00189,2,0.02338
contaminating,2,2,0.00189,2,0.02338
container—has,2,2,0.00189,2,0.02338
contagiousness,2,2,0.00189,2,0.02338
contagiados,2,1,0.00094,1,0.01169
contagiado,2,2,0.00189,2,0.02338
contagia,2,2,0.00189,1,0.01169
contacteznous,2,2,0.00189,2,0.02338
contacter,2,2,0.00189,2,0.02338
conta,2,2,0.00189,2,0.02338
consumidores,2,2,0.00189,2,0.02338
consumidor,2,2,0.00189,2,0.02338
consumes,2,2,0.00189,2,0.02338
consulter,2,2,0.00189,2,0.02338
consulted,2,2,0.00189,2,0.02338
consultancy,2,2,0.00189,2,0.02338
construye,2,2,0.00189,2,0.02338
construits,2,2,0.00189,2,0.02338
construire,2,2,0.00189,2,0.02338
construir,2,2,0.00189,2,0.02338
constructively,2,2,0.00189,2,0.02338
constitutionnet,2,2,0.00189,1,0.01169
conspirations,2,2,0.00189,1,0.01169
conspiration,2,2,0.00189,2,0.02338
conspiracytheories,2,2,0.00189,1,0.01169
conspiracypopping,2,2,0.00189,1,0.01169
conspicuous,2,2,0.00189,2,0.02338
consommation,2,2,0.00189,2,0.02338
consolidating,2,2,0.00189,2,0.02338
considerate,2,2,0.00189,2,0.02338
conservationism,2,2,0.00189,1,0.01169
conservation,2,2,0.00189,2,0.02338
consequential,2,2,0.00189,2,0.02338
consentnomore,2,2,0.00189,2,0.02338
conrad,2,2,0.00189,2,0.02338
conquest,2,2,0.00189,2,0.02338
conoce,2,2,0.00189,1,0.01169
connus,2,2,0.00189,2,0.02338
connscg,2,2,0.00189,2,0.02338
connote,2,2,0.00189,2,0.02338
connoravirus,2,2,0.00189,1,0.01169
connie,2,2,0.00189,2,0.02338
connectedness,2,2,0.00189,2,0.02338
conjured,2,2,0.00189,2,0.02338
congregate,2,2,0.00189,2,0.02338
congratulate,2,2,0.00189,2,0.02338
congestive,2,2,0.00189,2,0.02338
congenital,2,2,0.00189,1,0.01169
conformation,2,2,0.00189,2,0.02338
conflitsfr,2,2,0.00189,2,0.02338
conflicted,2,2,0.00189,2,0.02338
confirmó,2,2,0.00189,2,0.02338
confirmée,2,2,0.00189,2,0.02338
confimé,2,2,0.00189,2,0.02338
configuration,2,2,0.00189,2,0.02338
confidently,2,2,0.00189,2,0.02338
conferencing,2,2,0.00189,2,0.02338
confer,2,2,0.00189,2,0.02338
conerns,2,2,0.00189,2,0.02338
conduit,2,2,0.00189,2,0.02338
condorlaw,2,2,0.00189,1,0.01169
condone,2,2,0.00189,2,0.02338
conditionnelles,2,2,0.00189,2,0.02338
conditioner,2,2,0.00189,2,0.02338
condensed,2,2,0.00189,2,0.02338
condamnée,2,2,0.00189,2,0.02338
concreto,2,2,0.00189,2,0.02338
concord,2,2,0.00189,2,0.02338
concluding,2,2,0.00189,2,0.02338
concise,2,2,0.00189,2,0.02338
concerted,2,2,0.00189,2,0.02338
concernedamp8217,2,2,0.00189,2,0.02338
conceivably,2,2,0.00189,2,0.02338
comunistas,2,2,0.00189,2,0.02338
comunicados,2,2,0.00189,1,0.01169
comtinues,2,2,0.00189,2,0.02338
coms,2,2,0.00189,2,0.02338
compétentes,2,2,0.00189,2,0.02338
compton,2,2,0.00189,2,0.02338
compter,2,2,0.00189,2,0.02338
comptage,2,2,0.00189,2,0.02338
comptabiliser,2,2,0.00189,2,0.02338
comprises,2,2,0.00189,2,0.02338
comprenez,2,2,0.00189,2,0.02338
comprehension,2,2,0.00189,2,0.02338
composants,2,2,0.00189,2,0.02338
comportant,2,2,0.00189,2,0.02338
complot,2,2,0.00189,2,0.02338
complicates,2,2,0.00189,1,0.01169
compliant,2,2,0.00189,2,0.02338
completing,2,2,0.00189,2,0.02338
completamente,2,2,0.00189,1,0.01169
compensate,2,2,0.00189,2,0.02338
compatriotes,2,2,0.00189,2,0.02338
compassionately,2,2,0.00189,2,0.02338
comparative,2,2,0.00189,2,0.02338
comparando,2,2,0.00189,2,0.02338
compagnie,2,2,0.00189,2,0.02338
comorien,2,1,0.00094,1,0.01169
comorbidity,2,2,0.00189,2,0.02338
comorbidities,2,2,0.00189,2,0.02338
communistnotunder,2,2,0.00189,2,0.02338
communisme,2,2,0.00189,2,0.02338
communiquer,2,2,0.00189,2,0.02338
communicator,2,2,0.00189,1,0.01169
commune🙃,2,2,0.00189,2,0.02338
commrcl,2,2,0.00189,2,0.02338
commrcial,2,2,0.00189,2,0.02338
commos,2,2,0.00189,2,0.02338
commonsenseneeded,2,2,0.00189,2,0.02338
commonsensejan,2,2,0.00189,1,0.01169
commongound,2,2,0.00189,1,0.01169
commondreams,2,2,0.00189,1,0.01169
commissie,2,2,0.00189,2,0.02338
commentarymedia,2,2,0.00189,2,0.02338
commencent,2,2,0.00189,2,0.02338
commbad66,2,2,0.00189,1,0.01169
comingus,2,2,0.00189,2,0.02338
comic,2,2,0.00189,2,0.02338
comfortably,2,1,0.00094,1,0.01169
comey,2,2,0.00189,2,0.02338
comeseek,2,2,0.00189,1,0.01169
comeperros,2,1,0.00094,1,0.01169
comble,2,2,0.00189,2,0.02338
combinaison,2,2,0.00189,2,0.02338
combiens,2,2,0.00189,2,0.02338
comakers,2,2,0.00189,2,0.02338
columm,2,2,0.00189,1,0.01169
columbus,2,2,0.00189,2,0.02338
colsdm,2,2,0.00189,2,0.02338
coloradogal15,2,2,0.00189,1,0.01169
coloradoaveryj,2,2,0.00189,2,0.02338
colonoscopy,2,2,0.00189,2,0.02338
colonizing,2,2,0.00189,2,0.02338
colonized,2,2,0.00189,2,0.02338
colonize,2,2,0.00189,1,0.01169
colonel45738915,2,2,0.00189,2,0.02338
colombo,2,2,0.00189,2,0.02338
colo,2,2,0.00189,2,0.02338
collègues,2,2,0.00189,2,0.02338
collusion,2,2,0.00189,2,0.02338
collude,2,2,0.00189,2,0.02338
collinstaxacct,2,2,0.00189,1,0.01169
collins,2,2,0.00189,2,0.02338
collapsecracks,2,2,0.00189,2,0.02338
collaborative,2,2,0.00189,2,0.02338
collaborates,2,2,0.00189,1,0.01169
colinkorolppc,2,2,0.00189,2,0.02338
colin,2,2,0.00189,2,0.02338
coli,2,2,0.00189,2,0.02338
colegas,2,2,0.00189,2,0.02338
coldair,2,2,0.00189,1,0.01169
colby,2,2,0.00189,2,0.02338
coinvented,2,2,0.00189,2,0.02338
coinfections,2,1,0.00094,1,0.01169
coined,2,2,0.00189,2,0.02338
coincé,2,2,0.00189,2,0.02338
coincide,2,2,0.00189,2,0.02338
cohosted,2,2,0.00189,2,0.02338
cognizant,2,2,0.00189,2,0.02338
coffeequeen103,2,2,0.00189,1,0.01169
codiagnostics,2,1,0.00094,1,0.01169
coddling,2,2,0.00189,2,0.02338
codastory,2,2,0.00189,2,0.02338
cod,2,2,0.00189,1,0.01169
cocoa,2,2,0.00189,2,0.02338
cockroach,2,2,0.00189,2,0.02338
cobra,2,2,0.00189,2,0.02338
coastline,2,2,0.00189,2,0.02338
coastalnurse,2,2,0.00189,2,0.02338
coastalcndn,2,2,0.00189,2,0.02338
coarse,2,2,0.00189,2,0.02338
coalmine,2,2,0.00189,2,0.02338
coalking2,2,2,0.00189,2,0.02338
coalitioncanad1,2,2,0.00189,2,0.02338
cnnnewsroom,2,2,0.00189,2,0.02338
cnnnews18,2,2,0.00189,1,0.01169
cnews,2,2,0.00189,2,0.02338
cnbci,2,2,0.00189,2,0.02338
cmolesky,2,2,0.00189,2,0.02338
cmmonedula,2,2,0.00189,1,0.01169
cmmerlin,2,2,0.00189,2,0.02338
cmichaelgibson,2,2,0.00189,2,0.02338
cmhantl,2,2,0.00189,2,0.02338
cmerandi,2,2,0.00189,1,0.01169
cm,2,2,0.00189,2,0.02338
clunky,2,2,0.00189,2,0.02338
clownworld,2,2,0.00189,1,0.01169
cloudcomputing,2,2,0.00189,2,0.02338
clothinglady,2,2,0.00189,2,0.02338
closeup,2,2,0.00189,2,0.02338
closetheborder,2,2,0.00189,2,0.02338
closet,2,2,0.00189,2,0.02338
closedoff,2,2,0.00189,2,0.02338
clorox,2,2,0.00189,2,0.02338
clooney,2,2,0.00189,2,0.02338
clogged,2,2,0.00189,2,0.02338
clocking,2,2,0.00189,2,0.02338
cliquer,2,2,0.00189,2,0.02338
clipsmagazines,2,2,0.00189,2,0.02338
cliniques,2,2,0.00189,2,0.02338
clinique,2,2,0.00189,2,0.02338
cling,2,2,0.00189,2,0.02338
climatique,2,2,0.00189,2,0.02338
climatescam,2,2,0.00189,2,0.02338
climatehoax,2,2,0.00189,2,0.02338
climatechangehoax,2,2,0.00189,2,0.02338
climateactnow,2,2,0.00189,2,0.02338
clifhigh,2,2,0.00189,2,0.02338
clientèle,2,1,0.00094,1,0.01169
clicking,2,2,0.00189,2,0.02338
clicked,2,2,0.00189,2,0.02338
clickbait,2,1,0.00094,1,0.01169
cleveland,2,2,0.00189,1,0.01169
clerk,2,2,0.00189,1,0.01169
clemkrista,2,2,0.00189,1,0.01169
clemchambers,2,2,0.00189,2,0.02338
clef,2,2,0.00189,1,0.01169
cleareyed,2,2,0.00189,2,0.02338
cleanse,2,2,0.00189,2,0.02338
claytravis,2,2,0.00189,1,0.01169
clauderoumain,2,2,0.00189,1,0.01169
classifying,2,2,0.00189,2,0.02338
classicalmusic,2,2,0.00189,1,0.01169
classes…,2,2,0.00189,2,0.02338
classaction,2,2,0.00189,2,0.02338
clase,2,2,0.00189,2,0.02338
clarita,2,2,0.00189,2,0.02338
clara111,2,2,0.00189,2,0.02338
claque,2,2,0.00189,2,0.02338
clan,2,2,0.00189,2,0.02338
claire261748606,2,2,0.00189,1,0.01169
cjwerleman,2,2,0.00189,2,0.02338
cityusucbc,2,2,0.00189,2,0.02338
citytime,2,2,0.00189,2,0.02338
cityrachelle,2,2,0.00189,2,0.02338
cityofkingston,2,2,0.00189,2,0.02338
citizens…you,2,2,0.00189,2,0.02338
citizensnot,2,2,0.00189,2,0.02338
citizenshipthey,2,2,0.00189,2,0.02338
citizennewsrthk,2,2,0.00189,2,0.02338
citieson,2,2,0.00189,2,0.02338
citadel,2,2,0.00189,2,0.02338
cisthenewn,2,2,0.00189,2,0.02338
cironavirus,2,2,0.00189,2,0.02338
circular,2,2,0.00189,2,0.02338
circling,2,2,0.00189,2,0.02338
cinquième,2,2,0.00189,2,0.02338
cinemaven,2,2,0.00189,1,0.01169
cindylouab,2,2,0.00189,2,0.02338
cinco,2,2,0.00189,2,0.02338
cihrihdcyh,2,2,0.00189,2,0.02338
cihi,2,2,0.00189,2,0.02338
cigarherf,2,2,0.00189,1,0.01169
científicos,2,2,0.00189,2,0.02338
cientos,2,2,0.00189,2,0.02338
ciencia,2,2,0.00189,2,0.02338
ciekawe,2,2,0.00189,1,0.01169
cie1947,2,2,0.00189,2,0.02338
cibles,2,2,0.00189,2,0.02338
chustejustine,2,2,0.00189,2,0.02338
churn,2,2,0.00189,2,0.02338
chuo,2,2,0.00189,1,0.01169
chunder10,2,2,0.00189,2,0.02338
chui,2,2,0.00189,2,0.02338
chubby,2,2,0.00189,2,0.02338
chuanchuan22,2,2,0.00189,1,0.01169
chuanchao,2,2,0.00189,2,0.02338
chronology,2,2,0.00189,2,0.02338
chromemonster,2,2,0.00189,1,0.01169
chrome,2,2,0.00189,2,0.02338
christydubbs,2,2,0.00189,1,0.01169
christophercsa6,2,2,0.00189,1,0.01169
christofascist,2,2,0.00189,2,0.02338
christlike,2,1,0.00094,1,0.01169
christinepolon1,2,2,0.00189,2,0.02338
christina,2,2,0.00189,2,0.02338
christie,2,2,0.00189,2,0.02338
christi62293265,2,2,0.00189,1,0.01169
chrissurano,2,2,0.00189,2,0.02338
chrismartzwx,2,2,0.00189,2,0.02338
chrislyanksfan,2,2,0.00189,1,0.01169
chrisleary,2,2,0.00189,1,0.01169
chrishayes,2,2,0.00189,1,0.01169
chrisd0229,2,2,0.00189,1,0.01169
chris77744410,2,2,0.00189,1,0.01169
chouette,2,2,0.00189,2,0.02338
chorus,2,2,0.00189,2,0.02338
chopra,2,2,0.00189,2,0.02338
chools,2,2,0.00189,2,0.02338
choking,2,2,0.00189,1,0.01169
choke,2,2,0.00189,2,0.02338
choix,2,2,0.00189,2,0.02338
chnginthewrld,2,2,0.00189,2,0.02338
chitreanos,2,2,0.00189,1,0.01169
chispasos9,2,2,0.00189,1,0.01169
chiropractor,2,2,0.00189,2,0.02338
chipping,2,2,0.00189,2,0.02338
chinocubana,2,2,0.00189,2,0.02338
chingaderas,2,1,0.00094,1,0.01169
chinexit,2,2,0.00189,1,0.01169
chinesische,2,2,0.00189,2,0.02338
chinesestyle,2,2,0.00189,2,0.02338
chinesepolice,2,2,0.00189,2,0.02338
chinesenewyear2020,2,2,0.00189,2,0.02338
chineselooking,2,2,0.00189,2,0.02338
chineseled,2,2,0.00189,2,0.02338
chineseinvestors,2,2,0.00189,2,0.02338
chinesehotnews,2,2,0.00189,1,0.01169
chinesehegemony,2,2,0.00189,2,0.02338
chinesegovernments,2,2,0.00189,1,0.01169
chinesedemocracy,2,2,0.00189,2,0.02338
chineseaustralians,2,2,0.00189,2,0.02338
china🚨,2,2,0.00189,2,0.02338
china🙄,2,2,0.00189,2,0.02338
china💪,2,2,0.00189,1,0.01169
china🇭🇰is,2,2,0.00189,2,0.02338
china🇨🇳speed,2,2,0.00189,1,0.01169
china🇨🇳cmphcuba,2,2,0.00189,2,0.02338
chinaの暴走,2,2,0.00189,1,0.01169
china—wuhan,2,2,0.00189,2,0.02338
china—was,2,2,0.00189,2,0.02338
china—incl,2,2,0.00189,2,0.02338
china—considered,2,2,0.00189,2,0.02338
chinawho,2,2,0.00189,2,0.02338
chinawe,2,2,0.00189,2,0.02338
chinavirua🦠,2,2,0.00189,2,0.02338
chinatwo,2,2,0.00189,2,0.02338
chinasouth,2,2,0.00189,2,0.02338
chinascope,2,2,0.00189,2,0.02338
chinasaudi,2,2,0.00189,2,0.02338
chinarückkehrer,2,2,0.00189,1,0.01169
chinaraping,2,2,0.00189,2,0.02338
chinapeople,2,2,0.00189,2,0.02338
chinapakistan,2,2,0.00189,2,0.02338
chinano,2,2,0.00189,2,0.02338
chinankiran,2,2,0.00189,2,0.02338
chinaits,2,2,0.00189,2,0.02338
chinaintelligence,2,2,0.00189,2,0.02338
chinahktaiwan,2,2,0.00189,2,0.02338
chinaheritage,2,2,0.00189,2,0.02338
chinahe,2,2,0.00189,2,0.02338
chinaeurope,2,2,0.00189,2,0.02338
chinaembesp,2,2,0.00189,1,0.01169
chinaembajada,2,2,0.00189,1,0.01169
chinadrtedros,2,2,0.00189,2,0.02338
chinadebt,2,2,0.00189,2,0.02338
chinacriminal,2,2,0.00189,2,0.02338
chinachinavirus,2,2,0.00189,2,0.02338
chinach,2,2,0.00189,1,0.01169
chinacdc,2,2,0.00189,2,0.02338
chinaare,2,2,0.00189,2,0.02338
chinaafter,2,2,0.00189,2,0.02338
