Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
stigmatized,1,1,0.00194,1,0.01384
stigmatize,1,1,0.00194,1,0.01384
stigmatiser,1,1,0.00194,1,0.01384
stiglo,1,1,0.00194,1,0.01384
stieg,1,1,0.00194,1,0.01384
sticks…,1,1,0.00194,1,0.01384
sti,1,1,0.00194,1,0.01384
stfxuniversity,1,1,0.00194,1,0.01384
stewpetersshow,1,1,0.00194,1,0.01384
stewardship,1,1,0.00194,1,0.01384
stewak2,1,1,0.00194,1,0.01384
stevobart,1,1,0.00194,1,0.01384
stevijopayne,1,1,0.00194,1,0.01384
stevevladeck,1,1,0.00194,1,0.01384
stevevanstone,1,1,0.00194,1,0.01384
stevescalise,1,1,0.00194,1,0.01384
steverickettssp,1,1,0.00194,1,0.01384
stevepricemedia,1,1,0.00194,1,0.01384
stevenwynne15,1,1,0.00194,1,0.01384
steventobinlmic,1,1,0.00194,1,0.01384
stevenmnuchin1,1,1,0.00194,1,0.01384
steveninformed,1,1,0.00194,1,0.01384
stevendollansky,1,1,0.00194,1,0.01384
stevenbutt,1,1,0.00194,1,0.01384
stevemtalk,1,1,0.00194,1,0.01384
stevemacdonal12,1,1,0.00194,1,0.01384
stevelloyd001,1,1,0.00194,1,0.01384
stevelambertwpg,1,1,0.00194,1,0.01384
stevedoocy,1,1,0.00194,1,0.01384
stevedeaceshow,1,1,0.00194,1,0.01384
stevecoville,1,1,0.00194,1,0.01384
steveclarkpc,1,1,0.00194,1,0.01384
stevebuick2,1,1,0.00194,1,0.01384
steveborn1,1,1,0.00194,1,0.01384
stevebakerhw,1,1,0.00194,1,0.01384
stets,1,1,0.00194,1,0.01384
steroidresistant,1,1,0.00194,1,0.01384
sternbergh,1,1,0.00194,1,0.01384
sterilized,1,1,0.00194,1,0.01384
sterile,1,1,0.00194,1,0.01384
sterfte,1,1,0.00194,1,0.01384
sterfgevallen,1,1,0.00194,1,0.01384
stepniece,1,1,0.00194,1,0.01384
stepmom,1,1,0.00194,1,0.01384
stephwolfe101,1,1,0.00194,1,0.01384
stephthomasctv,1,1,0.00194,1,0.01384
stephhegarty,1,1,0.00194,1,0.01384
stephenson,1,1,0.00194,1,0.01384
stephenrozov,1,1,0.00194,1,0.01384
stephenrasku,1,1,0.00194,1,0.01384
stephenpace,1,1,0.00194,1,0.01384
stephenmcneil,1,1,0.00194,1,0.01384
stephenharpers,1,1,0.00194,1,0.01384
stephenfgordon,1,1,0.00194,1,0.01384
stephatthewhig,1,1,0.00194,1,0.01384
stephanpastis,1,1,0.00194,1,0.01384
stephanieseneff,1,1,0.00194,1,0.01384
stephanielink,1,1,0.00194,1,0.01384
stephaniecarvin,1,1,0.00194,1,0.01384
stephaneeroy,1,1,0.00194,1,0.01384
steph,1,1,0.00194,1,0.01384
stepdad,1,1,0.00194,1,0.01384
stepchange,1,1,0.00194,1,0.01384
stensolli,1,1,0.00194,1,0.01384
stench,1,1,0.00194,1,0.01384
stellungnahme,1,1,0.00194,1,0.01384
stellt,1,1,0.00194,1,0.01384
stellen,1,1,0.00194,1,0.01384
stellaparton,1,1,0.00194,1,0.01384
stellamoris1,1,1,0.00194,1,0.01384
steigt,1,1,0.00194,1,0.01384
steigen,1,1,0.00194,1,0.01384
steige,1,1,0.00194,1,0.01384
stefsimanowitz,1,1,0.00194,1,0.01384
stefanson,1,1,0.00194,1,0.01384
stefandjevtic,1,1,0.00194,1,0.01384
stefanantonino,1,1,0.00194,1,0.01384
steepest,1,1,0.00194,1,0.01384
steelworker,1,1,0.00194,1,0.01384
steeling,1,1,0.00194,1,0.01384
steden,1,1,0.00194,1,0.01384
sted,1,1,0.00194,1,0.01384
steamy,1,1,0.00194,1,0.01384
steamtrain,1,1,0.00194,1,0.01384
steaming,1,1,0.00194,1,0.01384
steamengine,1,1,0.00194,1,0.01384
steak,1,1,0.00194,1,0.01384
steadied,1,1,0.00194,1,0.01384
steadfastness,1,1,0.00194,1,0.01384
stead,1,1,0.00194,1,0.01384
stdeniskatie,1,1,0.00194,1,0.01384
stc,1,1,0.00194,1,0.01384
stbbirelated,1,1,0.00194,1,0.01384
staythecourse,1,1,0.00194,1,0.01384
staysafestayhealthy,1,1,0.00194,1,0.01384
stayhomeofsick,1,1,0.00194,1,0.01384
stayhomeifsick,1,1,0.00194,1,0.01384
staycation,1,1,0.00194,1,0.01384
staving,1,1,0.00194,1,0.01384
staunchly,1,1,0.00194,1,0.01384
staunch,1,1,0.00194,1,0.01384
statutory,1,1,0.00194,1,0.01384
statusquocanada,1,1,0.00194,1,0.01384
statusforall,1,1,0.00194,1,0.01384
statusand,1,1,0.00194,1,0.01384
stattdessen,1,1,0.00194,1,0.01384
statistiquement,1,1,0.00194,1,0.01384
statistafr,1,1,0.00194,1,0.01384
statin,1,1,0.00194,1,0.01384
state—even,1,1,0.00194,1,0.01384
states—arizona,1,1,0.00194,1,0.01384
stateside,1,1,0.00194,1,0.01384
statesgetting,1,1,0.00194,1,0.01384
statesget,1,1,0.00194,1,0.01384
statesdistricts,1,1,0.00194,1,0.01384
stateroom,1,1,0.00194,1,0.01384
stateoftrade,1,1,0.00194,1,0.01384
statelevel,1,1,0.00194,1,0.01384
stategov,1,1,0.00194,1,0.01384
statebacked,1,1,0.00194,1,0.01384
stateand,1,1,0.00194,1,0.01384
statbreakthrough,1,1,0.00194,1,0.01384
stashed,1,1,0.00194,1,0.01384
starvationlike,1,1,0.00194,1,0.01384
startsmall,1,1,0.00194,1,0.01384
startseite,1,1,0.00194,1,0.01384
startling,1,1,0.00194,1,0.01384
startled,1,1,0.00194,1,0.01384
starting‼️,1,1,0.00194,1,0.01384
startford,1,1,0.00194,1,0.01384
starpointcsd,1,1,0.00194,1,0.01384
staropinion,1,1,0.00194,1,0.01384
starmer,1,1,0.00194,1,0.01384
starke,1,1,0.00194,1,0.01384
starinvestigation,1,1,0.00194,1,0.01384
staring,1,1,0.00194,1,0.01384
stargazer419,1,1,0.00194,1,0.01384
stareditorial,1,1,0.00194,1,0.01384
stared,1,1,0.00194,1,0.01384
starcevicfrank,1,1,0.00194,1,0.01384
staradvertiser,1,1,0.00194,1,0.01384
staph,1,1,0.00194,1,0.01384
stapcrew,1,1,0.00194,1,0.01384
stanspak,1,1,0.00194,1,0.01384
stanleypark,1,1,0.00194,1,0.01384
standwithtrudeau,1,1,0.00194,1,0.01384
standwithabnurses,1,1,0.00194,1,0.01384
standupali,1,1,0.00194,1,0.01384
standup,1,1,0.00194,1,0.01384
standstill,1,1,0.00194,1,0.01384
standpunt,1,1,0.00194,1,0.01384
standpunkt,1,1,0.00194,1,0.01384
standpoint,1,1,0.00194,1,0.01384
standonguardforthee,1,1,0.00194,1,0.01384
standoff,1,1,0.00194,1,0.01384
standinghannah,1,1,0.00194,1,0.01384
stan,1,1,0.00194,1,0.01384
stampeding,1,1,0.00194,1,0.01384
stamped,1,1,0.00194,1,0.01384
staminokabass1,1,1,0.00194,1,0.01384
stamatopoulos,1,1,0.00194,1,0.01384
stalking,1,1,0.00194,1,0.01384
stalker,1,1,0.00194,1,0.01384
stalinist,1,1,0.00194,1,0.01384
stalinism,1,1,0.00194,1,0.01384
stalbert,1,1,0.00194,1,0.01384
staking,1,1,0.00194,1,0.01384
stagnant,1,1,0.00194,1,0.01384
stafylococcus,1,1,0.00194,1,0.01384
staff…,1,1,0.00194,1,0.01384
staffresident,1,1,0.00194,1,0.01384
stafffund,1,1,0.00194,1,0.01384
stadie,1,1,0.00194,1,0.01384
stades,1,1,0.00194,1,0.01384
stacked,1,1,0.00194,1,0.01384
stackbrewing,1,1,0.00194,1,0.01384
stacezmckee,1,1,0.00194,1,0.01384
staceysteele75,1,1,0.00194,1,0.01384
stacey,1,1,0.00194,1,0.01384
staccato,1,1,0.00194,1,0.01384
stably,1,1,0.00194,1,0.01384
stabilized,1,1,0.00194,1,0.01384
stabilize,1,1,0.00194,1,0.01384
stabilising,1,1,0.00194,1,0.01384
stabbed,1,1,0.00194,1,0.01384
stab,1,1,0.00194,1,0.01384
staat,1,1,0.00194,1,0.01384
sta2sta,1,1,0.00194,1,0.01384
ssquared18,1,1,0.00194,1,0.01384
sspecific,1,1,0.00194,1,0.01384
ssekitoleko,1,1,0.00194,1,0.01384
ssc,1,1,0.00194,1,0.01384
ssaludcdmx,1,1,0.00194,1,0.01384
ssa,1,1,0.00194,1,0.01384
srushtih,1,1,0.00194,1,0.01384
sruhle,1,1,0.00194,1,0.01384
srsly,1,1,0.00194,1,0.01384
srsbbk,1,1,0.00194,1,0.01384
srne,1,1,0.00194,1,0.01384
srisrikrishna,1,1,0.00194,1,0.01384
srfnfitness,1,1,0.00194,1,0.01384
sree,1,1,0.00194,1,0.01384
srchc,1,1,0.00194,1,0.01384
srascov2,1,1,0.00194,1,0.01384
sr,1,1,0.00194,1,0.01384
squirrel,1,1,0.00194,1,0.01384
squirming,1,1,0.00194,1,0.01384
squeezed,1,1,0.00194,1,0.01384
squeal,1,1,0.00194,1,0.01384
squawking,1,1,0.00194,1,0.01384
squatted,1,1,0.00194,1,0.01384
squash,1,1,0.00194,1,0.01384
squareonecoffee,1,1,0.00194,1,0.01384
squandering,1,1,0.00194,1,0.01384
squabble,1,1,0.00194,1,0.01384
sqoopupdates,1,1,0.00194,1,0.01384
sqft,1,1,0.00194,1,0.01384
spüren,1,1,0.00194,1,0.01384
spécifier,1,1,0.00194,1,0.01384
spécialisé,1,1,0.00194,1,0.01384
spécialiste,1,1,0.00194,1,0.01384
spãinn,1,1,0.00194,1,0.01384
sputnikint,1,1,0.00194,1,0.01384
spurn,1,1,0.00194,1,0.01384
spurious,1,1,0.00194,1,0.01384
sprouting,1,1,0.00194,1,0.01384
sprkjoy4btrdays,1,1,0.00194,1,0.01384
sprinter,1,1,0.00194,1,0.01384
sprinkler,1,1,0.00194,1,0.01384
springgardenrd,1,1,0.00194,1,0.01384
springcanadian1,1,1,0.00194,1,0.01384
springboard,1,1,0.00194,1,0.01384
sprecher,1,1,0.00194,1,0.01384
spreadprevention,1,1,0.00194,1,0.01384
spreadneckrodeo,1,1,0.00194,1,0.01384
spreadersbelieving,1,1,0.00194,1,0.01384
sprbrighting,1,1,0.00194,1,0.01384
spraying,1,1,0.00194,1,0.01384
sprain,1,1,0.00194,1,0.01384
spout,1,1,0.00194,1,0.01384
spousefamily,1,1,0.00194,1,0.01384
spotty,1,1,0.00194,1,0.01384
spotting,1,1,0.00194,1,0.01384
spotter,1,1,0.00194,1,0.01384
sportvereine,1,1,0.00194,1,0.01384
sports…,1,1,0.00194,1,0.01384
sportsnet650,1,1,0.00194,1,0.01384
sportsnet,1,1,0.00194,1,0.01384
sportsnag,1,1,0.00194,1,0.01384
sportsfitness,1,1,0.00194,1,0.01384
sportsfans,1,1,0.00194,1,0.01384
sportsbud23,1,1,0.00194,1,0.01384
sportsbiz,1,1,0.00194,1,0.01384
sportsandclubs,1,1,0.00194,1,0.01384
sportiife,1,1,0.00194,1,0.01384
sportcanadaen,1,1,0.00194,1,0.01384
sporo,1,1,0.00194,1,0.01384
sporadic,1,1,0.00194,1,0.01384
spookymeggie,1,1,0.00194,1,0.01384
spooky,1,1,0.00194,1,0.01384
spontané,1,1,0.00194,1,0.01384
spokespersoneci,1,1,0.00194,1,0.01384
splitpersonality,1,1,0.00194,1,0.01384
splitcosts,1,1,0.00194,1,0.01384
splintersimba,1,1,0.00194,1,0.01384
splintering,1,1,0.00194,1,0.01384
splendid,1,1,0.00194,1,0.01384
splash,1,1,0.00194,1,0.01384
spittle,1,1,0.00194,1,0.01384
spitballing,1,1,0.00194,1,0.01384
spiroagnewghost,1,1,0.00194,1,0.01384
spirituelle,1,1,0.00194,1,0.01384
spiritofanu,1,1,0.00194,1,0.01384
spiritllama,1,1,0.00194,1,0.01384
spirited,1,1,0.00194,1,0.01384
spiralled,1,1,0.00194,1,0.01384
spinitsocial,1,1,0.00194,1,0.01384
spinassassin,1,1,0.00194,1,0.01384
spinach,1,1,0.00194,1,0.01384
spim,1,1,0.00194,1,0.01384
spilt,1,1,0.00194,1,0.01384
spilled,1,1,0.00194,1,0.01384
spikeprotein,1,1,0.00194,1,0.01384
spikeeiwit,1,1,0.00194,1,0.01384
spielkamp,1,1,0.00194,1,0.01384
spiderman,1,1,0.00194,1,0.01384
spiceresque,1,1,0.00194,1,0.01384
spice,1,1,0.00194,1,0.01384
spib,1,1,0.00194,1,0.01384
spherusask,1,1,0.00194,1,0.01384
spherical,1,1,0.00194,1,0.01384
spg,1,1,0.00194,1,0.01384
spexplorer2015,1,1,0.00194,1,0.01384
spewed🤮🤮🤮🤮🤮,1,1,0.00194,1,0.01384
spermien,1,1,0.00194,1,0.01384
spencerjcox,1,1,0.00194,1,0.01384
speltampthas,1,1,0.00194,1,0.01384
spelled,1,1,0.00194,1,0.01384
speedworld,1,1,0.00194,1,0.01384
speedway,1,1,0.00194,1,0.01384
speech…,1,1,0.00194,1,0.01384
sped,1,1,0.00194,1,0.01384
speculator,1,1,0.00194,1,0.01384
spectre,1,1,0.00194,1,0.01384
spectral,1,1,0.00194,1,0.01384
spectaculairement,1,1,0.00194,1,0.01384
spectaculaire,1,1,0.00194,1,0.01384
specious,1,1,0.00194,1,0.01384
specifying,1,1,0.00194,1,0.01384
speciesx,1,1,0.00194,1,0.01384
specialty,1,1,0.00194,1,0.01384
speciallyfemale,1,1,0.00194,1,0.01384
specializes,1,1,0.00194,1,0.01384
specialized,1,1,0.00194,1,0.01384
specialize,1,1,0.00194,1,0.01384
specialistand,1,1,0.00194,1,0.01384
specialised,1,1,0.00194,1,0.01384
spec,1,1,0.00194,1,0.01384
spearphishing,1,1,0.00194,1,0.01384
spearheading,1,1,0.00194,1,0.01384
spearheaded,1,1,0.00194,1,0.01384
speaktruth911,1,1,0.00194,1,0.01384
speakerampshreadsampseals,1,1,0.00194,1,0.01384
speaker5tones,1,1,0.00194,1,0.01384
spcg,1,1,0.00194,1,0.01384
spca,1,1,0.00194,1,0.01384
spayed67,1,1,0.00194,1,0.01384
spawned,1,1,0.00194,1,0.01384
spatial,1,1,0.00194,1,0.01384
spasm,1,1,0.00194,1,0.01384
spartanbio,1,1,0.00194,1,0.01384
sparrishaz,1,1,0.00194,1,0.01384
sparkyand,1,1,0.00194,1,0.01384
sparkcbc,1,1,0.00194,1,0.01384
spar,1,1,0.00194,1,0.01384
spannishchicken,1,1,0.00194,1,0.01384
spanner,1,1,0.00194,1,0.01384
spanned,1,1,0.00194,1,0.01384
spanked,1,1,0.00194,1,0.01384
spanje,1,1,0.00194,1,0.01384
spanishit,1,1,0.00194,1,0.01384
spanien,1,1,0.00194,1,0.01384
spaniard,1,1,0.00194,1,0.01384
spainmfa,1,1,0.00194,1,0.01384
spaghettiat,1,1,0.00194,1,0.01384
spaffer,1,1,0.00194,1,0.01384
spaces…,1,1,0.00194,1,0.01384
spaceship,1,1,0.00194,1,0.01384
spaceprogram,1,1,0.00194,1,0.01384
spaceport,1,1,0.00194,1,0.01384
spaceeconomy,1,1,0.00194,1,0.01384
so…ya,1,1,0.00194,1,0.01384
soñé,1,1,0.00194,1,0.01384
soziales,1,1,0.00194,1,0.01384
soylent,1,1,0.00194,1,0.01384
soyep,1,1,0.00194,1,0.01384
soxpedro,1,1,0.00194,1,0.01384
sowhy,1,1,0.00194,1,0.01384
sowhatnowenca,1,1,0.00194,1,0.01384
sovereignty,1,1,0.00194,1,0.01384
souza,1,1,0.00194,1,0.01384
souvenez,1,1,0.00194,1,0.01384
soutiens,1,1,0.00194,1,0.01384
south🙄,1,1,0.00194,1,0.01384
southwoldfire,1,1,0.00194,1,0.01384
southerner,1,1,0.00194,1,0.01384
southasia,1,1,0.00194,1,0.01384
soutenez,1,1,0.00194,1,0.01384
soustraitant,1,1,0.00194,1,0.01384
sourire,1,1,0.00194,1,0.01384
souriante,1,1,0.00194,1,0.01384
soured,1,1,0.00194,1,0.01384
sourdough,1,1,0.00194,1,0.01384
source…,1,1,0.00194,1,0.01384
sourcer,1,1,0.00194,1,0.01384
soundtrack,1,1,0.00194,1,0.01384
soundmoney,1,1,0.00194,1,0.01384
soundbite,1,1,0.00194,1,0.01384
soumis,1,1,0.00194,1,0.01384
soulèvement,1,1,0.00194,1,0.01384
souls🤦🏼‍♀️,1,1,0.00194,1,0.01384
soulslosttocovid💔,1,1,0.00194,1,0.01384
souldestroying,1,1,0.00194,1,0.01384
souhaité,1,1,0.00194,1,0.01384
souhaitez,1,1,0.00194,1,0.01384
souhaite,1,1,0.00194,1,0.01384
soufriere,1,1,0.00194,1,0.01384
souffrance,1,1,0.00194,1,0.01384
soufferts,1,1,0.00194,1,0.01384
soucier,1,1,0.00194,1,0.01384
souches,1,1,0.00194,1,0.01384
sotrovimab,1,1,0.00194,1,0.01384
sotirioscorp,1,1,0.00194,1,0.01384
sothey,1,1,0.00194,1,0.01384
sosusa,1,1,0.00194,1,0.01384
sospechoso,1,1,0.00194,1,0.01384
sosmatanzascuba,1,1,0.00194,1,0.01384
soselfish,1,1,0.00194,1,0.01384
sosalberta,1,1,0.00194,1,0.01384
sortons,1,1,0.00194,1,0.01384
sortie,1,1,0.00194,1,0.01384
sortes,1,1,0.00194,1,0.01384
sorted,1,1,0.00194,1,0.01384
sortait,1,1,0.00194,1,0.01384
sorryplease,1,1,0.00194,1,0.01384
sorrowful,1,1,0.00194,1,0.01384
sorries,1,1,0.00194,1,0.01384
sorpresa,1,1,0.00194,1,0.01384
sorprendido,1,1,0.00194,1,0.01384
sorprendente…,1,1,0.00194,1,0.01384
sorológicos,1,1,0.00194,1,0.01384
soreness,1,1,0.00194,1,0.01384
sorely,1,1,0.00194,1,0.01384
sorby,1,1,0.00194,1,0.01384
soppose,1,1,0.00194,1,0.01384
sopposaient,1,1,0.00194,1,0.01384
soportaría,1,1,0.00194,1,0.01384
sophistication,1,1,0.00194,1,0.01384
sophietheriaul7,1,1,0.00194,1,0.01384
sophiemcneill,1,1,0.00194,1,0.01384
sophielandry,1,1,0.00194,1,0.01384
sophieanneb,1,1,0.00194,1,0.01384
sop,1,1,0.00194,1,0.01384
soothe,1,1,0.00194,1,0.01384
soort,1,1,0.00194,1,0.01384
sooner⁉️,1,1,0.00194,1,0.01384
soondrtedros,1,1,0.00194,1,0.01384
sooke,1,1,0.00194,1,0.01384
sonyasavage,1,1,0.00194,1,0.01384
sonrası,1,1,0.00194,1,0.01384
sonofagunnar,1,1,0.00194,1,0.01384
sonné,1,1,0.00194,1,0.01384
sonic,1,1,0.00194,1,0.01384
soniatheroux,1,1,0.00194,1,0.01384
soniasidhu,1,1,0.00194,1,0.01384
soniakangs,1,1,0.00194,1,0.01384
soniafurstenau,1,1,0.00194,1,0.01384
sonho,1,1,0.00194,1,0.01384
sondeo,1,1,0.00194,1,0.01384
somoscuba,1,1,0.00194,1,0.01384
somos,1,1,0.00194,1,0.01384
sommité,1,1,0.00194,1,0.01384
sommige,1,1,0.00194,1,0.01384
sommet,1,1,0.00194,1,0.01384
sommeil,1,1,0.00194,1,0.01384
sommaires,1,1,0.00194,1,0.01384
somersvick,1,1,0.00194,1,0.01384
somedays,1,1,0.00194,1,0.01384
sombrer,1,1,0.00194,1,0.01384
somatization,1,1,0.00194,1,0.01384
soma,1,1,0.00194,1,0.01384
solves,1,1,0.00194,1,0.01384
solvent,1,1,0.00194,1,0.01384
solutionscovid,1,1,0.00194,1,0.01384
soloparent101,1,1,0.00194,1,0.01384
soloist,1,1,0.00194,1,0.01384
sollten,1,1,0.00194,1,0.01384
sollecitarne,1,1,0.00194,1,0.01384
solimeno,1,1,0.00194,1,0.01384
solidnet,1,1,0.00194,1,0.01384
solidarios,1,1,0.00194,1,0.01384
solemn,1,1,0.00194,1,0.01384
solde,1,1,0.00194,1,0.01384
solairesueur,1,1,0.00194,1,0.01384
solaires,1,1,0.00194,1,0.01384
solace,1,1,0.00194,1,0.01384
sol,1,1,0.00194,1,0.01384
soirées,1,1,0.00194,1,0.01384
soil,1,1,0.00194,1,0.01384
soigne,1,1,0.00194,1,0.01384
soignants💉avec,1,1,0.00194,1,0.01384
soignantes,1,1,0.00194,1,0.01384
soignant,1,1,0.00194,1,0.01384
soignaient,1,1,0.00194,1,0.01384
soidisant,1,1,0.00194,1,0.01384
soi,1,1,0.00194,1,0.01384
sogoodsogreat,1,1,0.00194,1,0.01384
sofunny,1,1,0.00194,1,0.01384
sofi2021,1,1,0.00194,1,0.01384
sodomite,1,1,0.00194,1,0.01384
sodangfancy100,1,1,0.00194,1,0.01384
sodamntired,1,1,0.00194,1,0.01384
socresearchut,1,1,0.00194,1,0.01384
socrate,1,1,0.00194,1,0.01384
socol,1,1,0.00194,1,0.01384
sock,1,1,0.00194,1,0.01384
sociologicalsci,1,1,0.00194,1,0.01384
society—we,1,1,0.00194,1,0.01384
society—restaurants,1,1,0.00194,1,0.01384
society—but,1,1,0.00194,1,0.01384
socialmurder,1,1,0.00194,1,0.01384
socialjusticete,1,1,0.00194,1,0.01384
socialjustice,1,1,0.00194,1,0.01384
socialismcommunism,1,1,0.00194,1,0.01384
socialise,1,1,0.00194,1,0.01384
socialeconomic,1,1,0.00194,1,0.01384
socialdistancingeats,1,1,0.00194,1,0.01384
socialdilemma,1,1,0.00194,1,0.01384
socialcredit,1,1,0.00194,1,0.01384
sociable,1,1,0.00194,1,0.01384
sociabilisation,1,1,0.00194,1,0.01384
socent,1,1,0.00194,1,0.01384
soccanpediatrie,1,1,0.00194,1,0.01384
soca,1,1,0.00194,1,0.01384
sobie,1,1,0.00194,1,0.01384
sobchek,1,1,0.00194,1,0.01384
sobbing,1,1,0.00194,1,0.01384
soapoperas,1,1,0.00194,1,0.01384
soapoperanewss,1,1,0.00194,1,0.01384
soaphub,1,1,0.00194,1,0.01384
soapbox,1,1,0.00194,1,0.01384
so,1,1,0.00194,1,0.01384
snug,1,1,0.00194,1,0.01384
snuffed,1,1,0.00194,1,0.01384
snrubsmr,1,1,0.00194,1,0.01384
snowball,1,1,0.00194,1,0.01384
snoozing,1,1,0.00194,1,0.01384
snl,1,1,0.00194,1,0.01384
snitch,1,1,0.00194,1,0.01384
sniping,1,1,0.00194,1,0.01384
sniper,1,1,0.00194,1,0.01384
sniffing,1,1,0.00194,1,0.01384
sniff,1,1,0.00194,1,0.01384
snidesally,1,1,0.00194,1,0.01384
snewbery1,1,1,0.00194,1,0.01384
snelle,1,1,0.00194,1,0.01384
snek,1,1,0.00194,1,0.01384
snehduggal,1,1,0.00194,1,0.01384
sneer,1,1,0.00194,1,0.01384
sneaker,1,1,0.00194,1,0.01384
snatch,1,1,0.00194,1,0.01384
snark,1,1,0.00194,1,0.01384
snare,1,1,0.00194,1,0.01384
snapshutter,1,1,0.00194,1,0.01384
snapchatters,1,1,0.00194,1,0.01384
snapchat,1,1,0.00194,1,0.01384
snail,1,1,0.00194,1,0.01384
snag,1,1,0.00194,1,0.01384
snacking,1,1,0.00194,1,0.01384
snackalgorithm,1,1,0.00194,1,0.01384
smugly,1,1,0.00194,1,0.01384
smsaideman,1,1,0.00194,1,0.01384
smougin,1,1,0.00194,1,0.01384
smoothbrained,1,1,0.00194,1,0.01384
smooch,1,1,0.00194,1,0.01384
smokeystafford,1,1,0.00194,1,0.01384
smokeoutofwater,1,1,0.00194,1,0.01384
smokefilled,1,1,0.00194,1,0.01384
smogrelated,1,1,0.00194,1,0.01384
smittskyddsåtgärder,1,1,0.00194,1,0.01384
smittade,1,1,0.00194,1,0.01384
smithsonknight1,1,1,0.00194,1,0.01384
smithraps,1,1,0.00194,1,0.01384
smithoocoo,1,1,0.00194,1,0.01384
smithers,1,1,0.00194,1,0.01384
smilingthats,1,1,0.00194,1,0.01384
smiling,1,1,0.00194,1,0.01384
smhopkins,1,1,0.00194,1,0.01384
smelled,1,1,0.00194,1,0.01384
smeinga,1,1,0.00194,1,0.01384
smearing,1,1,0.00194,1,0.01384
smdhealthunit,1,1,0.00194,1,0.01384
smb8394077,1,1,0.00194,1,0.01384
smashed,1,1,0.00194,1,0.01384
smartyshar50,1,1,0.00194,1,0.01384
smartsnark,1,1,0.00194,1,0.01384
smartphonebased,1,1,0.00194,1,0.01384
smartly,1,1,0.00194,1,0.01384
smarties,1,1,0.00194,1,0.01384
smartest,1,1,0.00194,1,0.01384
smartcancel,1,1,0.00194,1,0.01384
smallship,1,1,0.00194,1,0.01384
smallminded,1,1,0.00194,1,0.01384
smallish,1,1,0.00194,1,0.01384
smallgovernment,1,1,0.00194,1,0.01384
smallestroom,1,1,0.00194,1,0.01384
smallerclasssizes,1,1,0.00194,1,0.01384
smaill,1,1,0.00194,1,0.01384
sma,1,1,0.00194,1,0.01384
sly,1,1,0.00194,1,0.01384
slv,1,1,0.00194,1,0.01384
slush,1,1,0.00194,1,0.01384
slurred,1,1,0.00194,1,0.01384
slumped,1,1,0.00194,1,0.01384
slumber,1,1,0.00194,1,0.01384
slum,1,1,0.00194,1,0.01384
sluggish,1,1,0.00194,1,0.01384
slug,1,1,0.00194,1,0.01384
sltrib,1,1,0.00194,1,0.01384
slr,1,1,0.00194,1,0.01384
slowhnds,1,1,0.00194,1,0.01384
slowfooting,1,1,0.00194,1,0.01384
slowfooted,1,1,0.00194,1,0.01384
slowakije,1,1,0.00194,1,0.01384
sloridarity,1,1,0.00194,1,0.01384
slimy,1,1,0.00194,1,0.01384
sleuthing,1,1,0.00194,1,0.01384
sleuth4truth,1,1,0.00194,1,0.01384
sleeveup,1,1,0.00194,1,0.01384
sleepy—,1,1,0.00194,1,0.01384
sledgehammer,1,1,0.00194,1,0.01384
sleazy,1,1,0.00194,1,0.01384
sleaze,1,1,0.00194,1,0.01384
slcmayor,1,1,0.00194,1,0.01384
slc,1,1,0.00194,1,0.01384
slbeckett,1,1,0.00194,1,0.01384
slavitts,1,1,0.00194,1,0.01384
slav,1,1,0.00194,1,0.01384
slaughterhouse,1,1,0.00194,1,0.01384
slatheted,1,1,0.00194,1,0.01384
slathered,1,1,0.00194,1,0.01384
slater141414,1,1,0.00194,1,0.01384
slapped,1,1,0.00194,1,0.01384
slapp,1,1,0.00194,1,0.01384
slaoui,1,1,0.00194,1,0.01384
slanderous,1,1,0.00194,1,0.01384
slander,1,1,0.00194,1,0.01384
slag,1,1,0.00194,1,0.01384
slaat,1,1,0.00194,1,0.01384
skysport,1,1,0.00194,1,0.01384
skyscraper,1,1,0.00194,1,0.01384
skylcrxo,1,1,0.00194,1,0.01384
skylarapeters,1,1,0.00194,1,0.01384
skydiving,1,1,0.00194,1,0.01384
skstorm,1,1,0.00194,1,0.01384
skseniorsmech,1,1,0.00194,1,0.01384
skrev,1,1,0.00194,1,0.01384
skresearch,1,1,0.00194,1,0.01384
skorean,1,1,0.00194,1,0.01384
skit,1,1,0.00194,1,0.01384
skirt,1,1,0.00194,1,0.01384
skipthedishes,1,1,0.00194,1,0.01384
skinntone,1,1,0.00194,1,0.01384
skimpy,1,1,0.00194,1,0.01384
skillsontario,1,1,0.00194,1,0.01384
skiing,1,1,0.00194,1,0.01384
skeletal,1,1,0.00194,1,0.01384
skating,1,1,0.00194,1,0.01384
skandalöse,1,1,0.00194,1,0.01384
skagit,1,1,0.00194,1,0.01384
sk63,1,1,0.00194,1,0.01384
sjukvårdsdirektör,1,1,0.00194,1,0.01384
sjuka,1,1,0.00194,1,0.01384
sjs856,1,1,0.00194,1,0.01384
sjhcanada,1,1,0.00194,1,0.01384
sjbard,1,1,0.00194,1,0.01384
sjb,1,1,0.00194,1,0.01384
sjandrews76,1,1,0.00194,1,0.01384
sj2,1,1,0.00194,1,0.01384
sizin,1,1,0.00194,1,0.01384
size…the,1,1,0.00194,1,0.01384
sixyears,1,1,0.00194,1,0.01384
sixyear,1,1,0.00194,1,0.01384
