Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
6,people,22072,19523,10.8676,4632,45.00146
6,test,7245,6016,3.34885,1980,19.23637
6,testing,5112,4326,2.4081,1660,16.12747
6,tested,5206,4673,2.60126,2042,19.83873
6,patient,7120,6424,3.57596,2344,22.77276
6,sick,4019,3390,1.88707,1991,19.34324
6,mask,2700,2235,1.24413,1336,12.97969
6,hospital,4046,3654,2.03402,1709,16.60352
6,care,4444,4006,2.22997,2002,19.45011
6,healthcare,2278,1957,1.08938,1326,12.88254
6,home,4107,3941,2.19378,2027,19.693
6,positive,3892,3754,2.08969,1697,16.48693
6,day,6892,6430,3.5793,2708,26.30914
6,symptom,2375,2260,1.25804,1339,13.00884
6,quarantine,2904,2782,1.54862,1431,13.90265
7,health,17715,16107,8.96607,4187,40.67813
7,public,8252,7738,4.30741,2876,27.94132
7,say,15073,13702,7.62731,3964,38.51161
7,worker,2664,2430,1.35268,1328,12.90197
7,official,7793,7609,4.2356,2711,26.33829
7,minister,1948,1785,0.99363,1097,10.65773
7,concern,2038,1937,1.07824,1198,11.63898
7,medical,3494,3330,1.85367,1654,16.06917
7,outbreak,13118,12719,7.08011,3645,35.41242
7,federal,2120,2090,1.16341,1346,13.07685
7,world,6909,6552,3.64721,2827,27.46527
7,agency,1258,1165,0.6485,856,8.31633
7,risk,4644,4386,2.4415,2174,21.12115
7,whistleblower,1013,865,0.48151,575,5.58632
7,organization,941,917,0.51045,639,6.2081
8,iran,10018,8264,4.60021,2557,24.84213
8,japan,3131,2967,1.6516,1468,14.26212
8,ship,2186,2035,1.1328,1011,9.82221
8,cruise,1976,1907,1.06154,907,8.81181
8,passenger,1744,1651,0.91904,954,9.26843
8,school,2362,2101,1.16954,1162,11.28923
8,infected,5042,4464,2.48491,1956,19.00321
8,diamond,1536,1404,0.78155,802,7.7917
8,member,1482,1428,0.79491,978,9.5016
8,iranian,1419,1346,0.74926,673,6.53842
8,princess,1292,1275,0.70974,710,6.89789
8,city,2576,2423,1.34878,1252,12.16361
8,korea,4817,4589,2.5545,1772,17.21558
8,cdc,10095,9118,5.07559,2553,24.80326
8,italy,4076,3836,2.13533,1686,16.38006
9,market,4502,4155,2.31291,1917,18.62431
9,trump,37457,31590,17.58478,3811,37.02516
9,stock,3335,3121,1.73732,1613,15.67084
9,president,10201,8925,4.96816,2569,24.95871
9,conference,2670,2574,1.43283,1373,13.33916
9,press,3278,3076,1.71228,1546,15.01992
9,protect,2482,2419,1.34655,1525,14.81589
9,american,9907,9351,5.20529,2780,27.00865
9,panic,2203,2097,1.16731,1310,12.7271
9,people,22072,19523,10.8676,4632,45.00146
9,high,1875,1602,0.89176,1093,10.61887
9,medium,4246,4023,2.23943,1852,17.99281
9,point,2597,2447,1.36214,1503,14.60216
9,open,1460,1441,0.80214,1045,10.15253
9,political,2185,2131,1.18623,1260,12.24133
10,epidemic,3913,3815,2.12364,1915,18.60488
10,help,3083,2963,1.64937,1621,15.74857
10,virus,15538,14388,8.00917,4249,41.28048
10,pandemic,8157,7763,4.32132,2717,26.39658
10,spread,9883,9602,5.34502,3329,32.34237
10,outbreak,13118,12719,7.08011,3645,35.41242
10,hand,4633,3705,2.06241,2123,20.62567
10,global,4441,4252,2.3669,2092,20.32449
10,fear,4015,3866,2.15203,1992,19.35296
10,need,7018,6492,3.61381,2618,25.43476
10,prepare,1471,1422,0.79157,999,9.70563
10,cause,1863,1761,0.98027,1233,11.97901
10,wash,1158,1018,0.56668,758,7.36423
10,contain,1525,1516,0.84389,992,9.63762
10,yes,814,797,0.44366,669,6.49956
11,flu,4944,4030,2.24333,1969,19.12951
11,say,15073,13702,7.62731,3964,38.51161
11,going,5098,4646,2.58623,2246,21.82065
11,people,22072,19523,10.8676,4632,45.00146
11,die,2580,2241,1.24747,1358,13.19343
11,million,4031,3684,2.05072,1875,18.21626
11,think,5125,4838,2.6931,2197,21.3446
11,good,3837,3710,2.0652,2141,20.80054
11,kill,2028,1901,1.0582,1253,12.17332
11,year,4639,4278,2.38138,2218,21.54863
11,virus,15538,14388,8.00917,4249,41.28048
11,bad,2405,2293,1.27641,1466,14.24269
11,want,4889,4385,2.44094,2126,20.65481
11,rate,2814,2401,1.33653,1366,13.27116
11,end,1723,1631,0.90791,1128,10.9589
12,penny,7234,6442,3.58598,1886,18.32313
12,mike,3700,3582,1.99394,1629,15.82629
12,work,4595,4455,2.4799,2334,22.6756
12,charge,2403,2308,1.28476,1133,11.00748
12,live,2376,2311,1.28643,1428,13.87351
12,vp,2497,2428,1.35156,1255,12.19275
12,science,1952,1885,1.0493,1145,11.12406
12,effort,1826,1801,1.00254,1186,11.52239
12,told,2692,2340,1.30258,1348,13.09628
12,watch,1586,1552,0.86393,1003,9.74449
12,went,1509,1483,0.82552,1115,10.8326
12,response,7908,7587,4.22335,2486,24.15234
12,history,1744,1729,0.96246,1278,12.41621
12,illness,1227,1213,0.67522,937,9.10327
12,hiv,1237,1110,0.61789,680,6.60643
13,spread,9883,9602,5.34502,3329,32.34237
13,virus,15538,14388,8.00917,4249,41.28048
13,spreading,3102,3082,1.71562,1756,17.06014
13,cdc,10095,9118,5.07559,2553,24.80326
13,covid2019,1599,1569,0.87339,656,6.37326
13,prevent,1757,1705,0.9491,1200,11.65841
13,youtube,945,929,0.51713,333,3.23521
13,measure,1462,1437,0.79992,988,9.59876
13,possible,1640,1610,0.89622,1082,10.512
13,worry,1123,1112,0.619,858,8.33576
13,news,5929,5549,3.08889,2376,23.08365
13,folk,1236,1227,0.68302,961,9.33644
13,coronavirusoutbreak,2622,2620,1.45844,994,9.65705
13,thread,1072,1039,0.57837,691,6.7133
13,disease,5618,5218,2.90463,2383,23.15166
14,canada,7688,6989,3.89047,2859,27.77616
14,travel,4520,3991,2.22162,1973,19.16837
14,canadian,3465,3019,1.68055,1614,15.68056
14,trudeau,2774,2548,1.41836,1121,10.8909
14,realdonaldtrump,8368,8268,4.60244,2154,20.92684
14,china,31177,27861,15.50901,5196,50.48091
14,border,3121,2753,1.53248,1491,14.48557
14,flight,2475,2350,1.30814,1303,12.65909
14,coming,2602,2502,1.39275,1541,14.97134
14,country,9930,9009,5.01492,3279,31.8566
14,ban,1608,1520,0.84612,1000,9.71534
14,cdnpoli,2071,2067,1.15061,935,9.08384
14,long,1666,1516,0.84389,1075,10.44399
14,president,10201,8925,4.96816,2569,24.95871
14,restriction,976,963,0.53606,690,6.70358
15,white,3083,3002,1.67108,1530,14.86447
15,house,3219,3143,1.74957,1494,14.51472
15,vaccine,4275,3628,2.01955,1750,17.00185
15,dr,3475,3311,1.84309,1597,15.5154
15,response,7908,7587,4.22335,2486,24.15234
15,trump,37457,31590,17.58478,3811,37.02516
15,disease,5618,5218,2.90463,2383,23.15166
15,fauci,1904,1747,0.97248,885,8.59808
15,expert,4633,4476,2.49159,1957,19.01292
15,cut,3357,2976,1.65661,1555,15.10735
15,scientist,2234,2194,1.2213,1411,13.70835
15,year,4639,4278,2.38138,2218,21.54863
15,infectious,1350,1250,0.69582,838,8.14146
15,government,7126,6516,3.62717,2759,26.80462
15,director,1495,1433,0.79769,916,8.89925
