Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
4,plan,9691,8690,2.2742,3640,22.00726
4,teacher,6590,5851,1.53123,2688,16.25151
4,class,5729,4978,1.30276,2328,14.07497
4,fordnation,4022,3937,1.03033,1436,8.68198
4,parent,4315,4034,1.05571,2235,13.5127
4,ableg,4101,4084,1.0688,835,5.04837
4,staff,4195,3802,0.995,2179,13.17412
4,onpoli,4358,4341,1.13605,1597,9.65538
4,open,4627,4314,1.12899,2658,16.07013
4,high,3677,3576,0.93585,2171,13.12576
4,education,3054,2861,0.74873,1493,9.0266
4,ford,2965,2711,0.70948,1319,7.97461
5,trump,42736,36152,9.4611,4482,27.09794
5,president,11799,11207,2.93291,3160,19.1052
5,donald,4497,4435,1.16065,1768,10.68924
5,lie,3621,3361,0.87959,1809,10.93712
5,said,9855,9031,2.36344,3728,22.5393
5,biden,3462,2986,0.78145,1456,8.8029
5,claim,2647,2531,0.66237,1563,9.44982
5,campaign,2215,2133,0.55821,1386,8.37969
5,press,2117,2083,0.54513,1438,8.69407
5,joe,1713,1631,0.42684,983,5.94317
5,obama,1633,1480,0.38732,991,5.99154
5,kamala,1342,1317,0.34466,928,5.61064
5,briefing,1341,1259,0.32948,891,5.38694
5,administration,2438,2408,0.63018,1221,7.3821
5,harris,1372,1356,0.35487,959,5.79807
6,death,26751,22366,5.85326,5183,31.33615
6,rate,6788,6110,1.59901,2935,17.74486
6,study,4325,4024,1.05309,2088,12.62394
6,population,3337,3149,0.8241,2001,12.09794
6,infection,4389,4185,1.09523,2272,13.7364
6,old,2888,2790,0.73015,1903,11.50544
6,uk,2815,2549,0.66708,1377,8.32527
6,patient,6325,5784,1.51369,2888,17.4607
6,infected,2537,2407,0.62992,1534,9.27449
6,toll,2143,2061,0.53937,1254,7.58162
6,50,2484,2352,0.61553,1488,8.99637
6,usa,2837,2710,0.70922,1631,9.86094
6,cause,2722,2576,0.67415,1730,10.45949
6,age,2603,2356,0.61657,1597,9.65538
6,year,13159,12048,3.153,4967,30.03023
7,people,39924,35576,9.31036,7830,47.33978
7,getting,4948,4768,1.2478,2794,16.89238
7,thank,3852,3653,0.956,2312,13.97823
7,party,5085,4771,1.24859,2654,16.04595
7,young,3027,2874,0.75214,1810,10.94317
7,instead,2830,2797,0.73198,1976,11.9468
7,seriously,1966,1954,0.51137,1400,8.46433
7,exposed,1846,1701,0.44516,1334,8.0653
7,large,1984,1963,0.51372,1468,8.87545
7,message,1644,1609,0.42108,1253,7.57557
7,club,2263,1931,0.50535,1359,8.21644
7,dying,2853,2661,0.69639,1731,10.46554
7,folk,2106,2088,0.54644,1484,8.97219
7,bar,1526,1415,0.37031,1078,6.51753
7,idiot,1215,1189,0.31117,920,5.56227
8,vaccine,12757,10414,2.72538,3805,23.00484
8,read,4859,4713,1.23341,2764,16.711
8,big,4860,4685,1.22608,2759,16.68077
8,drug,2694,2200,0.57575,1388,8.39178
8,article,2422,2365,0.61893,1457,8.80895
8,fight,3292,3127,0.81835,2075,12.54534
8,russia,1934,1789,0.46819,1155,6.98307
8,deal,3254,3092,0.80919,2025,12.24305
8,agree,1662,1632,0.4271,1211,7.32164
8,free,3134,2913,0.76234,1953,11.80774
8,used,3374,3292,0.86153,2088,12.62394
8,truth,2591,2487,0.65086,1417,8.56711
8,cure,1922,1809,0.47342,1186,7.1705
8,trust,1921,1797,0.47028,1310,7.92019
8,exactly,1372,1332,0.34859,1034,6.25151
9,canada,20058,18068,4.72846,5485,33.16203
9,update,5079,5014,1.31218,2166,13.09553
9,toronto,4451,4209,1.10151,2163,13.07739
9,flight,2227,1984,0.51922,1231,7.44256
9,latest,2478,2460,0.64379,1529,9.24426
9,border,2959,2788,0.72963,1789,10.8162
9,travel,2439,2187,0.57235,1506,9.1052
9,alberta,4049,3789,0.99159,1417,8.56711
9,event,2226,2053,0.53728,1478,8.93591
9,today,13507,13000,3.40214,5006,30.26602
9,international,1757,1741,0.45563,1271,7.6844
9,vancouver,1585,1416,0.37057,620,3.74849
9,visit,1566,1477,0.38654,1051,6.35429
9,exposure,1902,1833,0.4797,1112,6.7231
9,california,1277,1239,0.32425,834,5.04232
10,end,5053,4902,1.28287,2806,16.96493
10,pandemic,67544,65463,17.13189,9883,59.75212
10,dr,7823,7186,1.8806,3168,19.15357
10,fauci,3578,3293,0.86179,1565,9.46191
10,hydroxychloroquine,3216,3080,0.80605,1423,8.60339
10,flu,5230,4358,1.1405,2228,13.47037
10,war,3047,2772,0.72544,1615,9.76421
10,say,21180,19928,5.21522,5673,34.29867
10,world,11135,10270,2.68769,4264,25.77993
10,hcq,3425,2824,0.73905,979,5.91898
10,gate,2159,1918,0.50195,1050,6.34825
10,ended,2014,1794,0.4695,1183,7.15236
10,treatment,2945,2698,0.70608,1541,9.31681
10,expert,4403,4131,1.0811,2313,13.98428
10,effective,1983,1884,0.49305,1381,8.34946
11,week,12202,11255,2.94547,4532,27.40024
11,test,11063,9397,2.45923,3770,22.79323
11,positive,9533,8933,2.3378,3632,21.95889
11,tested,6358,5777,1.51186,2857,17.27328
11,day,21096,18656,4.88234,5843,35.32648
11,2020,5087,4857,1.27109,2628,15.88875
11,zealand,4043,3570,0.93428,2110,12.75695
11,result,4430,4215,1.10308,2508,15.16324
11,100,5353,5288,1.38389,2957,17.87787
11,new,33261,28146,7.3659,6878,41.58404
11,quarantine,2316,2233,0.58438,1417,8.56711
11,ago,2985,2958,0.77412,1915,11.57799
11,florida,3269,2838,0.74271,1305,7.88996
11,testing,6896,6229,1.63015,2893,17.49093
11,gone,1822,1753,0.45877,1363,8.24063
12,health,20880,19018,4.97707,5761,34.83071
12,say,21180,19928,5.21522,5673,34.29867
12,public,11988,11433,2.99205,4578,27.67836
12,official,4985,4744,1.24152,2478,14.98186
12,live,4368,4231,1.10727,2430,14.69166
12,doctor,5426,5099,1.33443,2638,15.94921
12,medical,4810,4647,1.21614,2492,15.06651
12,fall,4191,4055,1.06121,2500,15.11487
12,fighting,3409,3334,0.87252,1306,7.89601
12,dr,7823,7186,1.8806,3168,19.15357
12,amid,2593,2573,0.67336,1465,8.85732
12,thinking,1843,1734,0.45379,1365,8.25272
12,surge,1838,1788,0.46793,1214,7.33978
12,warning,1557,1476,0.38627,1089,6.58404
12,stigma,1987,1610,0.42134,120,0.72551
13,le,8362,6750,1.7665,2800,16.92866
13,et,3983,3075,0.80474,966,5.84039
13,pour,2592,2139,0.55978,570,3.44619
13,plus,2135,1943,0.50849,1068,6.45707
13,au,2319,1848,0.48363,465,2.81137
13,du,2197,1853,0.48494,472,2.85369
13,sur,1589,1291,0.33786,361,2.18259
13,statement,1131,1122,0.29363,848,5.12696
13,une,1564,1376,0.3601,426,2.57557
13,est,1758,1514,0.39622,571,3.45224
13,pa,1502,1211,0.31692,371,2.24305
13,il,1383,1074,0.28107,366,2.21282
13,dans,1295,1151,0.30122,375,2.26723
13,ca,1029,825,0.21591,229,1.38452
13,qui,1247,1047,0.274,357,2.1584
14,testing,6896,6229,1.63015,2893,17.49093
14,pay,4426,4085,1.06906,2369,14.32285
14,cut,3904,3689,0.96542,2027,12.25514
14,pandemic,67544,65463,17.13189,9883,59.75212
14,national,4048,3797,0.99369,2097,12.67836
14,security,3048,2849,0.74559,1478,8.93591
14,tax,3378,3129,0.81887,1767,10.68319
14,white,2931,2825,0.73931,1590,9.61306
14,benefit,2968,2902,0.75946,1674,10.12092
14,house,4627,4412,1.15464,2157,13.04111
14,unemployment,2995,2883,0.75449,1570,9.49214
14,contact,2643,2472,0.64693,1667,10.0786
14,emergency,2406,2343,0.61317,1649,9.96977
14,away,4930,4586,1.20017,2626,15.87666
14,million,14193,12256,3.20744,4368,26.40871
15,think,9270,8855,2.31738,4021,24.31076
15,social,11257,10782,2.82169,4536,27.42443
15,distancing,7790,7461,1.95257,3773,22.81137
15,medium,6205,5744,1.50322,2600,15.71947
15,point,3208,3101,0.81154,2072,12.52721
15,wrong,2916,2830,0.74062,1890,11.42684
15,isnt,2944,2548,0.66682,1740,10.51995
15,didnt,2841,2689,0.70372,1831,11.07013
15,word,2068,2037,0.53309,1502,9.08102
15,protest,2145,1973,0.51634,1209,7.30955
15,head,2080,2065,0.54042,1540,9.31076
15,talking,1973,1913,0.50064,1464,8.85127
15,ask,2040,1942,0.50823,1483,8.96614
15,pandemic,67544,65463,17.13189,9883,59.75212
15,politician,2150,2000,0.52341,1342,8.11366
16,virus,17560,16035,4.19641,4929,29.80048
16,china,7983,6616,1.73143,2575,15.56832
16,day,21096,18656,4.88234,5843,35.32648
16,america,7716,7304,1.91148,2954,17.85973
16,wuhan,2007,1891,0.49488,1116,6.74728
16,wonder,1845,1768,0.46269,1334,8.0653
16,different,2040,1957,0.51215,1518,9.17775
16,course,2043,1990,0.52079,1459,8.82104
16,failure,2778,2683,0.70215,1661,10.04232
16,chinese,1741,1653,0.4326,1001,6.052
16,spreading,1863,1821,0.47656,1340,8.10157
16,blame,1898,1674,0.43809,1243,7.51511
16,fucking,1452,1371,0.3588,986,5.96131
16,hoax,1507,1328,0.34754,965,5.83434
16,country,12859,11977,3.13442,4417,26.70496
17,lockdown,9529,8822,2.30875,3227,19.51028
17,thing,7915,7582,1.98423,3772,22.80532
17,job,8302,7424,1.94289,3445,20.8283
17,look,6020,5828,1.52521,3231,19.53446
17,way,8529,8168,2.13759,4059,24.54051
17,got,5752,5301,1.38729,3047,18.42201
17,work,12131,11261,2.94704,4792,28.97219
17,second,4276,4161,1.08895,2387,14.43168
17,month,10780,10250,2.68246,4380,26.48126
17,wave,2332,2209,0.5781,1485,8.97823
17,rest,1999,1975,0.51686,1479,8.94196
17,took,2342,2262,0.59197,1608,9.72189
17,wont,2650,2507,0.65609,1737,10.50181
17,looking,2025,1933,0.50587,1502,9.08102
17,curve,1838,1627,0.42579,1085,6.55985
18,american,17789,16134,4.22232,3857,23.31923
18,realdonaldtrump,8240,8054,2.10776,2366,14.30472
18,died,9631,8697,2.27603,3109,18.79686
18,thousand,4178,4103,1.07377,2317,14.00846
18,dead,3310,3118,0.81599,1756,10.61669
18,killed,3083,2998,0.78459,1778,10.7497
18,joebiden,1936,1908,0.49933,1028,6.21524
18,piece,1500,1435,0.37554,1127,6.81378
18,criminal,1707,1652,0.43233,1115,6.74123
18,kill,3126,2864,0.74952,1775,10.73156
18,leadership,2976,2866,0.75004,1713,10.35671
18,killing,1503,1482,0.38784,1076,6.50544
18,160000,1113,1110,0.29049,747,4.51632
18,pandemic,67544,65463,17.13189,9883,59.75212
18,america,7716,7304,1.91148,2954,17.85973
19,state,12686,11364,2.974,3630,21.9468
19,vote,6854,5970,1.56237,2360,14.26844
19,election,7531,7100,1.85809,2933,17.73277
19,service,5682,5171,1.35327,2734,16.52963
19,order,4194,4037,1.0565,2227,13.46433
19,republican,4540,4189,1.09628,1577,9.53446
19,trump,42736,36152,9.4611,4482,27.09794
19,democrat,4449,4141,1.08371,1586,9.58888
19,mail,3722,3281,0.85865,1535,9.28053
19,nation,3396,3339,0.87383,1977,11.95284
19,relief,4857,4584,1.19965,1911,11.55381
19,voting,3221,3002,0.78563,1476,8.92382
19,president,11799,11207,2.93291,3160,19.1052
19,united,3741,3446,0.90183,1844,11.14873
19,voter,2569,2307,0.60375,1368,8.27086
20,time,19115,17991,4.70831,6158,37.23096
20,post,4234,3948,1.0332,2196,13.2769
20,twitter,3490,3148,0.82384,1913,11.5659
20,likely,2765,2641,0.69116,1759,10.63482
20,wait,2132,2104,0.55062,1596,9.64933
20,tweet,2446,2276,0.59564,1592,9.62515
20,demand,1939,1889,0.49436,1426,8.62152
20,cnn,1792,1729,0.45249,1053,6.36638
20,facebook,1541,1383,0.36194,1011,6.11245
20,summer,1617,1539,0.40276,1187,7.17654
20,misinformation,1857,1800,0.47107,1219,7.37001
20,year,13159,12048,3.153,4967,30.03023
20,office,4127,3941,1.03137,2129,12.87183
20,account,1601,1505,0.39386,1169,7.06771
20,state,12686,11364,2.974,3630,21.9468
21,need,19147,17459,4.56908,5810,35.12696
21,help,10585,9802,2.56522,4369,26.41475
21,spread,8275,7910,2.07007,3679,22.24305
21,worker,6347,5827,1.52495,2913,17.61185
21,safe,7308,6918,1.81046,3575,21.61427
21,sure,4666,4584,1.19965,2837,17.15236
21,protect,4880,4658,1.21901,2639,15.95526
21,app,3228,2350,0.615,1486,8.98428
21,community,7065,6427,1.68197,3220,19.46796
21,line,2922,2831,0.74088,1955,11.81983
21,continue,3342,3260,0.85315,2130,12.87787
21,alert,1958,1896,0.49619,1258,7.6058
21,prevent,2027,1996,0.52236,1433,8.66385
21,today,13507,13000,3.40214,5006,30.26602
21,deadly,2620,2579,0.67493,1578,9.54051
22,canadian,12314,11291,2.95489,4050,24.48609
22,government,12244,11720,3.06716,4433,26.80169
22,cdnpoli,10193,10158,2.65838,2629,15.8948
22,trudeau,7782,7044,1.84344,2158,13.04716
22,liberal,4708,4300,1.12532,1801,10.88875
22,federal,4343,4133,1.08162,2358,14.25635
22,pandemic,67544,65463,17.13189,9883,59.75212
22,minister,5059,4737,1.23969,2339,14.14148
22,govt,3226,3005,0.78642,1676,10.13301
22,support,6780,6289,1.64585,3321,20.0786
22,justintrudeau,2464,2438,0.63803,1244,7.52116
22,conservative,2362,2212,0.57889,1229,7.43047
22,contract,2419,2238,0.58569,1291,7.80532
22,program,2496,2408,0.63018,1586,9.58888
22,justin,1860,1858,0.48624,1064,6.43289
23,child,13288,11081,2.89994,3950,23.8815
23,country,12859,11977,3.13442,4417,26.70496
23,world,11135,10270,2.68769,4264,25.77993
23,woman,3870,3393,0.88796,2163,13.07739
23,great,6412,6074,1.58959,3446,20.83434
23,thread,2846,2683,0.70215,1626,9.83071
23,thanks,2844,2795,0.73146,1946,11.76542
23,far,4191,4096,1.07194,2470,14.93349
23,immune,2694,2540,0.66473,1556,9.4075
23,crisis,6107,5772,1.51055,2819,17.04353
23,lead,2984,2909,0.7613,1953,11.80774
23,worst,2910,2609,0.68278,1739,10.51391
23,die,4319,3905,1.02195,2099,12.69045
23,god,1671,1543,0.40381,1194,7.21886
23,stupid,1799,1704,0.44594,1209,7.30955
24,home,12052,11140,2.91538,4648,28.10157
24,want,11278,10349,2.70837,4237,25.61669
24,going,10979,10440,2.73218,4517,27.30955
24,care,9637,8571,2.24306,3722,22.50302
24,stay,6684,6201,1.62282,3464,20.94317
24,tell,4384,4316,1.12951,2624,15.86457
24,yes,2892,2607,0.68226,1820,11.00363
24,sick,4434,4114,1.07665,2425,14.66143
24,love,2417,2320,0.60715,1761,10.64692
24,force,2753,2609,0.68278,1699,10.27207
24,left,3183,3088,0.80814,1960,11.85006
24,nursing,1953,1774,0.46426,965,5.83434
24,guy,2788,2690,0.70398,1801,10.88875
24,hey,1730,1714,0.44856,1259,7.61185
24,source,2142,1844,0.48258,1346,8.13785
25,know,12757,11807,3.08993,4750,28.71826
25,news,9482,9009,2.35769,3706,22.40629
25,good,8671,8356,2.18679,4149,25.08464
25,city,5724,5238,1.3708,2848,17.21886
25,story,3817,3710,0.97092,2342,14.15961
25,watch,4263,4187,1.09575,2422,14.64329
25,question,3579,3450,0.90288,2186,13.21644
25,right,11209,10636,2.78348,4404,26.62636
25,really,5351,5099,1.33443,2889,17.46675
25,cbc,1803,1723,0.45091,1023,6.18501
25,hell,1705,1692,0.4428,1245,7.52721
25,breaking,6311,6294,1.64716,2761,16.69287
25,play,2384,2341,0.61265,1734,10.48368
25,idea,1968,1913,0.50064,1434,8.66989
25,rule,3136,2770,0.72492,1808,10.93108
