Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
8,community,7772,6948,1.9141,2936,21.13142
8,live,4775,4633,1.27634,2226,16.0213
8,medical,4980,4854,1.33722,2325,16.73384
8,watch,3511,3390,0.93391,1804,12.98402
8,update,5774,5643,1.55458,2063,14.84814
8,mental,3108,2724,0.75043,1632,11.74608
8,service,3200,3021,0.83225,1863,13.40867
8,worker,10891,9180,2.52899,3163,22.76522
8,longterm,2589,2507,0.69065,1394,10.03311
8,officer,3362,3296,0.90801,1775,12.7753
9,home,19561,17864,4.92133,5245,37.75011
9,stay,10976,9806,2.70144,3941,28.36476
9,died,7833,6608,1.82043,2580,18.56917
9,love,3001,2822,0.77743,1897,13.65338
9,people,35976,32084,8.83879,6434,46.30776
9,super,2673,2567,0.70718,1595,11.47978
9,state,5974,5550,1.52896,2323,16.71945
9,florida,2214,1914,0.52729,1114,8.01785
9,man,2379,2297,0.6328,1430,10.29221
9,zero,2624,2416,0.66558,1411,10.15546
9,hotel,1979,1785,0.49175,1095,7.8811
9,bowl,1906,1861,0.51268,1243,8.94631
9,happening,1607,1598,0.44023,1096,7.8883
9,friend,4072,3993,1.10003,2316,16.66907
9,fear,3073,2774,0.76421,1514,10.89679
10,relief,8928,8469,2.33312,2370,17.05772
10,american,7884,7189,1.98049,2298,16.53951
10,trump,6824,6010,1.65569,2073,14.92011
10,biden,6132,5789,1.59481,1864,13.41586
10,republican,4173,3731,1.02785,1294,9.31337
10,president,4359,4049,1.11545,1736,12.4946
10,house,3892,3740,1.03033,1803,12.97682
10,vote,3033,2803,0.7722,1528,10.99755
10,senate,3445,3047,0.83941,1208,8.6944
10,plan,10097,9387,2.58601,3290,23.67929
10,budget,2547,2432,0.66999,1370,9.86037
10,package,2014,1974,0.54382,893,6.42723
10,democrat,2159,2098,0.57798,958,6.89506
10,using,3042,2959,0.81517,1769,12.73211
10,act,2477,2383,0.65649,1400,10.07629
11,lockdown,20217,18219,5.01913,4377,31.50281
11,life,9704,9323,2.56838,3721,26.78134
11,end,8383,7841,2.16011,3214,23.13229
11,people,35976,32084,8.83879,6434,46.30776
11,police,2806,2556,0.70415,1412,10.16266
11,politician,2327,2265,0.62398,1244,8.95351
11,die,3313,2872,0.7912,1509,10.8608
11,right,10523,10094,2.78079,3809,27.41471
11,caucus,1686,1519,0.41847,753,5.41961
11,normal,1662,1587,0.4372,1136,8.17619
11,church,1577,1310,0.36089,853,6.13934
11,true,1851,1824,0.50249,1296,9.32777
11,seriously,1256,1236,0.3405,931,6.70073
11,freedom,1701,1651,0.45483,1010,7.26932
11,join,2644,2486,0.68487,1430,10.29221
12,school,16341,12892,3.5516,3394,24.42781
12,test,12624,10985,3.02625,3652,26.28473
12,testing,7071,6272,1.72787,2602,18.72751
12,child,5487,4682,1.28984,2050,14.75457
12,kid,4985,4205,1.15843,1943,13.98445
12,rapid,3931,3563,0.98157,1630,11.73168
12,student,4016,3398,0.93611,1711,12.31467
12,positive,5453,5195,1.43116,2394,17.23046
12,teacher,3276,2805,0.77275,1457,10.48654
12,used,3665,3424,0.94327,1963,14.1284
12,ago,3534,3389,0.93363,1906,13.71815
12,tested,3073,2923,0.80525,1592,11.45818
12,close,2685,2559,0.70498,1612,11.60213
12,parent,2168,2076,0.57192,1256,9.03987
12,high,3461,3362,0.92619,1907,13.72535
13,le,8715,6890,1.89812,2387,17.18008
13,fordnation,8436,8230,2.26727,1849,13.3079
13,onpoli,12665,12653,3.48576,2226,16.0213
13,et,4611,3665,1.00967,973,7.00302
13,ontario,24977,23136,6.37371,3808,27.40751
13,au,2703,2162,0.59561,479,3.44753
13,du,2665,2166,0.59671,482,3.46912
13,doug,4220,3976,1.09534,1393,10.02591
13,pour,2727,2274,0.62646,509,3.66345
13,ford,8402,7618,2.09867,1861,13.39427
13,plus,2165,1965,0.54134,932,6.70793
13,celliottability,1370,1355,0.37329,492,3.5411
13,covid19ontario,2301,2300,0.63362,745,5.36203
13,est,1982,1674,0.46117,532,3.82899
13,sur,1734,1520,0.41874,378,2.7206
14,canadian,16448,15000,4.13233,3660,26.34231
14,cdnpoli,19999,19944,5.49435,2810,20.22456
14,government,20225,18976,5.22768,4487,32.29452
14,trudeau,12388,11542,3.17969,2317,16.67626
14,federal,7459,7095,1.95459,2696,19.40406
14,liberal,6307,5722,1.57635,1611,11.59493
14,premier,6750,6264,1.72566,2132,15.34475
14,minister,6175,5894,1.62373,2263,16.28761
14,justintrudeau,5386,5338,1.47056,1813,13.0488
14,conservative,3759,3578,0.9857,1330,9.57248
14,ableg,5841,5806,1.59949,985,7.08939
14,kenney,3235,2996,0.82536,836,6.01699
14,failure,2862,2801,0.77164,1502,10.81042
14,election,3750,3357,0.92482,1702,12.24989
14,response,7823,7623,2.10005,3100,22.31179
15,work,11092,10253,2.82459,4044,29.10609
15,day,20465,18056,4.97423,5311,38.22513
15,sick,8020,6583,1.81354,2539,18.27408
15,worker,10891,9180,2.52899,3163,22.76522
15,support,9274,8580,2.36369,3534,25.43544
15,thank,4099,3936,1.08432,2261,16.27321
15,paid,4903,4427,1.21959,1886,13.5742
15,make,10753,10294,2.83588,4023,28.95494
15,need,17830,16464,4.53565,5018,36.11631
15,going,10230,9574,2.63753,3794,27.30675
15,pay,4088,3829,1.05485,2100,15.11444
15,yes,2569,2408,0.66338,1523,10.96157
15,good,8414,8087,2.22788,3562,25.63697
15,leave,2909,2853,0.78597,1576,11.34303
15,got,6141,5610,1.54549,2892,20.81474
