Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
tvmohandaspai,1,1,0.00241,1,0.01411
tvmeltedurbrain,1,1,0.00241,1,0.01411
tvconnie,1,1,0.00241,1,0.01411
tvasports,1,1,0.00241,1,0.01411
tv2politiktv2newsdkdr2deadlinedrnyhederjyllandspostenpolitikensvtnyhetersrekotsrnyheternyheternadagensnyhetergoteborgspostensvdaftonbladetsydsvenskanlefigaro20minuteslexpressafp,1,1,0.00241,1,0.01411
tuya,1,1,0.00241,1,0.01411
tux,1,1,0.00241,1,0.01411
tutulungan,1,1,0.00241,1,0.01411
tutor,1,1,0.00241,1,0.01411
tushar,1,1,0.00241,1,0.01411
tuscan,1,1,0.00241,1,0.01411
turnoffthemsm,1,1,0.00241,1,0.01411
turno,1,1,0.00241,1,0.01411
turnervonlefty,1,1,0.00241,1,0.01411
turner,1,1,0.00241,1,0.01411
turkeynator85,1,1,0.00241,1,0.01411
turistas,1,1,0.00241,1,0.01411
turismo,1,1,0.00241,1,0.01411
turbulent,1,1,0.00241,1,0.01411
turbocharge,1,1,0.00241,1,0.01411
tuperware,1,1,0.00241,1,0.01411
tunjuk,1,1,0.00241,1,0.01411
tunggang,1,1,0.00241,1,0.01411
tumultuous,1,1,0.00241,1,0.01411
tumilty,1,1,0.00241,1,0.01411
tumeke,1,1,0.00241,1,0.01411
tumbleweed,1,1,0.00241,1,0.01411
tumbled,1,1,0.00241,1,0.01411
tulsigabbard,1,1,0.00241,1,0.01411
tulsaracemassacre,1,1,0.00241,1,0.01411
tulpin,1,1,0.00241,1,0.01411
tuloy,1,1,0.00241,1,0.01411
tula,1,1,0.00241,1,0.01411
tuit,1,1,0.00241,1,0.01411
tugayhatayli,1,1,0.00241,1,0.01411
tug,1,1,0.00241,1,0.01411
tuetête,1,1,0.00241,1,0.01411
tuesday—7,1,1,0.00241,1,0.01411
tuesday​,1,1,0.00241,1,0.01411
tuera,1,1,0.00241,1,0.01411
tuer,1,1,0.00241,1,0.01411
tudorwench,1,1,0.00241,1,0.01411
tucked,1,1,0.00241,1,0.01411
tuckahoetommy,1,1,0.00241,1,0.01411
tuamososvos,1,1,0.00241,1,0.01411
ttys,1,1,0.00241,1,0.01411
ttras,1,1,0.00241,1,0.01411
ttra2021,1,1,0.00241,1,0.01411
ttersapublisher,1,1,0.00241,1,0.01411
tspooky,1,1,0.00241,1,0.01411
tso,1,1,0.00241,1,0.01411
tsnsteve,1,1,0.00241,1,0.01411
tsnsimmer,1,1,0.00241,1,0.01411
tsn690,1,1,0.00241,1,0.01411
tsl,1,1,0.00241,1,0.01411
tsjwaffle,1,1,0.00241,1,0.01411
tshwane,1,1,0.00241,1,0.01411
tsewingman,1,1,0.00241,1,0.01411
tsar,1,1,0.00241,1,0.01411
três,1,1,0.00241,1,0.01411
tryout,1,1,0.00241,1,0.01411
truthvulgarians,1,1,0.00241,1,0.01411
truththe,1,1,0.00241,1,0.01411
truthseekers,1,1,0.00241,1,0.01411
truthproject4,1,1,0.00241,1,0.01411
truthfreedom21,1,1,0.00241,1,0.01411
trustworthiness,1,1,0.00241,1,0.01411
trustnurses,1,1,0.00241,1,0.01411
truss,1,1,0.00241,1,0.01411
trunk,1,1,0.00241,1,0.01411
trump👇,1,1,0.00241,1,0.01411
trumpwasright,1,1,0.00241,1,0.01411
trumpvirus,1,1,0.00241,1,0.01411
trumpsupporters,1,1,0.00241,1,0.01411
trumpsupporter,1,1,0.00241,1,0.01411
trumpsta55,1,1,0.00241,1,0.01411
trumpslastblog,1,1,0.00241,1,0.01411
trumpsamasskillingcoviddenier,1,1,0.00241,1,0.01411
trumpregimetothehague,1,1,0.00241,1,0.01411
trumpravaged,1,1,0.00241,1,0.01411
trumpoutkilledthebigkillers,1,1,0.00241,1,0.01411
trumploving,1,1,0.00241,1,0.01411
trumplike,1,1,0.00241,1,0.01411
trumpknew,1,1,0.00241,1,0.01411
trumpkilled500thousandofus,1,1,0.00241,1,0.01411
trumpisacriminal,1,1,0.00241,1,0.01411
trumpis,1,1,0.00241,1,0.01411
trumpfawning,1,1,0.00241,1,0.01411
trumpeter,1,1,0.00241,1,0.01411
trumpers,1,1,0.00241,1,0.01411
trumpepstein,1,1,0.00241,1,0.01411
trumpdeathtoll,1,1,0.00241,1,0.01411
trumpcrimefamily,1,1,0.00241,1,0.01411
trumpcancelshimself,1,1,0.00241,1,0.01411
trumankelly,1,1,0.00241,1,0.01411
true😉,1,1,0.00241,1,0.01411
truest,1,1,0.00241,1,0.01411
truemetis,1,1,0.00241,1,0.01411
truedoughbagli1,1,1,0.00241,1,0.01411
truecanuck1,1,1,0.00241,1,0.01411
trueanarchy,1,1,0.00241,1,0.01411
true70k,1,1,0.00241,1,0.01411
trudo👇👇👇,1,1,0.00241,1,0.01411
trudopia,1,1,0.00241,1,0.01411
trudeua,1,1,0.00241,1,0.01411
trudeautransparency,1,1,0.00241,1,0.01411
trudeauthe,1,1,0.00241,1,0.01411
trudeaumustgo🔜🔜jailjustin,1,1,0.00241,1,0.01411
trudeauliestocanada,1,1,0.00241,1,0.01411
trudeauiswhite,1,1,0.00241,1,0.01411
trudeauisracist,1,1,0.00241,1,0.01411
trudeauisfifty,1,1,0.00241,1,0.01411
trudeauisaterrorist,1,1,0.00241,1,0.01411
trudeaufailure,1,1,0.00241,1,0.01411
trudeaufailedontario,1,1,0.00241,1,0.01411
trudeauesque,1,1,0.00241,1,0.01411
trudeaueliteoldstock,1,1,0.00241,1,0.01411
trudeau9million,1,1,0.00241,1,0.01411
trudeau58,1,1,0.00241,1,0.01411
trudead,1,1,0.00241,1,0.01411
truce,1,1,0.00241,1,0.01411
trt,1,1,0.00241,1,0.01411
trps,1,1,0.00241,1,0.01411
trozzi,1,1,0.00241,1,0.01411
troy,1,1,0.00241,1,0.01411
trouvé,1,1,0.00241,1,0.01411
trouvez,1,1,0.00241,1,0.01411
trouvent,1,1,0.00241,1,0.01411
trouvaient,1,1,0.00241,1,0.01411
trousses,1,1,0.00241,1,0.01411
trousse,1,1,0.00241,1,0.01411
trous,1,1,0.00241,1,0.01411
troupe,1,1,0.00241,1,0.01411
troubledabout,1,1,0.00241,1,0.01411
trotzdem,1,1,0.00241,1,0.01411
trotz,1,1,0.00241,1,0.01411
trophy,1,1,0.00241,1,0.01411
trooper,1,1,0.00241,1,0.01411
trompeuses,1,1,0.00241,1,0.01411
tromperie,1,1,0.00241,1,0.01411
trollsinfluencers,1,1,0.00241,1,0.01411
trojan,1,1,0.00241,1,0.01411
trod,1,1,0.00241,1,0.01411
trixiedoyle,1,1,0.00241,1,0.01411
trivializing,1,1,0.00241,1,0.01411
trivialise,1,1,0.00241,1,0.01411
trivial,1,1,0.00241,1,0.01411
trivedi,1,1,0.00241,1,0.01411
triste,1,1,0.00241,1,0.01411
triplethreat,1,1,0.00241,1,0.01411
tripholiday,1,1,0.00241,1,0.01411
tripfree,1,1,0.00241,1,0.01411
trinket,1,1,0.00241,1,0.01411
trinidadandtobago,1,1,0.00241,1,0.01411
trimmed,1,1,0.00241,1,0.01411
trikonasana,1,1,0.00241,1,0.01411
trickledown,1,1,0.00241,1,0.01411
tricitynews,1,1,0.00241,1,0.01411
tribeca2021,1,1,0.00241,1,0.01411
tribeca,1,1,0.00241,1,0.01411
tribalism,1,1,0.00241,1,0.01411
triathlon,1,1,0.00241,1,0.01411
trialvaccines,1,1,0.00241,1,0.01411
trialscrimes,1,1,0.00241,1,0.01411
trialled,1,1,0.00241,1,0.01411
triallab,1,1,0.00241,1,0.01411
trialed,1,1,0.00241,1,0.01411
triaged,1,1,0.00241,1,0.01411
trevorhuisman,1,1,0.00241,1,0.01411
trevordkidd1,1,1,0.00241,1,0.01411
trevel,1,1,0.00241,1,0.01411
trestných,1,1,0.00241,1,0.01411
trespassing,1,1,0.00241,1,0.01411
trentjohnsen,1,1,0.00241,1,0.01411
trente,1,1,0.00241,1,0.01411
trent,1,1,0.00241,1,0.01411
trendy,1,1,0.00241,1,0.01411
trendingdown,1,1,0.00241,1,0.01411
trenchcoatecon1,1,1,0.00241,1,0.01411
trench,1,1,0.00241,1,0.01411
tremendously,1,1,0.00241,1,0.01411
tremblement,1,1,0.00241,1,0.01411
tremble,1,1,0.00241,1,0.01411
tremblay,1,1,0.00241,1,0.01411
trellis,1,1,0.00241,1,0.01411
trebaju,1,1,0.00241,1,0.01411
trc21,1,1,0.00241,1,0.01411
traînent,1,1,0.00241,1,0.01411
travis60amw,1,1,0.00241,1,0.01411
travelmaus,1,1,0.00241,1,0.01411
travelmanitoba,1,1,0.00241,1,0.01411
travellightp1,1,1,0.00241,1,0.01411
travellers✈️to,1,1,0.00241,1,0.01411
travelgtcovid19,1,1,0.00241,1,0.01411
travelgoc,1,1,0.00241,1,0.01411
travaillé,1,1,0.00241,1,0.01411
travailleront,1,1,0.00241,1,0.01411
travaillant,1,1,0.00241,1,0.01411
traumatized,1,1,0.00241,1,0.01411
tratamientos,1,1,0.00241,1,0.01411
tratable,1,1,0.00241,1,0.01411
traslado,1,1,0.00241,1,0.01411
traslada,1,1,0.00241,1,0.01411
trasformazioni,1,1,0.00241,1,0.01411
trapped,1,1,0.00241,1,0.01411
trapo,1,1,0.00241,1,0.01411
trapdinawrpool,1,1,0.00241,1,0.01411
tranx,1,1,0.00241,1,0.01411
transylvanian,1,1,0.00241,1,0.01411
transpired,1,1,0.00241,1,0.01411
transphobe,1,1,0.00241,1,0.01411
transparency🤡but,1,1,0.00241,1,0.01411
transparence,1,1,0.00241,1,0.01411
transmountain,1,1,0.00241,1,0.01411
transmite,1,1,0.00241,1,0.01411
transmisión,1,1,0.00241,1,0.01411
transmettre,1,1,0.00241,1,0.01411
transmedia,1,1,0.00241,1,0.01411
translinks,1,1,0.00241,1,0.01411
translator,1,1,0.00241,1,0.01411
transitioners,1,1,0.00241,1,0.01411
transiently,1,1,0.00241,1,0.01411
transhuman,1,1,0.00241,1,0.01411
transgénique,1,1,0.00241,1,0.01411
transgression,1,1,0.00241,1,0.01411
transgenders,1,1,0.00241,1,0.01411
transférés,1,1,0.00241,1,0.01411
transfrontalière,1,1,0.00241,1,0.01411
transfrontaliers,1,1,0.00241,1,0.01411
transforms,1,1,0.00241,1,0.01411
transformer,1,1,0.00241,1,0.01411
transforme,1,1,0.00241,1,0.01411
transformative,1,1,0.00241,1,0.01411
transfonum,1,1,0.00241,1,0.01411
transferência,1,1,0.00241,1,0.01411
transcribed,1,1,0.00241,1,0.01411
transcribe,1,1,0.00241,1,0.01411
transatlantic,1,1,0.00241,1,0.01411
transact,1,1,0.00241,1,0.01411
tranche,1,1,0.00241,1,0.01411
tran,1,1,0.00241,1,0.01411
tramway,1,1,0.00241,1,0.01411
trample,1,1,0.00241,1,0.01411
traités,1,1,0.00241,1,0.01411
traitortrudeaumustgo,1,1,0.00241,1,0.01411
traitorous,1,1,0.00241,1,0.01411
traitorbetter,1,1,0.00241,1,0.01411
traiter,1,1,0.00241,1,0.01411
traite,1,1,0.00241,1,0.01411
train​,1,1,0.00241,1,0.01411
trainee,1,1,0.00241,1,0.01411
trailing,1,1,0.00241,1,0.01411
trailerrv,1,1,0.00241,1,0.01411
tragédie,1,1,0.00241,1,0.01411
tragen,1,1,0.00241,1,0.01411
tragedias,1,1,0.00241,1,0.01411
traffickersviolent,1,1,0.00241,1,0.01411
traffickersdrug,1,1,0.00241,1,0.01411
traer,1,1,0.00241,1,0.01411
traduzca,1,1,0.00241,1,0.01411
traduction,1,1,0.00241,1,0.01411
tradolder,1,1,0.00241,1,0.01411
traditionalmedicine,1,1,0.00241,1,0.01411
tradertemmie,1,1,0.00241,1,0.01411
tradeoff,1,1,0.00241,1,0.01411
tradeeu,1,1,0.00241,1,0.01411
tradcathboi,1,1,0.00241,1,0.01411
tracyt04,1,1,0.00241,1,0.01411
tractor2twitr,1,1,0.00241,1,0.01411
trackie,1,1,0.00241,1,0.01411
trackerzach,1,1,0.00241,1,0.01411
traciwarhurst,1,1,0.00241,1,0.01411
tracing🙁,1,1,0.00241,1,0.01411
tracimac70,1,1,0.00241,1,0.01411
traceymillar3,1,1,0.00241,1,0.01411
traceylynp,1,1,0.00241,1,0.01411
traceybregman,1,1,0.00241,1,0.01411
traceitback,1,1,0.00241,1,0.01411
tracadie,1,1,0.00241,1,0.01411
trabalho,1,1,0.00241,1,0.01411
trabalha,1,1,0.00241,1,0.01411
trabaje,1,1,0.00241,1,0.01411
trabajar,1,1,0.00241,1,0.01411
tps55div,1,1,0.00241,1,0.01411
tps,1,1,0.00241,1,0.01411
tpowell94,1,1,0.00241,1,0.01411
tph,1,1,0.00241,1,0.01411
to…be,1,1,0.00241,1,0.01411
toé,1,1,0.00241,1,0.01411
toxines,1,1,0.00241,1,0.01411
toxine,1,1,0.00241,1,0.01411
townshipofbrock,1,1,0.00241,1,0.01411
townofparadise,1,1,0.00241,1,0.01411
townofoakville,1,1,0.00241,1,0.01411
townhalls,1,1,0.00241,1,0.01411
townhall,1,1,0.00241,1,0.01411
towman2470,1,1,0.00241,1,0.01411
tovaccinefinder,1,1,0.00241,1,0.01411
toutunmatin,1,1,0.00241,1,0.01411
toutlemonde,1,1,0.00241,1,0.01411
tousmobilisés,1,1,0.00241,1,0.01411
tourne,1,1,0.00241,1,0.01411
touristy,1,1,0.00241,1,0.01411
touristique,1,1,0.00241,1,0.01411
tourismregina,1,1,0.00241,1,0.01411
tourismmatters,1,1,0.00241,1,0.01411
tough🥵,1,1,0.00241,1,0.01411
touchés,1,1,0.00241,1,0.01411
touchée,1,1,0.00241,1,0.01411
touchpoints,1,1,0.00241,1,0.01411
touchless,1,1,0.00241,1,0.01411
toucher,1,1,0.00241,1,0.01411
touche,1,1,0.00241,1,0.01411
tothru,1,1,0.00241,1,0.01411
tothemoon,1,1,0.00241,1,0.01411
totalmente,1,1,0.00241,1,0.01411
totalizando,1,1,0.00241,1,0.01411
totalitarianism,1,1,0.00241,1,0.01411
totalement,1,1,0.00241,1,0.01411
totaled,1,1,0.00241,1,0.01411
tot,1,1,0.00241,1,0.01411
tostpauls,1,1,0.00241,1,0.01411
tostones,1,1,0.00241,1,0.01411
tosirwithlove5,1,1,0.00241,1,0.01411
toshmizzau,1,1,0.00241,1,0.01411
torvsmtl,1,1,0.00241,1,0.01411
torvalds,1,1,0.00241,1,0.01411
tortured,1,1,0.00241,1,0.01411
tortuous,1,1,0.00241,1,0.01411
tort,1,1,0.00241,1,0.01411
torpedoed,1,1,0.00241,1,0.01411
torontosunpromo,1,1,0.00241,1,0.01411
torontostudiorental,1,1,0.00241,1,0.01411
torontostudio,1,1,0.00241,1,0.01411
torontostamp,1,1,0.00241,1,0.01411
torontostagers,1,1,0.00241,1,0.01411
torontorealtors,1,1,0.00241,1,0.01411
torontorealtor,1,1,0.00241,1,0.01411
torontopfr,1,1,0.00241,1,0.01411
torontonias,1,1,0.00241,1,0.01411
torontonianstexts,1,1,0.00241,1,0.01411
torontomapleleafs,1,1,0.00241,1,0.01411
torontohomestaging,1,1,0.00241,1,0.01411
torontofc,1,1,0.00241,1,0.01411
torontodotcoms,1,1,0.00241,1,0.01411
torontodanforth,1,1,0.00241,1,0.01411
torontobird,1,1,0.00241,1,0.01411
toronto99news,1,1,0.00241,1,0.01411
torneo,1,1,0.00241,1,0.01411
torment,1,1,0.00241,1,0.01411
torell,1,1,0.00241,1,0.01411
torched,1,1,0.00241,1,0.01411
torcen,1,1,0.00241,1,0.01411
torbaynl,1,1,0.00241,1,0.01411
tor,1,1,0.00241,1,0.01411
toquedequeda,1,1,0.00241,1,0.01411
toque,1,1,0.00241,1,0.01411
topshelfmofo3,1,1,0.00241,1,0.01411
topranked,1,1,0.00241,1,0.01411
topple,1,1,0.00241,1,0.01411
topol,1,1,0.00241,1,0.01411
tophat,1,1,0.00241,1,0.01411
topdude987,1,1,0.00241,1,0.01411
top40chartsnews,1,1,0.00241,1,0.01411
too🙄,1,1,0.00241,1,0.01411
toowhy,1,1,0.00241,1,0.01411
tooting,1,1,0.00241,1,0.01411
tooth,1,1,0.00241,1,0.01411
toontowndano,1,1,0.00241,1,0.01411
toondreessen,1,1,0.00241,1,0.01411
toolate,1,1,0.00241,1,0.01411
tooie,1,1,0.00241,1,0.01411
toofuckingdomesticformytaste,1,1,0.00241,1,0.01411
tonyyvce,1,1,0.00241,1,0.01411
tonyvanbynen,1,1,0.00241,1,0.01411
tonythetiger57,1,1,0.00241,1,0.01411
tonynashnerd,1,1,0.00241,1,0.01411
tonyjerebic,1,1,0.00241,1,0.01411
tonyjcronin,1,1,0.00241,1,0.01411
tonyhinton2016,1,1,0.00241,1,0.01411
tonyheller,1,1,0.00241,1,0.01411
tonyclementcpc,1,1,0.00241,1,0.01411
tonyacpink,1,1,0.00241,1,0.01411
tonya,1,1,0.00241,1,0.01411
tony48tiger,1,1,0.00241,1,0.01411
tonkin,1,1,0.00241,1,0.01411
tonite,1,1,0.00241,1,0.01411
tonight🤬😤🙄🥺😥😭both,1,1,0.00241,1,0.01411
tonight…this,1,1,0.00241,1,0.01411
tonights…,1,1,0.00241,1,0.01411
tonbe,1,1,0.00241,1,0.01411
tomwillfixit,1,1,0.00241,1,0.01411
tomvernonglobal,1,1,0.00241,1,0.01411
tomu,1,1,0.00241,1,0.01411
tompapa,1,1,0.00241,1,0.01411
tomorrow😥,1,1,0.00241,1,0.01411
tomorrow—,1,1,0.00241,1,0.01411
tomorrowspaperstoday,1,1,0.00241,1,0.01411
tomlevenson,1,1,0.00241,1,0.01411
tomjgalloway14,1,1,0.00241,1,0.01411
tomhfh,1,1,0.00241,1,0.01411
tomen,1,1,0.00241,1,0.01411
tome,1,1,0.00241,1,0.01411
tomdoubting,1,1,0.00241,1,0.01411
tombée,1,1,0.00241,1,0.01411
tombos,1,1,0.00241,1,0.01411
tombent,1,1,0.00241,1,0.01411
tombe,1,1,0.00241,1,0.01411
tomato,1,1,0.00241,1,0.01411
tomasperezacle,1,1,0.00241,1,0.01411
tomaron,1,1,0.00241,1,0.01411
tomandanteborolas,1,1,0.00241,1,0.01411
toman,1,1,0.00241,1,0.01411
tomama43409188,1,1,0.00241,1,0.01411
tolsma,1,1,0.00241,1,0.01411
tollgt306800,1,1,0.00241,1,0.01411
tolerating,1,1,0.00241,1,0.01411
toleratedjames,1,1,0.00241,1,0.01411
tokyo2021,1,1,0.00241,1,0.01411
tokoh,1,1,0.00241,1,0.01411
token,1,1,0.00241,1,0.01411
toi…,1,1,0.00241,1,0.01411
toiworld,1,1,0.00241,1,0.01411
toiletry,1,1,0.00241,1,0.01411
tohousing,1,1,0.00241,1,0.01411
tohistory,1,1,0.00241,1,0.01411
toheritage,1,1,0.00241,1,0.01411
togetherwecandoit,1,1,0.00241,1,0.01411
togetherwecan,1,1,0.00241,1,0.01411
togethers,1,1,0.00241,1,0.01411
togetheramp,1,1,0.00241,1,0.01411
tofind,1,1,0.00241,1,0.01411
toen,1,1,0.00241,1,0.01411
todropinnetwork,1,1,0.00241,1,0.01411
todeszahlen,1,1,0.00241,1,0.01411
toddstonebc,1,1,0.00241,1,0.01411
toddlermom,1,1,0.00241,1,0.01411
toddle,1,1,0.00241,1,0.01411
toddirvine,1,1,0.00241,1,0.01411
todddohertymp,1,1,0.00241,1,0.01411
today😊,1,1,0.00241,1,0.01411
today😉,1,1,0.00241,1,0.01411
today📣,1,1,0.00241,1,0.01411
today🌳🏕🌿☘🏕🌼happynewweek,1,1,0.00241,1,0.01411
today🌳🌼daisies🌼goodmorning,1,1,0.00241,1,0.01411
today⁩,1,1,0.00241,1,0.01411
today—was,1,1,0.00241,1,0.01411
todayvillee,1,1,0.00241,1,0.01411
todaymay,1,1,0.00241,1,0.01411
todaygt,1,1,0.00241,1,0.01411
todaycovid,1,1,0.00241,1,0.01411
tock,1,1,0.00241,1,0.01411
tocar,1,1,0.00241,1,0.01411
toca,1,1,0.00241,1,0.01411
toberlana,1,1,0.00241,1,0.01411
tobaccoecon,1,1,0.00241,1,0.01411
tobaccoand,1,1,0.00241,1,0.01411
toadmeister,1,1,0.00241,1,0.01411
toad,1,1,0.00241,1,0.01411
toa,1,1,0.00241,1,0.01411
tnhousegop,1,1,0.00241,1,0.01411
tnfa,1,1,0.00241,1,0.01411
tnc,1,1,0.00241,1,0.01411
tn,1,1,0.00241,1,0.01411
tmw,1,1,0.00241,1,0.01411
tmrakas,1,1,0.00241,1,0.01411
tmodem,1,1,0.00241,1,0.01411
tmkavanagh,1,1,0.00241,1,0.01411
tminus,1,1,0.00241,1,0.01411
tmikeadler,1,1,0.00241,1,0.01411
tmcpherson,1,1,0.00241,1,0.01411
tlef,1,1,0.00241,1,0.01411
tkurdis,1,1,0.00241,1,0.01411
tkhutchings,1,1,0.00241,1,0.01411
tk,1,1,0.00241,1,0.01411
tjrs,1,1,0.00241,1,0.01411
tjetër,1,1,0.00241,1,0.01411
tivi,1,1,0.00241,1,0.01411
tiveram,1,1,0.00241,1,0.01411
titocurtis,1,1,0.00241,1,0.01411
titanicucp,1,1,0.00241,1,0.01411
tissentobias,1,1,0.00241,1,0.01411
tirol,1,1,0.00241,1,0.01411
tirer,1,1,0.00241,1,0.01411
tipo,1,1,0.00241,1,0.01411
tipinawâw,1,1,0.00241,1,0.01411
tiontario,1,1,0.00241,1,0.01411
tinytownship,1,1,0.00241,1,0.01411
tinta,1,1,0.00241,1,0.01411
tinnitus,1,1,0.00241,1,0.01411
tinkfan63,1,1,0.00241,1,0.01411
tinggi,1,1,0.00241,1,0.01411
tinggal,1,1,0.00241,1,0.01411
tinfoilawards,1,1,0.00241,1,0.01411
timwearing,1,1,0.00241,1,0.01411
timuppal,1,1,0.00241,1,0.01411
timtruth1,1,1,0.00241,1,0.01411
timruss2,1,1,0.00241,1,0.01411
timoudou,1,1,0.00241,1,0.01411
timothymorton,1,1,0.00241,1,0.01411
timothygeorgeb3,1,1,0.00241,1,0.01411
timothy,1,1,0.00241,1,0.01411
timmyfallopian,1,1,0.00241,1,0.01411
timmins⛏,1,1,0.00241,1,0.01411
timminsfar,1,1,0.00241,1,0.01411
timmies,1,1,0.00241,1,0.01411
timmctv,1,1,0.00241,1,0.01411
timjpenner,1,1,0.00241,1,0.01411
timhortons,1,1,0.00241,1,0.01411
timfish42,1,1,0.00241,1,0.01411
time…,1,1,0.00241,1,0.01411
timewell,1,1,0.00241,1,0.01411
timeunique,1,1,0.00241,1,0.01411
timetravel,1,1,0.00241,1,0.01411
timetotravelca,1,1,0.00241,1,0.01411
timetobecounted,1,1,0.00241,1,0.01411
timethief,1,1,0.00241,1,0.01411
timetable,1,1,0.00241,1,0.01411
timestop10,1,1,0.00241,1,0.01411
timesthe,1,1,0.00241,1,0.01411
timesofisrael,1,1,0.00241,1,0.01411
timesofindia,1,1,0.00241,1,0.01411
timesnow,1,1,0.00241,1,0.01411
timesif,1,1,0.00241,1,0.01411
timeoff,1,1,0.00241,1,0.01411
timenow,1,1,0.00241,1,0.01411
timeless,1,1,0.00241,1,0.01411
timelapse,1,1,0.00241,1,0.01411
timeforveryimportantchange,1,1,0.00241,1,0.01411
timectvnews,1,1,0.00241,1,0.01411
timeas,1,1,0.00241,1,0.01411
timdouwsma,1,1,0.00241,1,0.01411
timasque,1,1,0.00241,1,0.01411
timalle97055825,1,1,0.00241,1,0.01411
tiktock,1,1,0.00241,1,0.01411
tiket,1,1,0.00241,1,0.01411
tijera,1,1,0.00241,1,0.01411
tijdschrift,1,1,0.00241,1,0.01411
tijdens,1,1,0.00241,1,0.01411
tigray,1,1,0.00241,1,0.01411
tightness,1,1,0.00241,1,0.01411
tightest,1,1,0.00241,1,0.01411
tightens,1,1,0.00241,1,0.01411
tightening,1,1,0.00241,1,0.01411
tigger,1,1,0.00241,1,0.01411
tiger,1,1,0.00241,1,0.01411
tiffanyfordto,1,1,0.00241,1,0.01411
tienne,1,1,0.00241,1,0.01411
tienes,1,1,0.00241,1,0.01411
tiempos,1,1,0.00241,1,0.01411
tidwelldon,1,1,0.00241,1,0.01411
tidbit,1,1,0.00241,1,0.01411
ticking,1,1,0.00241,1,0.01411
ticketmaster,1,1,0.00241,1,0.01411
ticketing,1,1,0.00241,1,0.01411
ticker,1,1,0.00241,1,0.01411
ticked,1,1,0.00241,1,0.01411
ticerichard,1,1,0.00241,1,0.01411
tiananmensquare,1,1,0.00241,1,0.01411
tiana25961748,1,1,0.00241,1,0.01411
tiamis,1,1,0.00241,1,0.01411
thérapie,1,1,0.00241,1,0.01411
thèse,1,1,0.00241,1,0.01411
thyself,1,1,0.00241,1,0.01411
thyleram,1,1,0.00241,1,0.01411
thvegantombrown,1,1,0.00241,1,0.01411
thusly,1,1,0.00241,1,0.01411
thursdayvibes,1,1,0.00241,1,0.01411
thunk,1,1,0.00241,1,0.01411
thunderstorm,1,1,0.00241,1,0.01411
thundering,1,1,0.00241,1,0.01411
thunderbay,1,1,0.00241,1,0.01411
thumper18560818,1,1,0.00241,1,0.01411
thumper,1,1,0.00241,1,0.01411
thumbprint,1,1,0.00241,1,0.01411
thugford,1,1,0.00241,1,0.01411
thst,1,1,0.00241,1,0.01411
thru🚘,1,1,0.00241,1,0.01411
thrust,1,1,0.00241,1,0.01411
throwbackthursday,1,1,0.00241,1,0.01411
thrombocytopenia,1,1,0.00241,1,0.01411
thriving​,1,1,0.00241,1,0.01411
thrivegroupss,1,1,0.00241,1,0.01411
thrived,1,1,0.00241,1,0.01411
thrirdwave,1,1,0.00241,1,0.01411
thrilling,1,1,0.00241,1,0.01411
thrifty,1,1,0.00241,1,0.01411
thrifting,1,1,0.00241,1,0.01411
thriceaccused,1,1,0.00241,1,0.01411
threestage,1,1,0.00241,1,0.01411
threequarters,1,1,0.00241,1,0.01411
threehills,1,1,0.00241,1,0.01411
threadi,1,1,0.00241,1,0.01411
thr,1,1,0.00241,1,0.01411
thphospitalrun,1,1,0.00241,1,0.01411
thp,1,1,0.00241,1,0.01411
thoughtprovoking,1,1,0.00241,1,0.01411
thoughtless,1,1,0.00241,1,0.01411
those…,1,1,0.00241,1,0.01411
thornevickiedad,1,1,0.00241,1,0.01411
thorncliffe,1,1,0.00241,1,0.01411
thordeplorable,1,1,0.00241,1,0.01411
thoracic,1,1,0.00241,1,0.01411
thomasmulcair,1,1,0.00241,1,0.01411
thomasdaigle,1,1,0.00241,1,0.01411
this💥💥,1,1,0.00241,1,0.01411
this👇👇👇👇👇👇👇👇👇👇,1,1,0.00241,1,0.01411
this👇👇👇,1,1,0.00241,1,0.01411
this👇🏽,1,1,0.00241,1,0.01411
this—i,1,1,0.00241,1,0.01411
this—,1,1,0.00241,1,0.01411
thiswhat,1,1,0.00241,1,0.01411
thisshowstinks,1,1,0.00241,1,0.01411
thissampl,1,1,0.00241,1,0.01411
thisplancan,1,1,0.00241,1,0.01411
thisperson,1,1,0.00241,1,0.01411
thisisyourshot,1,1,0.00241,1,0.01411
thisisnotjournalism,1,1,0.00241,1,0.01411
thisisjoeyhere,1,1,0.00241,1,0.01411
thisischad47,1,1,0.00241,1,0.01411
thisfuckyou,1,1,0.00241,1,0.01411
thisfictionthere,1,1,0.00241,1,0.01411
thisdayinweatherhistory,1,1,0.00241,1,0.01411
thiscontrol,1,1,0.00241,1,0.01411
this1,1,1,0.00241,1,0.01411
thirtyyear,1,1,0.00241,1,0.01411
thirtysix,1,1,0.00241,1,0.01411
thirteen,1,1,0.00241,1,0.01411
thirst,1,1,0.00241,1,0.01411
thirdparty,1,1,0.00241,1,0.01411
thirdleading,1,1,0.00241,1,0.01411
thinner,1,1,0.00241,1,0.01411
thinktanksk,1,1,0.00241,1,0.01411
thinktank,1,1,0.00241,1,0.01411
thinkeryatx,1,1,0.00241,1,0.01411
thinkbeforesharing,1,1,0.00241,1,0.01411
