Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
kodiak149,2,2,0.00084,2,0.01572
kochowned,2,2,0.00084,2,0.01572
kochhe,2,2,0.00084,2,0.01572
kochedupkenney,2,2,0.00084,1,0.00786
kob,2,2,0.00084,2,0.01572
koan4u,2,2,0.00084,1,0.00786
koalani,2,2,0.00084,2,0.01572
koa,2,2,0.00084,2,0.01572
knuppel,2,2,0.00084,2,0.01572
knowwhy,2,2,0.00084,2,0.01572
knowthefacts,2,2,0.00084,1,0.00786
knowor,2,2,0.00084,2,0.01572
knowledgeispower,2,2,0.00084,2,0.01572
knowledgeably,2,2,0.00084,2,0.01572
knowitall,2,2,0.00084,2,0.01572
knowill,2,2,0.00084,2,0.01572
knowable,2,2,0.00084,2,0.01572
knotsees,2,2,0.00084,2,0.01572
knopf,2,2,0.00084,2,0.01572
knitercetti,2,2,0.00084,2,0.01572
knesset,2,2,0.00084,2,0.01572
kneejerk,2,2,0.00084,2,0.01572
klutz47,2,2,0.00084,2,0.01572
klown,2,2,0.00084,1,0.00786
klopp,2,2,0.00084,2,0.01572
kloefflers,2,2,0.00084,2,0.01572
kling,2,2,0.00084,2,0.01572
kleine,2,2,0.00084,1,0.00786
kleenex,2,2,0.00084,2,0.01572
klb81,2,2,0.00084,1,0.00786
klapstein,2,2,0.00084,2,0.01572
klan,2,2,0.00084,2,0.01572
kkhabs23,2,2,0.00084,2,0.01572
kjackottawa,2,2,0.00084,1,0.00786
kj,2,2,0.00084,2,0.01572
kiwigirl2897,2,2,0.00084,1,0.00786
kitty,2,2,0.00084,2,0.01572
kiti,2,2,0.00084,1,0.00786
kite,2,2,0.00084,2,0.01572
kitchen5203,2,2,0.00084,2,0.01572
kita,2,2,0.00084,1,0.00786
kissi,2,2,0.00084,1,0.00786
kisanektamorcha,2,2,0.00084,2,0.01572
kisanandolan,2,2,0.00084,1,0.00786
kiryu,2,2,0.00084,1,0.00786
kirky861,2,2,0.00084,2,0.01572
kirby,2,2,0.00084,2,0.01572
kink,2,2,0.00084,2,0.01572
kingstonist,2,2,0.00084,2,0.01572
kingmand,2,2,0.00084,1,0.00786
kingjames,2,2,0.00084,2,0.01572
kingdom​,2,2,0.00084,2,0.01572
kinara,2,2,0.00084,2,0.01572
kimseyi,2,2,0.00084,1,0.00786
kimruxton,2,2,0.00084,2,0.01572
kimpagegluckie,2,2,0.00084,2,0.01572
kimlerde,2,2,0.00084,1,0.00786
kimkardashian,2,2,0.00084,2,0.01572
kiminoayawin,2,2,0.00084,2,0.01572
kimi8,2,2,0.00084,2,0.01572
kimengelbrecht,2,2,0.00084,1,0.00786
kimcurrysoh,2,2,0.00084,2,0.01572
kimcreynolds1,2,2,0.00084,2,0.01572
kimberly,2,2,0.00084,2,0.01572
kilomètres,2,2,0.00084,1,0.00786
kilo,2,2,0.00084,2,0.01572
killjoy,2,2,0.00084,2,0.01572
kiev,2,2,0.00084,2,0.01572
kidsportsrywr,2,2,0.00084,2,0.01572
kidsmentalhlth,2,2,0.00084,2,0.01572
kidsincages,2,2,0.00084,1,0.00786
kidprairie,2,2,0.00084,2,0.01572
kidparker,2,2,0.00084,2,0.01572
kidnapping,2,2,0.00084,2,0.01572
kiara,2,2,0.00084,2,0.01572
kiafromab,2,2,0.00084,2,0.01572
khou,2,2,0.00084,2,0.01572
khomeinishahr,2,2,0.00084,2,0.01572
khn,2,2,0.00084,2,0.01572
khed,2,2,0.00084,2,0.01572
kharkiv,2,2,0.00084,2,0.01572
khaosodenglish,2,2,0.00084,2,0.01572
khalistani,2,2,0.00084,2,0.01572
khalifa,2,2,0.00084,2,0.01572
kgallagherctv,2,2,0.00084,2,0.01572
kg727714,2,2,0.00084,1,0.00786
kff,2,2,0.00084,2,0.01572
kfc,2,2,0.00084,2,0.01572
kez,2,2,0.00084,1,0.00786
keynote,2,2,0.00084,2,0.01572
kevjoseph,2,2,0.00084,2,0.01572
kevinsmith,2,2,0.00084,2,0.01572
kevins,2,2,0.00084,2,0.01572
kevinpoissant,2,2,0.00084,2,0.01572
kevinomccarthy,2,2,0.00084,2,0.01572
kevinmcdougald,2,2,0.00084,1,0.00786
kevinhsharp,2,2,0.00084,2,0.01572
kevdjenkins1,2,2,0.00084,2,0.01572
keurig,2,2,0.00084,2,0.01572
ketoacidosis,2,2,0.00084,2,0.01572
ketchikan,2,1,0.00042,1,0.00786
kerst,2,2,0.00084,2,0.01572
kerpen,2,2,0.00084,2,0.01572
kerosene,2,2,0.00084,2,0.01572
kernes,2,2,0.00084,2,0.01572
kernaghant,2,2,0.00084,1,0.00786
kerk,2,2,0.00084,2,0.01572
keri,2,2,0.00084,2,0.01572
kerela,2,2,0.00084,1,0.00786
kerchief,2,2,0.00084,2,0.01572
kerbycentre,2,2,0.00084,2,0.01572
kenpereira11,2,2,0.00084,2,0.01572
kenobicheated,2,2,0.00084,2,0.01572
kennylikeotoole,2,2,0.00084,2,0.01572
kennyfailedalberta,2,2,0.00084,2,0.01572
kenneyscovidchristmas,2,2,0.00084,2,0.01572
kenna,2,2,0.00084,2,0.01572
kendisini,2,2,0.00084,1,0.00786
kelvingalbraith,2,2,0.00084,2,0.01572
kelownascott,2,2,0.00084,1,0.00786
kellyrday19,2,2,0.00084,1,0.00786
kellyksmith,2,2,0.00084,1,0.00786
kellyco98882762,2,2,0.00084,2,0.01572
kellscathy,2,2,0.00084,2,0.01572
kellida80763885,2,2,0.00084,2,0.01572
kelley,2,2,0.00084,2,0.01572
kek,2,2,0.00084,2,0.01572
keitholbermann,2,2,0.00084,2,0.01572
keine…,2,2,0.00084,1,0.00786
keinem,2,2,0.00084,2,0.01572
keep…,2,2,0.00084,1,0.00786
keepyourrents,2,2,0.00084,2,0.01572
keepskkidssafe,2,2,0.00084,1,0.00786
keepschoolsopen,2,2,0.00084,2,0.01572
keepdancing,2,2,0.00084,2,0.01572
keepcontactssmall,2,2,0.00084,2,0.01572
keep6feetdistance,2,2,0.00084,2,0.01572
keenly,2,2,0.00084,2,0.01572
keelinrivard,2,2,0.00084,1,0.00786
keefe,2,2,0.00084,2,0.01572
keean,2,2,0.00084,2,0.01572
kearse,2,2,0.00084,2,0.01572
keanucthompson,2,1,0.00042,1,0.00786
kc,2,2,0.00084,2,0.01572
kb,2,2,0.00084,2,0.01572
kazweida,2,2,0.00084,2,0.01572
kazakhstan,2,2,0.00084,2,0.01572
kaydjohnson1,2,2,0.00084,1,0.00786
kaybı,2,2,0.00084,2,0.01572
kaybettiği,2,2,0.00084,1,0.00786
kavuşan,2,2,0.00084,1,0.00786
kavuran,2,2,0.00084,1,0.00786
kavita1010,2,2,0.00084,1,0.00786
kaubo,2,2,0.00084,2,0.01572
katyingraham,2,2,0.00084,1,0.00786
katybspencer,2,2,0.00084,1,0.00786
kato,2,2,0.00084,2,0.01572
katniss018,2,2,0.00084,1,0.00786
katiepavlich,2,2,0.00084,2,0.01572
katibug817,2,2,0.00084,2,0.01572
kathrynw5,2,2,0.00084,2,0.01572
kathrynmarlow,2,2,0.00084,2,0.01572
kathiuskafonsec,2,2,0.00084,1,0.00786
katherineschof8,2,2,0.00084,1,0.00786
katherineeban,2,2,0.00084,2,0.01572
katherinedowctv,2,2,0.00084,1,0.00786
katemiddleton,2,2,0.00084,2,0.01572
kategorisine,2,2,0.00084,1,0.00786
katedeclerq,2,2,0.00084,1,0.00786
katecallen,2,2,0.00084,2,0.01572
katebunni,2,2,0.00084,1,0.00786
katebahen,2,2,0.00084,2,0.01572
kateandcrps,2,2,0.00084,2,0.01572
katalva3,2,2,0.00084,2,0.01572
kat53kate,2,2,0.00084,1,0.00786
kasıp,2,2,0.00084,1,0.00786
kasthomas,2,2,0.00084,1,0.00786
kasi,2,2,0.00084,2,0.01572
kaschuta,2,2,0.00084,1,0.00786
karşılaşılabileceğini,2,2,0.00084,1,0.00786
karynpopovich,2,2,0.00084,2,0.01572
kartik79202984,2,2,0.00084,2,0.01572
karsi,2,2,0.00084,1,0.00786
karriskatch,2,2,0.00084,2,0.01572
karlynpercil,2,2,0.00084,2,0.01572
karlmondon,2,2,0.00084,2,0.01572
karlanthony,2,2,0.00084,2,0.01572
karin,2,2,0.00084,2,0.01572
karimkhanimha,2,2,0.00084,1,0.00786
karimabaloch,2,2,0.00084,2,0.01572
kariharding9,2,2,0.00084,1,0.00786
kareyusa,2,2,0.00084,2,0.01572
karenkfolques,2,2,0.00084,2,0.01572
karengeier,2,2,0.00084,2,0.01572
kare11,2,2,0.00084,2,0.01572
karara,2,2,0.00084,1,0.00786
kaput,2,2,0.00084,2,0.01572
kapuskasing,2,2,0.00084,2,0.01572
kapout,2,1,0.00042,1,0.00786
kao,2,2,0.00084,2,0.01572
kanyewest,2,2,0.00084,2,0.01572
kanuna,2,2,0.00084,1,0.00786
kangaroo,2,2,0.00084,2,0.01572
kang,2,2,0.00084,2,0.01572
kanadistan,2,2,0.00084,2,0.01572
kana95889241,2,2,0.00084,1,0.00786
kamusen,2,2,0.00084,1,0.00786
kamil,2,2,0.00084,1,0.00786
kamerhe,2,1,0.00042,1,0.00786
kalt,2,2,0.00084,2,0.01572
kalamazoo,2,2,0.00084,2,0.01572
kalala,2,2,0.00084,1,0.00786
kainagata,2,2,0.00084,2,0.01572
kahveci,2,2,0.00084,1,0.00786
kahnkidz,2,2,0.00084,1,0.00786
kagan,2,2,0.00084,2,0.01572
kabul…,2,2,0.00084,1,0.00786
kabrooks,2,2,0.00084,2,0.01572
kabalguy,2,2,0.00084,1,0.00786
kaalaman,2,2,0.00084,1,0.00786
k9j,2,2,0.00084,2,0.01572
k3,2,2,0.00084,2,0.01572
k11,2,2,0.00084,1,0.00786
jyduclos,2,2,0.00084,2,0.01572
jy,2,2,0.00084,1,0.00786
jxjacobsen,2,2,0.00084,2,0.01572
jwongglobalnews,2,2,0.00084,2,0.01572
jwgale,2,2,0.00084,1,0.00786
jwel,2,1,0.00042,1,0.00786
jwbrown556,2,2,0.00084,2,0.01572
jvois,2,2,0.00084,2,0.01572
jvkittygurl,2,2,0.00084,1,0.00786
jver1,2,2,0.00084,1,0.00786
juzguen,2,2,0.00084,2,0.01572
juventina5,2,2,0.00084,1,0.00786
justtracytracy,2,2,0.00084,1,0.00786
justthisfigure,2,2,0.00084,2,0.01572
justsigned,2,2,0.00084,2,0.01572
justrenear,2,2,0.00084,2,0.01572
justpublished,2,2,0.00084,2,0.01572
justpassed,2,2,0.00084,2,0.01572
justkiddingbutseriously,2,2,0.00084,2,0.01572
justinsjournos,2,2,0.00084,1,0.00786
justinmcelroy,2,2,0.00084,2,0.01572
justinmadders,2,2,0.00084,2,0.01572
justinhendrix,2,2,0.00084,2,0.01572
justinawheale,2,2,0.00084,1,0.00786
justinamash,2,2,0.00084,2,0.01572
justifié,2,2,0.00084,2,0.01572
justifiable,2,2,0.00084,2,0.01572
justement,2,2,0.00084,2,0.01572
jussie,2,2,0.00084,2,0.01572
jusquen,2,2,0.00084,2,0.01572
jusque,2,2,0.00084,2,0.01572
jusdim,2,2,0.00084,1,0.00786
juré,2,2,0.00084,2,0.01572
jurylady5,2,2,0.00084,2,0.01572
jure,2,2,0.00084,2,0.01572
jurassic,2,2,0.00084,2,0.01572
junket,2,2,0.00084,2,0.01572
jungle,2,1,0.00042,1,0.00786
junction,2,2,0.00084,2,0.01572
juncker,2,1,0.00042,1,0.00786
jumpy,2,2,0.00084,2,0.01572
jumper,2,2,0.00084,2,0.01572
jumpball,2,2,0.00084,1,0.00786
juliuskim,2,2,0.00084,2,0.01572
juliettekayyem,2,2,0.00084,2,0.01572
julieta,2,2,0.00084,2,0.01572
julierohryeg,2,2,0.00084,1,0.00786
juliereisetter,2,2,0.00084,1,0.00786
juliehouseofwow,2,2,0.00084,1,0.00786
juliedzerowicz,2,2,0.00084,2,0.01572
juliedabrusin,2,2,0.00084,1,0.00786
julieborowski,2,2,0.00084,1,0.00786
juliajmccormack,2,2,0.00084,1,0.00786
jujotte,2,2,0.00084,1,0.00786
juives,2,2,0.00084,2,0.01572
juillet,2,2,0.00084,2,0.01572
jugwanthj,2,2,0.00084,1,0.00786
juggernaut4r,2,1,0.00042,1,0.00786
juger,2,2,0.00084,2,0.01572
jugeant,2,2,0.00084,2,0.01572
judithtimson,2,2,0.00084,1,0.00786
judith,2,2,0.00084,2,0.01572
judiciarygop,2,2,0.00084,1,0.00786
judgemental,2,2,0.00084,2,0.01572
juddnation,2,2,0.00084,1,0.00786
juanjevallejo,2,1,0.00042,1,0.00786
jtimmer,2,2,0.00084,2,0.01572
jspackma,2,2,0.00084,2,0.01572
jsm,2,2,0.00084,2,0.01572
jrubel21,2,2,0.00084,2,0.01572
jrsamplesbr549,2,2,0.00084,2,0.01572
jrross614,2,2,0.00084,2,0.01572
jroitenberg,2,2,0.00084,2,0.01572
jrodgers,2,2,0.00084,1,0.00786
jrmstrong,2,2,0.00084,2,0.01572
jrhenpsldsb,2,2,0.00084,2,0.01572
jreinermd,2,2,0.00084,2,0.01572
jrcoachk,2,2,0.00084,1,0.00786
jrainbird,2,2,0.00084,1,0.00786
jptasker,2,2,0.00084,2,0.01572
jpowi,2,2,0.00084,2,0.01572
jpgr6269,2,2,0.00084,2,0.01572
jpense,2,2,0.00084,2,0.01572
joão,2,2,0.00084,2,0.01572
joytothepolls,2,1,0.00042,1,0.00786
joyhenderson78,2,2,0.00084,2,0.01572
joygreg05141264,2,2,0.00084,2,0.01572
joyfilled,2,2,0.00084,2,0.01572
joyboweneyre,2,2,0.00084,2,0.01572
joyanddefiance,2,2,0.00084,1,0.00786
journalistic,2,2,0.00084,2,0.01572
journalisteschroniqueurs,2,2,0.00084,2,0.01572
journalism…,2,2,0.00084,1,0.00786
journalismisnotacrime,2,2,0.00084,2,0.01572
journalisme,2,2,0.00084,2,0.01572
jot,2,2,0.00084,2,0.01572
joss,2,2,0.00084,1,0.00786
joshuaxshermans,2,2,0.00084,2,0.01572
joshua,2,2,0.00084,2,0.01572
joshmccormack,2,2,0.00084,1,0.00786
joshmatlow,2,2,0.00084,2,0.01572
joshjwilly8,2,2,0.00084,1,0.00786
josephkrengel,2,2,0.00084,2,0.01572
josephjflynn1,2,2,0.00084,2,0.01572
jornalistas,2,2,0.00084,2,0.01572
joqween,2,2,0.00084,2,0.01572
jonsternfelds,2,2,0.00084,2,0.01572
jonostrower,2,2,0.00084,1,0.00786
jonny,2,2,0.00084,2,0.01572
jonnabrewercbc,2,2,0.00084,2,0.01572
jonmedow,2,2,0.00084,2,0.01572
jonkarl,2,2,0.00084,2,0.01572
joniernst,2,2,0.00084,2,0.01572
jonfraser1965,2,2,0.00084,2,0.01572
jonfarinaphoto,2,2,0.00084,2,0.01572
jonchevreau,2,2,0.00084,1,0.00786
jonathanwilling,2,2,0.00084,2,0.01572
jonathanpinto,2,2,0.00084,2,0.01572
jolt,2,2,0.00084,2,0.01572
jokingly,2,2,0.00084,2,0.01572
jointmessage,2,2,0.00084,2,0.01572
joinpersuasion,2,2,0.00084,2,0.01572
joindre,2,2,0.00084,2,0.01572
joiewarnock,2,2,0.00084,2,0.01572
joie,2,2,0.00084,2,0.01572
johnzors,2,2,0.00084,1,0.00786
johnvetsresist1,2,2,0.00084,2,0.01572
johntravolta,2,2,0.00084,2,0.01572
johnshopkinssph,2,2,0.00084,2,0.01572
johnshopkins,2,2,0.00084,2,0.01572
johnsemley3000,2,2,0.00084,2,0.01572
johnrlister,2,2,0.00084,1,0.00786
johnnyjroc,2,2,0.00084,1,0.00786
johnnyhaig,2,2,0.00084,2,0.01572
johnkerry,2,2,0.00084,2,0.01572
johnjordanmd,2,2,0.00084,1,0.00786
johnhopkins,2,2,0.00084,2,0.01572
johngranton1,2,2,0.00084,1,0.00786
johngor77222373,2,2,0.00084,2,0.01572
johnfetterman,2,2,0.00084,2,0.01572
johnfenik,2,2,0.00084,2,0.01572
johndotbastable,2,2,0.00084,2,0.01572
johnderringer,2,2,0.00084,2,0.01572
johncardillo,2,2,0.00084,2,0.01572
john68richmond,2,2,0.00084,2,0.01572
johan,2,2,0.00084,2,0.01572
jogging,2,2,0.00084,2,0.01572
jogadores,2,2,0.00084,2,0.01572
joey,2,2,0.00084,2,0.01572
joetheman491,2,2,0.00084,1,0.00786
joeottawa,2,2,0.00084,2,0.01572
joeoliver1,2,2,0.00084,1,0.00786
joemosch,2,2,0.00084,1,0.00786
joemckendrick,2,2,0.00084,1,0.00786
joelyeh,2,2,0.00084,1,0.00786
joelwestheimer,2,2,0.00084,1,0.00786
joelrrenner,2,2,0.00084,1,0.00786
joelmgunter,2,2,0.00084,2,0.01572
joellehamilto10,2,2,0.00084,2,0.01572
joelhardenondpa,2,2,0.00084,2,0.01572
joegerstandt,2,2,0.00084,1,0.00786
joechurchill,2,2,0.00084,1,0.00786
joebugbuster,2,2,0.00084,1,0.00786
jodythreat,2,2,0.00084,2,0.01572
jodilhbutts,2,2,0.00084,2,0.01572
jodieturnerns,2,2,0.00084,2,0.01572
jodesfromab,2,2,0.00084,1,0.00786
jockey,2,2,0.00084,2,0.01572
joburgmpd,2,2,0.00084,1,0.00786
jobsschoolfamilies,2,2,0.00084,1,0.00786
jobkilling,2,2,0.00084,2,0.01572
joanncorley,2,2,0.00084,2,0.01572
joannachiu,2,2,0.00084,2,0.01572
joangreeneaz,2,2,0.00084,2,0.01572
joanfrianeza,2,1,0.00042,1,0.00786
joanfc,2,2,0.00084,2,0.01572
jo,2,2,0.00084,2,0.01572
jnats,2,2,0.00084,1,0.00786
jn,2,2,0.00084,2,0.01572
jmwensley,2,2,0.00084,2,0.01572
jmpjournalism,2,2,0.00084,2,0.01572
jmeacham,2,2,0.00084,1,0.00786
jmcrookston,2,2,0.00084,1,0.00786
jmccall54,2,2,0.00084,1,0.00786
jlproulx,2,2,0.00084,1,0.00786
jkellyca,2,2,0.00084,1,0.00786
jkeefe,2,2,0.00084,2,0.01572
jkartist11,2,2,0.00084,1,0.00786
jjswattsemdown,2,2,0.00084,1,0.00786
jjsingh,2,2,0.00084,1,0.00786
jjrousson,2,2,0.00084,1,0.00786
jjhorgantrudeau,2,2,0.00084,1,0.00786
jjhorgans,2,2,0.00084,2,0.01572
jjauthor,2,2,0.00084,2,0.01572
jive,2,2,0.00084,2,0.01572
jipettes,2,2,0.00084,1,0.00786
jinxyminxy,2,2,0.00084,2,0.01572
jinnysims,2,2,0.00084,2,0.01572
jimscileppi,2,2,0.00084,2,0.01572
jiminya,2,2,0.00084,2,0.01572
jimcanto,2,2,0.00084,1,0.00786
jillwong36,2,2,0.00084,1,0.00786
jillweather,2,2,0.00084,2,0.01572
jillreports,2,2,0.00084,2,0.01572
jillpromoli,2,2,0.00084,2,0.01572
jihadist,2,2,0.00084,2,0.01572
jihadis,2,2,0.00084,2,0.01572
jharden13,2,2,0.00084,2,0.01572
jguignardglobal,2,2,0.00084,2,0.01572
jganeshesq,2,2,0.00084,2,0.01572
jgallen,2,2,0.00084,1,0.00786
jforani,2,2,0.00084,2,0.01572
jfluneyosps,2,2,0.00084,2,0.01572
jf576837,2,2,0.00084,2,0.01572
jewellery,2,2,0.00084,2,0.01572
jeunesse,2,2,0.00084,2,0.01572
jetez,2,2,0.00084,2,0.01572
jetblues,2,2,0.00084,2,0.01572
jesushow,2,2,0.00084,2,0.01572
jesuit,2,2,0.00084,2,0.01572
jestiny,2,2,0.00084,2,0.01572
jester,2,2,0.00084,2,0.01572
jessicarobb,2,2,0.00084,2,0.01572
jesseosheamd,2,2,0.00084,1,0.00786
jessehelmer,2,2,0.00084,2,0.01572
jessebrowne,2,2,0.00084,2,0.01572
jes,2,2,0.00084,2,0.01572
jerryseinfeld,2,2,0.00084,2,0.01572
jerrygrey2002,2,2,0.00084,2,0.01572
jerrydunleavy,2,2,0.00084,2,0.01572
jerrybrennan,2,2,0.00084,2,0.01572
jerrold,2,2,0.00084,2,0.01572
jerkoff,2,2,0.00084,2,0.01572
jeremyweinbren,2,2,0.00084,1,0.00786
jeremynewberger,2,2,0.00084,2,0.01572
jeremymiller,2,2,0.00084,1,0.00786
jeopardizing,2,2,0.00084,2,0.01572
jeopardized,2,2,0.00084,2,0.01572
jens1sorensen,2,2,0.00084,1,0.00786
jenrick,2,2,0.00084,2,0.01572
jenpatyoung,2,2,0.00084,2,0.01572
jennybird,2,2,0.00084,2,0.01572
jennidigital,2,2,0.00084,1,0.00786
jennarndt,2,2,0.00084,1,0.00786
jenna,2,2,0.00084,2,0.01572
jengleruk,2,2,0.00084,1,0.00786
jeneroux,2,2,0.00084,2,0.01572
jenditchburn,2,2,0.00084,2,0.01572
jemmscee2,2,2,0.00084,2,0.01572
jeffyurekmpp,2,2,0.00084,2,0.01572
jeffslack660,2,2,0.00084,2,0.01572
jeffsharlet,2,2,0.00084,2,0.01572
jeffschroeder23,2,2,0.00084,1,0.00786
jeffschiffer,2,2,0.00084,1,0.00786
jeffreyepstein,2,2,0.00084,2,0.01572
jeffphilips1,2,2,0.00084,2,0.01572
jeffmckellar22,2,2,0.00084,2,0.01572
jeffery,2,2,0.00084,2,0.01572
jeffcunning,2,2,0.00084,1,0.00786
jeffcavanagh1,2,2,0.00084,2,0.01572
jeezus,2,2,0.00084,2,0.01572
jeewengill,2,2,0.00084,2,0.01572
jedenfalls,2,2,0.00084,2,0.01572
jeb,2,2,0.00084,2,0.01572
jeanmarcbenoit,2,2,0.00084,2,0.01572
jeanleroux,2,2,0.00084,2,0.01572
jeanine,2,2,0.00084,2,0.01572
jeanette,2,2,0.00084,2,0.01572
jeanaproulx,2,2,0.00084,2,0.01572
jdis,2,1,0.00042,1,0.00786
jdem,2,2,0.00084,2,0.01572
jdelcsanchez,2,2,0.00084,1,0.00786
jdd,2,2,0.00084,2,0.01572
jcvi,2,2,0.00084,2,0.01572
jcscommentary,2,2,0.00084,1,0.00786
jcpoa,2,2,0.00084,2,0.01572
jcpenney,2,2,0.00084,2,0.01572
jco,2,2,0.00084,2,0.01572
jcmoney,2,2,0.00084,2,0.01572
jccordero28,2,2,0.00084,2,0.01572
jcccpa64,2,2,0.00084,1,0.00786
jc,2,2,0.00084,2,0.01572
jburnmurdoch,2,2,0.00084,2,0.01572
jbr0751,2,2,0.00084,2,0.01572
jboucher24,2,2,0.00084,1,0.00786
jazzy,2,1,0.00042,1,0.00786
jaywhyelle,2,2,0.00084,2,0.01572
jayrosennyu,2,2,0.00084,2,0.01572
jayron,2,2,0.00084,2,0.01572
jayontherushto,2,2,0.00084,2,0.01572
jaymepoisson,2,2,0.00084,2,0.01572
jaymeeshell,2,2,0.00084,1,0.00786
jayispainting,2,2,0.00084,2,0.01572
javier,2,2,0.00084,2,0.01572
javajudeinbc,2,2,0.00084,2,0.01572
javabeans72,2,2,0.00084,2,0.01572
jaurais,2,2,0.00084,2,0.01572
jasonmomoa,2,2,0.00084,2,0.01572
jasonintrator,2,2,0.00084,1,0.00786
jasonhickel,2,2,0.00084,2,0.01572
jasonawolf,2,2,0.00084,2,0.01572
jasonabbruzzese,2,2,0.00084,1,0.00786
jarquire,2,2,0.00084,2,0.01572
jareds,2,2,0.00084,2,0.01572
jaquetsmith6,2,2,0.00084,2,0.01572
japneetkour5,2,2,0.00084,1,0.00786
japan🇯🇵,2,2,0.00084,2,0.01572
japangov,2,2,0.00084,2,0.01572
janë,2,1,0.00042,1,0.00786
january🤔,2,2,0.00084,2,0.01572
january—,2,2,0.00084,2,0.01572
januarythe,2,2,0.00084,2,0.01572
janisfrayer,2,2,0.00084,2,0.01572
janiceparente,2,2,0.00084,1,0.00786
janhoffmannyt,2,2,0.00084,2,0.01572
janfritzmsk,2,2,0.00084,1,0.00786
janfra2,2,2,0.00084,2,0.01572
janeygodleyvoiceover,2,2,0.00084,2,0.01572
janes,2,2,0.00084,2,0.01572
janekjane,2,2,0.00084,2,0.01572
janblachowicz,2,1,0.00042,1,0.00786
jan7,2,2,0.00084,2,0.01572
jan3,2,2,0.00084,2,0.01572
jamás,2,2,0.00084,2,0.01572
jammu,2,2,0.00084,2,0.01572
jamming,2,2,0.00084,2,0.01572
jamiemcgee,2,2,0.00084,2,0.01572
jamieglazov,2,2,0.00084,2,0.01572
jamessacorey,2,2,0.00084,1,0.00786
jamesprzybyls13,2,2,0.00084,1,0.00786
jamespmcleod,2,2,0.00084,2,0.01572
jameskosur,2,2,0.00084,2,0.01572
jamesjjryan,2,2,0.00084,2,0.01572
jamesfourm,2,2,0.00084,2,0.01572
jameselijahmill,2,2,0.00084,1,0.00786
jamesduddy9,2,2,0.00084,2,0.01572
jamesbezan,2,2,0.00084,1,0.00786
jameel,2,2,0.00084,2,0.01572
jamaophth,2,2,0.00084,2,0.01572
jamaat,2,2,0.00084,2,0.01572
jallais,2,2,0.00084,2,0.01572
jalisco,2,2,0.00084,2,0.01572
jakubowska,2,2,0.00084,2,0.01572
jainrounak,2,2,0.00084,2,0.01572
jaimerais,2,2,0.00084,2,0.01572
jailtimesoon,2,2,0.00084,1,0.00786
jailsarrests,2,2,0.00084,2,0.01572
jaikanta22,2,2,0.00084,1,0.00786
jahreswechsel,2,2,0.00084,1,0.00786
jahbarbie007,2,2,0.00084,2,0.01572
jahan,2,1,0.00042,1,0.00786
jagsinghmd,2,2,0.00084,2,0.01572
jager,2,2,0.00084,2,0.01572
jaelliott,2,2,0.00084,2,0.01572
jada,2,2,0.00084,2,0.01572
jacquilynn14,2,2,0.00084,1,0.00786
jacquiheinrich,2,2,0.00084,2,0.01572
jacquie90168977,2,2,0.00084,2,0.01572
jacquesleger17,2,2,0.00084,2,0.01572
jacques,2,2,0.00084,2,0.01572
jacobgrier,2,2,0.00084,1,0.00786
jacobbarkercbc,2,2,0.00084,2,0.01572
jaclyncosgrove,2,2,0.00084,2,0.01572
jackwagon,2,2,0.00084,2,0.01572
jacksmi51266991,2,2,0.00084,1,0.00786
jacksinboston,2,2,0.00084,2,0.01572
jackrodgerscns,2,2,0.00084,2,0.01572
jackmcnultyy,2,2,0.00084,2,0.01572
jackischechner,2,2,0.00084,2,0.01572
jackiewong,2,2,0.00084,2,0.01572
jackie613yow,2,2,0.00084,2,0.01572
jackie,2,2,0.00084,2,0.01572
jackdotorg,2,2,0.00084,2,0.01572
jackcherney,2,2,0.00084,1,0.00786
jackassery,2,2,0.00084,2,0.01572
jacindaardern,2,2,0.00084,2,0.01572
jaccorde,2,2,0.00084,2,0.01572
jabronis,2,2,0.00084,2,0.01572
jabroni,2,2,0.00084,2,0.01572
jabakhanji,2,2,0.00084,1,0.00786
j2simpso,2,2,0.00084,2,0.01572
i̇şleri,2,2,0.00084,1,0.00786
i̇slamın,2,2,0.00084,1,0.00786
i̇lyas,2,2,0.00084,1,0.00786
i̇l,2,2,0.00084,1,0.00786
i̇ktidarın,2,2,0.00084,1,0.00786
i̇brahim,2,2,0.00084,1,0.00786
işık,2,2,0.00084,1,0.00786
işçi,2,2,0.00084,1,0.00786
işte,2,2,0.00084,1,0.00786
izquierdistas,2,2,0.00084,1,0.00786
iyileştikten,2,2,0.00084,1,0.00786
ivriniel,2,2,0.00084,2,0.01572
ivorycopper,2,2,0.00084,1,0.00786
ivm,2,2,0.00084,2,0.01572
ivg,2,1,0.00042,1,0.00786
iveseentheenemy,2,2,0.00084,2,0.01572
ivax2protect,2,2,0.00084,2,0.01572
ivanhoe,2,2,0.00084,2,0.01572
ivanduque,2,2,0.00084,2,0.01572
ivan,2,2,0.00084,2,0.01572
iumedschool,2,2,0.00084,2,0.01572
iucncongress,2,2,0.00084,2,0.01572
it🎵,2,2,0.00084,2,0.01572
it✔️,2,2,0.00084,2,0.01572
it‼️,2,2,0.00084,2,0.01572
it…,2,2,0.00084,2,0.01572
it—and,2,2,0.00084,2,0.01572
itália,2,2,0.00084,2,0.01572
ityou,2,2,0.00084,2,0.01572
