Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
tiredhcw,2,2,0.00087,2,0.01603
tiredelle,2,2,0.00087,2,0.01603
tiredcanajun,2,2,0.00087,2,0.01603
tipschchcom,2,2,0.00087,2,0.01603
tinubu,2,2,0.00087,2,0.01603
tinted,2,2,0.00087,2,0.01603
tint,2,2,0.00087,2,0.01603
tinkering,2,2,0.00087,2,0.01603
tinkeraroundtheedges,2,2,0.00087,2,0.01603
tinkelopen,2,2,0.00087,2,0.01603
tingling,2,2,0.00087,2,0.01603
tine,2,2,0.00087,2,0.01603
tinder,2,2,0.00087,2,0.01603
timuppal,2,2,0.00087,1,0.00801
timpatalpostma,2,2,0.00087,1,0.00801
timosh99,2,2,0.00087,2,0.01603
timon,2,2,0.00087,1,0.00801
timoe2018,2,2,0.00087,1,0.00801
timmys,2,2,0.00087,2,0.01603
timms,2,2,0.00087,1,0.00801
timmiesfan,2,2,0.00087,1,0.00801
timlaheymd,2,2,0.00087,1,0.00801
timiskaminghu,2,2,0.00087,2,0.01603
timharford,2,2,0.00087,1,0.00801
timeliness,2,2,0.00087,2,0.01603
timelimited,2,2,0.00087,2,0.01603
timeconsuming,2,2,0.00087,2,0.01603
tilted,2,2,0.00087,2,0.01603
tildenkatz7,2,2,0.00087,2,0.01603
tilak,2,2,0.00087,2,0.01603
tikunholam,2,2,0.00087,2,0.01603
tijdens,2,2,0.00087,2,0.01603
tigsansbang,2,2,0.00087,2,0.01603
tightest,2,2,0.00087,2,0.01603
tightbcpoli,2,2,0.00087,2,0.01603
tigerbites,2,2,0.00087,1,0.00801
tiffanyrg9,2,2,0.00087,2,0.01603
tiffany,2,2,0.00087,2,0.01603
tiering,2,2,0.00087,2,0.01603
tido,2,2,0.00087,2,0.01603
tiderium007,2,2,0.00087,1,0.00801
tictok,2,2,0.00087,2,0.01603
ticanada,2,2,0.00087,1,0.00801
tianathefirst,2,2,0.00087,1,0.00801
tiananmensquaremassacre,2,2,0.00087,1,0.00801
tiacaitc,2,2,0.00087,2,0.01603
tiac,2,2,0.00087,2,0.01603
théâtre,2,2,0.00087,2,0.01603
thérapies,2,2,0.00087,2,0.01603
théorie,2,2,0.00087,2,0.01603
thyself,2,2,0.00087,2,0.01603
thwarted,2,2,0.00087,2,0.01603
thursday🚢bell,2,2,0.00087,2,0.01603
thursdayreads,2,2,0.00087,1,0.00801
thursdaymusings,2,2,0.00087,1,0.00801
thursdaymotivation,2,2,0.00087,2,0.01603
thunderbays,2,2,0.00087,1,0.00801
thuglakd,2,2,0.00087,1,0.00801
thu,2,1,0.00044,1,0.00801
tht,2,2,0.00087,2,0.01603
thrusting,2,2,0.00087,2,0.01603
throwfordoverboard,2,2,0.00087,2,0.01603
thrower,2,2,0.00087,2,0.01603
throwbackthursday,2,2,0.00087,2,0.01603
throughthat,2,2,0.00087,2,0.01603
thrombocytopénie,2,2,0.00087,2,0.01603
throatpunch,2,2,0.00087,2,0.01603
thrir,2,2,0.00087,1,0.00801
thrice,2,2,0.00087,2,0.01603
threshhold,2,2,0.00087,2,0.01603
three​,2,2,0.00087,1,0.00801
threeclicks,2,2,0.00087,1,0.00801
threader,2,2,0.00087,1,0.00801
thrall,2,2,0.00087,2,0.01603
tho❤️,2,2,0.00087,2,0.01603
thousandfold,2,2,0.00087,2,0.01603
thoughtwire,2,2,0.00087,2,0.01603
thoughtsofaphd,2,2,0.00087,2,0.01603
thoughtprovoking,2,2,0.00087,2,0.01603
thorpe,2,2,0.00087,2,0.01603
thoroughbred,2,2,0.00087,2,0.01603
thompsonriversu,2,2,0.00087,1,0.00801
thomasmulcair,2,2,0.00087,2,0.01603
thomasgerbet,2,2,0.00087,2,0.01603
thomasdrance,2,2,0.00087,2,0.01603
thoit,2,2,0.00087,2,0.01603
this👇🏻,2,2,0.00087,2,0.01603
this尸位素餐,2,2,0.00087,2,0.01603
this⏬‼👁👁‼⏬,2,2,0.00087,1,0.00801
thistooshallpass,2,2,0.00087,2,0.01603
thisthe,2,2,0.00087,2,0.01603
thisisour,2,2,0.00087,2,0.01603
thisisnotworking,2,2,0.00087,2,0.01603
thisdaylastyear,2,2,0.00087,2,0.01603
thirtyyearolds,2,2,0.00087,2,0.01603
thirtyfive,2,2,0.00087,2,0.01603
thirsty,2,2,0.00087,2,0.01603
thirdmostcommon,2,2,0.00087,2,0.01603
thinning,2,2,0.00087,2,0.01603
thinktank,2,2,0.00087,2,0.01603
thinksaboutit,2,2,0.00087,2,0.01603
thinkoncloud,2,2,0.00087,2,0.01603
thingsaregettingbetterwhen,2,2,0.00087,1,0.00801
thingie,2,2,0.00087,2,0.01603
thingdoug,2,2,0.00087,2,0.01603
thingand,2,2,0.00087,2,0.01603
thezellersstore,2,1,0.00044,1,0.00801
theytheir,2,2,0.00087,2,0.01603
theyre…,2,2,0.00087,2,0.01603
theyare,2,2,0.00087,2,0.01603
thewillwitt,2,2,0.00087,1,0.00801
theweekend,2,2,0.00087,1,0.00801
thewebbix,2,2,0.00087,2,0.01603
thevaxxies,2,2,0.00087,2,0.01603
theunknownresister,2,2,0.00087,2,0.01603
theubudude,2,2,0.00087,1,0.00801
thetwilightzone,2,2,0.00087,2,0.01603
thetweetofgod,2,2,0.00087,1,0.00801
theturner,2,2,0.00087,2,0.01603
theteapixie,2,2,0.00087,2,0.01603
thesunmaiden,2,2,0.00087,1,0.00801
thesun,2,2,0.00087,2,0.01603
thestarphoenix,2,2,0.00087,2,0.01603
thesquad,2,2,0.00087,2,0.01603
thespinofftv,2,2,0.00087,2,0.01603
thesorrynotsor1,2,2,0.00087,2,0.01603
theserfstv,2,1,0.00044,1,0.00801
theryansupreme,2,2,0.00087,2,0.01603
therightmelissa,2,2,0.00087,2,0.01603
therickydavila,2,2,0.00087,2,0.01603
there🤷🏼‍♂️🤷🏼‍♂️one,2,2,0.00087,2,0.01603
thereve,2,2,0.00087,2,0.01603
theresistance,2,2,0.00087,2,0.01603
theresachapple,2,2,0.00087,2,0.01603
therere,2,2,0.00087,2,0.01603
therecount,2,2,0.00087,2,0.01603
thereand,2,2,0.00087,2,0.01603
therealvinny29,2,2,0.00087,2,0.01603
therealtrreb,2,2,0.00087,2,0.01603
therealthedavey,2,2,0.00087,1,0.00801
therap,2,2,0.00087,2,0.01603
theplanet,2,2,0.00087,2,0.01603
thephotohour,2,2,0.00087,2,0.01603
theory…,2,2,0.00087,2,0.01603
theorized,2,2,0.00087,2,0.01603
thentakes,2,2,0.00087,2,0.01603
thenscience,2,2,0.00087,2,0.01603
thenon,2,2,0.00087,2,0.01603
thenno,2,2,0.00087,2,0.01603
thenhhs,2,2,0.00087,2,0.01603
thenewsforum,2,2,0.00087,2,0.01603
them😂,2,2,0.00087,2,0.01603
themyscirarn,2,2,0.00087,2,0.01603
themstarved,2,2,0.00087,2,0.01603
themset,2,2,0.00087,2,0.01603
themrsward,2,2,0.00087,2,0.01603
themoon,2,2,0.00087,2,0.01603
theminingstory,2,2,0.00087,1,0.00801
themed,2,2,0.00087,2,0.01603
thembrian,2,2,0.00087,2,0.01603
thematrix,2,2,0.00087,2,0.01603
themarieoakes,2,2,0.00087,2,0.01603
themany,2,2,0.00087,2,0.01603
themadmaple1,2,2,0.00087,2,0.01603
thelocalgermany,2,2,0.00087,1,0.00801
thelinemedia,2,2,0.00087,1,0.00801
theleftrinsane,2,2,0.00087,1,0.00801
thelastrefuge2,2,2,0.00087,2,0.01603
theladydyan,2,2,0.00087,1,0.00801
thekjohnston,2,2,0.00087,2,0.01603
thekeenurbanist,2,2,0.00087,2,0.01603
thekaufmanshow,2,2,0.00087,2,0.01603
thejwalker666,2,2,0.00087,1,0.00801
thejaredpilon,2,2,0.00087,2,0.01603
thejagmeetsinghs,2,2,0.00087,2,0.01603
theirrights,2,2,0.00087,1,0.00801
thehockeyman44,2,2,0.00087,2,0.01603
thehazelmae,2,2,0.00087,2,0.01603
thegunnshow,2,2,0.00087,2,0.01603
thegreatourdoors,2,2,0.00087,2,0.01603
thegff,2,2,0.00087,2,0.01603
thefutureispublictransport,2,2,0.00087,2,0.01603
thefarquaad,2,2,0.00087,2,0.01603
theelongwave,2,2,0.00087,2,0.01603
theedgeofwetnes,2,2,0.00087,1,0.00801
thedrpaul,2,2,0.00087,1,0.00801
thedarkgame,2,2,0.00087,2,0.01603
thedailyshows,2,2,0.00087,2,0.01603
thecut,2,2,0.00087,2,0.01603
thecomichunter,2,2,0.00087,2,0.01603
thecitywino,2,2,0.00087,2,0.01603
thecaptivetruth,2,2,0.00087,1,0.00801
thebuffalonews,2,2,0.00087,2,0.01603
thebreakernews,2,2,0.00087,1,0.00801
thebird,2,2,0.00087,2,0.01603
thebeatles,2,2,0.00087,2,0.01603
the905,2,2,0.00087,1,0.00801
thatsneat,2,2,0.00087,2,0.01603
thatfolks,2,2,0.00087,2,0.01603
thatcanuckchik,2,2,0.00087,2,0.01603
thasnarkknight,2,2,0.00087,2,0.01603
thar,2,2,0.00087,2,0.01603
thanthitv,2,2,0.00087,1,0.00801
thankyouteamtrudeau,2,2,0.00087,2,0.01603
thankyoupharmacy,2,2,0.00087,2,0.01603
thankyoudrwarner,2,2,0.00087,2,0.01603
thankaferryworker,2,2,0.00087,2,0.01603
thankabhealth,2,2,0.00087,1,0.00801
thanh,2,2,0.00087,2,0.01603
thamesford,2,2,0.00087,2,0.01603
thali,2,2,0.00087,2,0.01603
thaaaaanks😁,2,2,0.00087,2,0.01603
tgsmatt,2,2,0.00087,2,0.01603
tgh,2,2,0.00087,2,0.01603
tg22110,2,2,0.00087,2,0.01603
tfouge,2,2,0.00087,1,0.00801
tfl,2,2,0.00087,2,0.01603
tferguson2018,2,2,0.00087,2,0.01603
textile,2,2,0.00087,2,0.01603
texasaustyn,2,2,0.00087,2,0.01603
test😡😡,2,2,0.00087,2,0.01603
test—no,2,2,0.00087,2,0.01603
testpositive,2,2,0.00087,2,0.01603
testingtracing,2,2,0.00087,2,0.01603
testingfor,2,2,0.00087,2,0.01603
testergebnisse,2,2,0.00087,1,0.00801
testedgtgtgtgt,2,2,0.00087,2,0.01603
testedget,2,2,0.00087,2,0.01603
testcovid,2,2,0.00087,2,0.01603
terwingen,2,2,0.00087,2,0.01603
terrypolevoy,2,2,0.00087,1,0.00801
terryfing,2,2,0.00087,2,0.01603
territorio,2,2,0.00087,2,0.01603
terrifyingly,2,2,0.00087,1,0.00801
terrestres,2,2,0.00087,2,0.01603
terreneuveetlabrador,2,2,0.00087,2,0.01603
terrasses,2,2,0.00087,2,0.01603
terracebc,2,2,0.00087,1,0.00801
termine,2,2,0.00087,2,0.01603
terminamos,2,1,0.00044,1,0.00801
teresar86980558,2,2,0.00087,1,0.00801
terceira,2,2,0.00087,1,0.00801
teports,2,2,0.00087,2,0.01603
teorías,2,2,0.00087,2,0.01603
tenthreepodcast,2,2,0.00087,2,0.01603
tentent,2,2,0.00087,2,0.01603
tentatively,2,2,0.00087,2,0.01603
tentar,2,2,0.00087,2,0.01603
tentando,2,2,0.00087,1,0.00801
tenta,2,2,0.00087,2,0.01603
tenor,2,2,0.00087,2,0.01603
tenioevangel,2,2,0.00087,1,0.00801
tenham,2,2,0.00087,2,0.01603
tenha,2,2,0.00087,2,0.01603
tendu,2,2,0.00087,2,0.01603
tendrá,2,2,0.00087,2,0.01603
tendercare,2,2,0.00087,2,0.01603
tendances,2,2,0.00087,1,0.00801
temuco,2,2,0.00087,2,0.01603
tems,2,2,0.00087,2,0.01603
tempête,2,2,0.00087,2,0.01603
temprano,2,2,0.00087,2,0.01603
temporaires,2,2,0.00087,2,0.01603
temporada,2,2,0.00087,2,0.01603
tempest,2,2,0.00087,2,0.01603
temorrow64,2,2,0.00087,2,0.01603
temor,2,2,0.00087,2,0.01603
temerity,2,2,0.00087,2,0.01603
tellingunfit,2,2,0.00087,2,0.01603
telglobalhealth,2,2,0.00087,2,0.01603
telfords,2,2,0.00087,2,0.01603
teletype,2,2,0.00087,1,0.00801
telenovelas,2,2,0.00087,2,0.01603
telehealthpatientaccesscare,2,2,0.00087,1,0.00801
telecommunication,2,2,0.00087,2,0.01603
telcom,2,2,0.00087,2,0.01603
teijatttucker,2,2,0.00087,2,0.01603
teganandsaras,2,2,0.00087,2,0.01603
teeenn15,2,2,0.00087,1,0.00801
teedoyyc,2,2,0.00087,1,0.00801
tedmccoy,2,2,0.00087,2,0.01603
tedebair75,2,2,0.00087,1,0.00801
tedavisinde,2,2,0.00087,1,0.00801
tecnológica,2,2,0.00087,2,0.01603
technotyranny,2,2,0.00087,2,0.01603
technologyfocused,2,2,0.00087,2,0.01603
technologyfacilitated,2,2,0.00087,2,0.01603
technocracy,2,2,0.00087,2,0.01603
tearful,2,2,0.00087,2,0.01603
teamvalérie,2,2,0.00087,2,0.01603
teamvaccines,2,2,0.00087,2,0.01603
teamumar,2,2,0.00087,2,0.01603
teammanitoba,2,2,0.00087,2,0.01603
teameuropes,2,2,0.00087,2,0.01603
teameurope,2,2,0.00087,2,0.01603
teamdenis,2,2,0.00087,2,0.01603
teamcuomo,2,2,0.00087,1,0.00801
teambrampton,2,2,0.00087,2,0.01603
teamadam76,2,2,0.00087,1,0.00801
teachmrr,2,2,0.00087,1,0.00801
teacher🤔,2,2,0.00087,2,0.01603
teachersstudents,2,2,0.00087,2,0.01603
teachersstaff,2,2,0.00087,2,0.01603
teachersschool,2,2,0.00087,2,0.01603
teacherslivesmatter,2,2,0.00087,1,0.00801
teacher08215650,2,2,0.00087,1,0.00801
tcl,2,1,0.00044,1,0.00801
tbu,2,2,0.00087,2,0.01603
tbrhscnwo,2,2,0.00087,2,0.01603
tbr,2,2,0.00087,2,0.01603
tbf,2,2,0.00087,2,0.01603
tbc,2,2,0.00087,1,0.00801
tbays,2,2,0.00087,2,0.01603
tazmanian,2,2,0.00087,1,0.00801
tayyip,2,2,0.00087,2,0.01603
tayo,2,2,0.00087,2,0.01603
taylorswift13,2,2,0.00087,2,0.01603
taxpaying,2,2,0.00087,2,0.01603
taxpayerdotcom,2,2,0.00087,2,0.01603
taxon,2,2,0.00087,2,0.01603
taxcuts,2,2,0.00087,2,0.01603
taxbill,2,2,0.00087,1,0.00801
tatx112,2,2,0.00087,2,0.01603
tattleware,2,2,0.00087,2,0.01603
tatter,2,2,0.00087,2,0.01603
tatfacts,2,2,0.00087,2,0.01603
tastesmell,2,2,0.00087,2,0.01603
tasted,2,2,0.00087,2,0.01603
tassé,2,2,0.00087,2,0.01603
tasker,2,2,0.00087,2,0.01603
tashaelag,2,2,0.00087,1,0.00801
tarushdei,2,2,0.00087,2,0.01603
tartan,2,2,0.00087,2,0.01603
tart,2,2,0.00087,2,0.01603
tarot,2,2,0.00087,2,0.01603
tarnished,2,2,0.00087,2,0.01603
tarn,2,2,0.00087,2,0.01603
tarkovsky,2,2,0.00087,2,0.01603
tardía,2,2,0.00087,2,0.01603
tarder,2,2,0.00087,2,0.01603
tarcohello,2,2,0.00087,2,0.01603
taraweeh,2,2,0.00087,2,0.01603
taraslone,2,2,0.00087,2,0.01603
taramadden,2,2,0.00087,2,0.01603
taqwa,2,2,0.00087,2,0.01603
taquito,2,2,0.00087,2,0.01603
taper,2,2,0.00087,2,0.01603
tao,2,2,0.00087,2,0.01603
tanyaphillips18,2,2,0.00087,2,0.01603
tantalizing,2,2,0.00087,2,0.01603
tankiesftw,2,2,0.00087,1,0.00801
tanker,2,2,0.00087,2,0.01603
tanisha,2,2,0.00087,2,0.01603
taniaorve,2,2,0.00087,2,0.01603
tangent,2,2,0.00087,2,0.01603
tangable,2,1,0.00044,1,0.00801
tanev,2,2,0.00087,2,0.01603
tandem,2,2,0.00087,2,0.01603
tamsammer,2,2,0.00087,1,0.00801
tamresist,2,2,0.00087,1,0.00801
tammyschirle,2,2,0.00087,2,0.01603
tammyrwright2,2,2,0.00087,2,0.01603
tamcolady,2,2,0.00087,2,0.01603
tamaraugo,2,2,0.00087,2,0.01603
tamarataggart,2,2,0.00087,1,0.00801
talricci,2,2,0.00087,2,0.01603
talebini,2,2,0.00087,1,0.00801
talaga,2,2,0.00087,2,0.01603
taklalake,2,2,0.00087,1,0.00801
takip,2,2,0.00087,1,0.00801
takeup,2,2,0.00087,2,0.01603
takeshikasai,2,2,0.00087,2,0.01603
takeresponsibility,2,2,0.00087,1,0.00801
takeouttohelpout,2,2,0.00087,2,0.01603
takeoutday,2,2,0.00087,2,0.01603
takebackamerica,2,2,0.00087,2,0.01603
taiz,2,2,0.00087,2,0.01603
tait,2,2,0.00087,1,0.00801
taisonbell,2,2,0.00087,2,0.01603
tairp,2,2,0.00087,2,0.01603
taillefer,2,2,0.00087,2,0.01603
taille,2,2,0.00087,2,0.01603
tahirihvejdani,2,2,0.00087,2,0.01603
tage,2,2,0.00087,2,0.01603
tafenoquine,2,2,0.00087,1,0.00801
taekema,2,2,0.00087,1,0.00801
tacking,2,2,0.00087,2,0.01603
tacitly,2,2,0.00087,2,0.01603
taburcu,2,2,0.00087,1,0.00801
taboo,2,2,0.00087,2,0.01603
table​,2,2,0.00087,2,0.01603
tabletmag,2,2,0.00087,2,0.01603
tableau,2,2,0.00087,2,0.01603
tabby,2,2,0.00087,2,0.01603
t4a,2,2,0.00087,1,0.00801
t2,2,2,0.00087,2,0.01603
sıralamasında,2,2,0.00087,1,0.00801
sétendent,2,2,0.00087,2,0.01603
sérieuses,2,2,0.00087,2,0.01603
sérieusement,2,2,0.00087,2,0.01603
séries,2,2,0.00087,2,0.01603
sélection,2,2,0.00087,2,0.01603
sécuritaires,2,2,0.00087,2,0.01603
sécurisante,2,2,0.00087,2,0.01603
sécurisant,2,2,0.00087,2,0.01603
sécrase,2,2,0.00087,1,0.00801
systèmes,2,2,0.00087,2,0.01603
systemsthinking,2,2,0.00087,2,0.01603
systemplease,2,2,0.00087,2,0.01603
systemchange,2,2,0.00087,2,0.01603
sysp,2,2,0.00087,2,0.01603
synthwave,2,2,0.00087,2,0.01603
syntheticpol,2,2,0.00087,2,0.01603
synthesized,2,2,0.00087,2,0.01603
synonym,2,2,0.00087,2,0.01603
syndemics,2,2,0.00087,2,0.01603
syncretiphile,2,2,0.00087,2,0.01603
synchronous,2,2,0.00087,2,0.01603
synchronized,2,2,0.00087,2,0.01603
symtoms,2,2,0.00087,1,0.00801
symptomatic➡️,2,2,0.00087,2,0.01603
symbiotic,2,2,0.00087,2,0.01603
sydm39,2,2,0.00087,1,0.00801
sydb,2,2,0.00087,2,0.01603
syckhero,2,2,0.00087,2,0.01603
sya,2,2,0.00087,2,0.01603
sxs,2,2,0.00087,2,0.01603
sxont,2,2,0.00087,2,0.01603
swoop,2,2,0.00087,2,0.01603
swont,2,2,0.00087,1,0.00801
swish,2,2,0.00087,2,0.01603
swinwood,2,2,0.00087,1,0.00801
swindle,2,2,0.00087,2,0.01603
swimming😷,2,2,0.00087,2,0.01603
swimmer,2,2,0.00087,2,0.01603
swiftie01,2,2,0.00087,1,0.00801
sweetie,2,2,0.00087,2,0.01603
sweetdyoung,2,2,0.00087,2,0.01603
swede,2,2,0.00087,2,0.01603
swco2gro,2,2,0.00087,1,0.00801
swccan,2,2,0.00087,2,0.01603
swayed,2,2,0.00087,2,0.01603
swathe,2,2,0.00087,2,0.01603
swartzbay,2,2,0.00087,2,0.01603
swarmed,2,2,0.00087,2,0.01603
swansea,2,2,0.00087,2,0.01603
swag,2,2,0.00087,2,0.01603
svu,2,2,0.00087,2,0.01603
svtnyheter,2,2,0.00087,1,0.00801
svolkertdecotiislawcom,2,2,0.00087,1,0.00801
svolkert,2,2,0.00087,1,0.00801
sverigebilden,2,2,0.00087,1,0.00801
svaradarajan,2,2,0.00087,1,0.00801
suzukichopper,2,2,0.00087,1,0.00801
suzemorrison,2,2,0.00087,2,0.01603
suzcowan,2,2,0.00087,2,0.01603
sutton,2,2,0.00087,2,0.01603
susy,2,2,0.00087,2,0.01603
sussmark,2,2,0.00087,2,0.01603
sussex,2,2,0.00087,1,0.00801
suspiciously,2,2,0.00087,2,0.01603
suspensão,2,2,0.00087,2,0.01603
suspendait,2,2,0.00087,2,0.01603
suspenda,2,2,0.00087,2,0.01603
susiechantnvs,2,2,0.00087,1,0.00801
susciter,2,2,0.00087,2,0.01603
susantymchuk,2,2,0.00087,2,0.01603
susanruddick1,2,2,0.00087,1,0.00801
susanrizzo12,2,2,0.00087,1,0.00801
susanna,2,2,0.00087,2,0.01603
susang8,2,2,0.00087,1,0.00801
susancollinstan,2,2,0.00087,1,0.00801
survivesurvived,2,2,0.00087,2,0.01603
survenu,2,2,0.00087,2,0.01603
surveillés,2,2,0.00087,2,0.01603
surveilling,2,2,0.00087,2,0.01603
surreptitiously,2,2,0.00087,2,0.01603
surrendered,2,2,0.00087,2,0.01603
surprisethe,2,2,0.00087,2,0.01603
surprisesurprise,2,2,0.00087,2,0.01603
surprisedi,2,2,0.00087,2,0.01603
surprenant,2,2,0.00087,2,0.01603
suroît,2,2,0.00087,2,0.01603
surmortalité,2,2,0.00087,2,0.01603
surmonter,2,2,0.00087,2,0.01603
surmised,2,2,0.00087,2,0.01603
suriyamaham,2,2,0.00087,1,0.00801
suriname,2,2,0.00087,2,0.01603
surgicaltype,2,2,0.00087,2,0.01603
surgethis,2,2,0.00087,2,0.01603
surenchère,2,2,0.00087,2,0.01603
surealcornwall,2,2,0.00087,2,0.01603
surcroit,2,2,0.00087,2,0.01603
surcharge,2,2,0.00087,2,0.01603
surah,2,1,0.00044,1,0.00801
supérieure,2,2,0.00087,2,0.01603
supriya,2,2,0.00087,2,0.01603
supremacía,2,1,0.00044,1,0.00801
suppprt,2,2,0.00087,1,0.00801
supposition,2,2,0.00087,1,0.00801
supposing,2,2,0.00087,2,0.01603
supporté,2,2,0.00087,2,0.01603
supportrice,2,2,0.00087,2,0.01603
supportingpeoplestrengtheningcommunity,2,2,0.00087,2,0.01603
supplierdiversity,2,2,0.00087,2,0.01603
suppliedtbd,2,2,0.00087,2,0.01603
supplemental,2,2,0.00087,2,0.01603
supostos,2,1,0.00044,1,0.00801
superwealthy,2,2,0.00087,2,0.01603
superstate,2,2,0.00087,2,0.01603
superspread,2,2,0.00087,2,0.01603
superspeedy,2,2,0.00087,2,0.01603
superspecial,2,1,0.00044,1,0.00801
supersized,2,2,0.00087,2,0.01603
superseding,2,2,0.00087,2,0.01603
superseded,2,2,0.00087,2,0.01603
superscary,2,2,0.00087,2,0.01603
supersalud,2,2,0.00087,2,0.01603
supernatural,2,2,0.00087,2,0.01603
superlockdown,2,2,0.00087,2,0.01603
superlative,2,2,0.00087,1,0.00801
superfreak,2,2,0.00087,2,0.01603
superexpensive,2,2,0.00087,2,0.01603
supercrawl,2,2,0.00087,2,0.01603
supercomputer,2,1,0.00044,1,0.00801
supercherie,2,2,0.00087,2,0.01603
supercentre,2,2,0.00087,2,0.01603
superbug,2,2,0.00087,2,0.01603
superamos,2,2,0.00087,2,0.01603
superado,2,2,0.00087,2,0.01603
sunstone,2,2,0.00087,1,0.00801
sunscreen,2,2,0.00087,2,0.01603
sunnah,2,1,0.00044,1,0.00801
sunlightwarden,2,2,0.00087,2,0.01603
sunken,2,2,0.00087,2,0.01603
sung,2,2,0.00087,2,0.01603
sunday🐣,2,2,0.00087,2,0.01603
sundaysshine,2,2,0.00087,1,0.00801
sundayfunday,2,2,0.00087,2,0.01603
sundaybrunch,2,2,0.00087,2,0.01603
sundanceconstr1,2,2,0.00087,2,0.01603
sumner,2,1,0.00044,1,0.00801
summing,2,2,0.00087,2,0.01603
summerville,2,2,0.00087,2,0.01603
summertime,2,1,0.00044,1,0.00801
summerside,2,2,0.00087,2,0.01603
summerset,2,2,0.00087,2,0.01603
suluhu,2,2,0.00087,2,0.01603
sullivan,2,2,0.00087,2,0.01603
sulafricana,2,2,0.00087,2,0.01603
sukoshi,2,1,0.00044,1,0.00801
sukh,2,2,0.00087,2,0.01603
sujeto,2,2,0.00087,2,0.01603
suisse,2,2,0.00087,2,0.01603
suggérée,2,2,0.00087,2,0.01603
sugere,2,2,0.00087,2,0.01603
sufrimiento,2,2,0.00087,2,0.01603
suffolk,2,2,0.00087,1,0.00801
suffisante,2,2,0.00087,2,0.01603
suffisamment,2,2,0.00087,2,0.01603
suffiront,2,2,0.00087,2,0.01603
sufferred,2,2,0.00087,2,0.01603
sue05471005,2,2,0.00087,1,0.00801
sudáfrica,2,2,0.00087,2,0.01603
sudebbi88994521,2,2,0.00087,1,0.00801
sudburybased,2,2,0.00087,1,0.00801
sudafricana,2,2,0.00087,2,0.01603
sudafricaine,2,2,0.00087,2,0.01603
sucre,2,2,0.00087,2,0.01603
suckup,2,2,0.00087,1,0.00801
sucide,2,2,0.00087,2,0.01603
suchtkranke,2,1,0.00044,1,0.00801
succumbing,2,2,0.00087,2,0.01603
succinct,2,2,0.00087,2,0.01603
succesful,2,2,0.00087,2,0.01603
succes,2,2,0.00087,2,0.01603
succeeds,2,2,0.00087,2,0.01603
suburbia,2,2,0.00087,2,0.01603
subtracted,2,2,0.00087,2,0.01603
subtle,2,2,0.00087,2,0.01603
subtitle,2,2,0.00087,2,0.01603
subterfuge,2,2,0.00087,2,0.01603
substitution,2,2,0.00087,2,0.01603
substantive,2,2,0.00087,2,0.01603
substantiated,2,2,0.00087,2,0.01603
subsiding,2,2,0.00087,2,0.01603
subsided,2,2,0.00087,2,0.01603
subside,2,2,0.00087,2,0.01603
subservient,2,2,0.00087,2,0.01603
subsection,2,2,0.00087,2,0.01603
subordinate,2,2,0.00087,2,0.01603
submits,2,2,0.00087,2,0.01603
submerged,2,2,0.00087,2,0.01603
subjective,2,2,0.00087,2,0.01603
subissent,2,2,0.00087,2,0.01603
subgroup,2,2,0.00087,2,0.01603
stylish,2,2,0.00087,2,0.01603
style​,2,2,0.00087,2,0.01603
stvincentandthegrenadines,2,2,0.00087,1,0.00801
stvdebate,2,2,0.00087,1,0.00801
sturm,2,2,0.00087,2,0.01603
stupidland,2,2,0.00087,2,0.01603
stupidity‼️,2,2,0.00087,2,0.01603
stupidis,2,2,0.00087,2,0.01603
stumping,2,2,0.00087,2,0.01603
studien,2,2,0.00087,2,0.01603
studentteacher,2,2,0.00087,2,0.01603
studentsparents,2,2,0.00087,2,0.01603
students0282⬆️,2,2,0.00087,2,0.01603
studentinnen,2,2,0.00087,2,0.01603
stuckathome,2,2,0.00087,2,0.01603
stubbornly,2,2,0.00087,2,0.01603
stuartlosaltos,2,2,0.00087,2,0.01603
stuartbramhall,2,2,0.00087,2,0.01603
strombo,2,2,0.00087,1,0.00801
stripper,2,2,0.00087,2,0.01603
stricklanderic,2,2,0.00087,1,0.00801
strick,2,2,0.00087,2,0.01603
stretchy,2,2,0.00087,2,0.01603
strepa,2,2,0.00087,1,0.00801
strep,2,2,0.00087,2,0.01603
strenght,2,2,0.00087,2,0.01603
strengeren,2,2,0.00087,2,0.01603
strengen,2,2,0.00087,2,0.01603
streisand,2,2,0.00087,2,0.01603
streganessa,2,2,0.00087,1,0.00801
streetwatchla,2,2,0.00087,1,0.00801
streetsvillebia,2,2,0.00087,2,0.01603
streetsville,2,2,0.00087,2,0.01603
streetgospel82,2,2,0.00087,1,0.00801
streetart,2,2,0.00087,2,0.01603
streamline,2,2,0.00087,2,0.01603
streamingsdienst,2,2,0.00087,2,0.01603
streamed,2,2,0.00087,2,0.01603
stready,2,2,0.00087,2,0.01603
stratégies,2,2,0.00087,2,0.01603
strathcona,2,2,0.00087,2,0.01603
strathcocountys,2,2,0.00087,2,0.01603
strathcocounty,2,2,0.00087,2,0.01603
stratfordchef,2,2,0.00087,2,0.01603
stratfest,2,2,0.00087,1,0.00801
strategized,2,2,0.00087,2,0.01603
strategistspod,2,2,0.00087,2,0.01603
strangling,2,2,0.00087,2,0.01603
