Topic,Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweetts,Number of Users,Percentage of Users
6,pandemic,50199,48640,15.43181,8503,60.52388
6,sitting,2037,2003,0.63548,1038,7.38843
7,canada,23447,21543,6.83486,4889,34.79963
7,cdnpoli,14011,13984,4.43665,2576,18.33582
7,canadian,13049,12274,3.89412,3826,27.23326
7,trudeau,10457,9428,2.99118,2423,17.24678
7,justintrudeau,4329,4267,1.35377,1628,11.58801
7,minister,5000,4680,1.4848,2202,15.67371
7,liberal,3581,3179,1.00859,1147,8.16428
7,zero,2169,2087,0.66213,1298,9.23909
7,government,15772,14641,4.64509,4192,29.83842
7,pandemic,50199,48640,15.43181,8503,60.52388
7,pm,3317,3202,1.01589,1677,11.93679
7,conservative,2184,1969,0.6247,960,6.83323
7,justin,1878,1822,0.57806,1158,8.24258
7,election,3093,2882,0.91436,1523,10.84063
7,rt,1687,1618,0.51334,855,6.08584
8,variant,13552,11764,3.73232,3427,24.3932
8,virus,10361,9437,2.99404,3461,24.63521
8,uk,6386,6015,1.90835,2372,16.88376
8,spread,6113,5810,1.84332,2719,19.35369
8,new,27397,24196,7.67657,5432,38.66467
8,say,18297,17232,5.46713,4747,33.78888
8,expert,4258,4077,1.29349,2004,14.26436
8,south,3276,3057,0.96988,1635,11.63784
8,place,4816,4585,1.45466,2336,16.62752
8,study,2580,2429,0.77064,1330,9.46687
8,strain,2233,2105,0.66784,1289,9.17503
8,wuhan,1943,1850,0.58694,1074,7.64467
8,risk,4460,4135,1.31189,2195,15.62389
8,infection,3178,3044,0.96576,1653,11.76596
8,disease,2117,2033,0.645,1258,8.95437
9,people,32014,28493,9.03986,6300,44.84305
9,died,8838,8052,2.55463,3051,21.71685
9,positive,6254,5705,1.81,2531,18.01552
9,tested,3802,3605,1.14374,1929,13.73051
9,die,3334,3157,1.00161,1743,12.40658
9,post,2144,2102,0.66689,1408,10.02207
9,dead,2230,2104,0.66753,1341,9.54516
9,patient,4591,4080,1.29444,2014,14.33554
9,dying,2344,2221,0.70465,1423,10.12883
9,man,2885,2804,0.88961,1860,13.23938
9,thousand,2573,2446,0.77603,1505,10.71251
9,employee,1609,1530,0.48542,1088,7.74432
9,american,6825,6303,1.99973,2294,16.32856
9,symptom,1640,1515,0.48066,1003,7.1393
9,young,1511,1451,0.46035,1007,7.16777
10,travel,6757,6026,1.91184,2869,20.42138
10,china,4466,3735,1.18499,1633,11.6236
10,relief,6092,5787,1.83602,2123,15.1114
10,plan,9536,8655,2.74594,3373,24.00883
10,border,3441,3117,0.98892,1715,12.20727
10,quarantine,3105,2752,0.87312,1630,11.60225
10,republican,2815,2590,0.82172,1031,7.3386
10,said,7159,6942,2.20246,2939,20.91964
10,test,10579,9293,2.94835,3401,24.20813
10,international,2262,2136,0.67768,1387,9.87259
10,airport,2084,2002,0.63517,1274,9.06826
10,restriction,4924,4714,1.49559,2278,16.21468
10,rule,3214,3025,0.95973,1833,13.04719
10,lie,2372,2115,0.67102,1280,9.11097
10,testing,6293,5623,1.78399,2512,17.88028
11,biden,13138,12143,3.85256,2973,21.16165
11,trump,10067,8862,2.81161,2656,18.90526
11,president,7458,6727,2.13425,2496,17.76639
11,change,4172,4053,1.28588,2342,16.67023
11,national,4106,3900,1.23734,2046,14.56331
11,american,6825,6303,1.99973,2294,16.32856
11,plan,9536,8655,2.74594,3373,24.00883
11,fauci,3213,2834,0.89913,1465,10.42779
11,house,3749,3540,1.12312,1897,13.50274
11,state,5911,5401,1.71355,2360,16.79835
11,joe,3143,3066,0.97274,1505,10.71251
11,administration,2967,2788,0.88454,1404,9.99359
11,white,3158,2989,0.94831,1590,11.31753
11,pandemic,50199,48640,15.43181,8503,60.52388
11,action,4392,4134,1.31158,2208,15.71642
12,health,24226,21758,6.90307,5479,38.99922
12,school,11338,9154,2.90425,2896,20.61357
12,public,10687,10165,3.22501,3779,26.89871
12,alberta,5702,5242,1.66311,1534,10.91893
12,mental,4419,3804,1.20688,2132,15.17546
12,kid,4457,3836,1.21703,1911,13.60239
12,ableg,4293,4291,1.36139,923,6.56986
12,live,4025,3903,1.23829,2069,14.72703
12,bellletstalk,3161,3046,0.96639,1473,10.48473
12,open,3595,3445,1.09298,1974,14.05082
12,watch,3500,3451,1.09488,1978,14.07929
12,child,5011,4232,1.34267,2008,14.29283
12,student,3421,3034,0.96258,1657,11.79443
12,kenney,2641,2474,0.78492,815,5.80112
12,question,3199,2967,0.94133,1868,13.29632
13,year,14694,13750,4.36241,4905,34.91352
13,day,18643,16400,5.20316,5252,37.38344
13,good,7514,7202,2.28495,3427,24.3932
13,family,7881,7116,2.25766,3195,22.74183
13,sick,5111,4513,1.43182,1977,14.07218
13,worker,9308,8144,2.58381,3144,22.37882
13,time,15633,14828,4.70442,5141,36.59335
13,pandemic,50199,48640,15.43181,8503,60.52388
13,month,8143,7843,2.48832,3490,24.84163
13,thank,3180,3063,0.97179,1909,13.58816
13,friend,3604,3534,1.12122,2152,15.31782
13,ago,3990,3944,1.2513,2305,16.40686
13,paid,3852,3497,1.10948,1650,11.74461
13,thread,2669,2645,0.83917,1430,10.17866
13,work,10394,9696,3.07621,4044,28.78497
14,lockdown,16191,14770,4.68602,4015,28.57855
14,death,19595,16785,5.32531,4174,29.7103
14,police,3121,2899,0.91975,1464,10.42067
14,right,9087,8331,2.64314,3535,25.16193
14,toll,1875,1854,0.58821,1157,8.23546
14,toronto,5514,5154,1.63519,2015,14.34266
14,protest,1525,1434,0.45496,846,6.02178
14,antilockdown,1094,1062,0.33694,603,4.29212
14,war,1485,1281,0.40642,946,6.73358
14,california,1220,1142,0.36232,745,5.30287
14,freedom,1174,1079,0.34233,637,4.53413
14,conspiracy,1192,1159,0.36771,859,6.11431
14,truth,2086,2052,0.65103,1302,9.26756
14,lock,946,927,0.29411,698,4.96833
14,caused,1036,1018,0.32298,767,5.45946
15,le,8191,6478,2.05525,2327,16.56346
15,test,10579,9293,2.94835,3401,24.20813
15,et,3908,3059,0.97052,898,6.39191
15,emergency,2908,2786,0.8839,1880,13.38174
15,cbc,1856,1824,0.57869,960,6.83323
15,pour,2610,2221,0.70465,541,3.85081
15,du,2466,1995,0.63295,496,3.5305
15,rapid,1796,1680,0.53301,968,6.89017
15,au,2022,1665,0.52825,423,3.01089
15,plus,2287,2084,0.66118,1123,7.99345
15,est,1954,1706,0.54126,550,3.91487
15,une,1663,1464,0.46448,419,2.98242
15,pcr,1708,1512,0.47971,768,5.46658
15,bell,1706,1210,0.38389,1023,7.28166
15,received,2754,2533,0.80363,1709,12.16457
