Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
wording,3,3,0.00264,3,0.0254
worden,3,3,0.00264,2,0.01693
wooden,3,3,0.00264,3,0.0254
woodbine,3,1,0.00088,1,0.00847
wonky,3,3,0.00264,3,0.0254
wong,3,3,0.00264,3,0.0254
womensworlds,3,3,0.00264,3,0.0254
wjeffsammut,3,3,0.00264,3,0.0254
withstood,3,3,0.00264,3,0.0254
withdraws,3,3,0.00264,3,0.0254
wiser,3,3,0.00264,3,0.0254
wiseguysliquor,3,3,0.00264,3,0.0254
wingnuts,3,3,0.00264,3,0.0254
willripleycnn,3,3,0.00264,3,0.0254
williegeist,3,3,0.00264,3,0.0254
willfully,3,3,0.00264,3,0.0254
wilkins,3,3,0.00264,2,0.01693
wildcaught,3,3,0.00264,3,0.0254
wig,3,3,0.00264,3,0.0254
widow,3,3,0.00264,3,0.0254
widescale,3,3,0.00264,3,0.0254
wideopen,3,3,0.00264,3,0.0254
whuan,3,3,0.00264,3,0.0254
wholl,3,3,0.00264,3,0.0254
wholesaler,3,3,0.00264,1,0.00847
whocertified,3,3,0.00264,3,0.0254
whlhitmen,3,3,0.00264,3,0.0254
whittenlublin,3,3,0.00264,3,0.0254
whitehorse,3,3,0.00264,3,0.0254
whistlerrr,3,3,0.00264,1,0.00847
whisp,3,3,0.00264,3,0.0254
whipsaw,3,3,0.00264,3,0.0254
whipping,3,3,0.00264,3,0.0254
whereabouts,3,3,0.00264,3,0.0254
wheelchairuser,3,3,0.00264,3,0.0254
whacked,3,3,0.00264,2,0.01693
wey,3,3,0.00264,3,0.0254
wethenorth,3,3,0.00264,3,0.0254
weston,3,3,0.00264,3,0.0254
western2a,3,3,0.00264,3,0.0254
westcdnag,3,3,0.00264,3,0.0254
westandwithitaly,3,3,0.00264,3,0.0254
welltrained,3,3,0.00264,3,0.0254
wellresearched,3,2,0.00176,2,0.01693
wellknown,3,3,0.00264,3,0.0254
wellestablished,3,3,0.00264,3,0.0254
wellesley,3,3,0.00264,3,0.0254
wellcome,3,3,0.00264,3,0.0254
wellaware,3,3,0.00264,3,0.0254
welding,3,3,0.00264,3,0.0254
weirdo,3,3,0.00264,3,0.0254
weighed,3,3,0.00264,3,0.0254
wegen,3,3,0.00264,3,0.0254
wef,3,3,0.00264,3,0.0254
week—,3,3,0.00264,3,0.0254
wedded,3,3,0.00264,3,0.0254
webmd,3,3,0.00264,3,0.0254
webfashioner,3,3,0.00264,2,0.01693
weaving,3,3,0.00264,3,0.0254
weathering,3,3,0.00264,3,0.0254
weaponsgrade,3,3,0.00264,3,0.0254
weaklypositive,3,3,0.00264,3,0.0254
waywe,3,3,0.00264,3,0.0254
waynedupreeshow,3,3,0.00264,3,0.0254
waugh,3,3,0.00264,3,0.0254
watkins,3,3,0.00264,3,0.0254
watcher,3,3,0.00264,3,0.0254
wastaking,3,3,0.00264,3,0.0254
washyourhandsplease,3,3,0.00264,2,0.01693
washable,3,3,0.00264,3,0.0254
wartimestyle,3,3,0.00264,3,0.0254
warroom2020,3,3,0.00264,2,0.01693
warrendavidson,3,3,0.00264,1,0.00847
warp,3,3,0.00264,3,0.0254
warner,3,3,0.00264,3,0.0254
warms,3,3,0.00264,3,0.0254
warmonger,3,3,0.00264,3,0.0254
ward9,3,3,0.00264,1,0.00847
ward8,3,3,0.00264,1,0.00847
ward6,3,3,0.00264,1,0.00847
ward5,3,3,0.00264,1,0.00847
ward4,3,3,0.00264,1,0.00847
ward3,3,3,0.00264,1,0.00847
ward25,3,3,0.00264,1,0.00847
ward23,3,3,0.00264,1,0.00847
ward22,3,3,0.00264,1,0.00847
ward21,3,3,0.00264,1,0.00847
ward20,3,3,0.00264,1,0.00847
ward2,3,3,0.00264,1,0.00847
ward19,3,3,0.00264,1,0.00847
ward18,3,3,0.00264,1,0.00847
ward17,3,3,0.00264,1,0.00847
ward16,3,3,0.00264,1,0.00847
ward15,3,3,0.00264,1,0.00847
ward14,3,3,0.00264,1,0.00847
ward13,3,3,0.00264,1,0.00847
ward12,3,3,0.00264,1,0.00847
ward11,3,3,0.00264,1,0.00847
ward10,3,3,0.00264,1,0.00847
ward1,3,3,0.00264,1,0.00847
waltzed,3,3,0.00264,3,0.0254
waltz,3,3,0.00264,3,0.0254
walkins,3,3,0.00264,3,0.0254
walkin,3,3,0.00264,3,0.0254
walkedback,3,3,0.00264,3,0.0254
walkawayfromdemocrats,3,3,0.00264,3,0.0254
wajahatali,3,3,0.00264,3,0.0254
waitandsee,3,3,0.00264,3,0.0254
waffling,3,3,0.00264,3,0.0254
wa2,3,2,0.00176,2,0.01693
w7voa,3,3,0.00264,3,0.0254
w5,3,3,0.00264,3,0.0254
vérité,3,3,0.00264,3,0.0254
vulnérables,3,3,0.00264,3,0.0254
vulnerableelderly,3,3,0.00264,3,0.0254
vulcan,3,3,0.00264,3,0.0254
vueling,3,2,0.00176,1,0.00847
vshih2,3,3,0.00264,3,0.0254
vps,3,3,0.00264,3,0.0254
voyons,3,3,0.00264,3,0.0254
voucher,3,3,0.00264,3,0.0254
votehimout,3,3,0.00264,2,0.01693
votebluetosavelives,3,3,0.00264,3,0.0254
vote2020,3,3,0.00264,3,0.0254
vortex,3,2,0.00176,2,0.01693
voor,3,3,0.00264,3,0.0254
vonderleyen,3,3,0.00264,3,0.0254
vom,3,3,0.00264,3,0.0254
volkswagen,3,3,0.00264,3,0.0254
voisins,3,3,0.00264,3,0.0254
você,3,3,0.00264,3,0.0254
vocmnews,3,3,0.00264,3,0.0254
vlad,3,3,0.00264,3,0.0254
vivek,3,3,0.00264,3,0.0254
vive,3,3,0.00264,3,0.0254
vittorio,3,3,0.00264,3,0.0254
vita,3,3,0.00264,3,0.0254
visualize,3,3,0.00264,3,0.0254
vista,3,3,0.00264,3,0.0254
visibility,3,3,0.00264,3,0.0254
virus🦠,3,3,0.00264,3,0.0254
virus🙄,3,3,0.00264,3,0.0254
virus…,3,3,0.00264,3,0.0254
virusthen,3,3,0.00264,3,0.0254
virusobsessed,3,3,0.00264,3,0.0254
virusbut,3,3,0.00264,3,0.0254
virtualcare,3,3,0.00264,2,0.01693
vindication,3,3,0.00264,3,0.0254
vindicated,3,3,0.00264,3,0.0254
viking,3,3,0.00264,3,0.0254
vigilants,3,3,0.00264,3,0.0254
viernes,3,3,0.00264,3,0.0254
vienna,3,3,0.00264,3,0.0254
victorian,3,3,0.00264,3,0.0254
victoriabc,3,3,0.00264,3,0.0254
vicinity,3,3,0.00264,3,0.0254
viajes,3,3,0.00264,3,0.0254
veterinarian,3,3,0.00264,3,0.0254
verona,3,3,0.00264,3,0.0254
vermin,3,3,0.00264,3,0.0254
verdad,3,3,0.00264,3,0.0254
verambergen,3,3,0.00264,3,0.0254
veracity,3,3,0.00264,3,0.0254
vendredi,3,3,0.00264,3,0.0254
venceremos,3,3,0.00264,3,0.0254
velocirapture23,3,3,0.00264,3,0.0254
veiled,3,3,0.00264,3,0.0254
vaxxed,3,2,0.00176,2,0.01693
vaut,3,3,0.00264,3,0.0254
vaticano,3,3,0.00264,3,0.0254
varying,3,3,0.00264,3,0.0254
varneyco,3,3,0.00264,3,0.0254
varies,3,3,0.00264,3,0.0254
variation,3,3,0.00264,3,0.0254
varadkar,3,3,0.00264,3,0.0254
vape,3,3,0.00264,3,0.0254
vanonselenp,3,3,0.00264,3,0.0254
vanessahudgens,3,3,0.00264,3,0.0254
vanderbilt,3,2,0.00176,2,0.01693
vandalized,3,3,0.00264,3,0.0254
vancouverbc,3,3,0.00264,2,0.01693
vamos,3,3,0.00264,3,0.0254
valplante,3,3,0.00264,3,0.0254
validity,3,3,0.00264,3,0.0254
validating,3,3,0.00264,3,0.0254
validates,3,3,0.00264,3,0.0254
vaisakhi,3,2,0.00176,2,0.01693
vaginal,3,3,0.00264,3,0.0254
vagina,3,3,0.00264,3,0.0254
vacía,3,3,0.00264,3,0.0254
vacuous,3,3,0.00264,3,0.0254
vacationing,3,3,0.00264,3,0.0254
uzmanı,3,3,0.00264,1,0.00847
uws,3,3,0.00264,2,0.01693
uwaterloo,3,2,0.00176,2,0.01693
utopia,3,3,0.00264,3,0.0254
utile,3,3,0.00264,3,0.0254
us😳,3,3,0.00264,3,0.0254
usmarinevet,3,3,0.00264,3,0.0254
usfk,3,1,0.00088,1,0.00847
usda,3,3,0.00264,3,0.0254
uscongress,3,3,0.00264,3,0.0254
usbased,3,3,0.00264,3,0.0254
usar,3,3,0.00264,3,0.0254
usand,3,3,0.00264,3,0.0254
usaidmarkgreen,3,3,0.00264,2,0.01693
us15,3,3,0.00264,3,0.0254
uruguay,3,3,0.00264,3,0.0254
urn,3,3,0.00264,3,0.0254
urbanization,3,3,0.00264,3,0.0254
upload,3,3,0.00264,3,0.0254
uoftstatsci,3,3,0.00264,3,0.0254
unworthy,3,3,0.00264,3,0.0254
untrustworthy,3,3,0.00264,3,0.0254
untill,3,3,0.00264,3,0.0254
untenable,3,3,0.00264,3,0.0254
unsurprisingly,3,3,0.00264,3,0.0254
unsuited,3,3,0.00264,3,0.0254
unseat,3,3,0.00264,3,0.0254
unsanctioned,3,3,0.00264,3,0.0254
unravel,3,3,0.00264,3,0.0254
unquarantined,3,3,0.00264,3,0.0254
unpresidented,3,3,0.00264,3,0.0254
unpredictably,3,3,0.00264,3,0.0254
unplug,3,3,0.00264,3,0.0254
unmanageable,3,3,0.00264,2,0.01693
unleashes,3,3,0.00264,3,0.0254
uniran,3,3,0.00264,2,0.01693
uniofoxford,3,3,0.00264,3,0.0254
uninterrupted,3,3,0.00264,3,0.0254
unidos,3,3,0.00264,2,0.01693
unfitness,3,3,0.00264,3,0.0254
unfeeling,3,3,0.00264,3,0.0254
unduly,3,3,0.00264,3,0.0254
undisclosed,3,3,0.00264,3,0.0254
undertesting,3,3,0.00264,3,0.0254
undertaking,3,3,0.00264,3,0.0254
undergrad,3,3,0.00264,3,0.0254
underestimating,3,3,0.00264,3,0.0254
undercounting,3,3,0.00264,3,0.0254
under70,3,3,0.00264,3,0.0254
undefended,3,3,0.00264,3,0.0254
unconventional,3,3,0.00264,3,0.0254
uncontrollably,3,3,0.00264,3,0.0254
unconscious,3,3,0.00264,3,0.0254
unconscionably,3,3,0.00264,3,0.0254
unclean,3,3,0.00264,3,0.0254
unchanged,3,3,0.00264,3,0.0254
unchallenged,3,3,0.00264,3,0.0254
uncerf,3,3,0.00264,3,0.0254
uncaring,3,3,0.00264,3,0.0254
uncanadian,3,3,0.00264,3,0.0254
unborn,3,3,0.00264,3,0.0254
ummmmm,3,3,0.00264,3,0.0254
ultrasound,3,3,0.00264,3,0.0254
ukrainechina,3,3,0.00264,3,0.0254
ukindia,3,3,0.00264,3,0.0254
uhh,3,3,0.00264,3,0.0254
uddhavthackeray,3,3,0.00264,2,0.01693
ucpmorons,3,3,0.00264,3,0.0254
ucpfail,3,3,0.00264,3,0.0254
ucl,3,3,0.00264,3,0.0254
uani,3,2,0.00176,2,0.01693
të,3,1,0.00088,1,0.00847
tête,3,3,0.00264,3,0.0254
tyvm,3,3,0.00264,3,0.0254
tyrone,3,3,0.00264,3,0.0254
typhoidmary,3,3,0.00264,3,0.0254
tyedyetweety,3,3,0.00264,2,0.01693
twoyearold,3,3,0.00264,3,0.0254
twosided,3,3,0.00264,3,0.0254
twoofy,3,3,0.00264,3,0.0254
twofold,3,3,0.00264,3,0.0254
twisted❗❗they,3,3,0.00264,3,0.0254
twicefailed,3,3,0.00264,3,0.0254
tweet―now,3,3,0.00264,3,0.0254
tweeps,3,3,0.00264,3,0.0254
tweaking,3,3,0.00264,2,0.01693
tvo,3,3,0.00264,2,0.01693
tva,3,3,0.00264,3,0.0254
tutto,3,3,0.00264,3,0.0254
tutti,3,3,0.00264,3,0.0254
turtle,3,3,0.00264,2,0.01693
turner,3,3,0.00264,3,0.0254
turmeric,3,3,0.00264,3,0.0254
turistas,3,3,0.00264,3,0.0254
tunisian,3,3,0.00264,3,0.0254
tuna,3,2,0.00176,2,0.01693
tulsi2020,3,3,0.00264,3,0.0254
tuesdaywit,3,3,0.00264,1,0.00847
tuesdaytruth,3,3,0.00264,1,0.00847
tuesdaytip,3,3,0.00264,3,0.0254
tuesdaymusings,3,3,0.00264,1,0.00847
tuesdayintel,3,3,0.00264,1,0.00847
ttcstuart,3,3,0.00264,3,0.0254
ttcs,3,3,0.00264,3,0.0254
tsn,3,3,0.00264,3,0.0254
tsar,3,3,0.00264,3,0.0254
tránsito,3,3,0.00264,3,0.0254
tráfico,3,3,0.00264,3,0.0254
truthserum4all,3,3,0.00264,2,0.01693
trunews,3,3,0.00264,1,0.00847
trump—spread,3,3,0.00264,3,0.0254
trump—or,3,3,0.00264,3,0.0254
trumpwarroom,3,3,0.00264,3,0.0254
trumpvangelicals,3,3,0.00264,3,0.0254
trumpsugar,3,3,0.00264,1,0.00847
trumppresser,3,3,0.00264,3,0.0254
trumpocalype,3,3,0.00264,3,0.0254
trumpliesmatter,3,3,0.00264,3,0.0254
trumplieseverytimehespeaks,3,3,0.00264,3,0.0254
trumplandslidevictory2020,3,3,0.00264,3,0.0254
trumpisunfit,3,3,0.00264,3,0.0254
trumpists,3,3,0.00264,3,0.0254
trumpisavirus,3,3,0.00264,3,0.0254
trumpisamoron,3,3,0.00264,3,0.0254
trumpincompetence,3,3,0.00264,3,0.0254
trumpian,3,3,0.00264,3,0.0254
trumpcoronacoverup,3,3,0.00264,3,0.0254
trump2020kag,3,3,0.00264,2,0.01693
trudeauvirus,3,3,0.00264,3,0.0254
trudeausnotfitforoffice,3,3,0.00264,3,0.0254
trudeauresign,3,3,0.00264,3,0.0254
trudeauhastogo,3,3,0.00264,3,0.0254
trophy,3,3,0.00264,3,0.0254
tristate,3,3,0.00264,3,0.0254
trishankkarthik,3,3,0.00264,2,0.01693
trinity,3,3,0.00264,3,0.0254
trillium,3,3,0.00264,3,0.0254
triclosanfree,3,3,0.00264,3,0.0254
trickle,3,3,0.00264,3,0.0254
tribute,3,3,0.00264,3,0.0254
triangle,3,3,0.00264,3,0.0254
trialed,3,3,0.00264,3,0.0254
treasurer,3,3,0.00264,3,0.0254
treasured,3,3,0.00264,1,0.00847
trdj,3,3,0.00264,3,0.0254
travesty,3,3,0.00264,3,0.0254
traverser,3,3,0.00264,3,0.0254
travelgov,3,3,0.00264,3,0.0254
travelersand,3,3,0.00264,3,0.0254
travaillons,3,3,0.00264,3,0.0254
tratamiento,3,3,0.00264,3,0.0254
trappedinsyria,3,3,0.00264,1,0.00847
transmettre,3,3,0.00264,3,0.0254
transaction,3,3,0.00264,3,0.0254
tranche,3,3,0.00264,3,0.0254
tran,3,3,0.00264,3,0.0254
trampling,3,3,0.00264,3,0.0254
traitement,3,2,0.00176,2,0.01693
trailing,3,3,0.00264,3,0.0254
trafficker,3,3,0.00264,3,0.0254
tractfreud,3,3,0.00264,3,0.0254
tracey,3,3,0.00264,3,0.0254
trabajadores,3,3,0.00264,3,0.0254
toxin,3,3,0.00264,3,0.0254
tousser,3,3,0.00264,3,0.0254
tourney,3,3,0.00264,3,0.0254
touchées,3,3,0.00264,3,0.0254
tote,3,3,0.00264,3,0.0254
totalmente,3,3,0.00264,2,0.01693
totalement,3,3,0.00264,3,0.0254
totaled,3,3,0.00264,3,0.0254
tort,3,3,0.00264,3,0.0254
torpedoed,3,3,0.00264,3,0.0254
torpedo,3,3,0.00264,3,0.0254
torontosnn,3,3,0.00264,3,0.0254
torontoontario,3,3,0.00264,2,0.01693
torontonians,3,3,0.00264,2,0.01693
torontofc,3,3,0.00264,3,0.0254
topranked,3,3,0.00264,3,0.0254
toppled,3,3,0.00264,3,0.0254
toorak,3,3,0.00264,3,0.0254
toolpushing,3,3,0.00264,3,0.0254
tonic,3,3,0.00264,3,0.0254
tonguing,3,3,0.00264,3,0.0254
tommy,3,3,0.00264,3,0.0254
tomilahren,3,3,0.00264,3,0.0254
tomber,3,3,0.00264,3,0.0254
tombe,3,3,0.00264,3,0.0254
tomb,3,3,0.00264,3,0.0254
toman,3,3,0.00264,3,0.0254
toma,3,3,0.00264,3,0.0254
tolerating,3,3,0.00264,3,0.0254
toiletpaperwars,3,3,0.00264,3,0.0254
togetheragainstcovid,3,3,0.00264,3,0.0254
toews,3,3,0.00264,3,0.0254
toddveinotte,3,3,0.00264,2,0.01693
toddctv,3,3,0.00264,1,0.00847
today…,3,3,0.00264,3,0.0254
todayjoycelaunews,3,3,0.00264,3,0.0254
toca,3,3,0.00264,3,0.0254
toc,3,3,0.00264,3,0.0254
tinayazdani,3,3,0.00264,3,0.0254
tina,3,3,0.00264,3,0.0254
timobrien,3,3,0.00264,2,0.01693
timkaine,3,3,0.00264,3,0.0254
timesofindia,3,3,0.00264,2,0.01693
timescolonist,3,3,0.00264,3,0.0254
timelapse,3,3,0.00264,3,0.0254
timcook,3,3,0.00264,3,0.0254
timcast,3,3,0.00264,1,0.00847
thuggish,3,3,0.00264,3,0.0254
thrust,3,3,0.00264,3,0.0254
thrives,3,3,0.00264,3,0.0254
threeweek,3,3,0.00264,3,0.0254
thought😷,3,3,0.00264,3,0.0254
thoughtprovoking,3,3,0.00264,3,0.0254
this🤬,3,3,0.00264,3,0.0254
this🙏🏾🙏🏾🙏🏾🙏🏾,3,3,0.00264,3,0.0254
thisonce,3,3,0.00264,3,0.0254
thirst,3,3,0.00264,3,0.0254
thinning,3,3,0.00264,3,0.0254
thinner,3,2,0.00176,2,0.01693
thieving,3,3,0.00264,3,0.0254
theview,3,3,0.00264,2,0.01693
thetyee,3,3,0.00264,3,0.0254
thetalkcbs,3,3,0.00264,2,0.01693
thesepeoplearesick,3,3,0.00264,2,0.01693
theroygreenshow,3,3,0.00264,2,0.01693
theronc,3,3,0.00264,3,0.0254
therickydavila,3,3,0.00264,3,0.0254
therickhoweshow,3,3,0.00264,2,0.01693
thereseosulliv2,3,3,0.00264,1,0.00847
therell,3,3,0.00264,3,0.0254
therein,3,3,0.00264,3,0.0254
thered,3,3,0.00264,3,0.0254
therealkeeans,3,3,0.00264,3,0.0254
thereafter,3,3,0.00264,3,0.0254
ther,3,3,0.00264,3,0.0254
thepresidentislyingtoyou,3,3,0.00264,3,0.0254
them😳🤦‍♀️,3,3,0.00264,3,0.0254
them—even,3,3,0.00264,3,0.0254
thekjohnston,3,3,0.00264,3,0.0254
thejohnrobson,3,3,0.00264,3,0.0254
thehipdotcom,3,3,0.00264,3,0.0254
thee,3,3,0.00264,3,0.0254
thedohertyinst,3,3,0.00264,3,0.0254
thecoronavirus,3,3,0.00264,3,0.0254
thebluegem3,3,3,0.00264,3,0.0254
thebachelor,3,3,0.00264,3,0.0254
theautismstudies,3,3,0.00264,3,0.0254
that…,3,3,0.00264,1,0.00847
thattoilet,3,3,0.00264,3,0.0254
thankyoutrudeau,3,2,0.00176,2,0.01693
tferriss,3,3,0.00264,2,0.01693
tetano,3,3,0.00264,3,0.0254
testés,3,3,0.00264,3,0.0254
testwhat,3,3,0.00264,3,0.0254
testedquarantined,3,3,0.00264,3,0.0254
terry,3,3,0.00264,3,0.0254
terroristdesignated,3,3,0.00264,3,0.0254
terrilltf,3,3,0.00264,3,0.0254
terrifiante,3,3,0.00264,2,0.01693
terminé,3,3,0.00264,3,0.0254
terminate,3,3,0.00264,3,0.0254
tenga,3,3,0.00264,3,0.0254
tenfold,3,3,0.00264,3,0.0254
tencent,3,3,0.00264,3,0.0254
température,3,3,0.00264,3,0.0254
tempting,3,3,0.00264,3,0.0254
tempted,3,3,0.00264,3,0.0254
template,3,3,0.00264,3,0.0254
tema,3,3,0.00264,3,0.0254
teller,3,3,0.00264,2,0.01693
televise,3,3,0.00264,3,0.0254
telegram,3,3,0.00264,3,0.0254
teksavvy,3,2,0.00176,2,0.01693
teh,3,3,0.00264,3,0.0254
teenage,3,3,0.00264,3,0.0254
teejay63,3,3,0.00264,1,0.00847
technocratic,3,3,0.00264,3,0.0254
tebhardt,3,3,0.00264,3,0.0254
team—me,3,3,0.00264,3,0.0254
teamtrudeau,3,3,0.00264,3,0.0254
teamcanada,3,3,0.00264,3,0.0254
taxspend,3,3,0.00264,3,0.0254
taxidrivershow,3,3,0.00264,1,0.00847
tasteless,3,3,0.00264,3,0.0254
tasse,3,3,0.00264,3,0.0254
tasa,3,3,0.00264,3,0.0254
tard,3,3,0.00264,3,0.0254
tapped,3,3,0.00264,3,0.0254
taoiseach,3,3,0.00264,3,0.0254
tantamount,3,3,0.00264,3,0.0254
tant,3,3,0.00264,3,0.0254
tanksmom2000,3,3,0.00264,3,0.0254
tangibullah,3,3,0.00264,3,0.0254
tangent,3,3,0.00264,3,0.0254
tamresist,3,3,0.00264,2,0.01693
também,3,3,0.00264,3,0.0254
tamaño,3,2,0.00176,2,0.01693
tamarataggart,3,3,0.00264,3,0.0254
taiwan30,3,3,0.00264,3,0.0254
tailspin,3,3,0.00264,2,0.01693
tailored,3,3,0.00264,3,0.0254
tacky,3,3,0.00264,3,0.0254
tabloid,3,3,0.00264,3,0.0254
tablettes,3,2,0.00176,2,0.01693
sīu,3,1,0.00088,1,0.00847
só,3,3,0.00264,3,0.0254
síntoma,3,3,0.00264,3,0.0254
så,3,2,0.00176,2,0.01693
systemsthinking,3,3,0.00264,1,0.00847
synopsis,3,3,0.00264,3,0.0254
syndicat,3,3,0.00264,3,0.0254
sync,3,3,0.00264,3,0.0254
symptomfree,3,3,0.00264,3,0.0254
sylvia,3,3,0.00264,3,0.0254
swore,3,3,0.00264,3,0.0254
swimstyle,3,3,0.00264,3,0.0254
swept,3,3,0.00264,3,0.0254
swamping,3,3,0.00264,3,0.0254
swabbing,3,3,0.00264,3,0.0254
svpol,3,3,0.00264,3,0.0254
sverige,3,3,0.00264,2,0.01693
sv,3,3,0.00264,3,0.0254
suzhou,3,3,0.00264,3,0.0254
suspendre,3,3,0.00264,3,0.0254
suspender,3,3,0.00264,3,0.0254
surveyed,3,3,0.00264,3,0.0254
surround,3,3,0.00264,3,0.0254
surrogate,3,3,0.00264,3,0.0254
surpassing,3,3,0.00264,3,0.0254
surfaced,3,3,0.00264,3,0.0254
supplementation,3,3,0.00264,3,0.0254
superstore,3,3,0.00264,3,0.0254
supermoon,3,3,0.00264,3,0.0254
superimposed,3,3,0.00264,3,0.0254
superficies,3,3,0.00264,3,0.0254
suny,3,3,0.00264,3,0.0254
sunwing,3,3,0.00264,3,0.0254
sunshine,3,3,0.00264,3,0.0254
sunqtzu,3,3,0.00264,3,0.0254
sunni,3,2,0.00176,1,0.00847
sunlight,3,2,0.00176,2,0.01693
sung,3,3,0.00264,3,0.0254
sunday—to,3,3,0.00264,3,0.0254
summarising,3,3,0.00264,3,0.0254
suma,3,3,0.00264,3,0.0254
suffocating,3,3,0.00264,3,0.0254
suffocate,3,3,0.00264,3,0.0254
suemiterry,3,3,0.00264,3,0.0254
sudburyarea,3,3,0.00264,3,0.0254
subset,3,3,0.00264,3,0.0254
subsequently,3,3,0.00264,3,0.0254
subscribing,3,3,0.00264,3,0.0254
subscribed,3,3,0.00264,3,0.0254
subsaharan,3,3,0.00264,3,0.0254
subordinating,3,3,0.00264,2,0.01693
subnational,3,3,0.00264,3,0.0254
subliminally,3,3,0.00264,3,0.0254
subissent,3,3,0.00264,3,0.0254
subdue,3,3,0.00264,3,0.0254
stump,3,3,0.00264,3,0.0254
stubbornness,3,3,0.00264,3,0.0254
stubbled,3,3,0.00264,3,0.0254
stronks2,3,3,0.00264,3,0.0254
strengthened,3,3,0.00264,3,0.0254
strawberry,3,1,0.00088,1,0.00847
strapped,3,3,0.00264,3,0.0254
strangled,3,3,0.00264,3,0.0254
strand,3,3,0.00264,3,0.0254
straining,3,3,0.00264,3,0.0254
straight…,3,3,0.00264,3,0.0254
straightup,3,3,0.00264,3,0.0254
stpatricksdayparade,3,3,0.00264,3,0.0254
stpatricksday2020,3,3,0.00264,3,0.0254
storyquebec,3,3,0.00264,3,0.0254
stopthepanic,3,3,0.00264,3,0.0254
stoppage,3,3,0.00264,3,0.0254
stoop,3,3,0.00264,3,0.0254
stonewalls,3,3,0.00264,3,0.0254
stltoday,3,3,0.00264,3,0.0254
stjoeshamilton,3,3,0.00264,3,0.0254
stirring,3,3,0.00264,3,0.0254
stevendelduca,3,3,0.00264,3,0.0254
stevedaines,3,3,0.00264,3,0.0254
sterilize,3,3,0.00264,3,0.0254
steppedup,3,3,0.00264,3,0.0254
stephenmcdonell,3,3,0.00264,2,0.01693
stellar,3,3,0.00264,3,0.0254
steinem,3,3,0.00264,3,0.0254
stein,3,3,0.00264,3,0.0254
steaming,3,3,0.00264,3,0.0254
stealthwar,3,3,0.00264,3,0.0254
stcatharines,3,3,0.00264,3,0.0254
staved,3,3,0.00264,2,0.01693
stature,3,3,0.00264,3,0.0254
statesman,3,3,0.00264,3,0.0254
starved,3,3,0.00264,3,0.0254
startrek,3,3,0.00264,3,0.0254
standoff,3,3,0.00264,3,0.0254
standfieldken,3,3,0.00264,3,0.0254
standardized,3,3,0.00264,2,0.01693
stan,3,3,0.00264,3,0.0254
stamping,3,3,0.00264,3,0.0254
stamped,3,3,0.00264,3,0.0254
stalin,3,3,0.00264,3,0.0254
stair,3,3,0.00264,3,0.0254
staggered,3,3,0.00264,3,0.0254
sta,3,3,0.00264,2,0.01693
ssh,3,3,0.00264,3,0.0254
ssaludmx,3,3,0.00264,2,0.01693
squandering,3,3,0.00264,3,0.0254
sputum,3,3,0.00264,3,0.0254
sputnikurgent,3,3,0.00264,2,0.01693
sputnikint,3,3,0.00264,2,0.01693
spurring,3,3,0.00264,3,0.0254
spurred,3,3,0.00264,3,0.0254
sprint,3,3,0.00264,3,0.0254
springbreak,3,3,0.00264,3,0.0254
sporadic,3,3,0.00264,3,0.0254
spookybun,3,3,0.00264,2,0.01693
spontaneously,3,3,0.00264,3,0.0254
sponsoring,3,3,0.00264,3,0.0254
spock,3,2,0.00176,2,0.01693
splitting,3,3,0.00264,3,0.0254
spirituelle,3,3,0.00264,1,0.00847
spiritually,3,3,0.00264,2,0.01693
spine,3,3,0.00264,3,0.0254
spiking,3,3,0.00264,3,0.0254
spicejet,3,2,0.00176,1,0.00847
spice,3,3,0.00264,3,0.0254
speculator,3,3,0.00264,3,0.0254
spectre,3,3,0.00264,3,0.0254
spectatorindex,3,3,0.00264,3,0.0254
specified,3,3,0.00264,3,0.0254
specificity,3,3,0.00264,2,0.01693
spec,3,3,0.00264,3,0.0254
speach,3,3,0.00264,3,0.0254
spawn,3,3,0.00264,3,0.0254
spat,3,3,0.00264,3,0.0254
sparse,3,3,0.00264,3,0.0254
sparkshow,3,3,0.00264,3,0.0254
spam,3,2,0.00176,2,0.01693
spal,3,3,0.00264,3,0.0254
spacing,3,3,0.00264,3,0.0254
soyez,3,3,0.00264,3,0.0254
souvent,3,3,0.00264,3,0.0254
souvenir,3,3,0.00264,2,0.01693
southwestern,3,3,0.00264,3,0.0254
sousa,3,3,0.00264,3,0.0254
soundcloud,3,3,0.00264,3,0.0254
sortis,3,3,0.00264,3,0.0254
sorte,3,3,0.00264,3,0.0254
soothing,3,3,0.00264,3,0.0254
soooooour,3,3,0.00264,3,0.0254
sonntag,3,3,0.00264,3,0.0254
sondage,3,3,0.00264,3,0.0254
somos,3,3,0.00264,3,0.0254
somber,3,3,0.00264,3,0.0254
solvealltheprob,3,3,0.00264,1,0.00847
solvable,3,3,0.00264,3,0.0254
solutions…at,3,3,0.00264,3,0.0254
solomon,3,3,0.00264,3,0.0254
solidly,3,3,0.00264,3,0.0254
solidaridad,3,3,0.00264,3,0.0254
solat,3,1,0.00088,1,0.00847
soiled,3,3,0.00264,3,0.0254
softer,3,3,0.00264,3,0.0254
softbankbacked,3,3,0.00264,3,0.0254
sodium,3,3,0.00264,3,0.0254
