Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
privatiser,1,1,0.00121,1,0.01081
privatesector,1,1,0.00121,1,0.01081
privaledge🤔neverforgetjanuary6th,1,1,0.00121,1,0.01081
privacyaware,1,1,0.00121,1,0.01081
privacyand,1,1,0.00121,1,0.01081
prits,1,1,0.00121,1,0.01081
prithi,1,1,0.00121,1,0.01081
pritam,1,1,0.00121,1,0.01081
pristine,1,1,0.00121,1,0.01081
prisonfreerealitywinnernow,1,1,0.00121,1,0.01081
prismaflex,1,1,0.00121,1,0.01081
priorités,1,1,0.00121,1,0.01081
prioritizeessentialworkers,1,1,0.00121,1,0.01081
prioritiesthebreakernews,1,1,0.00121,1,0.01081
prioritario,1,1,0.00121,1,0.01081
prioridade,1,1,0.00121,1,0.01081
prionbased,1,1,0.00121,1,0.01081
prinzeskim,1,1,0.00121,1,0.01081
prinsesachinita,1,1,0.00121,1,0.01081
prinsciadvgoi,1,1,0.00121,1,0.01081
pringlejosh,1,1,0.00121,1,0.01081
prine,1,1,0.00121,1,0.01081
principio,1,1,0.00121,1,0.01081
principalmente,1,1,0.00121,1,0.01081
principalement,1,1,0.00121,1,0.01081
princessraiha,1,1,0.00121,1,0.01081
princessmargaret,1,1,0.00121,1,0.01081
princessfullerton,1,1,0.00121,1,0.01081
princesscharlotte,1,1,0.00121,1,0.01081
princeseeiso,1,1,0.00121,1,0.01081
princehamzah,1,1,0.00121,1,0.01081
primoprescription,1,1,0.00121,1,0.01081
primo2009,1,1,0.00121,1,0.01081
primo,1,1,0.00121,1,0.01081
primeros,1,1,0.00121,1,0.01081
primeras,1,1,0.00121,1,0.01081
primeiras,1,1,0.00121,1,0.01081
primeira,1,1,0.00121,1,0.01081
primedrosalee,1,1,0.00121,1,0.01081
primaryimmunodeficiency,1,1,0.00121,1,0.01081
primaried,1,1,0.00121,1,0.01081
prim,1,1,0.00121,1,0.01081
priestjpg,1,1,0.00121,1,0.01081
priesemann,1,1,0.00121,1,0.01081
pride…,1,1,0.00121,1,0.01081
prickswake,1,1,0.00121,1,0.01081
prickly,1,1,0.00121,1,0.01081
pricey,1,1,0.00121,1,0.01081
pricesdisproportionally,1,1,0.00121,1,0.01081
prfail,1,1,0.00121,1,0.01081
prezblog,1,1,0.00121,1,0.01081
preyratology,1,1,0.00121,1,0.01081
preying,1,1,0.00121,1,0.01081
prewhacked,1,1,0.00121,1,0.01081
preweekend,1,1,0.00121,1,0.01081
prevovid,1,1,0.00121,1,0.01081
prevenção,1,1,0.00121,1,0.01081
preventiva,1,1,0.00121,1,0.01081
prevariant,1,1,0.00121,1,0.01081
prettyspazz,1,1,0.00121,1,0.01081
pretender,1,1,0.00121,1,0.01081
pretence,1,1,0.00121,1,0.01081
pretaping,1,1,0.00121,1,0.01081
presumption,1,1,0.00121,1,0.01081
presuming,1,1,0.00121,1,0.01081
presumed,1,1,0.00121,1,0.01081
prestigetoilet,1,1,0.00121,1,0.01081
prestation,1,1,0.00121,1,0.01081
prest,1,1,0.00121,1,0.01081
pressure🤦‍♂️,1,1,0.00121,1,0.01081
pressfreedom,1,1,0.00121,1,0.01081
pressenti,1,1,0.00121,1,0.01081
pressemblemcampaigns,1,1,0.00121,1,0.01081
preso,1,1,0.00121,1,0.01081
presidentjosephrbidenjr,1,1,0.00121,1,0.01081
presidentdavidchartrand,1,1,0.00121,1,0.01081
presidentbiden,1,1,0.00121,1,0.01081
preside,1,1,0.00121,1,0.01081
preserving,1,1,0.00121,1,0.01081
preservativi,1,1,0.00121,1,0.01081
presentó,1,1,0.00121,1,0.01081
presentin,1,1,0.00121,1,0.01081
presentar,1,1,0.00121,1,0.01081
presentan,1,1,0.00121,1,0.01081
presentadores,1,1,0.00121,1,0.01081
presentaciones,1,1,0.00121,1,0.01081
preseed,1,1,0.00121,1,0.01081
preseason,1,1,0.00121,1,0.01081
prescriptive,1,1,0.00121,1,0.01081
prescriptionotc,1,1,0.00121,1,0.01081
presciently,1,1,0.00121,1,0.01081
prescient,1,1,0.00121,1,0.01081
preregistry,1,1,0.00121,1,0.01081
prepped,1,1,0.00121,1,0.01081
preplanned,1,1,0.00121,1,0.01081
prepartition,1,1,0.00121,1,0.01081
preparibg,1,1,0.00121,1,0.01081
preparers,1,1,0.00121,1,0.01081
preparando,1,1,0.00121,1,0.01081
preparado,1,1,0.00121,1,0.01081
prepaid,1,1,0.00121,1,0.01081
prepackaged,1,1,0.00121,1,0.01081
preordered,1,1,0.00121,1,0.01081
preolympics,1,1,0.00121,1,0.01081
preocupante,1,1,0.00121,1,0.01081
preocupados,1,1,0.00121,1,0.01081
preocupada,1,1,0.00121,1,0.01081
preocupaciones,1,1,0.00121,1,0.01081
preocupa,1,1,0.00121,1,0.01081
preoccupies,1,1,0.00121,1,0.01081
prennent,1,1,0.00121,1,0.01081
prenezsoindevous,1,1,0.00121,1,0.01081
prenant,1,1,0.00121,1,0.01081
prenait,1,1,0.00121,1,0.01081
premunition,1,1,0.00121,1,0.01081
prems9june,1,1,0.00121,1,0.01081
premji,1,1,0.00121,1,0.01081
premiering,1,1,0.00121,1,0.01081
premiergovernor,1,1,0.00121,1,0.01081
premiergiven,1,1,0.00121,1,0.01081
premierenvy,1,1,0.00121,1,0.01081
premierdougford,1,1,0.00121,1,0.01081
premie,1,1,0.00121,1,0.01081
premeer,1,1,0.00121,1,0.01081
prem,1,1,0.00121,1,0.01081
prelockdown,1,1,0.00121,1,0.01081
prekären,1,1,0.00121,1,0.01081
pregunto,1,1,0.00121,1,0.01081
preguntado,1,1,0.00121,1,0.01081
pregunta,1,1,0.00121,1,0.01081
pregnantwomen,1,1,0.00121,1,0.01081
preform,1,1,0.00121,1,0.01081
preferring,1,1,0.00121,1,0.01081
prefeito,1,1,0.00121,1,0.01081
prefeita,1,1,0.00121,1,0.01081
prefecture,1,1,0.00121,1,0.01081
preet,1,1,0.00121,1,0.01081
preened,1,1,0.00121,1,0.01081
preempting,1,1,0.00121,1,0.01081
preedakul,1,1,0.00121,1,0.01081
preeclampsia,1,1,0.00121,1,0.01081
predominately,1,1,0.00121,1,0.01081
predicament,1,1,0.00121,1,0.01081
prediabetes,1,1,0.00121,1,0.01081
predate,1,1,0.00121,1,0.01081
precv,1,1,0.00121,1,0.01081
precursor,1,1,0.00121,1,0.01081
precoce,1,1,0.00121,1,0.01081
precisar,1,1,0.00121,1,0.01081
precipitously,1,1,0.00121,1,0.01081
precipitated,1,1,0.00121,1,0.01081
precio,1,1,0.00121,1,0.01081
precient,1,1,0.00121,1,0.01081
precedented,1,1,0.00121,1,0.01081
precautious,1,1,0.00121,1,0.01081
preblooddonation,1,1,0.00121,1,0.01081
pre2022,1,1,0.00121,1,0.01081
pre2020,1,1,0.00121,1,0.01081
prc,1,1,0.00121,1,0.01081
prbm,1,1,0.00121,1,0.01081
prbly,1,1,0.00121,1,0.01081
pray🙏for,1,1,0.00121,1,0.01081
prayn4you,1,1,0.00121,1,0.01081
prayersup,1,1,0.00121,1,0.01081
prayersforsvg,1,1,0.00121,1,0.01081
prayercanadian,1,1,0.00121,1,0.01081
prawn,1,1,0.00121,1,0.01081
praw,1,1,0.00121,1,0.01081
praveenrmm,1,1,0.00121,1,0.01081
pravduh15,1,1,0.00121,1,0.01081
pratt,1,1,0.00121,1,0.01081
pratiqués,1,1,0.00121,1,0.01081
pratiques,1,1,0.00121,1,0.01081
pratiquant,1,1,0.00121,1,0.01081
pratibha,1,1,0.00121,1,0.01081
prank,1,1,0.00121,1,0.01081
prancer,1,1,0.00121,1,0.01081
pranayam,1,1,0.00121,1,0.01081
pranamyam,1,1,0.00121,1,0.01081
pranam,1,1,0.00121,1,0.01081
prakriti,1,1,0.00121,1,0.01081
prakamya,1,1,0.00121,1,0.01081
prajwalaindia,1,1,0.00121,1,0.01081
prajavani,1,1,0.00121,1,0.01081
praj2010yahoocom,1,1,0.00121,1,0.01081
prairietruth,1,1,0.00121,1,0.01081
prairietara,1,1,0.00121,1,0.01081
prairiemom204,1,1,0.00121,1,0.01081
prairie2,1,1,0.00121,1,0.01081
pragmatron1,1,1,0.00121,1,0.01081
pradeshtelangana,1,1,0.00121,1,0.01081
pradeshs,1,1,0.00121,1,0.01081
pradelski,1,1,0.00121,1,0.01081
practised,1,1,0.00121,1,0.01081
practiquemos,1,1,0.00121,1,0.01081
practique,1,1,0.00121,1,0.01081
practicums,1,1,0.00121,1,0.01081
pracken,1,1,0.00121,1,0.01081
prabsarkarias,1,1,0.00121,1,0.01081
prabhat,1,1,0.00121,1,0.01081
pr0t35t3r,1,1,0.00121,1,0.01081
pquoi,1,1,0.00121,1,0.01081
ppv📲,1,1,0.00121,1,0.01081
ppsplacemaking,1,1,0.00121,1,0.01081
ppl🤷🏼‍♂️😂,1,1,0.00121,1,0.01081
ppl🤨,1,1,0.00121,1,0.01081
ppl💉💉💉,1,1,0.00121,1,0.01081
pplfuture,1,1,0.00121,1,0.01081
ppe…,1,1,0.00121,1,0.01081
ppetoheros,1,1,0.00121,1,0.01081
ppes—good,1,1,0.00121,1,0.01081
ppctjb,1,1,0.00121,1,0.01081
počty,1,1,0.00121,1,0.01081
pozmagazine,1,1,0.00121,1,0.01081
pozitif,1,1,0.00121,1,0.01081
poz,1,1,0.00121,1,0.01081
poxshingles,1,1,0.00121,1,0.01081
powrót,1,1,0.00121,1,0.01081
powhwdsb,1,1,0.00121,1,0.01081
powertripping,1,1,0.00121,1,0.01081
powerpoint,1,1,0.00121,1,0.01081
powering,1,1,0.00121,1,0.01081
powerhouse,1,1,0.00121,1,0.01081
powell,1,1,0.00121,1,0.01081
powderbum75,1,1,0.00121,1,0.01081
pow,1,1,0.00121,1,0.01081
pov,1,1,0.00121,1,0.01081
poux,1,1,0.00121,1,0.01081
pouvonsnous,1,1,0.00121,1,0.01081
poutinecurd,1,1,0.00121,1,0.01081
pouter,1,1,0.00121,1,0.01081
poursuitecollective,1,1,0.00121,1,0.01081
pourrisse,1,1,0.00121,1,0.01081
pourrais,1,1,0.00121,1,0.01081
pourpacharlotte3,1,1,0.00121,1,0.01081
poupon,1,1,0.00121,1,0.01081
pounded,1,1,0.00121,1,0.01081
poulin2012,1,1,0.00121,1,0.01081
poule,1,1,0.00121,1,0.01081
poujadocovidisme,1,1,0.00121,1,0.01081
pouco,1,1,0.00121,1,0.01081
poubelle,1,1,0.00121,1,0.01081
pou,1,1,0.00121,1,0.01081
potuss,1,1,0.00121,1,0.01081
potus44,1,1,0.00121,1,0.01081
potty,1,1,0.00121,1,0.01081
pottsjustin,1,1,0.00121,1,0.01081
pottery,1,1,0.00121,1,0.01081
potted,1,1,0.00121,1,0.01081
potshot,1,1,0.00121,1,0.01081
potparallel,1,1,0.00121,1,0.01081
potentiellt,1,1,0.00121,1,0.01081
potency,1,1,0.00121,1,0.01081
potencialmente,1,1,0.00121,1,0.01081
potatochips,1,1,0.00121,1,0.01081
pos😢,1,1,0.00121,1,0.01081
pos📉🚨,1,1,0.00121,1,0.01081
posées,1,1,0.00121,1,0.01081
postvaccin,1,1,0.00121,1,0.01081
postulate,1,1,0.00121,1,0.01081
posttravel,1,1,0.00121,1,0.01081
postreports,1,1,0.00121,1,0.01081
postpublication,1,1,0.00121,1,0.01081
postpandemicpeak,1,1,0.00121,1,0.01081
postmenopausal,1,1,0.00121,1,0.01081
postmediagigogarbage,1,1,0.00121,1,0.01081
postlockdowncoachingcheques,1,1,0.00121,1,0.01081
postjammies,1,1,0.00121,1,0.01081
postjab,1,1,0.00121,1,0.01081
postivity,1,1,0.00121,1,0.01081
postivevibes,1,1,0.00121,1,0.01081
postisolation,1,1,0.00121,1,0.01081
postinfection,1,1,0.00121,1,0.01081
postindy,1,1,0.00121,1,0.01081
postgraduation,1,1,0.00121,1,0.01081
postgame,1,1,0.00121,1,0.01081
posterscanadianpain21,1,1,0.00121,1,0.01081
posterior,1,1,0.00121,1,0.01081
poste,1,1,0.00121,1,0.01081
postdelivery,1,1,0.00121,1,0.01081
postcurrentlockdown,1,1,0.00121,1,0.01081
postcovid🔥,1,1,0.00121,1,0.01081
postaux,1,1,0.00121,1,0.01081
postautorisation,1,1,0.00121,1,0.01081
postando,1,1,0.00121,1,0.01081
postalworkersun,1,1,0.00121,1,0.01081
possíveis,1,1,0.00121,1,0.01081
possible—it,1,1,0.00121,1,0.01081
possiblebiggest,1,1,0.00121,1,0.01081
possessedthese,1,1,0.00121,1,0.01081
possessed,1,1,0.00121,1,0.01081
posserecovery,1,1,0.00121,1,0.01081
poso,1,1,0.00121,1,0.01081
positve,1,1,0.00121,1,0.01081
positivos,1,1,0.00121,1,0.01081
positivité,1,1,0.00121,1,0.01081
positividad,1,1,0.00121,1,0.01081
positiveout,1,1,0.00121,1,0.01081
positiveno,1,1,0.00121,1,0.01081
positiveenergy,1,1,0.00121,1,0.01081
positioning,1,1,0.00121,1,0.01081
posit,1,1,0.00121,1,0.01081
posiedzenie,1,1,0.00121,1,0.01081
posibilidad,1,1,0.00121,1,0.01081
poseur,1,1,0.00121,1,0.01081
posefx,1,1,0.00121,1,0.01081
posee,1,1,0.00121,1,0.01081
posant,1,1,0.00121,1,0.01081
portugueselanguage,1,1,0.00121,1,0.01081
portuguesecomprehension,1,1,0.00121,1,0.01081
portuguese,1,1,0.00121,1,0.01081
portuaire,1,1,0.00121,1,0.01081
portsmouthbtc,1,1,0.00121,1,0.01081
portsevern,1,1,0.00121,1,0.01081
portraying,1,1,0.00121,1,0.01081
portray,1,1,0.00121,1,0.01081
porto,1,1,0.00121,1,0.01081
portfoliossecondly,1,1,0.00121,1,0.01081
portez,1,1,0.00121,1,0.01081
porteuse,1,1,0.00121,1,0.01081
porteurs,1,1,0.00121,1,0.01081
porter,1,1,0.00121,1,0.01081
portent,1,1,0.00121,1,0.01081
portcreditbia,1,1,0.00121,1,0.01081
portcoquitlams,1,1,0.00121,1,0.01081
portcolborne,1,1,0.00121,1,0.01081
portapotties,1,1,0.00121,1,0.01081
portapique,1,1,0.00121,1,0.01081
porta,1,1,0.00121,1,0.01081
porsha,1,1,0.00121,1,0.01081
porosh,1,1,0.00121,1,0.01081
pormipatria99,1,1,0.00121,1,0.01081
porkiepies,1,1,0.00121,1,0.01081
porier,1,1,0.00121,1,0.01081
porftolio,1,1,0.00121,1,0.01081
pore,1,1,0.00121,1,0.01081
porcupinehu,1,1,0.00121,1,0.01081
porcentaje,1,1,0.00121,1,0.01081
populiste,1,1,0.00121,1,0.01081
populismnationalism,1,1,0.00121,1,0.01081
populi,1,1,0.00121,1,0.01081
população,1,1,0.00121,1,0.01081
populationwith,1,1,0.00121,1,0.01081
populationscanada,1,1,0.00121,1,0.01081
populationlevelexperiment,1,1,0.00121,1,0.01081
populationendangering,1,1,0.00121,1,0.01081
populationbiggest,1,1,0.00121,1,0.01081
populationbased,1,1,0.00121,1,0.01081
populationampquot,1,1,0.00121,1,0.01081
populary,1,1,0.00121,1,0.01081
popularization,1,1,0.00121,1,0.01081
populair,1,1,0.00121,1,0.01081
poppycock,1,1,0.00121,1,0.01081
poppyboom3,1,1,0.00121,1,0.01081
popltn,1,1,0.00121,1,0.01081
poplar,1,1,0.00121,1,0.01081
popcorn🍿🤔,1,1,0.00121,1,0.01081
poor…,1,1,0.00121,1,0.01081
poornonexistent,1,1,0.00121,1,0.01081
poorlypaid,1,1,0.00121,1,0.01081
poop,1,1,0.00121,1,0.01081
pooled,1,1,0.00121,1,0.01081
pookie,1,1,0.00121,1,0.01081
poohbearyyc,1,1,0.00121,1,0.01081
pooched,1,1,0.00121,1,0.01081
pony,1,1,0.00121,1,0.01081
pontificated,1,1,0.00121,1,0.01081
ponoka,1,1,0.00121,1,0.01081
ponga,1,1,0.00121,1,0.01081
poner,1,1,0.00121,1,0.01081
pone,1,1,0.00121,1,0.01081
pond7,1,1,0.00121,1,0.01081
poncho,1,1,0.00121,1,0.01081
ponantcruises,1,1,0.00121,1,0.01081
pomoarts,1,1,0.00121,1,0.01081
político,1,1,0.00121,1,0.01081
política,1,1,0.00121,1,0.01081
polícia,1,1,0.00121,1,0.01081
polymorase,1,1,0.00121,1,0.01081
polymer,1,1,0.00121,1,0.01081
polygon,1,1,0.00121,1,0.01081
polyamyna,1,1,0.00121,1,0.01081
polyakova,1,1,0.00121,1,0.01081
pologne,1,1,0.00121,1,0.01081
polo,1,1,0.00121,1,0.01081
pollyincorrect,1,1,0.00121,1,0.01081
pollyestertbd,1,1,0.00121,1,0.01081
polly,1,1,0.00121,1,0.01081
polluxe,1,1,0.00121,1,0.01081
pollutes,1,1,0.00121,1,0.01081
pollute,1,1,0.00121,1,0.01081
pollivere,1,1,0.00121,1,0.01081
pollinate,1,1,0.00121,1,0.01081
pollies,1,1,0.00121,1,0.01081
pollardlaw,1,1,0.00121,1,0.01081
poli😋😋😋,1,1,0.00121,1,0.01081
politvidchannel,1,1,0.00121,1,0.01081
politi­cians,1,1,0.00121,1,0.01081
politiker,1,1,0.00121,1,0.01081
politigolf1,1,1,0.00121,1,0.01081
politifact,1,1,0.00121,1,0.01081
politiekbij1,1,1,0.00121,1,0.01081
politicspr,1,1,0.00121,1,0.01081
politicspot,1,1,0.00121,1,0.01081
politicsjack270,1,1,0.00121,1,0.01081
politicsit,1,1,0.00121,1,0.01081
politicsin,1,1,0.00121,1,0.01081
politicsaside,1,1,0.00121,1,0.01081
politicking…,1,1,0.00121,1,0.01081
politicizes,1,1,0.00121,1,0.01081
politicized🚨🚨,1,1,0.00121,1,0.01081
politicianscelebritiesdoctorssocial,1,1,0.00121,1,0.01081
politicalyou,1,1,0.00121,1,0.01081
politicalsystem,1,1,0.00121,1,0.01081
politicalorgasm,1,1,0.00121,1,0.01081
politicallyconnected,1,1,0.00121,1,0.01081
politicalfinancial,1,1,0.00121,1,0.01081
politcial,1,1,0.00121,1,0.01081
politally,1,1,0.00121,1,0.01081
polishroyalgoat,1,1,0.00121,1,0.01081
poliomyélite,1,1,0.00121,1,0.01081
poliolike,1,1,0.00121,1,0.01081
polievre,1,1,0.00121,1,0.01081
policías,1,1,0.00121,1,0.01081
policía,1,1,0.00121,1,0.01081
policypractice,1,1,0.00121,1,0.01081
policymaking,1,1,0.00121,1,0.01081
policymakers,1,1,0.00121,1,0.01081
policymag,1,1,0.00121,1,0.01081
polhillblair,1,1,0.00121,1,0.01081
polewitch,1,1,0.00121,1,0.01081
polentafrita,1,1,0.00121,1,0.01081
polemicist,1,1,0.00121,1,0.01081
polemic,1,1,0.00121,1,0.01081
polaroid,1,1,0.00121,1,0.01081
pokemon,1,1,0.00121,1,0.01081
poke,1,1,0.00121,1,0.01081
poirieryvestva,1,1,0.00121,1,0.01081
point…,1,1,0.00121,1,0.01081
point—nearly,1,1,0.00121,1,0.01081
pointy,1,1,0.00121,1,0.01081
pointlessness,1,1,0.00121,1,0.01081
pointe,1,1,0.00121,1,0.01081
pointds,1,1,0.00121,1,0.01081
poi,1,1,0.00121,1,0.01081
poguemoran,1,1,0.00121,1,0.01081
pognés,1,1,0.00121,1,0.01081
pogné,1,1,0.00121,1,0.01081
pognes,1,1,0.00121,1,0.01081
pogner,1,1,0.00121,1,0.01081
pogne,1,1,0.00121,1,0.01081
podían,1,1,0.00121,1,0.01081
podstbullies,1,1,0.00121,1,0.01081
podsnubbing,1,1,0.00121,1,0.01081
podrán,1,1,0.00121,1,0.01081
podrá,1,1,0.00121,1,0.01081
podremos,1,1,0.00121,1,0.01081
podpagehq,1,1,0.00121,1,0.01081
podolec,1,1,0.00121,1,0.01081
poder,1,1,0.00121,1,0.01081
podemos,1,1,0.00121,1,0.01081
podem,1,1,0.00121,1,0.01081
podeconfiar,1,1,0.00121,1,0.01081
podcast😁,1,1,0.00121,1,0.01081
podcast👇,1,1,0.00121,1,0.01081
podcastforheart,1,1,0.00121,1,0.01081
podcastandchill,1,1,0.00121,1,0.01081
podajemy,1,1,0.00121,1,0.01081
pocus,1,1,0.00121,1,0.01081
pocso,1,1,0.00121,1,0.01081
pocs,1,1,0.00121,1,0.01081
pocketing,1,1,0.00121,1,0.01081
pocketi,1,1,0.00121,1,0.01081
poche,1,1,0.00121,1,0.01081
pocas,1,1,0.00121,1,0.01081
pobres,1,1,0.00121,1,0.01081
pobre,1,1,0.00121,1,0.01081
poached,1,1,0.00121,1,0.01081
pnormandin1,1,1,0.00121,1,0.01081
pneumonie,1,1,0.00121,1,0.01081
pneumatica,1,1,0.00121,1,0.01081
pnasnews,1,1,0.00121,1,0.01081
pnas,1,1,0.00121,1,0.01081
pn,1,1,0.00121,1,0.01081
pmyou,1,1,0.00121,1,0.01081
pmyackulic,1,1,0.00121,1,0.01081
pmturdohastogo,1,1,0.00121,1,0.01081
pmthen,1,1,0.00121,1,0.01081
pmnorm,1,1,0.00121,1,0.01081
pmmodi,1,1,0.00121,1,0.01081
pmis,1,1,0.00121,1,0.01081
pmh,1,1,0.00121,1,0.01081
pmfeds,1,1,0.00121,1,0.01081
pmesling,1,1,0.00121,1,0.01081
pmcaresfund,1,1,0.00121,1,0.01081
pmcarefunds,1,1,0.00121,1,0.01081
pmcanadien,1,1,0.00121,1,0.01081
pmcanadians,1,1,0.00121,1,0.01081
pmc,1,1,0.00121,1,0.01081
pmbreakingnews,1,1,0.00121,1,0.01081
pmauser,1,1,0.00121,1,0.01081
pmarriott,1,1,0.00121,1,0.01081
pmagn,1,1,0.00121,1,0.01081
plz🙏🏻for,1,1,0.00121,1,0.01081
plvandewalle,1,1,0.00121,1,0.01081
plutosaturn2,1,1,0.00121,1,0.01081
plutocrat,1,1,0.00121,1,0.01081
plutocracy,1,1,0.00121,1,0.01081
plusjamaiseux,1,1,0.00121,1,0.01081
plurality,1,1,0.00121,1,0.01081
pluralistic,1,1,0.00121,1,0.01081
plural,1,1,0.00121,1,0.01081
plunging,1,1,0.00121,1,0.01081
plumpedup,1,1,0.00121,1,0.01081
plummetingdown,1,1,0.00121,1,0.01081
plumber,1,1,0.00121,1,0.01081
plq,1,1,0.00121,1,0.01081
ploughing,1,1,0.00121,1,0.01081
plotter,1,1,0.00121,1,0.01081
plotted,1,1,0.00121,1,0.01081
plonk,1,1,0.00121,1,0.01081
plongé,1,1,0.00121,1,0.01081
plinth,1,1,0.00121,1,0.01081
plgilbertini,1,1,0.00121,1,0.01081
pleural,1,1,0.00121,1,0.01081
pleura,1,1,0.00121,1,0.01081
plentiful,1,1,0.00121,1,0.01081
plenarysession,1,1,0.00121,1,0.01081
pleinement,1,1,0.00121,1,0.01081
plegarias,1,1,0.00121,1,0.01081
pleeeeeease,1,1,0.00121,1,0.01081
pleasureorgan,1,1,0.00121,1,0.01081
pleasing,1,1,0.00121,1,0.01081
please🙏observe,1,1,0.00121,1,0.01081
please💉💉💉💉💉💉,1,1,0.00121,1,0.01081
please✌️vaccineshortage,1,1,0.00121,1,0.01081
pleasetellmem,1,1,0.00121,1,0.01081
pleasepleasepleaseplease,1,1,0.00121,1,0.01081
pleasehelp,1,1,0.00121,1,0.01081
pleasebring,1,1,0.00121,1,0.01081
pleasantly,1,1,0.00121,1,0.01081
plc,1,1,0.00121,1,0.01081
playmate,1,1,0.00121,1,0.01081
playland—ugh,1,1,0.00121,1,0.01081
playgrounds—there,1,1,0.00121,1,0.01081
playbyderules,1,1,0.00121,1,0.01081
playas,1,1,0.00121,1,0.01081
plattoli,1,1,0.00121,1,0.01081
platforma,1,1,0.00121,1,0.01081
platfirm,1,1,0.00121,1,0.01081
platesetc,1,1,0.00121,1,0.01081
plateforme,1,1,0.00121,1,0.01081
plateaued,1,1,0.00121,1,0.01081
plata,1,1,0.00121,1,0.01081
plasticpollution,1,1,0.00121,1,0.01081
plasticpartitioned,1,1,0.00121,1,0.01081
plaster,1,1,0.00121,1,0.01081
plaquettes,1,1,0.00121,1,0.01081
plan🤞just,1,1,0.00121,1,0.01081
plan—a,1,1,0.00121,1,0.01081
planète,1,1,0.00121,1,0.01081
plantproteinab,1,1,0.00121,1,0.01081
planting,1,1,0.00121,1,0.01081
planthey,1,1,0.00121,1,0.01081
plantes,1,1,0.00121,1,0.01081
planter,1,1,0.00121,1,0.01081
plantel,1,1,0.00121,1,0.01081
plans​,1,1,0.00121,1,0.01081
planographer,1,1,0.00121,1,0.01081
plannersean,1,1,0.00121,1,0.01081
planned—which,1,1,0.00121,1,0.01081
plann,1,1,0.00121,1,0.01081
planing,1,1,0.00121,1,0.01081
planetponzi,1,1,0.00121,1,0.01081
planetacoronavirus,1,1,0.00121,1,0.01081
planespotting,1,1,0.00121,1,0.01081
planejamento,1,1,0.00121,1,0.01081
plandevacunacióncovid19,1,1,0.00121,1,0.01081
plancanada,1,1,0.00121,1,0.01081
planalto,1,1,0.00121,1,0.01081
planait,1,1,0.00121,1,0.01081
plan22archibrarians,1,1,0.00121,1,0.01081
plakatwettbewerb,1,1,0.00121,1,0.01081
plakata,1,1,0.00121,1,0.01081
plainwildcatfan,1,1,0.00121,1,0.01081
plainte,1,1,0.00121,1,0.01081
plaint,1,1,0.00121,1,0.01081
plainenglish,1,1,0.00121,1,0.01081
plain4jane,1,1,0.00121,1,0.01081
plaidons,1,1,0.00121,1,0.01081
plaguing,1,1,0.00121,1,0.01081
plagueridden,1,1,0.00121,1,0.01081
plaguerat,1,1,0.00121,1,0.01081
plaguegive,1,1,0.00121,1,0.01081
placés,1,1,0.00121,1,0.01081
placée,1,1,0.00121,1,0.01081
place🤬😡frustrationcollective,1,1,0.00121,1,0.01081
place🤣🤣,1,1,0.00121,1,0.01081
place👇,1,1,0.00121,1,0.01081
placewrong,1,1,0.00121,1,0.01081
placesthe,1,1,0.00121,1,0.01081
placentitis,1,1,0.00121,1,0.01081
placemetro,1,1,0.00121,1,0.01081
placemaker,1,1,0.00121,1,0.01081
placebased,1,1,0.00121,1,0.01081
placard,1,1,0.00121,1,0.01081
pksubbanfoundation,1,1,0.00121,1,0.01081
pkonweb,1,1,0.00121,1,0.01081
pkoi,1,1,0.00121,1,0.01081
pkheipel,1,1,0.00121,1,0.01081
pjs,1,1,0.00121,1,0.01081
pjginger,1,1,0.00121,1,0.01081
pjacquemain,1,1,0.00121,1,0.01081
pjacksonnl,1,1,0.00121,1,0.01081
più,1,1,0.00121,1,0.01081
pièce,1,1,0.00121,1,0.01081
pizzawanchovies,1,1,0.00121,1,0.01081
pizzagate,1,1,0.00121,1,0.01081
piyushgoyal,1,1,0.00121,1,0.01081
pixxed,1,1,0.00121,1,0.01081
pixelated,1,1,0.00121,1,0.01081
pivotprovide,1,1,0.00121,1,0.01081
pivotlegal,1,1,0.00121,1,0.01081
pittsburghpg,1,1,0.00121,1,0.01081
pittance,1,1,0.00121,1,0.01081
pitoyables,1,1,0.00121,1,0.01081
pitched,1,1,0.00121,1,0.01081
pitbullatlarge,1,1,0.00121,1,0.01081
pita,1,1,0.00121,1,0.01081
pistolcliff,1,1,0.00121,1,0.01081
pista,1,1,0.00121,1,0.01081
pissedoffedness,1,1,0.00121,1,0.01081
pisoshito,1,1,0.00121,1,0.01081
piscines,1,1,0.00121,1,0.01081
piscine,1,1,0.00121,1,0.01081
pirouzkavehpour,1,1,0.00121,1,0.01081
pirie,1,1,0.00121,1,0.01081
pires,1,1,0.00121,1,0.01081
pirbright,1,1,0.00121,1,0.01081
pippa,1,1,0.00121,1,0.01081
pipebandlife,1,1,0.00121,1,0.01081
pipal,1,1,0.00121,1,0.01081
pip,1,1,0.00121,1,0.01081
pinupush,1,1,0.00121,1,0.01081
pintu,1,1,0.00121,1,0.01081
pinsneedles,1,1,0.00121,1,0.01081
pinpointing,1,1,0.00121,1,0.01081
pinpoint,1,1,0.00121,1,0.01081
pinnylcd,1,1,0.00121,1,0.01081
pinkus,1,1,0.00121,1,0.01081
pinkstarfish143,1,1,0.00121,1,0.01081
