Normalized Token,Number of Occurences,Number of Tweets,Percentage of Tweets,Number of Users,Percentage of Users
jaarreaza,2,2,0.0017,2,0.01422
jaar,2,2,0.0017,1,0.00711
izole,2,2,0.0017,2,0.01422
iyi,2,1,0.00085,1,0.00711
ivytwopointoh,2,2,0.0017,2,0.01422
ivy,2,2,0.0017,2,0.01422
ivg,2,2,0.0017,2,0.01422
ivanoransky,2,2,0.0017,2,0.01422
ivan,2,2,0.0017,2,0.01422
it😳,2,2,0.0017,2,0.01422
it💁🏻‍♀️,2,2,0.0017,2,0.01422
ityet,2,2,0.0017,2,0.01422
itvcentral,2,2,0.0017,2,0.01422
itto,2,2,0.0017,2,0.01422
itstimeh,2,2,0.0017,2,0.01422
itsoly,2,1,0.00085,1,0.00711
itsoktonotbeok,2,2,0.0017,2,0.01422
itsnotajoke,2,2,0.0017,2,0.01422
itshappening,2,2,0.0017,2,0.01422
itpeople,2,2,0.0017,2,0.01422
itookthecovid19redpill,2,2,0.0017,2,0.01422
itlied,2,2,0.0017,2,0.01422
itlet,2,2,0.0017,2,0.01422
itin,2,2,0.0017,2,0.01422
iteration,2,2,0.0017,2,0.01422
itdrug,2,2,0.0017,2,0.01422
itdarktialight,2,2,0.0017,2,0.01422
itamaratygovbr,2,2,0.0017,1,0.00711
italy🇮🇹,2,2,0.0017,2,0.01422
italiener,2,1,0.00085,1,0.00711
italien,2,2,0.0017,2,0.01422
italianschinese,2,2,0.0017,2,0.01422
is…,2,2,0.0017,2,0.01422
isupportbapuji,2,2,0.0017,1,0.00711
isthirrua,2,2,0.0017,2,0.01422
isthe,2,2,0.0017,2,0.01422
istandwithjt,2,2,0.0017,2,0.01422
issac,2,2,0.0017,2,0.01422
issa,2,2,0.0017,2,0.01422
isreversing,2,2,0.0017,2,0.01422
israël,2,2,0.0017,2,0.01422
israélien,2,2,0.0017,2,0.01422
israelite,2,2,0.0017,2,0.01422
israelandusa,2,2,0.0017,2,0.01422
ispo,2,1,0.00085,1,0.00711
isolées,2,2,0.0017,2,0.01422
isolé,2,2,0.0017,2,0.01422
isolators,2,2,0.0017,2,0.01422
isolationready,2,2,0.0017,1,0.00711
iso,2,1,0.00085,1,0.00711
islington,2,1,0.00085,1,0.00711
islandgirlprv,2,2,0.0017,2,0.01422
islamization,2,2,0.0017,2,0.01422
islamicrepublicvirus,2,2,0.0017,2,0.01422
isla,2,2,0.0017,2,0.01422
ish7879,2,2,0.0017,2,0.01422
isdeca,2,2,0.0017,2,0.01422
isda1979,2,2,0.0017,2,0.01422
isc,2,1,0.00085,1,0.00711
isatona,2,2,0.0017,1,0.00711
isaiah,2,2,0.0017,2,0.01422
isabeloakeshott,2,2,0.0017,2,0.01422
isabel,2,2,0.0017,2,0.01422
isa,2,2,0.0017,2,0.01422
irán,2,2,0.0017,2,0.01422
irwinelman,2,2,0.0017,2,0.01422
irsnews,2,2,0.0017,2,0.01422
irsccihr,2,2,0.0017,2,0.01422
irrationally,2,2,0.0017,2,0.01422
ironing,2,2,0.0017,2,0.01422
ironical,2,2,0.0017,2,0.01422
irl,2,2,0.0017,2,0.01422
irishwhiskey,2,2,0.0017,1,0.00711
irfandhalla,2,2,0.0017,2,0.01422
ireland0828,2,2,0.0017,1,0.00711
irate,2,2,0.0017,2,0.01422
iraq—james,2,2,0.0017,2,0.01422
iran🇮🇷,2,2,0.0017,2,0.01422
iraní,2,1,0.00085,1,0.00711
irak,2,1,0.00085,1,0.00711
ipot1776,2,2,0.0017,2,0.01422
ipe,2,2,0.0017,2,0.01422
ipc,2,1,0.00085,1,0.00711
ipav,2,2,0.0017,2,0.01422
iowagop,2,2,0.0017,1,0.00711
iota,2,2,0.0017,2,0.01422
iosandroid,2,2,0.0017,2,0.01422
iojk,2,2,0.0017,2,0.01422
ioannacbc,2,2,0.0017,2,0.01422
in🇨🇦—only,2,2,0.0017,2,0.01422
in…,2,2,0.0017,2,0.01422
inwards,2,2,0.0017,2,0.01422
invulnerable,2,2,0.0017,2,0.01422
invité,2,2,0.0017,2,0.01422
invitro,2,2,0.0017,2,0.01422
invinciblethen,2,2,0.0017,2,0.01422
invests,2,2,0.0017,2,0.01422
investigational,2,2,0.0017,2,0.01422
investigador,2,2,0.0017,2,0.01422
inventé,2,2,0.0017,2,0.01422
invents,2,2,0.0017,2,0.01422
inventive,2,2,0.0017,2,0.01422
inutilement,2,2,0.0017,2,0.01422
intérieur,2,2,0.0017,2,0.01422
intégral,2,2,0.0017,2,0.01422
intuitive,2,2,0.0017,2,0.01422
introduire,2,2,0.0017,2,0.01422
intro,2,2,0.0017,2,0.01422
intrinsically,2,2,0.0017,2,0.01422
intrigue,2,2,0.0017,2,0.01422
intricate,2,2,0.0017,2,0.01422
intravenous,2,2,0.0017,2,0.01422
intrahospital,2,2,0.0017,2,0.01422
intouch,2,2,0.0017,2,0.01422
intheglebe,2,2,0.0017,2,0.01422
inthecity,2,2,0.0017,1,0.00711
interés,2,2,0.0017,2,0.01422
interventionsdrtedros,2,2,0.0017,2,0.01422
interupting,2,2,0.0017,2,0.01422
intertwined,2,2,0.0017,2,0.01422
intersect,2,2,0.0017,2,0.01422
interpréter,2,2,0.0017,2,0.01422
interprofessional,2,2,0.0017,2,0.01422
internos,2,2,0.0017,2,0.01422
internationallytrained,2,2,0.0017,2,0.01422
internationale,2,2,0.0017,2,0.01422
interna,2,2,0.0017,2,0.01422
intermittently,2,2,0.0017,2,0.01422
interment,2,2,0.0017,2,0.01422
interleukin6,2,1,0.00085,1,0.00711
interface,2,2,0.0017,2,0.01422
interestmortgage,2,2,0.0017,2,0.01422
interessante,2,2,0.0017,2,0.01422
interdependence,2,2,0.0017,2,0.01422
interconnectedness,2,2,0.0017,2,0.01422
intercambio,2,2,0.0017,2,0.01422
interactifs,2,2,0.0017,2,0.01422
interac,2,2,0.0017,2,0.01422
inter,2,2,0.0017,2,0.01422
intensivo,2,2,0.0017,2,0.01422
intensivist,2,2,0.0017,2,0.01422
intensivecarewuhan,2,2,0.0017,2,0.01422
intensiveblog,2,2,0.0017,2,0.01422
intelligencer,2,2,0.0017,2,0.01422
intellectuels,2,2,0.0017,2,0.01422
intellectuelle,2,2,0.0017,2,0.01422
intelbusiness,2,2,0.0017,1,0.00711
insured,2,2,0.0017,2,0.01422
insultes,2,2,0.0017,2,0.01422
institutionnel,2,2,0.0017,2,0.01422
institutionally,2,2,0.0017,2,0.01422
institut,2,2,0.0017,2,0.01422
instil,2,2,0.0017,2,0.01422
instigated,2,2,0.0017,2,0.01422
instauré,2,2,0.0017,2,0.01422
instantaneously,2,2,0.0017,2,0.01422
installers,2,2,0.0017,2,0.01422
inspectorgeneral,2,2,0.0017,2,0.01422
insistent,2,2,0.0017,2,0.01422
insiste,2,2,0.0017,2,0.01422
insgesamt,2,2,0.0017,1,0.00711
insertion,2,2,0.0017,2,0.01422
inquiétudes,2,2,0.0017,2,0.01422
inquiéter,2,2,0.0017,2,0.01422
inquiétant,2,2,0.0017,2,0.01422
inquirer,2,2,0.0017,2,0.01422
inovio,2,2,0.0017,2,0.01422
inondations,2,2,0.0017,2,0.01422
innombrables,2,2,0.0017,2,0.01422
innocuous,2,2,0.0017,2,0.01422
innercity,2,2,0.0017,2,0.01422
inmigrantes,2,2,0.0017,2,0.01422
inmediata,2,2,0.0017,2,0.01422
injures,2,2,0.0017,2,0.01422
inicio,2,2,0.0017,2,0.01422
inicial,2,2,0.0017,2,0.01422
inhome,2,2,0.0017,2,0.01422
inhibition,2,2,0.0017,2,0.01422
inhibited,2,2,0.0017,2,0.01422
inhaled,2,2,0.0017,2,0.01422
inhabit,2,2,0.0017,2,0.01422
ingrid,2,2,0.0017,2,0.01422
ingloriousbhere,2,2,0.0017,2,0.01422
inglaterra,2,2,0.0017,2,0.01422
infuriates,2,2,0.0017,2,0.01422
infultrated,2,2,0.0017,2,0.01422
infringement,2,2,0.0017,2,0.01422
infringed,2,2,0.0017,2,0.01422
infraestructura,2,2,0.0017,2,0.01422
infra,2,2,0.0017,2,0.01422
infosechotspot,2,2,0.0017,1,0.00711
informações,2,2,0.0017,2,0.01422
informatique,2,2,0.0017,2,0.01422
informado,2,2,0.0017,2,0.01422
informaciónparati,2,2,0.0017,2,0.01422
infographics,2,2,0.0017,2,0.01422
infobae,2,2,0.0017,2,0.01422
info09069570015,2,2,0.0017,1,0.00711
influenzalike,2,2,0.0017,2,0.01422
inflicts,2,2,0.0017,2,0.01422
inflame,2,2,0.0017,2,0.01422
infjvip,2,2,0.0017,1,0.00711
infiziert,2,1,0.00085,1,0.00711
infirm,2,2,0.0017,2,0.01422
infinity,2,2,0.0017,2,0.01422
infiltrating,2,2,0.0017,2,0.01422
infighting,2,2,0.0017,2,0.01422
inferior,2,2,0.0017,2,0.01422
infektionen,2,2,0.0017,2,0.01422
infectó,2,2,0.0017,2,0.01422
infectionsdeaths,2,2,0.0017,2,0.01422
infectedonly,2,2,0.0017,2,0.01422
infectedelderly,2,2,0.0017,1,0.00711
infanticide,2,2,0.0017,2,0.01422
infact,2,2,0.0017,2,0.01422
inextricably,2,2,0.0017,2,0.01422
inexperienced,2,2,0.0017,2,0.01422
inexperience,2,2,0.0017,2,0.01422
inexcusably,2,2,0.0017,2,0.01422
inertia,2,2,0.0017,2,0.01422
inepto,2,2,0.0017,2,0.01422
ineptitud,2,2,0.0017,2,0.01422
ineffectual,2,2,0.0017,2,0.01422
indésirables,2,2,0.0017,2,0.01422
industrious,2,2,0.0017,2,0.01422
indus,2,2,0.0017,2,0.01422
indulging,2,2,0.0017,2,0.01422
indulgent,2,2,0.0017,2,0.01422
indulge,2,2,0.0017,2,0.01422
induce,2,2,0.0017,2,0.01422
indoeharold,2,2,0.0017,2,0.01422
indoctrinated,2,2,0.0017,2,0.01422
individualism,2,2,0.0017,2,0.01422
individu,2,2,0.0017,2,0.01422
indiscriminately,2,2,0.0017,2,0.01422
indiscriminate,2,2,0.0017,2,0.01422
indira,2,2,0.0017,2,0.01422
indignation,2,2,0.0017,2,0.01422
indigineous,2,2,0.0017,2,0.01422
indigenousservices,2,2,0.0017,2,0.01422
indigenouspeoples,2,2,0.0017,2,0.01422
indigenouson,2,2,0.0017,1,0.00711
indicó,2,2,0.0017,2,0.01422
indicaciones,2,2,0.0017,2,0.01422
indiatvnews,2,2,0.0017,2,0.01422
indiancountry,2,2,0.0017,2,0.01422
indianapolis,2,2,0.0017,2,0.01422
indiamusings,2,2,0.0017,1,0.00711
indeterminate,2,2,0.0017,2,0.01422
inderdaad,2,2,0.0017,2,0.01422
independentminded,2,2,0.0017,2,0.01422
indepedentjournalism,2,2,0.0017,2,0.01422
indemnity,2,2,0.0017,2,0.01422
inday,2,1,0.00085,1,0.00711
incubated,2,2,0.0017,2,0.01422
increment,2,2,0.0017,2,0.01422
increible,2,2,0.0017,2,0.01422
incorporating,2,2,0.0017,2,0.01422
incorporate,2,2,0.0017,2,0.01422
inconversation,2,2,0.0017,2,0.01422
inconvenienced,2,2,0.0017,2,0.01422
incontournable,2,2,0.0017,2,0.01422
incontext,2,2,0.0017,1,0.00711
inconsistency,2,2,0.0017,2,0.01422
inconsequential,2,2,0.0017,2,0.01422
incompétents,2,2,0.0017,2,0.01422
incompetencekills,2,2,0.0017,2,0.01422
incompetencegrowing,2,2,0.0017,2,0.01422
incode,2,1,0.00085,1,0.00711
incluyendo,2,2,0.0017,2,0.01422
inclination,2,2,0.0017,2,0.01422
incitement,2,2,0.0017,2,0.01422
incharge,2,2,0.0017,2,0.01422
incentivize,2,2,0.0017,2,0.01422
incentivising,2,2,0.0017,2,0.01422
incensed,2,2,0.0017,2,0.01422
incendiary,2,2,0.0017,2,0.01422
incapables,2,2,0.0017,2,0.01422
incapability,2,2,0.0017,2,0.01422
inattendue,2,2,0.0017,2,0.01422
inadaptés,2,2,0.0017,2,0.01422
inactivation,2,2,0.0017,2,0.01422
inacceptable,2,2,0.0017,2,0.01422
imvery,2,2,0.0017,2,0.01422
imvala,2,2,0.0017,1,0.00711
imune,2,2,0.0017,2,0.01422
impératif,2,2,0.0017,2,0.01422
impromptu,2,2,0.0017,2,0.01422
impoverishment,2,2,0.0017,2,0.01422
impostor,2,2,0.0017,2,0.01422
imposter,2,2,0.0017,2,0.01422
impossível,2,2,0.0017,2,0.01422
impossibly,2,2,0.0017,2,0.01422
impossibility,2,2,0.0017,2,0.01422
imposer,2,2,0.0017,2,0.01422
important—is,2,2,0.0017,2,0.01422
implored,2,2,0.0017,2,0.01422
implicated,2,2,0.0017,2,0.01422
implant,2,2,0.0017,2,0.01422
impinv,2,2,0.0017,2,0.01422
impersonator,2,2,0.0017,2,0.01422
impersonate,2,2,0.0017,2,0.01422
imperialjidea,2,2,0.0017,2,0.01422
imperialism,2,2,0.0017,2,0.01422
imperfection,2,2,0.0017,2,0.01422
impedes,2,2,0.0017,2,0.01422
impeachtrump,2,2,0.0017,1,0.00711
impeachmenthoax,2,2,0.0017,2,0.01422
impatiently,2,2,0.0017,2,0.01422
impatient,2,2,0.0017,2,0.01422
impala,2,2,0.0017,2,0.01422
imnotaheroshesahero,2,2,0.0017,2,0.01422
immédiat,2,2,0.0017,2,0.01422
immunosuppressed,2,2,0.0017,2,0.01422
immunoprecise,2,2,0.0017,2,0.01422
immunodeficiency,2,2,0.0017,2,0.01422
immunitycastesystem,2,2,0.0017,2,0.01422
immunitaire,2,1,0.00085,1,0.00711
immunisation,2,2,0.0017,2,0.01422
immunesystem,2,2,0.0017,2,0.01422
immunesupport,2,2,0.0017,2,0.01422
immovable,2,2,0.0017,2,0.01422
immeuble,2,1,0.00085,1,0.00711
immersive,2,2,0.0017,2,0.01422
immersed,2,2,0.0017,2,0.01422
immediatley,2,2,0.0017,2,0.01422
immediacy,2,2,0.0017,2,0.01422
immeasurable,2,2,0.0017,2,0.01422
imiter,2,2,0.0017,2,0.01422
imfblog,2,2,0.0017,2,0.01422
imbedded,2,2,0.0017,2,0.01422
imaginez,2,2,0.0017,2,0.01422
im4rebls,2,2,0.0017,1,0.00711
ilooklikeasurgeon,2,2,0.0017,2,0.01422
illégalement,2,2,0.0017,2,0.01422
illustrative,2,2,0.0017,2,0.01422
illogical,2,2,0.0017,2,0.01422
illiberal,2,2,0.0017,2,0.01422
illfitting,2,2,0.0017,2,0.01422
illadvised,2,2,0.0017,2,0.01422
iliveasnatalie,2,2,0.0017,2,0.01422
ilingnik,2,2,0.0017,2,0.01422
ili,2,2,0.0017,2,0.01422
ilagijarnik,2,2,0.0017,2,0.01422
ikea,2,2,0.0017,2,0.01422
iisdsdgs,2,2,0.0017,1,0.00711
iibut,2,2,0.0017,2,0.01422
ihre,2,1,0.00085,1,0.00711
ihpmeuoft,2,2,0.0017,2,0.01422
ihavestockinthecompany,2,2,0.0017,2,0.01422
ih,2,2,0.0017,2,0.01422
igorbobic,2,2,0.0017,2,0.01422
ignoreddidnt,2,2,0.0017,2,0.01422
iglesia,2,2,0.0017,2,0.01422
igg,2,2,0.0017,2,0.01422
ifr,2,2,0.0017,2,0.01422
ifollowback,2,2,0.0017,2,0.01422
iffy,2,2,0.0017,2,0.01422
ifex,2,2,0.0017,1,0.00711
ifcorg,2,2,0.0017,2,0.01422
ifbp,2,2,0.0017,2,0.01422
id👈🏻,2,2,0.0017,2,0.01422
idéologie,2,2,0.0017,2,0.01422
idsea,2,2,0.0017,2,0.01422
idsdp,2,2,0.0017,2,0.01422
idp,2,2,0.0017,2,0.01422
idolize,2,2,0.0017,2,0.01422
idlib,2,2,0.0017,2,0.01422
idiocracy,2,2,0.0017,2,0.01422
idgaf,2,2,0.0017,2,0.01422
ideologically,2,2,0.0017,2,0.01422
identidad,2,2,0.0017,2,0.01422
idem,2,2,0.0017,2,0.01422
idahoroadapple,2,2,0.0017,1,0.00711
icwa,2,1,0.00085,1,0.00711
icu‼️coronavirus,2,2,0.0017,2,0.01422
icue,2,2,0.0017,2,0.01422
icps,2,1,0.00085,1,0.00711
icplekken,2,1,0.00085,1,0.00711
icnsecondfleet,2,2,0.0017,1,0.00711
icmrdelhi,2,2,0.0017,2,0.01422
iciradiocanada,2,2,0.0017,2,0.01422
iciquebec,2,2,0.0017,2,0.01422
iciottgat,2,2,0.0017,2,0.01422
icilome,2,2,0.0017,1,0.00711
ich,2,2,0.0017,2,0.01422
iceprincezamani,2,2,0.0017,1,0.00711
icelinked,2,2,0.0017,2,0.01422
iced,2,2,0.0017,2,0.01422
iceblueaccent,2,2,0.0017,2,0.01422
ibuprofen,2,2,0.0017,2,0.01422
ibsen,2,2,0.0017,2,0.01422
ibm,2,2,0.0017,2,0.01422
ibdtipp,2,2,0.0017,2,0.01422
ibbitson,2,2,0.0017,2,0.01422
ibakafoundation,2,2,0.0017,2,0.01422
ibajnok,2,2,0.0017,2,0.01422
ibaconservative,2,2,0.0017,2,0.01422
iansams,2,2,0.0017,2,0.01422
ianhanomansing,2,2,0.0017,2,0.01422
ianarthurmpp,2,2,0.0017,2,0.01422
ian56789,2,2,0.0017,1,0.00711
iampopthenarrat,2,2,0.0017,2,0.01422
iamjohnoliver,2,2,0.0017,2,0.01422
iaiinnovators,2,2,0.0017,2,0.01422
iaff,2,2,0.0017,1,0.00711
iabc,2,1,0.00085,1,0.00711
i,2,2,0.0017,2,0.01422
hızı,2,1,0.00085,1,0.00711
hésite,2,2,0.0017,2,0.01422
hâtif,2,2,0.0017,2,0.01422
hâte,2,2,0.0017,2,0.01422
hysteriatrade,2,2,0.0017,2,0.01422
hypothèse,2,2,0.0017,2,0.01422
hypothèques,2,2,0.0017,2,0.01422
hypocritejustintrudeau,2,2,0.0017,2,0.01422
hypocrisytrudy,2,2,0.0017,2,0.01422
hyperpolitical,2,2,0.0017,2,0.01422
hyperpartisan,2,2,0.0017,2,0.01422
hypercoagulable,2,2,0.0017,2,0.01422
hyper,2,2,0.0017,2,0.01422
hymn,2,2,0.0017,2,0.01422
hygienic,2,2,0.0017,2,0.01422
hydroxycloroquines,2,2,0.0017,2,0.01422
hydroxychporoquine,2,2,0.0017,2,0.01422
hydroxychloroquinecovid19,2,2,0.0017,2,0.01422
hydroxychlorinecovid19,2,2,0.0017,2,0.01422
hydroxichloroquine,2,2,0.0017,2,0.01422
hydros,2,2,0.0017,2,0.01422
hydroalcoolique,2,2,0.0017,2,0.01422
hydrated,2,2,0.0017,2,0.01422
hyde,2,2,0.0017,2,0.01422
hwy401,2,2,0.0017,2,0.01422
hve,2,2,0.0017,2,0.01422
hutchyman,2,2,0.0017,2,0.01422
hutchison,2,2,0.0017,2,0.01422
hussen,2,2,0.0017,2,0.01422
hurtling,2,2,0.0017,2,0.01422
hurtle,2,2,0.0017,2,0.01422
hurtin,2,2,0.0017,2,0.01422
hurtful,2,2,0.0017,2,0.01422
hurstville,2,2,0.0017,2,0.01422
huron,2,2,0.0017,2,0.01422
huntwmd,2,2,0.0017,1,0.00711
hunterbiden,2,2,0.0017,2,0.01422
hundredweightfood,2,2,0.0017,1,0.00711
humiliation,2,2,0.0017,2,0.01422
humiliatedthis,2,2,0.0017,2,0.01422
humildes,2,2,0.0017,2,0.01422
humantransit,2,2,0.0017,2,0.01422
humantocat,2,2,0.0017,2,0.01422
humanright,2,2,0.0017,1,0.00711
humanresources,2,2,0.0017,2,0.01422
humanityovereconomy,2,2,0.0017,1,0.00711
humanitarianism,2,2,0.0017,2,0.01422
humanitaires,2,2,0.0017,2,0.01422
humanidade,2,2,0.0017,2,0.01422
humanesociety,2,2,0.0017,2,0.01422
humancaused,2,2,0.0017,2,0.01422
humaines,2,2,0.0017,2,0.01422
hulu,2,2,0.0017,2,0.01422
huizhongwu,2,2,0.0017,2,0.01422
huis,2,2,0.0017,2,0.01422
huidige,2,2,0.0017,2,0.01422
hugolavallee,2,2,0.0017,2,0.01422
hughhewitt,2,2,0.0017,2,0.01422
huffmanfornc,2,2,0.0017,1,0.00711
huddle,2,2,0.0017,2,0.01422
huangshan,2,2,0.0017,2,0.01422
htservadac,2,2,0.0017,1,0.00711
hst,2,2,0.0017,2,0.01422
hsr,2,2,0.0017,2,0.01422
hsnsudbury,2,2,0.0017,2,0.01422
hshonoski,2,2,0.0017,2,0.01422
hscoffield,2,2,0.0017,2,0.01422
hs2,2,1,0.00085,1,0.00711
hrwcanada,2,2,0.0017,2,0.01422
hrsace2,2,2,0.0017,2,0.01422
hrpsburl,2,2,0.0017,2,0.01422
hrm,2,2,0.0017,2,0.01422
hristova,2,2,0.0017,1,0.00711
hrhpfaisal1,2,2,0.0017,1,0.00711
hrfe,2,2,0.0017,1,0.00711
hrevelio3,2,2,0.0017,2,0.01422
hrbc,2,2,0.0017,2,0.01422
hpv,2,2,0.0017,2,0.01422
hpsparamedics,2,2,0.0017,2,0.01422
hp,2,2,0.0017,2,0.01422
howl,2,2,0.0017,2,0.01422
howiethomas40,2,2,0.0017,1,0.00711
howe,2,2,0.0017,2,0.01422
howd,2,2,0.0017,2,0.01422
howard777qiu,2,2,0.0017,2,0.01422
hovering,2,2,0.0017,2,0.01422
houstonrockets,2,2,0.0017,1,0.00711
housewife,2,2,0.0017,2,0.01422
houses—and,2,2,0.0017,2,0.01422
houseofcommons,2,2,0.0017,2,0.01422
houseless,2,2,0.0017,1,0.00711
houseguest,2,2,0.0017,2,0.01422
house2do,2,2,0.0017,2,0.01422
hourlong,2,2,0.0017,2,0.01422
hourbyhour,2,2,0.0017,2,0.01422
hound,2,2,0.0017,2,0.01422
houden,2,2,0.0017,1,0.00711
hotzone,2,2,0.0017,2,0.01422
hotspur,2,1,0.00085,1,0.00711
hotshotdannyd,2,2,0.0017,2,0.01422
hotpot,2,2,0.0017,2,0.01422
hothousesquat,2,2,0.0017,2,0.01422
hotdog,2,2,0.0017,2,0.01422
hosps,2,2,0.0017,2,0.01422
hospitla,2,2,0.0017,2,0.01422
hospitalskeep,2,2,0.0017,2,0.01422
hospitalsapparently,2,2,0.0017,2,0.01422
hospitalman,2,2,0.0017,2,0.01422
hospitalizedand,2,2,0.0017,2,0.01422
hospitalizationsicu,2,2,0.0017,2,0.01422
hospitalizados,2,2,0.0017,2,0.01422
hospitalización,2,2,0.0017,2,0.01422
hospitalisée,2,2,0.0017,2,0.01422
hospitalier,2,2,0.0017,2,0.01422
hospitalar,2,2,0.0017,2,0.01422
hoskins,2,2,0.0017,1,0.00711
hosani,2,2,0.0017,2,0.01422
horwath,2,2,0.0017,2,0.01422
horticulture,2,2,0.0017,2,0.01422
horsepeople,2,2,0.0017,2,0.01422
horrifyingly,2,2,0.0017,2,0.01422
horoscope,2,2,0.0017,2,0.01422
horny,2,2,0.0017,2,0.01422
hornby,2,2,0.0017,2,0.01422
horatio124,2,2,0.0017,1,0.00711
hoppin,2,2,0.0017,2,0.01422
hopitaux,2,2,0.0017,1,0.00711
hopi,2,2,0.0017,2,0.01422
hopefulness,2,2,0.0017,2,0.01422
hooverinst,2,2,0.0017,2,0.01422
hoops—alone—is,2,2,0.0017,2,0.01422
hoophall,2,2,0.0017,2,0.01422
hoon,2,2,0.0017,2,0.01422
hooligan,2,2,0.0017,2,0.01422
honrar,2,2,0.0017,2,0.01422
honolulu,2,2,0.0017,2,0.01422
honking,2,2,0.0017,2,0.01422
hondoresists,2,2,0.0017,2,0.01422
hondavidonley,2,2,0.0017,1,0.00711
hominem,2,2,0.0017,2,0.01422
home🏡good,2,2,0.0017,2,0.01422
homestay,2,2,0.0017,2,0.01422
homerton,2,2,0.0017,2,0.01422
homeopathy,2,2,0.0017,2,0.01422
homenew,2,2,0.0017,2,0.01422
homemademask,2,2,0.0017,2,0.01422
homeelizabethmay,2,2,0.0017,2,0.01422
homedont,2,2,0.0017,2,0.01422
homecooking,2,2,0.0017,2,0.01422
homecaregivers,2,2,0.0017,2,0.01422
homeby,2,2,0.0017,2,0.01422
holier,2,2,0.0017,2,0.01422
hola,2,2,0.0017,2,0.01422
hol,2,2,0.0017,2,0.01422
hoist,2,2,0.0017,2,0.01422
hofwatreg,2,2,0.0017,2,0.01422
hodgepodge,2,2,0.0017,2,0.01422
hodge,2,2,0.0017,2,0.01422
hockeyfangirl12,2,2,0.0017,1,0.00711
hock,2,2,0.0017,2,0.01422
hoccommittees,2,2,0.0017,2,0.01422
hoccgoomusic,2,2,0.0017,2,0.01422
hocam,2,1,0.00085,1,0.00711
hobbitann,2,2,0.0017,2,0.01422
hobbit,2,2,0.0017,2,0.01422
hoaxed,2,2,0.0017,2,0.01422
hoarse,2,2,0.0017,2,0.01422
hmshostyyz,2,2,0.0017,2,0.01422
hmmmmm,2,2,0.0017,2,0.01422
hmmdevin,2,2,0.0017,2,0.01422
hmcs,2,2,0.0017,2,0.01422
hkworldcity,2,2,0.0017,2,0.01422
hkmao,2,2,0.0017,2,0.01422
hk26,2,2,0.0017,2,0.01422
hiya,2,2,0.0017,2,0.01422
hiver,2,2,0.0017,2,0.01422
hive,2,2,0.0017,2,0.01422
hit❤️if,2,2,0.0017,2,0.01422
hitter,2,2,0.0017,2,0.01422
hitech,2,2,0.0017,2,0.01422
hitchens,2,2,0.0017,1,0.00711
hisucp,2,2,0.0017,2,0.01422
história,2,2,0.0017,2,0.01422
historymaking,2,2,0.0017,2,0.01422
hissène,2,2,0.0017,2,0.01422
hiss,2,1,0.00085,1,0.00711
hispanicsfortrump🇺🇸,2,2,0.0017,2,0.01422
hipster,2,2,0.0017,2,0.01422
hippocampus,2,2,0.0017,2,0.01422
hipaa,2,2,0.0017,2,0.01422
hinders,2,2,0.0017,2,0.01422
hindbrain,2,1,0.00085,1,0.00711
him🤷🏼‍♀️,2,2,0.0017,2,0.01422
himyou,2,2,0.0017,2,0.01422
himwhy,2,2,0.0017,2,0.01422
himself🤬,2,2,0.0017,2,0.01422
himlisten,2,2,0.0017,2,0.01422
himesh,2,2,0.0017,2,0.01422
himachal,2,2,0.0017,2,0.01422
hiltonhotels,2,2,0.0017,2,0.01422
hilton,2,2,0.0017,2,0.01422
hilo,2,2,0.0017,1,0.00711
hillsong,2,2,0.0017,2,0.01422
hillcrest,2,2,0.0017,2,0.01422
hilda,2,2,0.0017,2,0.01422
hilarypearson20,2,2,0.0017,1,0.00711
hilary,2,2,0.0017,2,0.01422
hilariously,2,2,0.0017,2,0.01422
hijinks,2,2,0.0017,2,0.01422
hij,2,2,0.0017,2,0.01422
highrise,2,2,0.0017,2,0.01422
highresolution,2,2,0.0017,2,0.01422
highranking,2,2,0.0017,2,0.01422
highpressure,2,2,0.0017,2,0.01422
hidalgo,2,2,0.0017,2,0.01422
hickoryhill8520,2,2,0.0017,1,0.00711
hickenlooper,2,2,0.0017,2,0.01422
hiccup,2,2,0.0017,2,0.01422
hhshkmohd,2,2,0.0017,1,0.00711
hhsheikhmajid,2,2,0.0017,1,0.00711
hhsash,2,2,0.0017,2,0.01422
hhmansoor,2,2,0.0017,1,0.00711
hhahmedbinsaeed,2,2,0.0017,1,0.00711
hg,2,2,0.0017,2,0.01422
hfxgov,2,2,0.0017,2,0.01422
hfxexaminer,2,2,0.0017,2,0.01422
hfcares,2,2,0.0017,2,0.01422
hewitt,2,2,0.0017,2,0.01422
heurte,2,2,0.0017,2,0.01422
heureux,2,2,0.0017,2,0.01422
heureuse,2,2,0.0017,2,0.01422
hesse,2,2,0.0017,2,0.01422
hesaidshesaid,2,2,0.0017,2,0.01422
herschelwalker,2,2,0.0017,2,0.01422
herring,2,2,0.0017,2,0.01422
herr,2,2,0.0017,2,0.01422
herpes,2,2,0.0017,2,0.01422
herotrait,2,2,0.0017,2,0.01422
heroldbarton,2,2,0.0017,1,0.00711
herogeneration,2,2,0.0017,2,0.01422
heroesmovingheroes,2,2,0.0017,2,0.01422
heroeshome,2,2,0.0017,2,0.01422
hermosa,2,1,0.00085,1,0.00711
herinformedops,2,2,0.0017,1,0.00711
